time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.115,6.408,6.436,6.217,6.51,5.954,37.64
125,6.251,6.114,6.385,6.202,6.379,6.049,37.38
250,6.525,6.257,6.451,6.421,6.577,5.895,38.126
375,6.196,6.342,6.477,6.302,6.591,5.974,37.882
500,6.547,5.97,6.493,6.29,6.671,5.85,37.821
625,6.375,6.235,6.524,6.144,6.694,5.869,37.841
750,6.325,6.164,6.61,6.13,6.655,6.164,38.048
875,6.442,6.283,6.466,6.338,6.611,5.895,38.035
1000,6.228,6.111,6.372,6.113,6.675,5.895,37.394
1125,6.458,6.137,6.375,6.17,6.449,6.036,37.625
1250,6.375,6.037,6.498,6.193,6.598,5.93,37.631
1375,6.414,6.251,6.405,6.134,6.598,6.036,37.838
1500,6.369,6.227,6.464,6.316,6.632,6.012,38.02
1625,6.489,6.406,6.456,6.203,6.542,5.976,38.072
1750,6.321,6.291,6.359,6.192,6.528,6.066,37.757
1875,6.307,6.204,6.518,6.162,6.673,5.993,37.857
2000,6.346,6.325,6.383,6.071,6.597,5.832,37.554
2125,6.287,6.128,6.5,6.003,6.645,5.93,37.493
2250,6.354,6.248,6.348,6.464,6.559,6.135,38.108
2375,6.28,6.11,6.423,6.058,6.557,6.015,37.443
2500,6.449,6.163,6.269,6.055,6.58,5.948,37.464
2625,6.385,6.054,6.283,6.211,6.524,6.056,37.513
2750,6.241,6.347,6.348,6.162,6.731,6.031,37.86
2875,6.329,6.291,6.354,6.237,6.63,6.13,37.971
3000,6.196,6.42,6.35,6.219,6.598,5.792,37.575
3125,6.349,6.22,6.363,6.185,6.483,5.902,37.502
3250,6.377,6.125,6.096,6.323,6.726,5.943,37.59
3375,6.369,6.212,6.325,6.179,6.545,5.963,37.593
3500,6.42,6.103,6.318,6.047,6.787,5.975,37.65
3625,6.166,6.161,6.273,6.101,6.635,5.981,37.317
3750,6.366,6.167,6.23,6.05,6.377,6.136,37.326
3875,6.525,6.324,6.521,6.175,6.618,5.959,38.122
4000,6.397,6.173,6.384,6.099,6.652,5.953,37.658
4125,6.379,6.065,6.905,6.167,6.358,6.083,37.957
4250,6.242,6.086,6.687,6.103,6.641,6.102,37.861
4375,6.369,6.143,6.452,6.277,6.758,6.076,38.075
4500,6.301,6.249,6.357,6.152,6.561,6.012,37.632
4625,6.487,6.074,6.517,6.267,6.661,5.904,37.91
4750,6.193,6.029,6.356,6.082,6.433,5.945,37.038
4875,6.409,6.088,6.266,6.218,6.52,5.957,37.458
5000,6.286,6.134,6.541,6.206,6.666,5.862,37.695
5125,6.279,6.108,6.547,6.363,6.59,5.932,37.819
5250,6.174,5.908,6.361,6.028,6.681,5.973,37.125
5375,6.176,6.095,6.476,6.056,6.623,6.049,37.475
5500,6.161,6.167,6.462,6.105,6.7,5.978,37.573
5625,6.291,5.968,6.406,6.006,6.681,6.155,37.507
5750,6.488,6.107,6.312,6.139,6.615,5.924,37.585
5875,6.358,5.874,6.395,6.235,6.491,6.003,37.356
6000,6.449,6.168,6.276,6.207,6.58,5.964,37.644
6125,6.205,6.214,6.448,6.169,6.468,5.989,37.493
6250,6.347,6.17,6.45,6.135,6.825,5.897,37.824
6375,6.503,6.046,6.455,6.257,6.518,6.038,37.817
6500,6.334,6.148,6.517,6.052,6.539,6.074,37.664
6625,6.229,6.04,6.194,6.136,6.57,6.082,37.251
6750,6.196,5.973,6.33,6.097,6.679,6.019,37.294
6875,6.264,5.911,6.415,6.192,6.684,5.871,37.337
