time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.179,6.33,6.181,6.213,6.342,6.346,37.591
125,6.277,6.27,6.31,6.172,6.673,5.931,37.633
250,6.278,6.196,6.367,6.325,6.514,6.166,37.846
375,6.218,6.492,6.433,6.368,6.44,6.093,38.044
500,6.4,6.254,6.481,6.23,6.296,6.12,37.781
625,6.412,6.317,6.499,6.156,6.308,6.131,37.823
750,6.417,6.273,6.373,6.083,6.503,6.118,37.767
875,6.289,6.371,6.349,6.093,6.46,6.266,37.828
1000,6.331,6.408,6.317,6.222,6.41,6.166,37.854
1125,6.192,6.478,6.442,6.204,6.339,6.078,37.733
1250,6.087,6.384,6.197,6.428,6.314,6.158,37.568
1375,6.215,6.307,6.305,6.289,6.4,6.195,37.711
1500,6.229,6.228,6.181,6.196,6.26,6.092,37.186
1625,6.213,6.229,6.374,6.164,6.115,6.305,37.4
1750,6.237,6.285,6.232,6.219,6.379,6.044,37.396
1875,6.398,6.242,6.495,6.273,6.346,6.136,37.89
2000,6.241,6.388,6.449,6.263,6.364,6.23,37.935
2125,6.233,6.394,6.305,6.124,6.335,6.211,37.602
2250,6.171,6.399,6.225,6.151,6.456,6.164,37.566
2375,6.23,6.148,6.425,6.235,6.448,6.117,37.603
2500,6.286,6.168,6.366,6.112,6.526,6.189,37.647
2625,6.115,6.391,6.184,6.354,6.474,5.964,37.482
2750,6.286,6.088,6.389,6.265,6.466,5.964,37.458
2875,6.41,6.195,6.371,6.169,6.247,6.1,37.492
3000,6.017,6.179,6.317,6.18,6.45,6.322,37.465
3125,6.387,6.216,6.247,6.108,6.304,6.261,37.523
3250,6.337,6.255,6.06,6.2,6.54,6.076,37.468
3375,6.102,6.303,6.158,6.341,6.381,6.183,37.468
3500,6.261,6.374,6.388,6.239,6.413,6.221,37.896
3625,6.279,6.079,6.215,6.289,6.381,6.161,37.404
3750,6.45,6.274,6.175,6.333,6.305,6.127,37.664
3875,6.253,6.425,6.376,6.185,6.42,6.243,37.902
4000,6.144,6.15,6.301,6.284,6.405,6.061,37.345
4125,6.226,6.216,6.3,6.284,6.386,6.231,37.643
4250,6.158,6.28,6.292,6.351,6.385,6.433,37.899
4375,6.226,6.341,6.292,6.231,6.406,6.286,37.782
4500,6.15,6.282,6.358,6.109,6.401,6.198,37.498
4625,6.116,6.096,6.318,6.335,6.382,6.227,37.474
4750,6.184,6.154,6.196,6.185,6.386,6.064,37.169
4875,6.18,6.323,6.242,6.182,6.472,6.484,37.883
5000,6.093,6.227,6.485,6.249,6.431,6.288,37.773
5125,6.161,6.167,6.185,6.348,6.191,6.35,37.402
5250,6.175,6.058,6.281,6.254,6.389,6.235,37.392
5375,6.146,6.297,6.221,6.358,6.366,6.242,37.63
5500,6.301,6.129,6.272,6.054,6.347,6.264,37.367
5625,6.175,6.358,6.237,6.437,6.454,6.294,37.955
5750,6.22,6.378,6.335,6.192,6.36,6.294,37.779
5875,6.244,6.406,6.473,6.299,6.543,6.365,38.33
6000,6.164,6.258,6.339,6.302,6.505,6.234,37.802
6125,6.092,6.076,6.295,6.184,6.538,6.143,37.328
6250,6.247,6.204,6.351,6.159,6.411,6.217,37.589
6375,6.293,6.125,6.262,6.313,6.512,6.197,37.702
6500,6.035,6.154,6.309,6.3,6.515,6.177,37.49
6625,6.082,6.251,6.517,6.277,6.507,6.044,37.678
6750,6.103,6.196,6.328,6.324,6.586,6.331,37.868
6875,6.339,6.254,6.429,6.245,6.317,6.335,37.919
7000,6.094,6.194,6.058,6.366,6.29,6.405,37.407
7125,5.969,6.275,5.927,6.133,6.557,6.327,37.188
7250,6.315,6.105,6.319,6.127,6.581,6.222,37.669
7375,6.228,6.057,6.26,6.192,6.36,6.184,37.281
7500,6.05,6.19,6.36,6.295,6.665,6.303,37.863
7625,6.066,6.147,6.179,6.423,6.533,6.313,37.661
7750,6.143,6.201,6.302,6.102,6.406,6.259,37.413
7875,6.057,6.056,6.185,6.232,6.506,6.378,37.414
8000,6.23,6.278,6.077,5.997,6.636,6.21,37.428
8125,6.095,6.326,6.393,6.19,6.543,6.2,37.747
8250,6.06,6.024,6.396,6.146,6.406,6.137,37.169
8375,5.989,6.043,6.137,5.906,6.418,6.243,36.736
8500,6.291,6.112,6.217,6.125,6.521,6.018,37.284
8625,6.124,6.137,6.266,6.099,6.529,6.234,37.389
8750,6.14,6.229,6.373,6.172,6.482,6.319,37.715
8875,6.176,6.17,5.571,6.199,6.581,6.244,36.941
9000,6.241,6.077,6.226,6.278,6.417,6.281,37.52
9125,6.109,6.07,6.368,6.167,6.467,6.313,37.494
9250,6.307,6.13,6.284,6.169,6.587,6.234,37.711
9375,6.188,6.183,6.115,6.162,6.458,6.461,37.567
9500,6.197,6.082,6.446,6.204,6.742,6.418,38.089
9625,6.067,6.137,6.267,6.023,6.436,6.347,37.277
9750,6.184,6.247,6.302,6.407,6.551,6.39,38.081
9875,5.832,6.12,6.194,6.333,6.495,6.292,37.266
10000,6.232,6.081,6.107,6.078,6.559,6.348,37.405
10125,5.95,6.094,6.091,6.12,6.396,6.102,36.753
10250,6.064,6.163,6.037,6.127,6.664,6.278,37.333
10375,6.27,6.09,6.309,6.345,6.498,6.262,37.774
10500,5.924,5.935,6.252,6.386,6.77,6.218,37.485
10625,6.117,6.111,6.236,6.074,6.335,6.174,37.047
10750,5.993,5.955,6.325,6.203,6.538,6.071,37.085
10875,6.078,6.202,6.444,6.2,6.507,6.233,37.664
11000,6.078,6.124,6.219,6.222,6.532,6.253,37.428
11125,5.969,5.962,6.38,6.015,6.41,6.07,36.806
11250,6.114,6.047,6.215,6.257,6.514,6.475,37.622
11375,6.157,6.179,6.264,6.193,6.632,6.317,37.742
11500,5.984,6.121,6.242,6.374,6.526,6.291,37.538
11625,6.009,6.238,6.234,6.195,6.539,6.3,37.515
11750,6.032,5.955,6.105,6.208,6.503,6.423,37.226
11875,6.19,5.924,6.342,6.182,6.523,6.31,37.471
12000,6.096,5.939,6.477,6.165,6.699,6.307,37.683
12125,5.873,6.096,6.488,5.927,6.569,6.21,37.163
12250,5.969,6.023,6.348,5.943,6.751,6.514,37.548
12375,5.89,6.128,6.282,6.194,6.538,6.398,37.43
12500,5.94,5.949,6.292,6.098,6.423,6.222,36.924
12625,6.143,6.032,6.073,6.134,6.54,6.215,37.137
12750,5.987,6.027,6.291,6.144,6.615,6.451,37.515
12875,5.938,5.953,6.287,6.444,6.619,6.479,37.72
13000,5.716,6.101,6.173,6.13,6.469,6.281,36.87
13125,6.078,5.992,6.488,6.51,6.437,6.151,37.656
13250,6.061,6.006,6.226,6.223,6.6,6.404,37.52
13375,6.035,6.049,6.208,6.212,6.734,6.35,37.588
13500,5.838,5.93,6.339,6.001,6.511,6.337,36.956
13625,6.09,5.998,6.138,6.327,6.419,6.32,37.292
13750,5.985,6.046,6.208,6.268,6.53,6.301,37.338
13875,6.08,5.988,6.285,6.256,6.535,6.285,37.429
14000,5.699,6.048,6.335,5.922,6.558,6.201,36.763
14125,6.254,6.004,6.224,5.681,6.735,6.322,37.22
14250,6.062,6.027,6.172,6.119,6.551,6.27,37.201
14375,5.964,6.096,6.213,6.233,6.537,6.472,37.515
14500,5.991,6.085,6.179,6.221,6.617,6.404,37.497
14625,6.121,5.865,6.175,6.144,6.567,6.292,37.164
14750,5.995,5.971,6.315,6.133,6.559,6.33,37.303
14875,5.883,5.904,6.067,6.121,6.617,6.229,36.821
15000,6.155,5.924,6.079,6.103,6.549,6.253,37.063
15125,5.87,5.849,6.255,5.971,6.719,6.268,36.932
15250,5.892,5.941,6.303,6.172,6.625,6.551,37.484
15375,5.996,6.112,6.283,6.116,6.544,6.397,37.448
15500,5.92,6.122,6.411,6.045,6.595,6.469,37.562
15625,5.861,5.877,6.09,6.008,6.497,6.428,36.761
15750,5.907,5.963,6.122,6.315,6.649,6.36,37.316
15875,6.096,5.956,6.296,6.255,6.595,6.277,37.475
16000,5.823,6.035,6.179,6.226,6.599,6.327,37.189
16125,5.735,5.794,6.145,6.362,6.61,6.343,36.989
16250,5.859,6.054,6.181,6.126,6.555,6.479,37.254
16375,5.648,5.977,6.073,6.056,6.676,6.361,36.791
16500,5.812,5.82,6.229,6.306,6.539,6.454,37.16
16625,5.931,5.826,6.433,6.187,6.585,6.454,37.416
16750,5.851,5.926,6.209,6.16,6.472,6.189,36.807
16875,5.983,5.79,6.21,6.273,6.699,6.501,37.456
17000,5.778,5.899,6.092,6.294,6.659,6.34,37.062
17125,5.671,5.778,6.073,6.088,6.619,6.253,36.482
17250,5.948,5.903,6.346,6.273,6.639,6.223,37.332
17375,5.904,6.142,6.108,6.159,6.608,6.369,37.29
17500,5.777,5.751,6.158,6.408,6.554,6.373,37.021
17625,5.681,5.842,6.339,6.2,6.567,6.332,36.961
17750,5.932,5.894,6.298,6.184,6.752,6.498,37.558
17875,5.744,5.934,6.36,6.184,6.812,6.472,37.506
18000,5.903,6.0,6.134,5.934,6.559,6.245,36.775
18125,5.921,5.835,6.347,6.113,6.517,6.216,36.949
18250,5.969,5.866,6.275,6.093,6.561,6.687,37.451
18375,6.128,6.026,6.235,5.997,6.581,6.431,37.398
18500,5.664,5.74,6.231,5.924,6.88,6.36,36.799
18625,5.694,5.762,6.322,6.226,6.63,6.614,37.248
18750,5.682,5.901,6.241,6.197,6.923,6.449,37.393
18875,5.743,6.028,6.094,6.134,6.339,6.541,36.879
19000,5.983,5.928,6.375,6.373,6.484,6.421,37.564
19125,5.983,5.902,6.231,6.274,6.686,6.438,37.514
19250,5.617,5.852,6.148,6.176,6.363,6.391,36.547
19375,5.757,5.661,6.43,6.333,6.871,6.538,37.59
19500,5.844,6.044,6.247,6.142,6.635,6.507,37.419
19625,5.982,5.837,6.186,6.164,6.476,6.39,37.035
19750,5.643,5.849,6.462,6.537,6.788,6.376,37.655
19875,5.761,5.784,6.291,6.339,6.759,6.462,37.396
20000,5.877,5.714,6.285,6.076,6.605,6.478,37.035
20125,5.87,5.89,6.348,6.049,6.504,6.578,37.239
20250,5.907,5.816,6.448,6.219,6.542,6.487,37.419
20375,5.749,5.808,6.125,6.205,6.729,6.351,36.967
20500,5.863,5.676,6.347,6.122,6.873,6.359,37.24
20625,5.651,5.899,6.242,6.242,6.704,6.456,37.194
20750,5.723,5.905,6.074,6.15,6.877,6.471,37.2
20875,5.857,5.884,6.14,6.107,6.914,6.521,37.423
21000,5.847,5.821,5.864,6.075,6.509,6.517,36.633
21125,5.89,5.663,6.187,6.043,6.652,6.214,36.649
21250,5.658,5.814,6.216,6.355,6.67,6.369,37.082
21375,5.814,5.791,6.264,5.972,6.67,6.274,36.785
21500,5.772,5.975,6.318,6.058,6.689,6.387,37.199
21625,5.934,5.662,6.05,6.243,6.685,6.615,37.189
21750,5.682,5.707,6.174,6.078,6.64,6.464,36.745
21875,5.831,5.615,6.237,6.187,6.707,6.608,37.185
22000,5.743,5.673,6.336,5.965,6.752,6.431,36.9
22125,5.675,5.917,6.123,6.155,6.633,6.473,36.976
22250,5.653,5.505,6.246,6.189,6.624,6.543,36.76
22375,5.767,5.852,6.081,6.173,6.639,6.495,37.007
22500,5.867,5.688,6.147,6.09,6.847,6.612,37.251
22625,5.476,5.691,6.135,6.058,6.498,6.436,36.294
22750,5.577,5.578,6.167,6.25,6.628,6.451,36.651
22875,5.665,5.64,6.112,5.993,6.528,6.49,36.428
