time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.121,6.402,6.635,6.043,7.334,5.308,37.843
125,6.314,6.285,6.63,6.147,7.352,5.391,38.119
250,6.48,6.266,6.848,6.042,7.204,5.293,38.133
375,6.474,6.126,6.576,5.803,7.078,5.349,37.406
500,6.321,6.168,6.638,5.919,7.24,5.375,37.661
625,6.36,6.305,6.618,5.801,7.288,5.395,37.767
750,6.21,6.173,6.584,5.958,7.115,5.346,37.386
875,6.188,6.143,6.698,6.056,7.325,5.373,37.783
1000,6.333,6.169,6.524,6.244,7.302,5.348,37.92
1125,6.232,6.334,6.455,6.092,7.18,5.407,37.7
1250,6.133,6.322,6.694,5.984,7.147,5.263,37.543
1375,6.456,6.31,6.536,6.0,7.297,5.339,37.938
1500,6.141,6.243,6.572,5.976,7.163,5.465,37.56
1625,6.156,6.256,6.529,5.933,7.281,5.369,37.524
1750,6.148,6.127,6.654,5.918,7.208,5.288,37.343
1875,6.469,6.256,6.761,5.954,7.25,5.255,37.945
2000,6.516,6.389,6.7,6.033,7.35,5.295,38.283
2125,6.373,6.125,6.499,5.972,7.318,5.445,37.732
2250,6.153,6.151,6.455,5.738,7.241,5.419,37.157
2375,6.269,6.262,6.707,5.981,7.227,5.266,37.712
2500,6.485,6.337,6.541,5.981,7.354,5.396,38.094
2625,6.267,6.323,6.777,5.936,7.246,5.465,38.014
2750,6.264,6.281,6.688,5.937,7.39,5.382,37.942
2875,6.262,6.152,6.674,6.02,7.239,5.435,37.782
3000,6.341,6.179,6.834,5.97,7.429,5.334,38.087
3125,6.261,6.18,6.68,6.073,7.15,5.402,37.746
3250,6.062,6.087,6.569,5.858,7.161,5.437,37.174
3375,6.328,6.242,6.657,5.799,7.428,5.298,37.752
3500,6.158,6.202,6.733,6.183,7.39,5.336,38.002
3625,6.289,5.994,6.634,5.992,7.145,5.524,37.578
3750,6.354,6.185,6.557,5.903,7.177,5.378,37.554
3875,6.295,6.129,6.601,6.11,7.255,5.385,37.775
4000,6.075,6.129,6.643,5.879,7.247,5.276,37.249
4125,6.3,6.127,6.564,5.75,7.2,5.468,37.409
4250,6.148,6.453,6.447,5.825,7.317,5.463,37.653
4375,6.193,6.264,6.697,5.748,7.19,5.264,37.356
4500,6.186,6.052,6.547,5.937,7.387,5.353,37.462
4625,6.167,6.074,6.533,5.921,7.416,5.316,37.427
4750,6.304,6.103,6.594,6.011,7.266,5.366,37.644
4875,6.155,6.264,6.579,6.088,7.199,5.345,37.63
5000,6.109,6.367,6.372,6.006,7.298,5.363,37.515
