time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,4.902,5.243,5.014,5.056,5.007,5.074,30.296
125,4.879,5.127,4.82,5.026,4.997,4.977,29.826
250,4.723,5.158,4.894,4.867,4.948,4.966,29.556
375,4.964,5.175,5.074,5.042,5.066,4.97,30.291
500,4.831,5.192,4.943,5.088,5.05,4.859,29.963
625,4.85,5.279,4.914,4.925,4.975,4.942,29.885
750,4.891,5.148,4.835,4.945,5.024,4.974,29.817
875,4.693,5.139,5.037,4.88,5.0,5.087,29.836
1000,4.816,5.171,5.08,5.166,4.899,4.954,30.086
1125,4.702,5.185,5.019,4.961,5.09,5.209,30.166
1250,4.867,5.084,5.115,4.967,4.912,5.007,29.952
1375,4.823,5.118,4.799,5.077,4.979,5.1,29.896
1500,4.83,5.142,4.923,4.945,4.927,5.01,29.777
1625,4.966,5.017,4.844,4.872,4.893,4.776,29.368
1750,4.839,5.228,4.953,4.897,4.97,4.949,29.836
1875,4.92,5.358,5.131,4.945,4.851,4.913,30.118
2000,4.747,5.126,5.167,4.994,4.781,5.013,29.828
2125,4.836,5.078,4.949,4.952,4.99,5.072,29.877
2250,4.927,5.023,4.954,5.046,4.97,4.88,29.8
2375,4.86,5.185,5.028,5.092,5.11,4.855,30.13
2500,4.849,4.968,4.919,4.89,5.01,5.095,29.731
2625,4.624,5.157,4.87,4.997,5.041,4.966,29.655
2750,4.822,5.145,5.092,4.884,5.12,4.999,30.062
2875,4.791,5.027,4.953,4.974,4.891,5.088,29.724
3000,4.738,5.03,4.868,4.982,4.997,4.97,29.585
3125,4.828,5.044,4.973,5.14,5.08,5.049,30.114
3250,4.862,5.127,4.988,4.896,4.998,5.081,29.952
3375,4.804,5.17,4.88,4.856,4.841,5.043,29.594
3500,4.799,5.053,4.902,5.102,5.059,5.008,29.923
3625,4.884,5.178,5.047,5.089,5.034,5.06,30.292
3750,4.784,5.068,4.901,5.006,5.09,4.963,29.812
3875,4.684,5.025,5.089,4.956,4.835,4.973,29.562
4000,4.798,4.984,4.934,5.045,5.026,4.975,29.762
4125,4.739,5.108,5.11,4.785,4.99,4.995,29.727
4250,4.732,5.209,4.98,4.885,4.941,4.814,29.561
4375,4.62,5.216,5.062,4.847,5.041,4.974,29.76
4500,4.692,5.05,4.935,5.111,4.986,4.98,29.754
4625,4.729,5.063,5.028,4.948,5.104,4.997,29.869
4750,4.788,5.07,4.979,5.024,5.094,4.96,29.915
4875,4.832,5.119,4.985,5.003,5.036,5.028,30.003
5000,5.025,5.08,5.043,5.161,4.899,5.041,30.249
5125,4.79,4.931,4.918,5.029,4.914,4.845,29.427
5250,4.779,5.123,4.976,4.97,5.131,4.816,29.795
5375,4.777,5.123,4.868,4.887,4.92,4.998,29.573
5500,4.855,5.09,4.922,4.933,4.976,4.911,29.687
5625,4.852,5.072,5.085,4.981,4.895,5.022,29.907
5750,4.803,5.148,4.823,5.068,4.966,5.051,29.859
5875,4.83,5.006,4.927,5.033,4.991,4.948,29.735
6000,4.822,4.953,4.992,4.982,5.12,5.111,29.98
6125,4.766,5.015,4.968,5.012,4.964,4.976,29.701
6250,4.827,5.15,4.905,4.982,5.051,4.955,29.87
6375,4.67,5.028,4.972,4.931,4.961,4.869,29.431
6500,4.613,5.08,4.976,4.972,4.973,4.866,29.48
6625,4.745,5.074,5.032,5.12,4.99,4.984,29.945
6750,4.817,5.168,5.019,4.903,4.906,4.948,29.761
6875,4.694,5.057,4.972,4.897,4.997,4.912,29.529
7000,4.805,5.045,4.873,5.028,5.072,5.027,29.85
7125,4.671,5.012,5.141,4.934,4.997,4.857,29.612
