time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.269,6.148,6.181,6.306,6.275,6.387,37.566
125,6.416,6.127,6.336,6.358,6.264,6.477,37.978
250,6.533,6.318,6.288,6.262,6.189,6.417,38.007
375,6.49,6.102,6.313,6.259,6.236,6.44,37.84
500,6.506,6.237,6.232,6.457,6.117,6.474,38.023
625,6.36,6.199,6.195,6.349,6.029,6.521,37.653
750,6.358,6.278,6.224,6.177,6.329,6.361,37.727
875,6.5,6.302,6.253,6.492,6.145,6.474,38.166
1000,6.377,6.246,6.402,6.299,6.077,6.537,37.938
1125,6.397,6.172,6.103,6.171,6.193,6.489,37.525
1250,6.449,6.261,6.319,6.246,6.086,6.449,37.81
1375,6.439,5.992,6.133,6.424,6.218,6.405,37.611
1500,6.391,6.13,6.268,6.457,6.428,6.605,38.279
1625,6.266,6.18,6.277,6.42,6.026,6.52,37.689
1750,6.151,6.306,6.375,6.228,6.114,6.573,37.747
1875,6.419,6.311,6.209,6.411,6.141,6.561,38.052
2000,6.316,6.216,6.266,6.325,6.32,6.402,37.845
2125,6.529,6.156,6.242,6.312,6.275,6.268,37.782
2250,6.605,6.227,6.317,6.297,6.163,6.369,37.978
2375,6.258,5.985,6.198,6.236,6.058,6.364,37.099
2500,6.525,6.175,6.24,6.403,6.143,6.453,37.939
2625,6.418,6.162,6.301,6.49,6.03,6.375,37.776
2750,6.309,6.065,6.491,6.297,6.14,6.508,37.81
2875,6.105,6.148,6.221,6.323,6.104,6.386,37.287
3000,6.169,6.186,6.315,6.17,6.473,6.392,37.705
3125,6.429,6.176,6.218,6.438,6.018,6.412,37.691
3250,6.184,6.186,5.959,6.129,6.168,6.326,36.952
3375,6.317,6.191,6.365,6.384,6.121,6.367,37.745
3500,6.314,6.308,6.144,6.405,6.134,6.474,37.779
3625,6.441,6.105,6.167,6.223,6.267,6.548,37.751
3750,6.248,6.113,6.138,6.249,6.108,6.28,37.136
3875,6.265,6.159,6.218,6.491,6.2,6.437,37.77
4000,6.555,6.082,6.222,6.245,6.196,6.523,37.823
4125,6.247,6.069,6.051,6.192,6.237,6.543,37.339
4250,6.388,6.17,6.197,6.315,6.17,6.329,37.569
4375,6.362,6.143,6.328,6.359,6.343,6.461,37.996
4500,6.137,6.273,6.189,6.187,6.343,6.376,37.505
4625,6.233,6.185,6.144,6.419,6.136,6.465,37.582
4750,6.175,6.2,6.257,6.229,6.217,6.508,37.586
4875,6.219,6.112,6.051,6.317,6.224,6.414,37.337
5000,6.307,6.031,6.301,6.32,6.276,6.511,37.746
5125,6.269,5.927,6.463,6.227,6.09,6.2,37.176
5250,6.242,6.247,6.125,6.17,5.947,6.345,37.076
