time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.419,6.297,6.238,6.341,6.106,6.544,37.945
125,6.343,6.519,6.221,6.532,6.129,6.565,38.309
250,6.477,6.165,6.419,6.258,6.201,6.383,37.903
375,6.407,6.36,6.098,6.414,6.059,6.501,37.839
500,6.475,6.29,6.234,6.333,6.27,6.434,38.036
625,6.257,6.228,6.188,6.453,6.056,6.215,37.397
750,6.257,6.171,6.332,6.457,5.98,6.406,37.603
875,6.304,6.206,6.361,6.477,6.294,6.455,38.097
1000,6.318,6.137,6.318,6.424,6.221,6.365,37.783
1125,6.432,6.26,6.241,6.395,6.111,6.497,37.936
1250,6.271,6.44,6.253,6.409,6.248,6.62,38.241
1375,6.4,6.363,6.293,6.475,6.124,6.624,38.279
1500,6.215,6.188,6.178,6.464,6.294,6.638,37.977
1625,6.518,6.11,6.241,6.563,6.172,6.652,38.256
1750,6.328,6.334,6.099,6.328,6.035,6.612,37.736
1875,6.042,6.118,6.366,6.368,6.238,6.558,37.69
2000,6.329,6.159,6.229,6.245,6.259,6.687,37.908
2125,6.284,6.285,6.166,6.189,6.013,6.551,37.488
2250,6.41,6.243,6.307,6.387,6.157,6.207,37.711
2375,6.068,6.331,6.183,6.261,6.277,6.536,37.656
2500,6.217,5.996,6.245,6.497,6.09,6.671,37.716
2625,6.302,6.127,6.288,6.464,6.128,6.576,37.885
2750,6.256,6.428,6.0,6.499,6.024,6.292,37.499
2875,6.26,6.215,6.321,6.265,6.113,6.662,37.836
3000,6.33,6.326,6.165,6.494,6.137,6.555,38.007
3125,6.41,6.203,6.197,6.249,6.202,6.542,37.803
3250,6.297,6.041,6.194,6.325,6.066,6.578,37.501
3375,6.608,6.337,6.164,6.223,6.105,6.568,38.005
3500,6.088,6.135,6.295,6.348,6.094,6.502,37.462
3625,6.32,6.323,6.203,6.281,6.093,6.468,37.688
3750,6.333,6.079,6.255,6.365,6.176,6.455,37.663
3875,6.289,6.107,6.104,6.401,6.121,6.383,37.405
4000,6.172,6.089,6.273,6.494,6.175,6.587,37.79
4125,6.319,6.291,6.139,6.362,6.086,6.559,37.756
4250,6.334,6.352,6.175,6.445,6.059,6.554,37.919
4375,6.475,6.217,6.15,6.11,6.052,6.586,37.59
4500,6.348,6.153,6.338,6.428,6.327,6.745,38.339
4625,6.278,5.979,6.186,6.333,6.154,6.789,37.719
4750,6.222,6.01,6.316,6.295,6.117,6.588,37.548
4875,6.29,6.138,6.241,6.417,6.17,6.405,37.661
5000,6.182,6.192,6.191,6.361,6.089,6.694,37.709
5125,6.125,6.08,6.142,6.171,6.26,6.431,37.209
5250,6.056,5.982,6.133,6.249,6.303,6.623,37.346
5375,6.262,6.049,6.134,6.239,6.341,6.555,37.58
5500,6.261,6.275,6.154,6.4,6.236,6.669,37.995
5625,6.397,6.127,6.123,6.293,6.357,6.609,37.906
5750,6.217,6.053,6.163,6.49,6.207,6.485,37.615
5875,6.261,6.164,6.271,6.249,6.205,6.612,37.762
6000,6.271,6.048,6.34,6.245,6.213,6.596,37.713
6125,6.459,6.211,6.214,6.232,6.054,6.611,37.781
6250,6.241,6.115,6.123,6.325,6.065,6.52,37.389
6375,6.289,6.189,6.232,6.337,5.977,6.427,37.451
6500,6.056,6.061,6.164,6.446,5.976,6.602,37.305
6625,6.107,6.052,6.359,6.351,6.197,6.643,37.709
6750,6.049,5.903,6.143,6.24,6.539,6.516,37.39
6875,6.241,6.24,6.098,6.275,6.23,6.666,37.75
7000,6.259,6.144,6.126,6.525,6.125,6.489,37.668
7125,6.229,6.13,6.206,6.279,6.168,6.641,37.653
7250,6.124,6.133,6.006,6.454,6.124,6.486,37.327
7375,6.341,5.87,6.343,6.204,6.166,6.468,37.392
7500,6.318,6.029,6.281,6.32,6.149,6.758,37.855
7625,6.199,5.992,6.176,6.362,6.202,6.515,37.446
7750,6.21,5.86,6.019,6.251,6.228,6.466,37.034
7875,6.082,5.821,6.264,6.325,6.036,6.596,37.124
8000,6.266,5.951,6.185,6.25,6.256,6.537,37.445
8125,6.023,6.148,6.279,6.502,6.247,6.555,37.754
8250,6.132,5.868,6.143,6.379,6.355,6.7,37.577
8375,6.114,6.087,6.162,6.56,6.325,6.544,37.792
8500,6.298,6.069,6.112,6.302,6.234,6.633,37.648
8625,6.093,6.03,6.192,6.407,6.165,6.726,37.613
8750,6.217,5.98,6.058,6.447,6.403,6.356,37.461
8875,6.114,5.793,6.261,6.105,6.074,6.692,37.039
9000,6.231,5.98,6.153,6.265,6.312,6.589,37.53
9125,6.216,5.954,6.171,6.337,6.148,6.567,37.393
9250,6.102,6.134,6.235,6.362,6.288,6.533,37.654
9375,6.076,5.926,6.375,6.322,6.018,6.621,37.338
9500,6.082,6.047,6.226,6.209,6.32,6.572,37.456
9625,6.309,6.083,6.227,6.147,6.039,6.611,37.416
9750,6.249,6.139,6.219,6.442,6.234,6.727,38.01
9875,6.033,6.006,6.185,6.282,6.118,6.612,37.236
10000,6.008,5.796,6.038,6.484,6.181,6.674,37.181
10125,6.185,5.983,6.258,6.185,6.246,6.537,37.394
10250,5.992,5.987,6.169,6.121,6.301,6.557,37.127
10375,6.221,6.1,6.195,6.28,6.207,6.46,37.463
10500,6.018,6.053,6.27,6.425,6.294,6.695,37.755
10625,6.091,6.063,6.179,6.383,6.308,6.669,37.693
10750,6.287,6.228,6.111,6.309,6.194,6.659,37.788
10875,6.033,5.995,6.454,6.35,6.222,6.575,37.629
11000,6.001,5.952,6.238,6.305,6.473,6.635,37.604
11125,6.155,5.97,6.079,6.261,6.32,6.666,37.451
11250,6.074,5.994,6.149,6.183,6.458,6.813,37.671
11375,6.238,5.863,6.19,6.281,6.297,6.569,37.438
11500,5.98,5.933,6.262,6.419,6.39,6.722,37.706
11625,6.031,6.197,6.091,6.256,6.508,6.671,37.754
11750,5.962,5.89,6.08,6.178,6.407,6.692,37.209
11875,6.088,5.979,6.172,6.133,6.326,6.835,37.533
12000,6.115,5.91,6.046,6.159,6.178,6.75,37.158
12125,6.059,6.058,6.434,6.288,6.19,6.712,37.741
12250,5.9,5.967,6.305,6.361,6.173,6.657,37.363
12375,5.916,5.886,6.237,6.089,6.24,6.617,36.985
12500,6.163,6.022,6.014,6.313,6.416,6.632,37.56
12625,5.963,6.22,6.237,6.273,6.265,6.791,37.749
12750,6.136,5.975,6.164,6.408,6.329,6.696,37.708
12875,6.063,5.913,6.169,6.274,6.227,6.359,37.005
13000,6.096,5.848,6.267,6.243,6.3,6.774,37.528
13125,6.028,5.907,6.144,6.244,6.157,6.713,37.193
13250,5.914,5.865,6.29,6.314,6.331,6.832,37.546
13375,5.999,5.677,6.139,6.408,6.373,6.634,37.23
13500,6.048,5.972,6.239,6.282,6.296,6.618,37.455
13625,5.965,5.707,6.099,6.423,6.463,6.852,37.509
13750,6.055,5.856,6.059,5.959,6.326,6.743,36.998
13875,5.878,5.768,6.063,6.302,6.372,6.671,37.054
14000,5.97,5.979,6.118,6.146,6.264,6.725,37.202
14125,6.027,5.95,6.209,6.235,6.513,6.759,37.693
14250,6.101,5.84,6.297,6.306,6.367,6.596,37.507
14375,6.164,6.041,6.169,6.197,6.48,6.584,37.635
14500,5.937,5.88,6.219,5.98,6.413,6.616,37.045
14625,5.967,5.916,6.128,6.251,6.262,6.683,37.207
14750,5.984,5.921,5.935,6.52,6.221,6.915,37.496
14875,5.956,5.888,6.114,6.277,6.163,6.812,37.21
15000,5.987,5.793,6.201,6.137,6.568,6.789,37.475
15125,5.924,6.045,6.207,6.175,6.341,6.612,37.304
15250,5.992,5.785,6.167,6.431,6.344,6.824,37.543
15375,5.999,5.895,6.364,7.072,6.191,6.649,38.17
15500,6.088,5.976,5.994,6.278,6.393,6.512,37.241
15625,5.812,5.79,6.071,6.224,6.325,6.662,36.884
15750,5.904,5.629,6.288,6.31,6.488,6.8,37.419
15875,5.863,5.747,6.03,6.231,6.272,6.634,36.777
16000,5.977,5.798,6.217,6.277,6.399,6.883,37.551
16125,5.779,5.838,6.214,6.472,6.417,6.903,37.623
16250,6.084,5.756,6.101,6.435,6.278,6.632,37.286
16375,5.8,5.983,6.181,6.308,6.382,6.829,37.483
16500,6.102,5.753,6.249,6.074,6.374,6.767,37.319
16625,5.773,5.818,6.332,6.088,6.509,6.723,37.243
16750,5.909,5.695,6.171,6.231,6.324,6.757,37.087
16875,5.959,5.622,6.017,6.072,6.399,6.707,36.776
17000,5.828,5.857,6.172,6.352,6.443,6.752,37.404
17125,5.807,5.968,6.233,6.326,6.395,6.755,37.484
17250,5.872,5.814,6.299,6.24,6.359,6.883,37.467
17375,5.906,5.787,6.338,6.188,6.065,6.832,37.116
17500,5.889,5.764,6.208,6.234,6.382,6.852,37.329
17625,5.997,5.5,5.954,6.222,6.319,6.794,36.786
17750,5.959,5.729,6.072,6.171,6.312,6.801,37.044
17875,5.937,5.662,6.16,6.361,6.306,6.838,37.264
18000,6.144,5.636,6.147,6.354,6.232,6.944,37.457
18125,5.889,5.709,6.168,6.318,6.331,6.596,37.011
18250,5.731,5.644,6.062,6.268,6.421,6.6,36.726
18375,5.995,5.729,6.27,6.126,6.427,6.79,37.337
18500,5.757,5.636,6.249,6.365,6.366,6.587,36.96
18625,5.956,5.613,6.099,6.263,6.345,6.822,37.098
18750,5.811,5.677,6.147,6.255,6.456,6.606,36.952
