time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,5.382,5.184,5.28,5.368,5.165,5.272,31.651
125,5.253,5.158,5.324,5.366,5.276,5.106,31.483
250,5.433,5.243,5.176,5.249,5.093,5.185,31.379
375,5.263,5.09,5.207,5.285,5.18,5.285,31.31
500,5.284,5.234,5.282,5.252,5.253,5.169,31.474
625,5.307,5.27,5.306,5.165,5.156,5.203,31.407
750,5.149,5.197,5.204,5.206,5.145,5.24,31.141
875,5.266,5.064,5.214,5.264,5.329,5.317,31.454
1000,5.369,5.188,5.183,5.217,5.362,5.262,31.581
1125,5.277,5.2,5.159,5.312,5.271,5.196,31.415
1250,5.372,5.195,5.168,5.281,5.117,5.232,31.365
1375,5.234,5.001,5.137,5.137,5.267,5.371,31.147
1500,5.309,5.106,5.296,5.252,5.238,5.396,31.597
1625,5.312,5.21,5.155,5.243,5.084,5.255,31.259
1750,5.345,5.066,5.15,5.311,5.328,5.271,31.471
1875,5.241,5.109,5.332,5.309,5.207,5.225,31.423
2000,5.295,5.152,5.195,5.118,5.246,5.135,31.141
2125,5.404,5.246,5.296,5.417,5.331,5.448,32.142
2250,5.356,5.26,5.331,5.108,5.064,5.236,31.355
2375,5.306,5.16,5.203,5.298,5.221,5.32,31.508
2500,5.21,5.053,5.174,5.175,5.226,5.135,30.973
2625,5.402,5.127,5.329,5.216,5.328,5.255,31.657
2750,5.452,5.116,5.306,5.237,5.12,5.214,31.445
2875,5.226,5.247,5.175,5.381,5.199,5.284,31.512
3000,5.378,4.993,5.221,5.234,5.382,5.222,31.43
3125,5.332,5.217,5.197,5.369,5.357,5.278,31.75
3250,5.276,5.096,5.25,5.285,5.333,5.193,31.433
3375,5.312,5.049,5.22,5.24,5.294,5.183,31.298
3500,5.359,5.174,5.159,5.299,5.323,5.416,31.73
3625,5.163,5.244,5.267,5.25,5.387,5.271,31.582
3750,5.346,5.184,5.178,5.42,5.245,5.215,31.588
3875,5.426,5.175,5.34,5.037,5.235,5.224,31.437
4000,5.13,5.216,5.14,5.278,5.111,5.045,30.92
4125,5.272,5.311,5.189,5.076,5.27,5.209,31.327
4250,5.203,5.099,5.237,5.209,5.31,5.297,31.355
4375,5.351,5.127,5.185,5.192,5.241,5.246,31.342
4500,5.309,5.089,5.334,5.412,5.313,5.409,31.866
4625,5.264,5.177,5.358,5.227,5.244,5.332,31.602
4750,5.31,5.107,5.238,5.18,5.337,5.022,31.194
4875,5.355,4.988,5.124,5.419,5.328,5.186,31.4
5000,5.122,5.216,5.14,5.328,5.276,5.179,31.261
5125,5.312,4.974,5.113,5.232,5.307,5.211,31.149
5250,5.336,5.308,5.21,5.166,5.42,5.241,31.681
5375,5.151,4.917,5.081,5.256,5.395,5.372,31.172
5500,5.199,5.084,5.273,5.225,5.281,5.203,31.265
5625,5.292,5.165,5.291,5.286,5.309,5.185,31.528
5750,5.194,5.076,5.29,5.46,5.36,5.303,31.683
5875,5.488,5.174,5.158,5.064,5.264,5.297,31.445
6000,5.178,5.135,5.252,5.243,5.434,5.225,31.467
6125,5.176,4.944,5.342,5.179,5.462,5.312,31.415
6250,5.306,5.129,5.376,5.478,5.275,5.238,31.802
6375,5.21,5.252,5.166,5.069,5.237,5.322,31.256
6500,5.301,5.098,5.281,5.307,5.32,5.53,31.837
6625,5.167,5.04,5.244,5.339,5.431,5.261,31.482
6750,5.313,5.099,5.079,5.294,5.231,5.298,31.314
6875,5.209,5.042,5.35,5.176,5.542,5.285,31.604
7000,5.331,5.196,5.165,5.169,5.439,5.469,31.769
7125,5.293,5.07,5.384,5.305,5.202,5.319,31.573
7250,5.17,5.221,5.226,5.099,5.29,5.425,31.431
7375,5.1,5.005,5.264,5.111,5.383,5.374,31.237
7500,5.207,4.972,5.294,5.256,5.397,5.284,31.41
7625,5.288,5.003,5.165,5.24,5.354,5.246,31.296
7750,5.353,4.957,5.183,5.173,5.186,5.368,31.22
7875,5.326,5.354,5.283,5.111,5.334,5.429,31.837
8000,5.145,5.022,5.427,5.31,5.441,5.277,31.622
8125,5.181,4.971,5.149,5.144,5.435,5.473,31.353
8250,5.148,5.212,5.262,5.403,5.33,5.451,31.806
8375,5.276,5.07,5.252,5.153,5.353,5.36,31.464
8500,5.238,4.91,5.311,5.346,5.337,5.277,31.419
8625,5.1,4.922,5.355,5.185,5.218,5.169,30.949
8750,5.163,4.923,5.198,5.232,5.236,5.397,31.149
8875,5.114,5.038,5.002,5.13,5.41,5.17,30.864
9000,5.095,5.052,5.141,5.198,5.233,5.299,31.018
9125,5.139,5.126,5.084,5.315,5.445,5.206,31.315
9250,5.189,5.083,5.146,5.185,5.351,5.229,31.183
9375,5.268,5.03,5.248,5.246,5.279,5.304,31.375
9500,5.359,5.187,5.118,5.14,5.347,5.437,31.588
9625,5.094,5.229,5.264,5.225,5.525,5.11,31.447
9750,5.148,4.874,5.296,5.238,5.356,5.286,31.198
9875,5.249,4.98,5.245,5.182,5.344,5.301,31.301
10000,5.165,5.159,5.302,5.134,5.525,5.295,31.58
10125,5.133,4.926,5.346,5.344,5.337,5.281,31.367
10250,5.167,5.011,5.24,5.384,5.264,5.262,31.328
10375,5.135,5.082,5.2,5.239,5.354,5.265,31.275
10500,5.152,5.065,5.001,5.277,5.448,5.216,31.159
10625,5.217,4.98,5.24,5.284,5.255,5.474,31.45
10750,5.211,5.222,5.25,5.196,5.224,5.294,31.397
10875,5.16,5.092,5.137,5.258,5.25,5.224,31.121
11000,5.468,4.942,5.264,5.083,5.537,5.313,31.607
11125,5.096,4.864,5.153,5.305,5.459,5.338,31.215
11250,5.132,4.983,5.216,5.302,5.265,5.332,31.23
11375,5.214,4.831,5.223,5.211,5.282,5.379,31.14
11500,5.107,4.952,5.167,5.192,5.488,5.3,31.206
11625,5.176,5.01,5.376,5.225,5.327,5.355,31.469
11750,5.181,5.097,5.145,5.111,5.457,5.374,31.365
11875,5.213,5.072,5.131,5.16,5.395,5.336,31.307
12000,5.207,5.074,5.2,5.217,5.342,5.388,31.428
12125,5.111,4.975,5.335,5.411,5.421,5.412,31.665
12250,5.106,4.913,5.197,5.116,5.288,5.502,31.122
12375,5.129,4.958,5.236,5.22,5.519,5.352,31.414
12500,5.127,5.107,5.273,5.246,5.294,5.365,31.412
12625,5.026,4.983,5.173,5.297,5.335,5.29,31.104
12750,5.124,5.03,5.201,5.229,5.379,5.369,31.332
12875,5.069,5.011,5.201,5.211,5.376,5.455,31.323
13000,5.246,4.889,5.179,5.281,5.342,5.363,31.3
13125,5.105,4.8,5.287,5.058,5.459,5.512,31.221
13250,5.258,5.017,5.033,5.234,5.42,5.454,31.416
13375,5.012,4.917,5.308,5.126,5.317,5.393,31.073
13500,5.192,5.08,5.177,5.281,5.451,5.605,31.786
13625,5.052,5.024,5.134,5.259,5.369,5.29,31.128
13750,5.014,4.966,5.214,5.151,5.468,5.351,31.164
13875,5.082,4.894,5.108,5.364,5.263,5.3,31.011
14000,5.16,4.968,5.094,5.331,5.415,5.377,31.345
14125,5.086,4.971,5.221,5.205,5.427,5.37,31.28
14250,5.163,4.893,5.154,5.054,5.325,5.432,31.021
14375,5.104,4.997,5.163,5.249,5.526,5.462,31.501
14500,5.229,5.05,5.088,5.292,5.276,5.411,31.346
14625,5.061,5.001,5.33,4.939,5.4,5.496,31.227
14750,4.901,4.909,5.29,5.245,5.379,5.227,30.951
14875,5.146,4.982,5.232,5.072,5.309,5.223,30.964
15000,4.968,5.133,5.119,5.169,5.285,5.413,31.087
15125,5.139,4.951,5.183,5.421,5.334,5.455,31.483
15250,5.094,5.012,5.286,5.34,5.404,5.291,31.427
15375,5.091,5.044,5.414,5.077,5.46,5.373,31.459
15500,4.985,4.817,5.323,5.116,5.33,5.257,30.828
15625,5.101,5.074,5.084,5.267,5.36,5.417,31.303
15750,5.058,5.034,4.994,5.32,5.347,5.536,31.289
15875,5.178,4.919,5.155,5.133,5.279,5.239,30.903
16000,5.12,4.946,5.366,5.268,5.433,5.326,31.459
16125,5.135,4.882,5.243,5.223,5.497,5.528,31.508
16250,4.823,5.044,5.24,5.198,5.373,5.311,30.989
16375,4.898,5.056,5.087,5.211,5.494,5.369,31.115
16500,5.002,4.826,5.26,5.096,5.395,5.288,30.867
16625,5.057,4.814,5.134,5.252,5.345,5.326,30.928
16750,5.0,4.924,5.135,5.126,5.356,5.243,30.784
16875,5.16,4.69,5.336,5.265,5.362,5.423,31.236
17000,4.947,4.808,5.107,5.149,5.436,5.388,30.835
17125,5.11,4.77,5.214,5.182,5.523,5.409,31.208
17250,5.168,4.775,5.274,5.28,5.384,5.285,31.166
17375,4.319,4.978,5.138,5.103,5.5,5.608,30.646
17500,5.239,4.915,5.253,5.059,5.425,5.379,31.27
17625,4.989,4.714,5.158,5.128,5.311,5.478,30.778
17750,5.01,5.106,5.225,5.045,5.259,5.583,31.228
17875,4.91,4.743,5.45,5.182,5.379,5.396,31.06
18000,5.113,4.782,5.294,5.191,5.335,5.417,31.132
18125,5.132,4.745,5.247,5.123,5.514,5.302,31.063
18250,5.088,4.958,5.273,5.22,5.533,5.389,31.461
18375,4.862,4.946,5.15,5.069,5.422,5.494,30.943
18500,5.11,4.886,5.237,5.265,5.424,5.482,31.404
18625,5.092,4.797,5.195,5.244,5.422,5.33,31.08
18750,4.876,4.856,5.13,5.221,5.354,5.471,30.908
18875,5.173,4.772,5.245,5.204,5.454,5.28,31.128
19000,5.066,5.033,5.22,5.238,5.542,5.353,31.452
19125,4.98,5.022,5.151,5.25,5.42,5.382,31.205
19250,5.087,4.703,5.135,5.289,5.66,5.458,31.332
19375,4.99,5.054,5.238,5.146,5.408,5.411,31.247
19500,4.872,4.855,5.154,5.031,5.281,5.479,30.672
