time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.408,6.422,6.212,6.384,5.889,6.728,38.043
125,6.073,6.352,6.089,6.468,5.995,6.672,37.649
250,6.036,6.477,6.1,6.317,6.063,6.593,37.586
375,6.205,6.269,6.227,6.488,6.112,6.701,38.002
500,6.198,6.526,6.114,6.511,6.12,6.728,38.197
625,6.17,6.441,6.064,6.372,5.686,6.575,37.308
750,5.98,6.371,6.135,6.449,5.908,6.682,37.525
875,6.035,6.45,6.169,6.36,5.847,6.565,37.426
1000,6.084,6.437,6.324,6.452,5.82,6.572,37.689
1125,6.08,6.513,6.382,6.535,6.041,6.621,38.172
1250,6.138,6.568,5.883,6.46,5.864,6.547,37.46
1375,6.003,6.394,6.24,6.416,6.039,6.686,37.778
1500,6.231,6.531,6.167,6.352,5.983,6.76,38.024
1625,6.012,6.491,6.119,6.49,5.827,6.476,37.415
1750,6.203,6.387,6.085,6.721,5.886,6.611,37.893
1875,6.288,6.567,6.256,6.488,6.015,6.619,38.233
2000,6.03,6.372,5.983,6.516,5.77,6.594,37.265
2125,6.357,6.558,6.133,6.291,5.841,6.738,37.918
2250,6.031,6.656,6.276,6.473,6.029,6.502,37.967
2375,6.204,6.312,6.121,6.423,5.814,6.597,37.471
2500,6.075,6.312,6.137,6.546,6.053,6.58,37.703
2625,6.232,6.488,5.997,6.387,5.967,6.788,37.859
2750,6.045,6.293,6.187,6.622,5.99,6.628,37.765
2875,6.06,6.297,6.228,6.366,6.057,6.69,37.698
3000,6.001,6.433,5.994,6.399,6.023,6.657,37.507
3125,6.082,6.414,6.197,6.364,6.048,6.715,37.82
3250,6.117,6.188,6.293,6.323,5.969,6.754,37.644
3375,6.229,6.292,6.036,6.385,5.935,6.665,37.542
3500,6.02,6.403,6.228,6.476,5.844,6.568,37.539
3625,6.162,6.224,6.228,6.336,6.0,6.703,37.653
3750,6.163,6.52,6.237,6.582,6.024,6.654,38.18
3875,6.334,6.369,6.103,6.395,6.064,6.691,37.956
4000,6.121,6.357,6.247,6.427,5.942,6.732,37.826
4125,6.085,6.411,6.291,6.335,5.901,6.768,37.791
4250,6.43,6.273,6.245,6.376,5.968,6.526,37.818
4375,6.053,6.307,6.373,6.272,6.137,6.734,37.876
4500,6.207,6.345,6.11,6.485,5.979,6.557,37.683
4625,6.23,6.404,6.138,6.387,5.814,6.612,37.585
4750,6.312,6.286,6.029,6.383,5.787,6.66,37.457
4875,6.171,6.187,6.282,6.285,5.981,6.811,37.717
5000,6.054,6.468,6.184,6.426,6.212,6.786,38.13
5125,6.22,6.31,6.11,6.339,5.984,6.813,37.776
5250,6.091,6.136,5.932,6.482,5.835,6.713,37.189
5375,6.048,6.225,6.174,6.568,5.836,6.864,37.715
5500,6.183,6.434,6.372,6.14,5.914,6.611,37.654
5625,6.079,6.353,6.293,6.511,6.043,6.554,37.833
5750,5.969,6.424,6.243,6.493,6.083,6.886,38.098
5875,5.988,6.318,6.119,6.267,6.066,6.816,37.574
6000,6.156,6.632,6.29,6.411,5.974,6.788,38.251
6125,6.043,6.343,6.257,6.49,5.904,6.752,37.789
6250,6.03,6.695,6.219,6.427,5.99,6.645,38.006
6375,6.167,6.367,6.237,6.366,6.232,6.72,38.089
6500,6.049,6.334,6.284,6.331,6.14,6.692,37.83
6625,5.918,6.221,6.29,6.525,5.94,6.758,37.652
6750,6.23,6.309,6.064,6.33,6.062,6.849,37.844
6875,5.916,6.585,6.019,6.542,6.0,6.652,37.714
7000,6.032,6.294,6.032,6.319,5.942,6.578,37.197
7125,5.924,6.214,6.14,6.349,6.016,6.682,37.325
7250,6.005,6.441,6.133,6.526,6.007,6.587,37.699
7375,6.111,6.342,6.225,6.41,6.082,6.813,37.983
7500,6.236,6.464,6.068,6.175,6.047,6.565,37.555
7625,6.081,6.264,6.244,6.409,5.986,6.79,37.774
7750,6.097,6.247,6.342,6.569,5.951,6.588,37.794
7875,5.993,6.222,6.089,6.422,6.182,6.772,37.68
8000,5.969,6.313,6.23,6.202,6.083,6.794,37.591
8125,6.068,6.278,6.34,6.396,5.947,6.676,37.705
8250,5.976,6.311,6.166,6.308,6.134,6.81,37.705
8375,6.004,6.417,6.204,6.187,6.054,6.713,37.579
8500,6.115,6.256,6.004,6.305,6.119,6.831,37.63
8625,5.969,6.184,6.048,6.347,5.982,6.828,37.358
8750,5.957,6.212,6.24,6.336,6.025,6.904,37.674
8875,6.132,6.357,6.058,6.416,6.088,6.623,37.674
9000,5.791,6.326,6.414,6.369,6.007,6.8,37.707
9125,6.052,6.328,6.146,6.282,5.996,6.786,37.59
9250,6.034,6.282,6.094,6.182,6.112,6.871,37.575
9375,6.105,6.276,6.067,6.256,5.908,6.817,37.429
9500,6.165,6.273,6.256,6.305,6.06,6.732,37.791
9625,6.03,6.207,6.045,6.319,6.242,6.925,37.768
9750,6.105,6.472,6.224,6.456,6.04,6.832,38.129
9875,5.886,6.285,5.983,6.18,5.987,6.706,37.027
10000,6.001,6.136,5.998,6.156,5.9,6.791,36.982
10125,6.237,6.365,6.113,6.411,5.956,6.462,37.544
10250,5.989,6.185,5.871,6.309,5.835,6.808,36.997
10375,5.99,6.309,6.172,6.477,5.948,6.819,37.715
10500,5.867,6.34,6.084,6.201,6.003,6.816,37.311
10625,6.046,6.325,6.146,6.224,6.524,6.956,38.221
10750,6.211,6.085,6.206,6.363,6.186,6.747,37.798
10875,6.035,6.401,6.204,6.403,5.897,6.781,37.721
11000,5.947,6.088,6.142,6.219,6.007,6.743,37.146
11125,5.914,6.134,6.284,6.497,5.836,6.895,37.56
11250,6.121,6.266,6.212,6.338,5.911,6.694,37.542
11375,6.112,6.191,6.061,6.359,6.064,6.778,37.565
11500,5.69,6.291,6.284,6.587,5.985,6.86,37.697
11625,5.834,6.259,6.12,6.312,6.113,6.761,37.399
11750,5.885,6.231,6.019,6.35,5.983,6.567,37.035
11875,5.954,6.203,6.094,6.398,6.084,6.801,37.534
12000,5.769,6.386,5.978,6.3,6.061,6.691,37.185
12125,5.986,6.423,6.052,6.378,6.16,6.883,37.882
12250,5.9,6.058,6.12,6.278,6.044,6.864,37.264
12375,5.916,6.14,6.111,6.486,5.999,6.68,37.332
12500,5.962,6.185,6.114,6.436,6.002,6.961,37.66
12625,5.912,6.242,6.373,6.401,6.077,6.846,37.851
12750,5.871,6.404,6.144,6.307,6.091,6.575,37.392
12875,5.876,5.612,6.114,6.301,6.095,6.866,36.864
13000,5.875,6.268,6.212,6.479,6.097,6.739,37.67
13125,5.851,6.254,6.071,6.437,5.81,6.955,37.378
13250,5.82,6.203,6.15,6.283,6.058,6.554,37.068
13375,5.87,6.245,6.215,6.296,6.028,6.927,37.581
13500,5.956,6.171,6.165,6.239,5.925,6.937,37.393
13625,5.779,6.479,6.132,6.463,5.961,6.687,37.501
13750,5.966,6.188,6.057,6.278,6.076,6.745,37.31
13875,5.718,6.101,6.242,6.575,6.03,6.798,37.464
14000,5.94,6.285,6.024,6.449,6.086,6.865,37.649
14125,5.889,6.299,6.337,6.383,6.144,6.819,37.871
14250,5.828,6.122,6.077,6.383,6.001,6.764,37.175
14375,5.84,6.219,6.097,6.368,6.123,6.736,37.383
14500,5.925,6.1,6.166,6.261,5.99,6.869,37.311
14625,5.77,6.021,6.007,6.292,6.272,6.785,37.147
14750,5.81,6.226,6.04,6.449,6.0,6.922,37.447
14875,5.976,6.397,6.176,6.435,6.24,6.875,38.099
15000,5.898,6.128,6.062,6.592,6.074,6.915,37.669
15125,5.948,6.077,6.039,6.393,5.936,6.879,37.272
15250,6.058,6.349,6.137,6.245,6.191,6.786,37.766
15375,5.881,6.38,6.085,6.414,6.191,6.675,37.626
15500,5.925,5.989,6.312,6.278,5.909,6.914,37.327
15625,5.86,6.099,6.118,6.225,6.308,6.791,37.401
15750,6.027,5.974,5.923,6.425,6.155,6.699,37.203
15875,6.023,6.282,6.083,6.242,6.174,6.8,37.604
16000,5.974,5.877,5.944,6.332,6.048,6.771,36.946
16125,6.028,6.209,6.089,6.288,6.152,6.82,37.586
16250,5.697,6.138,6.205,6.347,6.091,7.064,37.542
16375,5.889,6.167,6.3,6.354,6.362,6.866,37.938
16500,5.912,6.196,6.07,6.29,6.137,6.808,37.413
16625,5.778,6.429,6.212,6.338,6.071,6.671,37.499
16750,5.86,6.179,5.978,6.266,6.302,6.857,37.442
16875,5.914,6.261,6.221,6.259,6.11,7.112,37.877
17000,6.057,6.21,6.183,6.268,6.019,6.739,37.476
17125,5.902,6.4,6.065,6.212,6.236,6.813,37.628
17250,5.824,6.092,6.33,6.367,6.213,6.724,37.55
17375,5.668,6.166,6.291,6.342,6.31,6.848,37.625
17500,5.8,6.123,6.151,6.374,6.249,6.904,37.601
17625,5.753,6.094,6.097,6.464,6.093,6.761,37.262
17750,5.632,6.038,6.021,6.041,6.076,6.795,36.603
17875,5.863,6.03,6.095,6.29,6.125,6.888,37.291
18000,5.943,6.038,6.0,6.44,5.979,6.819,37.219
18125,5.925,6.106,6.217,6.438,6.128,7.028,37.842
18250,5.711,6.042,6.084,6.332,6.228,6.8,37.197
18375,5.637,6.047,6.131,6.498,6.087,7.021,37.421
18500,5.859,6.134,6.164,6.349,6.283,6.96,37.749
18625,5.935,6.177,5.977,6.267,6.126,6.878,37.36
18750,5.647,5.973,6.054,6.271,6.067,6.923,36.935
18875,5.682,6.035,6.11,6.482,6.323,7.09,37.722
19000,5.889,5.943,5.993,6.108,6.018,6.747,36.698
19125,5.825,6.002,5.926,6.347,6.091,6.931,37.122
19250,6.0,5.819,6.023,6.328,6.258,7.601,38.029
