time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.153,6.521,6.232,6.38,6.592,6.091,37.969
125,6.256,6.365,6.139,6.279,6.452,6.194,37.685
250,6.088,6.279,6.368,6.308,6.449,6.274,37.766
375,6.123,6.34,6.094,6.473,6.622,6.008,37.66
500,6.272,6.525,6.384,6.35,6.524,5.979,38.034
625,6.275,6.451,6.34,6.258,6.335,6.42,38.079
750,6.214,6.262,6.473,6.14,6.47,6.197,37.756
875,6.277,6.368,6.485,6.237,6.396,6.215,37.978
1000,6.301,6.207,6.208,6.294,6.443,6.005,37.458
1125,6.165,6.426,6.324,6.232,6.651,6.264,38.062
1250,6.112,6.534,6.192,6.16,6.354,6.235,37.587
1375,6.236,6.413,6.496,6.157,6.695,6.292,38.289
1500,6.135,6.241,6.543,6.175,6.54,6.049,37.683
1625,6.194,6.332,6.121,6.169,6.344,6.128,37.288
1750,6.051,6.268,6.349,6.12,6.692,6.138,37.618
1875,6.055,6.532,6.229,6.173,6.55,6.178,37.717
2000,6.275,6.296,6.216,6.144,6.219,6.019,37.169
2125,6.268,6.405,6.415,6.236,6.586,6.089,37.999
2250,6.373,6.319,6.351,6.22,6.481,6.154,37.898
2375,6.218,6.493,6.25,6.192,6.586,6.134,37.873
2500,6.299,6.389,6.456,6.299,6.674,6.13,38.247
2625,6.336,6.651,6.387,6.242,6.568,6.102,38.286
2750,6.197,6.366,6.285,6.351,6.582,6.154,37.935
2875,6.087,6.408,6.212,6.367,6.668,6.397,38.139
3000,6.27,6.318,6.352,6.205,6.361,6.121,37.627
3125,6.112,6.237,6.219,6.26,6.671,6.165,37.664
3250,6.255,6.364,6.299,6.227,6.34,6.227,37.712
3375,6.409,6.292,6.417,6.298,6.312,6.374,38.102
3500,6.144,6.428,6.308,6.313,6.479,6.036,37.708
3625,6.214,6.159,6.301,6.129,6.524,6.533,37.86
3750,6.266,6.119,6.373,6.047,6.388,6.202,37.395
3875,6.047,6.177,6.366,6.317,6.525,6.224,37.656
4000,6.189,6.433,6.255,6.444,6.514,6.126,37.961
4125,6.231,6.418,6.185,6.385,6.611,6.217,38.047
4250,6.107,6.421,6.508,6.45,6.423,6.113,38.022
4375,6.147,6.377,6.276,6.096,6.487,6.237,37.62
4500,6.086,6.26,6.46,6.14,6.479,6.118,37.543
4625,6.275,6.223,6.322,6.199,6.392,6.181,37.592
4750,6.17,6.31,6.194,6.045,6.64,6.201,37.56
4875,6.185,6.351,6.344,5.953,6.466,6.123,37.422
5000,6.141,6.206,6.316,6.223,6.53,6.188,37.604
5125,5.94,6.053,6.263,6.045,6.436,6.199,36.936
5250,6.07,6.144,6.265,6.249,6.624,6.023,37.375
5375,6.162,6.377,6.314,6.243,6.515,6.204,37.815
5500,6.335,6.378,6.485,6.075,6.46,6.319,38.052
5625,6.026,6.174,6.289,6.298,6.429,6.152,37.368
5750,6.189,6.336,6.353,6.239,6.68,6.223,38.02
5875,6.205,6.466,6.437,6.265,6.581,6.151,38.105
6000,6.319,6.434,6.306,6.135,6.38,6.065,37.639
6125,6.247,6.11,6.377,6.269,6.636,6.123,37.762
6250,6.008,6.167,6.211,6.078,6.56,6.272,37.296
6375,6.168,6.282,6.313,6.203,6.601,6.295,37.862
6500,6.106,6.13,6.395,6.016,6.676,6.152,37.475
6625,6.148,6.255,6.321,6.29,6.582,6.265,37.861
6750,6.002,6.177,6.452,6.308,6.403,6.186,37.528
6875,6.15,6.233,6.177,6.086,6.58,6.159,37.385
7000,6.121,6.205,6.271,6.308,6.743,6.354,38.002
7125,6.174,6.264,6.354,6.255,6.382,6.304,37.733
7250,6.156,5.938,6.25,6.392,6.475,6.149,37.36
7375,6.101,6.162,6.502,6.144,6.463,6.184,37.556
7500,5.975,6.275,6.154,6.154,6.609,6.145,37.312
7625,6.186,6.219,6.349,6.107,6.635,6.258,37.754
7750,6.246,6.139,6.431,6.258,6.62,6.304,37.998
7875,6.02,6.177,6.202,6.02,6.566,6.224,37.209
8000,6.268,6.001,6.247,6.276,6.454,6.167,37.413
8125,6.28,5.966,6.283,6.212,6.527,6.181,37.449
8250,5.853,6.345,6.224,6.262,6.656,6.196,37.536
8375,6.105,6.09,6.152,6.278,6.44,6.204,37.269
