time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.471,6.298,6.227,6.476,6.178,6.517,38.167
125,6.323,6.386,6.141,6.24,6.011,6.589,37.69
250,6.245,6.239,6.174,6.377,6.388,6.374,37.797
375,6.129,6.451,6.22,6.232,6.202,6.37,37.604
500,6.182,6.34,6.251,6.218,6.167,6.519,37.677
625,6.396,6.265,6.368,6.345,6.1,6.582,38.056
750,6.421,6.335,6.319,6.498,6.147,6.444,38.164
875,6.02,6.323,6.351,6.355,6.1,6.619,37.768
1000,6.248,6.224,6.159,6.314,6.289,6.771,38.005
1125,6.407,6.368,6.267,6.211,6.024,6.325,37.602
1250,6.223,6.145,6.145,6.337,6.226,6.533,37.609
1375,6.402,6.199,6.284,6.273,6.018,6.556,37.732
1500,6.259,6.274,6.174,6.34,6.067,6.652,37.766
1625,6.341,6.382,6.064,6.322,6.123,6.462,37.694
1750,6.453,6.339,6.106,6.553,6.136,6.504,38.091
1875,6.172,6.155,6.493,6.419,5.961,6.448,37.648
2000,6.123,6.278,6.211,6.341,5.952,6.506,37.411
2125,6.072,6.275,6.113,6.391,5.994,6.671,37.516
2250,6.23,6.304,6.083,6.434,6.181,6.476,37.708
2375,6.127,6.185,6.175,6.553,5.849,6.674,37.563
2500,6.308,6.192,6.035,6.36,6.144,6.474,37.513
2625,6.387,6.272,6.119,6.392,6.026,6.346,37.542
2750,6.261,6.426,6.357,6.467,6.021,6.584,38.116
2875,6.195,6.411,6.36,6.097,5.996,6.523,37.582
3000,6.123,6.355,6.329,6.395,6.004,6.574,37.78
3125,6.283,6.349,6.17,6.377,6.333,6.55,38.062
3250,6.156,6.43,6.094,6.401,6.123,6.434,37.638
3375,6.162,6.316,6.209,6.345,6.224,6.621,37.877
3500,6.383,6.267,6.39,6.401,6.134,6.512,38.087
3625,6.242,6.419,6.076,6.414,5.869,6.523,37.543
3750,6.217,6.221,6.108,6.48,6.111,6.42,37.557
3875,6.394,6.236,6.398,6.227,5.925,6.631,37.811
4000,6.336,6.131,6.337,6.43,6.219,6.496,37.949
4125,6.284,6.275,6.333,6.379,6.03,6.558,37.859
4250,6.195,6.354,6.34,6.623,6.016,6.447,37.975
4375,6.112,6.312,6.195,6.101,6.182,6.461,37.363
4500,6.215,6.011,6.227,6.444,6.003,6.635,37.535
4625,6.083,6.379,6.337,6.34,6.271,6.386,37.796
4750,6.149,6.244,6.151,6.447,5.971,6.547,37.509
4875,6.196,6.28,6.417,6.169,6.029,6.196,37.287
5000,6.259,6.24,6.075,6.444,5.95,6.511,37.479
5125,6.243,6.317,6.177,6.361,6.044,6.341,37.483
5250,6.146,6.132,6.212,6.303,6.191,6.48,37.464
5375,6.264,6.203,6.079,6.326,6.169,6.592,37.633
5500,6.162,6.328,6.096,6.413,6.071,6.525,37.595
5625,6.092,6.172,6.203,6.161,6.017,6.489,37.134
5750,6.161,6.265,6.019,6.491,6.08,6.539,37.555
5875,6.271,6.281,6.131,6.406,6.247,6.543,37.879
6000,6.218,6.09,6.22,6.549,6.127,6.436,37.64
6125,6.264,6.25,6.382,6.349,6.216,6.54,38.001
6250,6.15,6.369,6.308,6.428,6.103,6.53,37.888
6375,6.07,6.232,6.245,6.232,5.961,6.438,37.178
6500,5.988,6.272,6.267,6.506,6.262,6.498,37.793
6625,6.225,6.293,5.889,6.309,6.114,6.386,37.216
6750,6.247,6.34,6.151,6.23,6.095,6.718,37.781
6875,6.353,6.113,6.242,6.332,6.119,6.463,37.622
7000,6.219,6.161,6.467,6.432,6.261,6.561,38.101
7125,6.222,6.275,6.171,6.356,6.139,6.529,37.692
7250,6.113,6.336,6.273,6.313,6.162,6.642,37.839
7375,6.126,6.177,6.186,6.444,6.106,6.582,37.621
7500,5.974,6.122,6.056,6.17,6.362,6.653,37.337
7625,6.185,6.228,6.257,6.489,6.277,6.46,37.896
7750,6.186,6.418,6.244,6.373,6.052,6.618,37.891
7875,6.202,6.394,6.456,6.372,6.411,6.733,38.568
8000,6.193,6.253,6.35,6.279,6.27,6.836,38.181
8125,6.29,6.127,6.197,6.388,6.029,6.514,37.545
8250,6.283,6.359,6.222,6.318,6.158,6.797,38.137
8375,6.085,6.28,6.2,6.279,6.095,6.533,37.472
8500,6.129,6.081,6.276,6.271,6.253,6.463,37.473
8625,5.971,5.945,6.239,6.277,6.188,6.555,37.175
8750,6.138,6.423,6.064,6.524,6.187,6.32,37.656
8875,6.132,6.252,6.149,6.278,6.126,6.736,37.673
9000,6.097,6.304,6.363,6.353,6.239,6.639,37.995
9125,6.28,6.227,6.237,6.332,6.21,6.56,37.846
9250,6.095,6.241,6.208,6.246,6.263,6.61,37.663
9375,5.988,6.073,6.291,6.253,5.996,6.783,37.384
9500,6.39,6.043,6.242,6.358,6.224,6.527,37.784
9625,6.078,6.076,6.197,6.338,6.13,6.716,37.535
9750,6.031,6.186,6.116,6.222,6.292,6.712,37.559
9875,6.149,6.242,6.263,6.349,6.183,6.512,37.698
10000,6.004,6.054,6.157,6.231,6.289,6.494,37.229
