time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.157,6.265,6.626,6.342,6.851,5.599,37.84
125,6.242,6.407,6.5,6.102,7.004,5.735,37.99
250,6.327,6.244,6.733,5.951,6.906,5.509,37.67
375,6.258,6.334,6.609,6.093,6.739,5.568,37.601
500,6.137,6.447,6.551,6.102,6.875,5.643,37.755
625,6.402,6.309,6.603,6.11,7.016,5.814,38.254
750,6.291,6.303,6.453,6.049,7.056,5.791,37.943
875,6.209,6.318,6.393,5.773,6.928,5.568,37.189
1000,6.223,6.288,6.577,6.094,6.967,5.719,37.868
1125,6.338,6.312,6.408,6.064,6.945,5.768,37.835
1250,6.307,6.263,6.577,5.938,6.848,5.655,37.588
1375,6.333,6.291,6.604,5.968,6.905,5.431,37.532
1500,6.195,6.433,6.505,5.991,6.894,5.704,37.722
1625,6.248,6.454,6.423,6.04,6.879,5.791,37.835
1750,6.211,6.29,6.501,6.04,6.962,5.903,37.907
1875,6.317,6.452,6.469,6.119,6.962,5.605,37.924
2000,6.467,6.294,6.639,6.061,6.915,5.782,38.158
2125,6.056,6.272,6.482,6.297,6.923,5.557,37.587
2250,6.356,6.076,6.613,6.02,6.873,5.665,37.603
2375,6.24,6.223,6.446,6.042,6.709,5.61,37.27
2500,6.167,6.169,6.376,6.1,7.027,5.683,37.522
2625,6.113,6.171,6.456,6.017,6.844,5.744,37.345
2750,6.091,6.173,6.497,6.019,6.937,5.765,37.482
2875,6.147,5.993,6.578,6.142,6.91,5.76,37.53
3000,6.016,6.345,6.65,5.935,6.965,5.813,37.724
3125,6.464,6.291,6.694,5.852,6.816,5.573,37.69
3250,6.242,6.164,6.475,6.195,7.008,5.792,37.876
3375,6.165,6.186,6.501,6.015,6.896,5.561,37.324
3500,6.189,6.238,6.717,5.899,7.132,5.803,37.978
3625,6.063,6.374,6.495,6.022,6.909,5.881,37.744
3750,6.035,6.142,6.703,5.959,6.826,5.68,37.345
3875,6.222,6.21,6.502,6.082,6.982,5.549,37.547
4000,6.181,6.322,6.376,6.005,7.02,5.461,37.365
4125,6.151,6.336,6.522,6.028,7.04,5.703,37.78
4250,6.173,6.298,6.612,5.966,6.933,5.704,37.686
4375,6.286,6.095,6.477,6.078,6.93,5.83,37.696
4500,6.227,6.247,6.522,5.994,7.101,5.509,37.6
4625,6.401,6.191,6.424,6.158,7.018,5.913,38.105
4750,6.373,6.101,6.715,6.129,7.021,5.647,37.986
4875,6.249,6.386,6.345,6.103,7.206,5.751,38.04
5000,6.264,6.281,6.678,6.075,7.018,5.552,37.868
5125,5.993,6.243,6.346,5.886,7.074,5.624,37.166
5250,5.88,6.319,6.321,6.006,6.957,5.679,37.162
5375,5.963,6.333,6.373,6.122,7.228,5.743,37.762
5500,6.014,6.175,6.443,6.11,6.918,5.528,37.188
5625,6.047,6.124,6.587,6.026,7.026,5.712,37.522
5750,6.195,6.319,6.459,6.047,6.946,5.716,37.682
5875,6.218,6.172,6.466,6.149,6.999,5.946,37.95
6000,6.135,6.27,6.504,6.19,7.131,5.719,37.949
6125,6.295,6.018,6.66,5.912,7.007,5.683,37.575
6250,5.98,6.181,6.316,6.013,7.035,5.806,37.331
6375,6.057,6.12,6.462,6.281,7.169,5.988,38.077
6500,6.113,6.064,6.661,5.974,6.951,5.827,37.59
6625,6.072,6.22,6.417,5.823,6.955,5.915,37.402
6750,6.14,6.258,6.437,6.027,7.025,5.765,37.652
6875,5.909,6.203,6.494,5.899,7.037,5.692,37.234
7000,6.204,6.13,6.451,5.966,7.127,5.949,37.827
7125,6.186,6.305,6.478,6.139,7.038,5.626,37.772
7250,6.142,6.193,6.405,6.094,6.991,5.884,37.709
7375,6.122,6.216,6.739,6.08,7.009,5.878,38.044
7500,5.84,6.169,6.453,6.139,7.029,5.942,37.572
7625,6.061,6.086,6.471,6.172,6.989,5.581,37.36
7750,6.012,6.148,6.44,5.961,6.93,5.713,37.204
7875,6.197,5.9,6.495,5.983,7.092,5.823,37.49
8000,6.064,6.367,6.42,6.057,7.099,5.854,37.861
8125,6.023,6.114,6.612,6.008,7.28,5.792,37.829
8250,6.277,6.065,6.409,6.168,7.07,5.864,37.853
8375,6.163,6.055,6.51,5.971,7.182,5.733,37.614
8500,5.977,6.268,6.438,5.792,7.235,5.825,37.535
8625,6.103,6.218,6.364,6.021,6.888,5.521,37.115
8750,6.052,6.226,6.407,5.96,6.883,5.702,37.23
8875,6.173,6.165,6.561,6.088,7.008,5.598,37.593
9000,6.073,6.213,6.503,6.046,7.075,5.721,37.631
9125,6.157,6.092,6.354,6.027,7.214,5.721,37.565
9250,6.107,6.119,6.395,6.1,7.12,5.875,37.716
9375,5.983,6.059,6.499,6.015,6.96,5.809,37.325
9500,6.015,6.053,6.576,6.082,7.051,5.76,37.537
9625,6.005,5.948,6.419,6.261,7.127,5.818,37.578
9750,6.103,6.002,6.539,5.944,7.068,5.793,37.449
9875,6.182,6.276,6.526,6.1,7.098,5.741,37.923
10000,6.226,6.014,6.428,6.144,7.211,5.857,37.88
10125,5.971,6.234,6.348,5.93,7.048,5.745,37.276
10250,6.012,6.072,6.558,5.916,7.126,5.899,37.583
10375,5.957,6.151,6.729,6.147,7.015,5.896,37.895
10500,5.988,6.081,6.518,6.079,7.264,5.66,37.59
10625,6.107,6.187,6.546,6.042,7.008,5.905,37.795
10750,6.187,6.162,6.502,6.018,7.449,5.827,38.145
10875,6.005,6.133,6.45,6.066,7.034,5.73,37.418
11000,5.781,5.979,6.603,6.112,7.222,5.828,37.525
11125,6.01,6.002,6.351,5.778,6.969,5.922,37.032
11250,5.932,5.895,6.623,6.066,7.149,6.105,37.77
11375,6.111,6.0,6.486,5.985,7.075,5.818,37.475
11500,6.018,6.06,6.416,6.04,7.205,5.832,37.571
11625,5.892,5.926,6.541,5.814,7.242,5.903,37.318
11750,6.002,5.873,6.341,6.113,7.22,5.956,37.505
11875,6.106,5.89,6.614,6.033,7.152,5.897,37.692
12000,5.816,6.124,6.418,5.9,7.231,5.858,37.347
12125,6.105,5.988,6.335,5.993,7.207,6.051,37.679
12250,5.763,6.031,6.33,5.723,7.062,5.752,36.661
12375,5.988,5.923,6.561,5.815,6.995,5.837,37.119
12500,5.899,5.902,6.317,5.912,7.065,5.612,36.707
12625,5.642,6.081,6.56,5.879,7.201,5.836,37.199
12750,5.88,5.994,6.556,6.02,7.126,5.808,37.384
12875,5.875,6.09,6.196,5.877,7.111,5.993,37.142
13000,5.905,6.128,6.354,6.113,7.261,5.896,37.657
13125,5.967,6.132,6.41,6.032,7.259,6.037,37.837
13250,5.856,5.993,6.499,6.095,7.167,5.824,37.434
13375,5.886,5.993,6.533,5.864,7.245,5.943,37.464
13500,6.037,6.072,6.469,6.038,7.138,5.941,37.695
13625,5.757,5.801,6.435,6.164,7.245,5.839,37.241
13750,5.872,5.815,6.577,6.127,7.167,5.801,37.359
13875,5.811,5.817,6.412,6.056,7.213,5.893,37.202
14000,6.19,5.967,6.302,5.74,7.056,5.874,37.129
14125,5.979,5.943,6.477,6.105,7.159,5.937,37.6
14250,6.054,5.811,6.469,6.052,7.25,5.864,37.5
14375,5.975,5.969,6.349,5.984,7.348,5.983,37.608
14500,5.892,5.949,6.465,6.208,7.22,5.956,37.69
14625,5.936,5.75,6.522,6.097,7.291,5.816,37.412
14750,5.809,6.028,6.383,6.132,7.146,6.06,37.558
14875,5.926,6.141,6.444,5.892,7.415,5.585,37.403
15000,5.959,5.741,6.562,5.989,7.231,5.904,37.386
15125,5.976,5.981,6.655,6.276,7.192,5.874,37.954
15250,5.637,5.891,6.265,6.169,7.386,5.85,37.198
15375,5.927,5.924,6.322,5.878,7.33,5.968,37.349
15500,5.834,6.056,6.5,6.046,7.096,5.813,37.345
15625,5.752,5.724,6.424,6.019,7.098,5.974,36.991
15750,5.751,5.968,6.382,6.004,7.38,6.18,37.665
15875,5.953,5.911,6.308,6.048,7.015,5.917,37.152
16000,5.854,5.946,6.543,5.984,7.249,5.686,37.262
16125,5.715,5.984,6.459,5.869,7.192,5.721,36.94
16250,5.698,5.804,6.443,5.862,7.392,5.886,37.085
16375,5.763,5.687,6.55,5.941,7.422,5.849,37.212
16500,5.753,5.781,6.444,5.777,6.989,5.812,36.556
16625,5.901,5.767,6.309,5.991,7.035,5.856,36.859
16750,5.858,5.763,6.234,6.005,7.087,5.943,36.89
16875,5.716,5.869,6.423,5.946,7.286,5.958,37.198
17000,5.931,5.789,6.396,6.028,7.129,5.951,37.224
17125,5.798,5.869,6.366,5.856,7.315,5.997,37.201
17250,5.644,5.805,6.409,5.798,7.244,6.032,36.932
17375,5.735,5.705,6.343,5.619,7.185,5.989,36.576
17500,5.786,5.743,6.432,6.25,7.041,5.803,37.055
17625,5.589,5.852,6.361,5.997,7.262,6.043,37.104
17750,5.792,5.985,6.538,5.847,7.289,5.849,37.3
17875,5.821,5.884,6.546,6.088,7.472,5.879,37.69
18000,5.788,5.929,6.532,5.969,7.298,5.993,37.509
18125,5.65,5.86,6.414,5.964,7.242,5.932,37.062
18250,5.681,5.854,6.42,5.881,7.197,5.997,37.03
18375,5.704,5.656,6.508,5.971,7.232,5.941,37.012
18500,5.955,5.808,6.319,6.011,7.316,6.005,37.414
18625,5.757,5.604,6.458,6.148,7.38,5.842,37.189
18750,5.757,5.893,6.343,6.083,7.229,5.965,37.27
18875,5.956,5.947,6.397,6.003,7.256,6.002,37.561
19000,5.644,5.827,6.425,5.999,7.323,5.944,37.162
19125,5.736,5.751,6.417,6.043,7.194,6.041,37.182
19250,5.787,5.819,6.442,5.92,7.354,6.032,37.354
19375,5.557,5.822,6.365,6.023,7.291,5.949,37.007
19500,5.676,5.582,6.492,5.866,7.22,6.053,36.889
19625,5.695,5.77,6.449,6.086,7.267,5.923,37.19
19750,5.679,6.173,6.358,6.088,7.204,6.012,37.514
19875,5.752,5.725,6.208,6.21,7.139,5.956,36.99
