time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.333,6.225,6.319,6.383,6.171,6.317,37.748
125,6.297,6.306,6.317,6.263,6.17,6.455,37.808
250,6.17,6.264,6.199,6.355,6.048,6.328,37.364
375,6.08,6.205,6.341,6.186,6.141,6.582,37.535
500,6.147,6.057,6.147,6.332,5.992,6.5,37.175
625,6.253,6.365,6.138,6.381,5.899,6.48,37.516
750,6.3,6.157,6.254,6.339,6.192,6.467,37.709
875,6.491,6.343,6.291,6.123,6.21,6.344,37.802
1000,6.506,6.275,6.436,6.316,6.067,6.337,37.937
1125,6.257,6.254,6.274,6.397,5.973,6.559,37.714
1250,6.429,6.021,6.255,6.28,6.081,6.423,37.489
1375,6.379,6.321,6.392,6.538,6.042,6.479,38.151
1500,6.127,6.295,6.234,6.339,6.229,6.464,37.688
1625,6.247,6.2,6.216,6.245,6.128,6.477,37.513
1750,6.318,6.293,6.37,6.492,6.274,6.403,38.15
1875,6.232,6.284,6.077,6.139,5.939,6.681,37.352
2000,6.205,6.237,6.249,6.423,6.094,6.467,37.675
2125,6.331,6.273,6.532,6.446,6.176,6.362,38.12
2250,6.413,6.267,6.167,6.418,6.033,6.475,37.773
2375,6.224,6.034,6.091,6.231,6.037,6.438,37.055
2500,6.331,6.31,6.134,6.256,6.054,6.551,37.636
2625,6.373,6.393,6.293,6.211,6.147,6.516,37.933
2750,6.255,6.234,6.253,6.201,6.12,6.513,37.576
2875,6.444,6.23,6.299,6.334,6.051,6.48,37.838
3000,6.187,6.323,6.362,6.239,6.061,6.457,37.629
3125,6.243,6.33,6.078,6.547,6.039,6.455,37.692
3250,6.265,6.113,6.227,6.304,6.023,6.416,37.348
3375,6.465,6.172,6.047,6.162,6.364,6.451,37.661
3500,6.182,6.252,6.333,6.371,6.176,6.696,38.01
3625,6.236,6.309,6.276,6.24,6.013,6.644,37.718
3750,6.326,6.071,6.142,6.393,6.014,6.431,37.377
3875,6.435,6.092,6.312,6.373,6.302,6.593,38.107
4000,6.298,6.357,6.337,6.311,6.165,6.541,38.009
4125,6.394,6.246,6.046,6.432,6.087,6.476,37.681
4250,6.247,6.133,6.166,6.456,6.14,6.397,37.539
4375,6.153,6.18,6.484,6.308,6.035,6.335,37.495
4500,6.109,6.208,6.062,6.131,6.174,6.639,37.323
4625,6.341,6.015,6.414,6.259,6.257,6.706,37.992
4750,6.24,6.151,6.07,6.407,6.145,6.538,37.551
4875,6.397,6.374,6.132,6.401,5.994,6.348,37.646
5000,6.141,6.09,6.002,6.148,5.981,6.556,36.918
5125,6.223,6.125,6.229,6.295,6.188,6.27,37.33
5250,6.325,6.044,6.292,6.504,6.194,6.418,37.777
