time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.341,6.37,6.497,6.094,6.756,5.716,37.774
125,6.32,6.284,6.44,6.099,6.787,5.655,37.585
250,6.421,6.298,6.633,5.885,6.955,5.579,37.771
375,6.314,6.438,6.497,6.179,6.729,5.847,38.004
500,6.122,6.31,6.601,6.013,6.905,5.565,37.516
625,6.34,6.18,6.51,6.069,7.079,5.834,38.012
750,6.377,6.168,6.582,5.937,6.893,5.897,37.854
875,6.239,6.376,6.47,6.092,6.93,5.778,37.885
1000,6.172,6.37,6.534,6.062,6.62,5.708,37.466
1125,6.001,6.338,6.58,6.221,6.964,5.779,37.883
1250,6.204,6.282,6.347,6.162,6.96,5.782,37.737
1375,6.275,6.301,6.749,6.051,6.903,5.646,37.925
1500,6.144,6.217,6.396,5.922,6.813,5.867,37.359
1625,6.273,6.215,6.653,6.114,6.72,5.729,37.704
1750,6.292,6.354,6.471,5.976,6.83,5.735,37.658
1875,6.054,6.115,6.551,5.997,6.694,5.625,37.036
2000,6.393,6.331,6.426,6.231,6.998,5.703,38.082
2125,6.307,6.157,6.551,6.254,6.948,5.754,37.971
2250,6.07,6.226,6.455,6.046,6.809,5.602,37.208
2375,6.297,6.207,6.591,6.198,6.904,5.856,38.053
2500,6.265,6.06,6.548,5.88,7.031,5.84,37.624
2625,6.146,6.222,6.602,6.149,6.812,5.851,37.782
2750,6.163,6.245,6.457,6.151,7.075,5.682,37.773
2875,5.983,6.35,6.532,6.154,6.844,5.807,37.67
3000,6.252,6.453,6.53,6.039,6.785,5.866,37.925
3125,6.343,6.195,6.466,6.157,6.919,5.853,37.933
3250,6.357,6.325,6.61,6.132,6.852,5.765,38.041
3375,6.049,6.148,6.477,6.171,6.965,5.601,37.411
3500,6.169,6.234,6.703,6.071,6.956,5.838,37.971
3625,6.38,6.227,6.359,6.068,7.003,5.947,37.984
3750,6.341,6.237,6.465,6.02,6.861,5.851,37.775
3875,6.365,6.163,6.595,6.107,7.004,5.798,38.032
4000,6.272,6.318,6.647,5.967,6.813,5.814,37.831
4125,6.465,6.172,6.365,6.14,6.822,6.132,38.096
4250,6.338,6.498,6.379,6.14,6.875,5.856,38.086
4375,6.027,6.094,6.457,6.152,6.993,5.521,37.244
4500,6.072,6.292,6.599,6.261,6.891,5.712,37.827
4625,6.181,6.301,6.686,6.016,6.76,5.82,37.764
4750,6.195,6.261,6.472,6.099,7.025,5.596,37.648
4875,6.191,6.202,6.448,6.159,6.924,5.841,37.765
5000,6.109,6.429,6.39,5.983,6.917,5.609,37.437
5125,6.308,6.152,6.321,5.99,6.979,5.611,37.361
5250,6.341,6.217,6.448,5.912,6.988,5.807,37.713
5375,6.264,6.283,6.398,6.089,6.667,5.769,37.47
5500,6.438,6.156,6.529,6.105,6.943,5.874,38.045
5625,6.134,6.287,6.646,6.02,6.83,5.784,37.701
5750,6.165,6.036,6.508,5.918,7.031,5.741,37.399
5875,6.164,6.173,6.55,6.264,6.967,5.605,37.723
6000,6.215,6.341,6.556,6.144,7.014,5.469,37.739
6125,6.239,6.186,6.304,5.766,7.031,5.755,37.281
6250,6.237,6.145,6.474,6.138,6.978,5.779,37.751
6375,6.251,6.114,6.406,6.049,6.792,5.859,37.471
6500,6.113,6.301,6.488,6.091,6.778,5.717,37.488
6625,6.225,6.211,6.646,6.186,7.053,5.845,38.166
6750,6.114,6.241,6.416,6.176,6.848,5.701,37.496
6875,6.049,5.919,6.393,6.128,6.736,5.738,36.963
7000,6.254,6.237,6.511,5.896,6.943,5.837,37.678
7125,6.173,6.012,6.576,6.162,6.95,5.874,37.747
7250,6.177,6.255,6.442,6.313,6.936,5.826,37.949
7375,6.321,6.307,6.525,6.067,6.941,5.724,37.885
7500,6.216,6.174,6.545,6.344,6.778,5.725,37.782
7625,6.292,6.142,6.382,6.076,6.89,5.79,37.572
7750,6.188,6.015,6.535,6.016,6.922,5.98,37.656
7875,5.921,6.051,6.295,6.075,7.055,5.843,37.24
8000,6.187,5.97,6.557,6.002,7.028,5.745,37.489
8125,6.103,6.289,6.491,5.954,6.862,5.761,37.46
8250,6.067,6.092,6.342,6.163,7.044,5.851,37.559
8375,6.161,6.137,6.759,6.149,6.963,5.946,38.115
8500,6.155,6.151,6.445,5.975,6.906,5.81,37.442
8625,6.227,6.201,6.469,6.01,6.911,5.777,37.595
8750,6.233,6.163,6.497,6.135,6.976,5.88,37.884
8875,5.817,6.113,6.483,6.04,6.941,5.989,37.383
9000,6.084,6.072,6.621,6.128,7.136,6.006,38.047
9125,6.001,6.152,6.531,6.018,6.941,5.988,37.631
9250,6.076,6.146,6.377,5.895,6.84,5.681,37.015
9375,6.339,6.106,6.466,6.153,6.954,5.919,37.937
9500,6.11,5.966,6.438,5.991,6.942,5.963,37.41
9625,5.935,6.057,6.227,6.026,6.899,5.896,37.04
9750,6.194,6.213,6.284,6.131,6.798,5.85,37.47
9875,6.146,6.125,6.508,5.766,6.873,6.012,37.43
10000,5.95,6.098,6.454,6.106,7.013,5.869,37.49
10125,5.987,6.08,6.447,5.983,6.896,5.845,37.238
10250,6.195,6.075,6.506,6.128,6.986,5.862,37.752
10375,6.058,6.183,6.586,5.865,6.986,5.554,37.232
10500,6.115,6.147,6.319,5.894,7.046,5.754,37.275
10625,6.322,5.888,6.29,5.808,7.035,5.785,37.128
10750,6.247,6.02,6.464,5.959,6.945,5.426,37.061
10875,6.079,5.981,6.542,6.105,6.969,5.829,37.505
11000,6.143,6.185,6.565,6.113,6.868,5.762,37.636
11125,6.139,6.274,6.337,5.994,7.093,5.877,37.714
11250,6.202,6.245,6.503,5.92,7.181,5.893,37.944
11375,6.092,5.861,6.518,5.944,6.878,5.729,37.022
11500,6.042,6.028,6.484,6.15,6.865,5.775,37.344
11625,6.264,6.142,6.453,6.167,7.023,6.147,38.196
11750,5.891,6.155,6.484,6.06,6.97,5.709,37.269
11875,5.946,6.063,6.328,5.941,7.001,6.018,37.297
12000,6.129,6.125,6.306,5.908,6.84,5.873,37.181
12125,6.138,6.273,6.226,5.999,6.939,5.88,37.455
12250,5.883,6.159,6.533,5.966,7.003,5.963,37.507
12375,6.035,5.925,6.381,5.836,7.047,5.883,37.107
12500,5.858,5.924,6.543,6.152,6.872,5.987,37.336
12625,5.816,6.079,6.549,6.078,6.98,5.991,37.493
12750,6.157,5.972,6.648,6.027,7.247,5.784,37.835
12875,5.856,6.142,6.409,6.19,7.069,5.784,37.45
13000,6.174,6.008,6.582,6.078,6.959,6.029,37.83
13125,5.926,6.06,6.311,6.073,7.159,5.75,37.279
13250,5.869,6.127,6.536,5.936,7.179,5.814,37.461
13375,5.987,5.762,6.416,6.008,7.227,6.095,37.495
13500,6.005,5.998,6.457,5.938,7.191,5.837,37.426
13625,6.099,5.839,6.354,6.215,7.138,5.617,37.262
13750,5.828,5.991,6.605,6.024,7.067,5.934,37.449
13875,6.008,6.002,6.5,6.078,6.992,5.862,37.442
14000,6.082,5.802,6.272,6.14,7.127,5.938,37.361
14125,6.059,5.963,6.382,6.087,7.082,5.909,37.482
14250,5.972,5.807,6.583,6.235,7.03,5.949,37.576
14375,5.966,5.85,6.129,6.019,7.111,6.14,37.215
14500,5.904,6.032,6.487,6.14,6.957,5.884,37.404
14625,6.133,5.929,7.154,5.94,7.055,5.765,37.976
14750,6.065,6.027,6.482,6.081,7.004,5.276,36.935
14875,5.948,5.843,6.523,6.264,7.253,5.896,37.727
15000,6.053,6.079,6.277,6.011,6.883,5.869,37.172
15125,6.015,5.961,6.561,5.923,7.144,5.749,37.353
15250,5.974,5.872,6.322,6.1,7.043,5.992,37.303
15375,6.0,5.828,6.319,6.186,6.995,5.849,37.177
15500,6.055,5.955,6.292,6.155,7.245,6.19,37.892
15625,6.091,5.984,6.403,5.929,6.878,5.842,37.127
15750,5.908,5.962,6.439,6.119,7.024,5.845,37.297
15875,6.32,5.879,6.448,6.007,7.263,5.755,37.672
16000,5.949,5.87,6.447,6.029,7.056,5.757,37.108
16125,5.881,6.05,6.494,6.078,7.112,5.907,37.522
16250,6.006,5.949,6.555,5.768,6.948,6.103,37.329
16375,5.849,5.968,6.391,5.924,7.099,6.01,37.241
16500,6.094,5.895,6.532,6.022,7.28,5.983,37.806
16625,5.808,5.85,6.471,5.838,7.138,6.024,37.129
16750,6.098,5.889,6.412,6.223,7.106,6.07,37.798
16875,5.952,5.967,6.46,6.027,7.194,5.982,37.582
17000,6.031,6.163,6.387,5.935,7.186,5.915,37.617
