time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.112,6.378,6.496,6.043,7.232,5.364,37.625
125,6.111,6.501,6.512,6.146,7.389,5.19,37.849
250,6.198,6.397,6.466,6.006,7.242,5.495,37.804
375,6.292,6.388,6.482,5.895,6.999,5.427,37.483
500,6.059,6.279,6.3,6.027,7.244,5.447,37.356
625,6.125,6.492,6.604,5.862,7.257,5.397,37.737
750,6.124,6.339,6.647,6.183,7.418,5.236,37.947
875,6.026,6.403,6.674,5.972,7.137,5.476,37.688
1000,6.216,6.538,6.55,5.792,7.155,5.405,37.656
1125,6.031,6.266,6.598,5.948,7.198,5.364,37.405
1250,6.344,6.471,6.575,5.937,7.048,5.358,37.733
1375,6.213,6.317,6.544,5.833,7.154,5.26,37.321
1500,6.175,6.452,6.516,5.962,7.166,5.284,37.555
1625,6.307,6.439,6.591,5.989,7.453,5.265,38.044
1750,6.142,6.409,6.513,5.983,7.262,5.427,37.736
1875,5.884,6.392,6.751,5.82,7.29,5.257,37.394
2000,6.272,6.49,6.784,6.01,7.124,5.478,38.158
2125,6.194,6.309,6.678,5.937,7.261,5.343,37.722
2250,6.109,6.476,6.835,5.992,7.308,5.469,38.189
2375,6.265,6.286,6.727,5.898,7.18,5.502,37.858
2500,6.062,6.277,6.597,6.152,7.18,5.228,37.496
2625,6.167,6.233,6.719,5.946,7.125,5.288,37.478
2750,6.099,6.29,6.799,6.087,7.445,5.423,38.143
2875,6.094,6.374,6.607,6.012,7.239,5.416,37.742
3000,6.108,6.219,6.563,6.024,7.258,5.488,37.66
3125,6.098,6.337,6.399,5.909,7.295,5.271,37.309
3250,6.21,6.561,6.507,5.834,7.485,5.417,38.014
3375,6.263,6.141,6.833,6.039,7.299,5.406,37.981
3500,6.149,6.312,6.424,6.018,7.155,5.276,37.334
3625,6.294,6.206,6.475,6.126,7.136,5.618,37.855
3750,6.239,6.456,6.58,5.821,7.085,5.474,37.655
3875,6.054,6.451,6.669,6.069,7.088,5.304,37.635
4000,6.138,6.313,6.763,5.799,7.31,5.391,37.714
4125,6.11,6.199,6.631,5.991,7.058,5.465,37.454
4250,6.163,6.076,6.537,6.021,7.304,5.301,37.402
4375,6.179,6.453,6.55,5.814,7.19,5.48,37.666
4500,6.246,6.305,6.587,5.789,7.149,5.514,37.59
4625,5.977,6.343,6.535,6.156,7.335,5.341,37.687
4750,5.927,6.071,6.584,5.892,7.328,5.536,37.338
4875,6.269,6.305,6.522,6.1,7.047,5.613,37.856
5000,6.246,6.221,6.657,5.906,7.381,5.458,37.869
5125,6.22,6.194,6.566,5.856,6.5,5.71,37.046
5250,6.106,6.138,6.781,5.896,7.273,5.382,37.576
5375,6.117,6.258,6.549,5.916,7.111,5.591,37.542
5500,6.157,6.351,6.567,5.905,7.219,5.612,37.811
5625,6.053,6.196,6.7,5.823,7.089,5.313,37.174
5750,5.924,6.268,6.592,5.962,7.524,5.455,37.725
5875,6.099,6.132,6.537,5.789,7.356,5.387,37.3
6000,5.999,6.165,6.585,5.927,7.342,5.472,37.49
6125,6.257,6.282,6.615,5.914,7.398,5.682,38.148
6250,6.052,6.298,6.626,5.918,7.314,5.364,37.572
6375,6.131,6.249,6.715,6.023,7.501,5.538,38.157
6500,6.073,6.214,6.473,5.905,7.328,5.57,37.563
6625,5.99,6.318,6.6,5.95,7.352,5.678,37.888
6750,6.041,6.205,6.464,5.745,7.182,5.291,36.928
6875,5.958,6.256,6.564,6.031,7.247,5.391,37.447
7000,6.244,6.283,6.6,5.936,7.398,5.662,38.123
7125,6.075,6.191,6.57,5.795,7.115,5.411,37.157
7250,6.225,6.282,6.661,5.718,7.365,5.288,37.539
