time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.028,6.408,6.52,6.296,6.838,5.616,37.706
125,6.056,6.56,6.308,6.061,6.856,5.805,37.646
250,6.106,6.138,6.491,6.197,6.978,5.63,37.54
375,5.962,6.394,6.494,6.071,6.716,5.66,37.297
500,6.131,6.301,6.619,6.17,6.665,5.769,37.655
625,6.234,6.448,6.446,6.073,6.88,5.811,37.892
750,6.247,6.427,6.359,6.039,7.043,5.809,37.924
875,6.371,6.105,6.315,6.264,6.838,5.566,37.459
1000,6.111,6.303,6.295,6.177,6.85,5.751,37.487
1125,6.183,6.491,6.531,6.107,6.77,5.77,37.852
1250,6.281,6.419,6.46,6.092,6.747,5.457,37.456
1375,6.239,6.4,6.513,6.092,6.934,5.638,37.816
1500,6.135,6.317,6.404,6.001,6.888,5.748,37.493
1625,6.205,6.346,6.6,6.106,6.875,5.664,37.796
1750,6.214,6.288,6.595,6.057,6.791,5.72,37.665
1875,6.054,6.268,6.335,5.98,6.918,5.792,37.347
2000,6.205,6.316,6.633,6.227,6.943,5.692,38.016
2125,6.032,6.399,6.419,6.056,6.804,5.72,37.43
2250,6.093,6.37,6.395,6.031,7.02,5.624,37.533
2375,6.196,6.424,6.302,5.907,7.001,5.649,37.479
2500,6.195,6.333,6.46,6.181,7.017,5.532,37.718
2625,6.13,6.132,6.571,6.167,6.732,5.687,37.419
2750,6.077,6.398,6.41,5.968,6.838,5.658,37.349
2875,5.911,6.437,6.595,6.191,7.03,5.824,37.988
3000,6.082,6.272,6.536,6.417,6.93,5.8,38.037
3125,6.086,6.367,6.632,6.042,7.038,5.801,37.966
3250,6.168,6.281,6.427,5.975,6.933,5.638,37.422
3375,6.041,6.429,6.492,6.021,6.917,6.01,37.91
3500,6.019,6.504,6.332,5.997,6.745,5.803,37.4
3625,6.168,6.451,6.398,6.123,6.774,5.789,37.703
3750,6.096,6.331,6.388,6.102,6.879,5.755,37.551
3875,5.953,6.222,6.413,6.205,6.946,5.811,37.55
4000,6.137,6.254,6.47,6.104,6.835,5.896,37.696
4125,6.185,6.306,6.486,6.009,6.832,5.891,37.709
4250,6.089,6.352,6.386,6.015,6.703,5.816,37.361
4375,6.027,6.472,6.456,6.116,6.992,5.854,37.917
4500,6.118,6.401,6.608,6.095,6.774,5.701,37.697
4625,6.202,6.287,6.433,6.069,6.952,5.967,37.91
4750,5.5,6.353,6.555,6.089,6.9,5.656,37.053
4875,6.193,6.385,6.472,6.297,6.872,6.04,38.259
5000,5.955,6.34,6.549,6.027,6.981,5.827,37.679
5125,6.143,6.088,6.368,6.31,7.034,5.953,37.896
5250,5.892,6.347,6.307,6.223,6.986,5.959,37.714
5375,6.004,6.445,6.374,6.032,6.866,5.757,37.478
5500,6.037,6.359,6.335,6.05,6.812,5.741,37.334
5625,6.09,6.34,6.47,6.124,6.957,5.777,37.758
5750,6.023,6.343,6.391,5.975,6.79,5.743,37.265
5875,6.163,6.406,6.47,6.306,6.902,5.951,38.198
6000,5.89,6.429,6.495,6.029,6.902,5.71,37.455
6125,5.938,6.24,6.355,6.129,6.903,5.757,37.322
6250,6.097,6.261,6.358,6.097,7.016,5.771,37.6
6375,5.955,6.275,6.088,6.01,6.868,5.721,36.917
6500,6.014,6.063,6.377,6.06,7.074,5.951,37.539
6625,6.107,6.248,6.369,6.021,6.989,5.826,37.56
6750,5.851,6.332,6.382,6.13,7.136,5.833,37.664
6875,5.991,6.483,6.323,6.06,6.814,5.888,37.559
7000,6.061,6.332,6.449,6.29,6.867,5.695,37.694
7125,6.076,6.142,6.371,5.947,6.904,5.727,37.167
7250,6.056,6.272,6.372,6.014,6.887,5.853,37.454
7375,5.958,6.363,6.584,6.067,6.881,5.874,37.727
7500,5.939,6.413,6.648,5.98,6.99,5.841,37.811
7625,6.036,6.112,6.455,5.92,6.819,5.787,37.129
7750,5.813,6.226,6.504,6.047,6.815,5.855,37.26
7875,6.038,6.231,6.491,6.184,7.088,5.753,37.785
8000,6.019,6.255,6.369,6.03,6.908,5.691,37.272
8125,5.945,6.251,6.683,6.08,6.931,5.841,37.731
8250,6.077,6.286,6.447,5.958,7.111,5.885,37.764
8375,6.206,6.176,6.483,6.124,7.102,5.912,38.003
8500,6.057,6.203,6.468,6.075,6.907,5.754,37.464
8625,6.17,6.13,6.466,5.971,6.909,5.871,37.517
8750,6.027,6.172,6.437,6.133,7.051,6.066,37.886
8875,5.909,6.227,6.715,6.106,7.076,5.801,37.834
9000,6.033,6.185,6.506,6.026,7.116,6.042,37.908
9125,5.931,6.127,6.313,5.988,7.071,5.904,37.334
9250,5.692,6.402,6.514,6.159,6.734,5.983,37.484
9375,5.955,6.285,6.595,6.178,7.107,5.8,37.92
9500,5.787,6.229,6.406,6.066,6.857,5.928,37.273
9625,5.95,6.197,6.478,6.173,6.96,5.914,37.672
9750,6.143,6.312,6.392,6.009,7.102,5.959,37.917
9875,5.963,6.306,6.65,5.918,7.109,5.869,37.815
10000,5.976,6.246,6.535,6.152,6.943,5.825,37.677
10125,6.012,6.291,6.583,6.081,6.898,5.721,37.586
10250,5.693,6.323,6.46,5.991,7.031,5.838,37.336
10375,6.065,6.47,6.336,6.1,6.817,6.084,37.872
10500,5.95,6.062,6.582,6.026,7.021,5.986,37.627
10625,6.042,6.224,6.267,6.049,6.78,5.9,37.262
10750,5.94,6.184,6.252,5.921,6.928,5.812,37.037
10875,6.064,6.162,6.407,5.866,7.147,5.819,37.465
11000,5.998,6.192,6.535,5.953,6.972,5.771,37.421
11125,5.735,6.194,6.391,6.108,7.032,5.918,37.378
11250,6.031,6.148,6.481,6.076,6.839,5.899,37.474
11375,5.889,6.082,6.478,6.107,7.136,5.892,37.584
11500,5.964,6.192,6.36,5.999,7.013,5.666,37.194
11625,6.075,6.262,6.392,6.11,7.263,5.855,37.957
11750,5.9,6.38,6.31,6.225,7.177,5.849,37.841
11875,6.03,6.216,6.547,6.064,6.949,5.804,37.61
12000,5.936,6.194,6.411,6.097,6.992,5.851,37.481
12125,5.963,6.198,6.501,5.953,6.975,5.925,37.515
12250,5.989,6.236,6.466,6.065,7.038,5.95,37.744
12375,5.875,6.337,6.624,5.966,7.139,5.811,37.752
12500,5.859,6.058,6.808,6.106,7.06,5.759,37.65
12625,5.852,6.174,6.408,6.052,7.115,6.006,37.607
12750,6.008,6.179,6.454,6.176,7.09,6.042,37.949
12875,5.844,6.173,6.29,6.003,7.143,6.046,37.499
13000,5.904,6.084,6.355,6.117,7.018,5.878,37.356
13125,5.868,6.136,6.488,6.174,7.069,5.927,37.662
13250,5.946,6.228,6.622,6.219,7.142,5.806,37.963
13375,5.891,6.088,6.461,5.959,7.099,5.888,37.386
13500,5.899,6.092,6.477,6.024,7.126,5.744,37.362
13625,5.817,6.16,6.339,6.151,6.926,5.838,37.231
13750,5.887,6.112,6.506,6.022,6.894,5.918,37.339
13875,5.878,6.038,6.473,6.121,7.111,5.98,37.601
14000,5.962,6.18,6.372,6.116,7.341,5.919,37.89
14125,5.848,6.073,6.462,6.061,6.981,5.988,37.413
14250,5.889,6.045,6.486,6.232,6.998,5.874,37.524
14375,5.91,6.219,6.445,6.099,6.985,6.206,37.864
14500,5.915,6.059,6.201,6.079,6.945,6.111,37.31
14625,5.849,6.173,6.327,6.208,7.162,5.887,37.606
14750,5.956,5.792,6.458,6.003,6.875,5.682,36.766
14875,5.811,5.847,6.518,5.959,7.338,6.028,37.501
15000,5.667,6.015,6.395,6.022,6.942,6.068,37.109
15125,5.859,6.233,6.525,6.104,7.069,5.883,37.673
15250,5.901,6.045,6.276,6.087,6.947,6.001,37.257
15375,5.975,6.212,6.104,6.007,7.24,5.888,37.426
