time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.426,6.111,6.651,5.872,7.247,5.19,37.497
125,6.137,6.214,6.685,6.069,7.26,5.149,37.514
250,6.474,6.209,6.698,5.888,7.308,5.188,37.765
375,6.528,6.28,6.39,6.034,7.35,5.25,37.832
500,6.335,6.286,6.703,5.98,7.256,5.317,37.877
625,6.281,6.274,6.781,5.917,7.367,5.259,37.879
750,6.546,6.175,6.718,5.853,7.421,5.329,38.042
875,6.228,6.094,6.683,6.147,7.319,5.358,37.829
1000,6.399,6.182,6.59,5.926,7.453,5.456,38.006
1125,6.253,6.143,6.663,6.072,7.44,5.3,37.871
1250,6.295,6.213,6.909,5.89,7.257,5.231,37.795
1375,6.224,6.24,6.631,5.764,7.254,5.317,37.43
1500,6.304,6.337,6.634,6.033,7.238,5.229,37.775
1625,6.157,5.977,6.397,5.929,7.258,5.174,36.892
1750,6.116,6.205,6.704,5.862,7.38,5.338,37.605
1875,6.096,6.064,6.666,5.749,7.273,5.014,36.862
2000,6.257,6.275,6.668,6.089,7.261,5.166,37.716
2125,6.208,6.265,6.606,5.792,7.294,5.316,37.481
2250,6.117,6.078,6.681,5.828,7.369,5.45,37.523
2375,6.395,6.178,6.672,5.966,7.377,5.428,38.016
2500,6.362,6.246,6.694,5.957,7.359,5.307,37.925
2625,6.26,6.33,6.774,5.774,7.274,5.483,37.895
2750,6.299,6.079,6.655,5.773,7.488,5.18,37.474
2875,6.412,6.105,6.694,5.749,7.134,5.45,37.544
3000,6.279,6.183,6.615,5.962,7.395,5.401,37.835
3125,6.338,6.301,6.621,5.743,7.269,5.381,37.653
3250,6.2,6.309,6.571,5.759,7.514,5.387,37.74
3375,6.395,6.047,6.574,6.076,7.23,5.212,37.534
3500,6.092,6.117,6.416,5.99,7.405,5.315,37.335
3625,6.246,6.031,6.825,5.925,7.409,5.342,37.778
3750,6.275,6.033,6.844,5.823,7.42,5.234,37.629
3875,6.342,6.085,6.678,5.879,7.057,5.422,37.463
4000,6.317,6.177,6.631,5.747,7.367,5.364,37.603
4125,6.162,5.866,6.789,6.024,7.162,5.32,37.323
4250,6.318,6.135,6.546,6.091,7.436,5.541,38.067
4375,6.282,6.048,6.638,6.075,7.312,5.506,37.861
4500,6.535,5.934,6.41,6.074,7.191,5.486,37.63
4625,6.352,6.214,6.782,5.678,7.377,5.46,37.863
4750,6.091,6.156,6.623,5.853,7.302,5.488,37.513
4875,6.348,5.914,6.627,5.782,7.571,5.232,37.474
5000,6.274,6.271,6.827,5.759,7.304,5.183,37.618
5125,6.116,6.024,6.662,6.023,7.36,5.387,37.572
5250,6.216,6.114,6.667,5.989,7.529,5.391,37.906
5375,6.128,6.211,6.574,5.845,7.56,5.363,37.681
5500,6.348,6.008,6.721,5.847,7.51,5.407,37.841
5625,6.219,5.897,6.599,6.076,7.471,5.419,37.681
5750,6.18,5.984,6.497,5.839,7.436,5.334,37.27
5875,6.27,6.229,6.655,5.904,7.446,5.425,37.929
6000,6.291,6.213,6.709,5.827,7.332,5.226,37.598
6125,6.234,5.932,6.623,5.849,7.322,5.263,37.223
6250,6.287,6.161,6.558,5.938,7.459,5.444,37.847
6375,6.21,6.012,6.548,5.954,7.245,5.45,37.419
6500,6.299,5.89,6.618,5.831,7.415,5.485,37.538
6625,6.209,6.243,6.534,5.971,7.514,5.296,37.767
6750,6.33,6.002,6.542,6.066,7.358,5.32,37.618
6875,5.976,6.131,6.643,6.069,7.356,5.53,37.705
7000,6.085,6.239,6.799,5.936,7.589,5.572,38.22
7125,5.989,6.114,6.654,6.003,7.272,5.209,37.241
7250,6.184,5.988,6.696,5.934,7.29,5.221,37.313
7375,6.28,6.052,6.758,5.87,7.454,5.447,37.861
7500,6.329,6.053,6.531,5.89,7.339,5.571,37.713
7625,6.198,5.896,6.511,5.969,7.546,5.361,37.481
7750,6.03,6.178,6.548,5.895,7.494,5.558,37.703
7875,6.376,5.929,6.53,5.82,7.482,5.281,37.418
8000,6.062,5.7,6.548,5.916,7.483,5.371,37.08
8125,6.326,6.129,6.64,5.932,7.487,5.335,37.849
8250,5.965,6.075,6.404,6.024,7.546,5.158,37.172
8375,6.131,6.085,6.48,5.83,7.397,5.454,37.377
8500,6.228,5.914,6.799,5.787,7.321,5.457,37.506
8625,6.077,6.143,6.469,5.944,7.486,5.49,37.609
8750,6.11,6.011,6.565,6.036,7.59,5.466,37.778
8875,6.135,5.965,6.646,5.984,7.381,5.572,37.683
9000,6.38,5.95,6.549,5.805,7.342,5.377,37.403
9125,6.137,6.025,6.778,5.867,7.31,5.497,37.614
9250,6.054,6.074,6.516,5.796,7.581,5.409,37.43
9375,5.942,5.971,6.918,5.81,7.328,5.327,37.296
9500,6.084,5.968,6.481,5.864,7.503,5.388,37.288
9625,6.181,5.873,6.558,5.85,7.453,5.498,37.413
9750,6.074,5.97,6.56,5.736,7.599,5.347,37.286
9875,6.163,6.139,6.653,5.888,7.377,5.431,37.651
10000,6.217,5.898,6.735,5.948,7.368,5.341,37.507
10125,6.138,5.995,6.572,5.921,7.419,5.504,37.549
10250,6.05,5.986,6.451,5.908,7.391,5.491,37.277
10375,6.13,6.009,6.602,5.856,7.438,5.393,37.428
10500,6.082,5.987,6.496,5.898,7.574,5.45,37.487
10625,6.131,5.973,6.567,5.799,7.305,5.442,37.217
10750,6.187,5.867,6.624,5.759,7.515,5.677,37.629
10875,6.019,5.949,6.59,5.731,7.579,5.534,37.402
11000,6.241,5.856,6.478,5.786,7.614,5.357,37.332
11125,6.12,5.937,6.531,5.76,7.519,5.441,37.308
11250,6.096,5.827,6.471,5.753,7.608,5.517,37.272
11375,6.072,5.88,6.674,5.744,7.524,5.423,37.317
11500,5.987,5.95,6.736,5.672,7.642,5.535,37.522
11625,6.021,6.045,6.561,5.868,7.616,5.551,37.662
11750,5.864,5.89,6.425,5.962,7.492,5.281,36.914
11875,6.068,5.983,6.42,5.821,7.369,5.606,37.267
12000,6.018,5.829,6.475,5.906,7.445,5.472,37.145
12125,5.95,5.827,6.558,5.93,7.599,5.402,37.266
12250,5.8,5.908,6.557,6.005,7.582,5.491,37.343
12375,5.97,5.901,6.557,5.804,7.468,5.555,37.255
12500,6.171,5.762,6.522,5.951,7.518,5.296,37.22
12625,6.043,5.904,6.696,5.927,7.646,5.385,37.601
12750,5.986,5.897,6.546,5.917,7.506,5.4,37.252
12875,6.012,5.842,6.657,5.866,7.49,5.538,37.405
13000,5.894,5.895,6.655,6.012,7.548,5.52,37.524
13125,5.893,5.924,6.642,5.995,7.516,5.751,37.721
13250,5.918,5.714,6.588,5.871,7.585,5.338,37.014
13375,5.9,5.774,6.583,5.9,7.537,5.556,37.25
13500,6.18,5.924,6.539,6.068,7.471,5.487,37.669
13625,6.001,5.863,6.663,5.845,7.617,5.614,37.603
13750,5.717,5.931,6.633,5.897,7.604,5.445,37.227
13875,6.002,5.806,6.511,5.909,7.59,5.399,37.217
14000,5.915,5.724,6.625,5.8,7.75,5.639,37.453
14125,6.062,5.999,6.598,5.832,7.681,5.579,37.751
14250,5.937,5.843,6.609,5.879,7.512,5.27,37.05
14375,5.935,5.687,6.592,5.797,7.428,5.484,36.923
14500,6.134,5.901,6.633,5.923,7.513,5.636,37.74
14625,5.869,5.941,6.616,5.907,7.872,5.73,37.935
14750,5.804,5.72,6.571,5.839,7.302,5.388,36.624
14875,5.92,5.821,6.407,5.781,7.702,5.554,37.185
15000,5.933,5.783,6.658,6.005,7.609,5.565,37.553
15125,6.006,5.993,6.61,6.051,7.688,5.609,37.957
15250,6.111,5.771,6.532,5.724,7.613,5.564,37.315
15375,5.851,5.74,6.608,5.774,7.56,5.517,37.05
15500,5.829,5.883,6.644,5.834,7.651,5.625,37.466
15625,5.908,5.903,6.378,5.775,7.694,5.391,37.049
15750,5.921,5.78,6.53,5.851,7.479,5.536,37.097
15875,5.756,5.639,6.689,5.803,7.571,5.616,37.074
16000,6.059,5.716,6.373,5.759,7.596,5.504,37.007
16125,5.922,5.779,6.632,5.841,7.66,5.476,37.31
16250,5.801,5.764,6.635,5.7,7.747,5.326,36.973
16375,5.747,5.645,6.592,5.784,7.75,5.438,36.956
16500,5.801,5.698,6.445,5.956,7.522,5.533,36.955
16625,5.956,5.802,6.506,5.689,7.808,5.535,37.296
16750,5.892,5.665,6.529,5.966,7.704,5.371,37.127
16875,6.079,5.572,6.645,5.838,7.878,5.566,37.578
17000,5.762,5.615,6.536,5.848,7.822,5.554,37.137
17125,5.708,5.591,6.385,5.925,7.597,5.752,36.958
17250,5.943,5.541,6.432,5.805,7.744,5.612,37.077
17375,5.8,5.787,6.495,5.786,7.786,5.495,37.149
17500,5.961,5.615,6.423,5.698,7.695,5.465,36.857
17625,5.886,5.585,6.405,5.974,7.762,5.048,36.66
17750,5.808,5.81,6.506,6.039,7.622,5.469,37.254
17875,5.83,5.619,6.56,5.771,7.715,5.696,37.191
18000,5.938,5.758,6.622,5.611,7.686,5.425,37.04
18125,5.892,5.851,6.384,5.834,7.713,5.633,37.307
18250,5.881,5.741,6.506,5.78,7.554,5.517,36.979
18375,5.913,5.651,6.602,5.725,7.733,5.718,37.342
18500,5.772,5.419,6.456,5.927,7.815,5.532,36.921
18625,5.815,5.61,6.462,5.806,7.788,5.534,37.015
18750,5.81,5.695,6.507,5.892,7.918,5.578,37.4
18875,5.919,5.854,6.559,5.738,7.665,5.426,37.161
19000,5.881,5.902,6.472,5.777,7.774,5.616,37.422
19125,5.902,5.525,6.517,5.848,7.956,5.791,37.539
19250,5.783,5.598,6.603,5.788,7.776,5.637,37.185
19375,5.795,5.525,6.444,5.74,7.718,5.52,36.742
19500,5.952,5.639,6.561,6.034,7.606,5.708,37.5
19625,5.736,5.738,6.433,5.654,7.76,5.734,37.055
19750,5.685,5.467,6.458,5.782,7.701,5.783,36.876
19875,5.847,5.685,6.657,5.79,7.801,5.538,37.318
20000,5.738,5.616,6.372,5.889,7.705,5.572,36.892
20125,5.544,5.548,6.576,5.575,7.58,5.557,36.38
20250,5.822,5.662,6.845,5.839,7.772,5.638,37.578
20375,5.854,5.654,6.409,5.815,7.41,5.654,36.796
20500,5.816,5.628,6.618,5.732,7.726,5.66,37.18
20625,5.858,5.702,6.427,5.693,7.78,5.575,37.035
20750,5.71,5.677,6.467,5.707,7.731,5.555,36.847
20875,5.66,5.462,6.363,5.81,7.88,5.576,36.751
21000,5.567,5.707,6.525,5.792,8.033,5.504,37.128
21125,5.685,5.485,6.451,5.929,7.956,5.605,37.111
21250,5.596,5.467,6.475,5.857,7.973,5.445,36.813
21375,5.787,5.641,6.723,5.814,7.65,5.675,37.29
21500,5.604,5.723,6.485,5.915,7.801,5.665,37.193
21625,5.56,5.448,6.503,5.949,7.837,5.846,37.143
21750,5.692,5.398,6.511,5.927,7.745,5.604,36.877
21875,5.607,5.459,6.611,5.759,7.946,5.659,37.041
22000,5.641,5.488,6.514,5.785,7.945,5.669,37.042
22125,5.674,5.336,6.464,5.9,7.876,5.512,36.762
22250,5.593,5.44,6.557,5.815,7.684,5.49,36.579
