time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.184,6.143,6.53,6.009,6.788,5.625,37.279
125,6.325,6.383,6.357,6.232,6.743,5.686,37.726
250,6.359,6.355,6.527,6.218,6.897,5.759,38.115
375,5.996,6.198,6.5,6.142,6.729,5.792,37.357
500,6.435,6.294,6.551,6.038,6.799,5.611,37.728
625,6.436,6.395,6.355,6.089,7.168,5.715,38.158
750,6.291,6.436,6.337,5.943,6.727,5.827,37.561
875,6.308,6.328,6.473,6.002,6.957,5.922,37.99
1000,6.138,6.328,6.352,6.16,6.884,5.552,37.414
1125,6.33,6.211,6.514,6.024,6.946,5.827,37.852
1250,6.426,6.244,6.603,6.114,6.942,5.789,38.118
1375,6.273,6.394,6.361,6.256,6.742,5.52,37.546
1500,6.456,6.116,6.414,6.126,6.887,5.693,37.692
1625,6.28,6.455,6.425,6.12,6.813,5.716,37.809
1750,6.032,6.259,6.489,6.359,6.813,5.738,37.69
1875,6.207,6.292,6.438,5.924,6.965,5.86,37.686
2000,6.177,6.19,6.452,6.32,6.877,5.694,37.71
2125,6.222,6.434,6.315,6.153,7.049,5.898,38.071
2250,6.308,6.189,6.415,6.04,6.667,5.885,37.504
2375,6.233,6.12,6.372,6.337,6.705,5.766,37.533
2500,6.137,6.371,6.636,6.225,6.924,5.94,38.233
2625,6.133,6.273,6.567,6.003,6.92,5.864,37.76
2750,6.217,6.238,6.501,5.972,6.802,5.708,37.438
2875,6.135,6.186,6.414,6.093,6.745,5.883,37.456
3000,5.995,6.3,6.819,6.28,6.558,5.562,37.514
3125,6.236,6.213,6.494,6.113,6.899,5.683,37.638
3250,6.084,6.21,6.586,5.914,6.562,5.776,37.132
3375,6.198,6.105,6.388,5.971,6.813,5.724,37.199
3500,6.215,6.107,6.258,6.141,6.722,6.126,37.569
3625,6.1,6.252,6.451,5.931,6.731,5.859,37.324
3750,6.33,6.068,6.524,6.277,6.788,5.854,37.841
3875,6.092,6.178,6.396,6.154,6.803,5.898,37.521
4000,6.23,6.251,6.437,6.218,6.947,5.842,37.925
4125,6.327,6.335,6.406,6.11,6.864,5.951,37.993
4250,6.295,6.31,6.352,6.049,6.924,6.065,37.995
4375,6.416,6.285,6.495,6.315,6.955,5.782,38.248
4500,6.2,6.387,6.339,6.219,6.889,5.596,37.63
4625,6.214,6.216,6.198,5.941,6.725,5.711,37.005
4750,6.22,6.31,6.53,6.002,6.896,5.915,37.873
4875,6.24,6.276,6.595,6.098,6.794,5.812,37.815
5000,6.125,6.157,6.486,6.163,6.853,5.765,37.549
5125,6.216,6.019,6.332,6.148,6.802,5.928,37.445
5250,6.204,6.285,6.456,6.123,6.848,5.74,37.656
5375,6.138,6.197,6.424,6.177,6.88,5.885,37.701
5500,6.246,6.247,6.673,5.892,7.103,5.84,38.001
5625,6.186,6.074,6.534,6.257,6.948,5.863,37.862
5750,6.039,6.184,6.528,6.084,6.9,5.89,37.625
5875,6.125,6.142,6.496,5.903,6.879,5.839,37.384
6000,6.225,6.409,6.321,6.067,6.894,5.965,37.881
6125,6.254,6.191,6.473,6.06,6.914,5.737,37.629
6250,6.217,6.377,6.428,6.075,7.027,6.06,38.184
6375,6.082,6.086,6.514,6.154,6.832,6.025,37.693
6500,6.236,6.199,6.585,6.188,6.712,5.966,37.886
6625,6.187,6.163,6.392,6.084,6.727,5.798,37.351
6750,6.007,6.173,6.377,6.091,6.829,5.886,37.363
6875,5.96,6.321,6.502,5.945,6.857,5.753,37.338
7000,6.304,6.205,6.479,6.078,6.743,5.722,37.531
7125,6.24,6.273,6.223,6.033,6.878,5.912,37.559
7250,6.251,6.355,6.358,6.189,6.972,5.83,37.955
7375,6.161,6.313,6.468,6.012,6.958,5.817,37.729
7500,6.296,6.165,6.387,6.067,6.797,5.959,37.671
7625,6.118,6.094,6.415,6.203,6.876,5.919,37.625
7750,6.051,6.142,6.355,6.12,6.987,5.919,37.574
7875,6.114,6.208,6.528,6.16,6.869,5.89,37.769
8000,6.096,6.327,6.374,6.068,6.993,5.708,37.566
8125,6.09,6.186,6.401,5.845,6.903,5.79,37.215
8250,6.103,5.997,6.635,6.133,6.89,5.775,37.533
8375,6.424,6.06,6.456,6.073,6.802,5.635,37.45
8500,6.119,6.262,6.446,6.178,6.867,5.771,37.643
8625,6.194,6.136,6.427,6.061,6.924,5.894,37.636
8750,6.215,6.028,6.477,6.266,6.776,5.953,37.715
8875,6.221,6.285,6.388,6.029,6.727,6.029,37.679
9000,6.088,6.118,6.452,6.07,6.717,5.96,37.405
9125,6.321,6.306,6.297,6.1,6.868,5.699,37.591
9250,6.279,5.965,6.372,6.251,6.773,5.742,37.382
9375,6.074,6.007,6.482,6.071,6.826,5.994,37.454
9500,6.149,6.176,6.42,6.136,6.86,5.784,37.525
9625,6.115,6.103,6.538,6.028,6.823,5.899,37.506
9750,6.299,6.28,6.479,5.976,6.864,5.817,37.715
9875,6.038,6.152,6.348,6.035,6.942,5.725,37.24
10000,6.917,6.263,6.587,6.042,6.96,5.826,38.595
10125,6.099,6.228,6.359,6.021,7.01,5.952,37.669
10250,5.966,6.048,6.354,6.113,6.824,5.934,37.239
10375,6.239,6.186,6.468,6.263,7.106,5.878,38.14
10500,6.006,6.03,6.529,6.124,6.966,5.732,37.387
10625,5.884,6.211,6.394,6.089,7.041,5.906,37.525
10750,6.143,6.206,6.399,6.148,7.057,5.891,37.844
10875,6.16,6.089,6.523,6.11,6.943,5.933,37.758
11000,6.177,6.396,6.363,6.049,6.813,5.919,37.717
11125,6.112,6.192,6.256,6.089,6.92,6.108,37.677
11250,5.998,6.144,6.583,6.123,6.982,5.968,37.798
11375,6.289,6.273,6.529,6.029,6.996,5.741,37.857
11500,6.301,6.134,6.416,6.036,7.032,5.682,37.601
