time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.129,6.379,6.563,5.789,7.197,5.237,37.294
125,6.238,6.309,6.497,5.81,7.14,5.246,37.24
250,6.135,6.55,6.475,5.921,7.297,5.22,37.598
375,6.247,6.322,6.654,5.732,7.088,5.195,37.238
500,6.152,6.406,6.614,5.97,7.36,5.302,37.804
625,6.03,6.298,6.586,5.864,7.318,5.015,37.111
750,6.182,6.353,6.811,6.0,7.287,5.205,37.838
875,5.983,6.374,6.72,5.639,7.269,5.207,37.192
1000,6.054,6.34,6.845,5.832,7.338,5.463,37.872
1125,6.056,6.442,6.639,5.975,7.204,5.422,37.738
1250,6.323,6.458,6.566,5.954,7.462,5.212,37.975
1375,6.316,6.415,6.61,5.962,7.335,5.245,37.883
1500,5.903,6.501,6.741,5.8,7.284,5.151,37.38
1625,6.241,6.534,6.637,5.937,7.138,5.405,37.892
1750,6.275,6.469,6.727,6.023,7.386,5.367,38.247
1875,6.195,6.438,6.706,5.997,7.246,5.458,38.04
2000,6.222,6.38,6.743,5.964,7.328,5.295,37.932
2125,6.002,6.204,6.566,6.04,7.497,5.26,37.569
2250,6.039,6.531,6.78,5.908,7.392,5.349,37.999
2375,6.095,6.41,6.58,5.867,7.383,5.367,37.702
2500,5.946,6.465,6.59,5.998,7.338,5.288,37.625
2625,6.266,6.53,6.692,5.879,7.36,5.317,38.044
2750,5.999,6.518,6.62,5.85,7.558,5.172,37.717
2875,6.033,6.517,6.469,5.991,7.545,5.321,37.876
3000,6.016,6.451,6.614,5.884,7.26,5.368,37.593
3125,6.059,6.191,6.632,5.834,7.308,5.491,37.515
3250,6.057,6.538,6.444,5.894,7.275,5.386,37.594
3375,5.982,6.352,6.796,6.078,7.364,5.117,37.689
3500,6.155,6.21,6.407,5.89,7.557,5.373,37.592
3625,6.015,6.386,6.638,5.899,7.305,5.34,37.583
3750,5.904,6.532,6.584,6.041,7.228,5.326,37.615
3875,5.993,6.172,6.67,6.005,7.429,5.49,37.759
4000,6.152,6.432,6.527,5.917,7.229,5.145,37.402
4125,6.092,6.338,6.539,5.964,7.306,5.332,37.571
4250,6.245,6.334,6.797,5.967,7.195,5.261,37.799
4375,5.933,6.378,6.787,5.993,7.404,5.48,37.975
4500,5.934,6.42,6.612,6.066,7.336,5.15,37.518
4625,5.884,6.464,6.695,6.075,7.38,5.322,37.82
4750,6.125,6.45,6.816,6.011,7.248,5.304,37.954
4875,6.108,6.335,6.845,5.972,7.345,5.243,37.848
5000,5.883,6.299,6.71,5.912,7.46,5.359,37.623
5125,6.124,6.219,6.53,5.878,7.264,5.481,37.496
5250,6.381,6.662,6.794,6.178,7.485,5.226,38.726
5375,6.032,6.351,6.766,6.043,7.187,5.467,37.846
5500,6.068,6.324,6.394,5.8,7.436,5.438,37.46
5625,6.06,6.433,6.557,5.739,7.279,5.319,37.387
5750,5.966,6.518,6.46,5.975,7.335,5.336,37.59
5875,5.956,6.26,6.623,5.962,7.379,5.4,37.58
6000,5.97,6.344,6.418,5.803,7.323,5.373,37.231
6125,6.192,6.173,6.635,5.951,7.308,5.296,37.555
6250,6.19,6.209,6.63,6.08,7.41,5.19,37.709
6375,6.042,6.225,6.776,5.952,7.391,5.428,37.814
6500,5.995,6.399,6.687,5.91,7.405,5.426,37.822
6625,6.157,6.392,6.499,5.819,7.354,5.482,37.703
6750,6.116,6.206,6.651,5.889,7.363,5.399,37.624
6875,5.817,6.236,6.641,6.035,7.351,5.34,37.42
7000,6.083,6.3,6.511,5.684,7.355,5.414,37.347
