time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,7.685,7.49,7.313,7.53,7.446,7.169,44.633
125,7.438,7.557,7.529,7.638,7.568,7.246,44.976
250,7.545,7.41,7.324,7.513,7.518,7.37,44.68
375,7.526,7.505,7.512,7.554,7.373,7.649,45.119
500,7.291,7.532,7.688,7.374,7.485,7.229,44.599
625,7.473,7.424,7.477,7.422,7.601,7.515,44.912
750,7.547,7.676,7.541,7.633,7.485,7.551,45.433
875,7.42,7.093,7.458,7.3,7.526,7.452,44.249
1000,7.51,7.468,7.236,7.564,7.501,7.394,44.673
1125,7.234,7.473,7.501,7.317,7.529,7.34,44.394
1250,7.238,7.357,7.541,7.496,7.533,7.415,44.58
1375,7.601,7.485,7.634,7.4,7.375,7.337,44.832
1500,7.511,7.61,7.277,7.43,7.609,7.476,44.913
1625,7.606,7.391,7.391,7.588,7.542,7.643,45.161
1750,6.778,7.387,7.466,7.312,7.608,7.614,44.165
1875,7.507,7.411,7.392,7.284,7.331,7.616,44.541
2000,7.474,7.423,7.491,7.381,7.524,7.3,44.593
2125,7.633,7.472,7.372,7.626,7.531,7.284,44.918
2250,7.672,7.314,7.481,7.4,7.639,7.418,44.924
2375,7.554,7.448,7.7,7.437,7.695,7.474,45.308
2500,7.458,7.426,7.601,7.535,7.381,7.211,44.612
2625,7.304,7.391,7.7,7.622,7.39,7.346,44.753
2750,7.396,7.395,7.768,7.763,7.196,7.31,44.828
2875,7.659,7.415,7.702,7.34,7.528,7.338,44.982
3000,7.471,7.486,7.538,7.507,7.587,7.481,45.07
3125,7.32,7.55,7.269,7.592,7.537,7.435,44.703
3250,7.426,7.271,7.302,7.327,7.557,7.578,44.461
3375,7.608,7.325,7.711,7.454,7.446,7.501,45.045
3500,7.371,7.679,7.331,7.305,7.559,8.102,45.347
3625,7.733,7.393,7.371,7.382,7.521,7.223,44.623
3750,7.396,7.486,7.485,7.365,7.415,7.536,44.683
3875,7.416,7.384,7.704,7.454,7.513,7.47,44.941
4000,7.3,7.456,7.582,7.494,7.51,7.43,44.772
4125,7.353,7.533,7.495,7.474,7.481,7.556,44.892
4250,7.478,7.414,7.264,7.342,7.354,7.605,44.457
4375,7.222,7.523,7.276,7.266,7.627,7.775,44.689
4500,7.568,7.624,7.54,7.42,7.692,7.494,45.338
