time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.478,6.312,6.354,6.207,6.515,6.006,37.872
125,6.2,6.355,6.534,6.119,6.351,6.266,37.825
250,6.501,6.15,6.265,6.303,6.281,6.336,37.836
375,6.23,6.095,6.403,6.198,6.556,6.12,37.602
500,6.365,6.291,6.259,6.099,5.533,6.076,36.623
625,6.439,6.248,6.348,6.165,6.541,6.038,37.779
750,6.511,6.227,6.499,6.278,6.46,6.071,38.046
875,6.564,6.253,6.273,6.27,6.472,6.093,37.925
1000,6.407,6.267,6.356,6.403,6.416,6.077,37.926
1125,6.334,6.29,6.217,6.245,6.448,5.966,37.5
1250,6.481,6.098,6.435,6.236,6.423,6.204,37.877
1375,6.267,6.294,6.377,6.4,6.495,6.101,37.934
1500,6.208,6.194,6.205,6.233,6.644,6.051,37.535
1625,6.186,6.267,6.405,6.393,6.619,6.213,38.083
1750,6.227,6.179,6.338,6.236,6.394,6.107,37.481
1875,6.324,6.149,6.305,6.343,6.468,6.205,37.794
2000,6.236,6.479,6.329,6.357,6.545,6.11,38.056
2125,6.496,6.291,6.098,6.318,6.531,6.196,37.93
2250,6.558,6.008,6.25,6.285,6.426,5.994,37.521
2375,6.209,6.268,6.458,6.332,6.537,6.064,37.868
2500,6.512,6.185,6.395,6.058,6.398,6.134,37.682
2625,6.237,6.295,6.287,6.287,6.549,6.217,37.872
2750,6.45,6.199,6.379,6.175,6.726,6.34,38.269
2875,5.993,6.227,6.278,6.232,6.463,6.102,37.295
3000,6.288,6.155,6.128,6.16,6.517,6.082,37.33
3125,6.444,6.102,6.356,6.325,6.521,6.127,37.875
3250,6.304,6.385,6.402,6.123,6.595,6.093,37.902
3375,6.244,6.179,6.373,6.124,6.419,6.058,37.397
3500,6.416,6.255,6.446,6.331,6.512,6.147,38.107
3625,6.435,6.418,6.069,6.17,6.628,6.263,37.983
3750,6.284,6.12,6.537,6.374,6.474,6.256,38.045
3875,6.304,6.29,6.35,6.386,6.561,6.065,37.956
4000,6.199,6.079,6.285,6.332,6.477,6.287,37.659
4125,6.138,6.303,6.338,6.287,6.565,6.16,37.791
4250,6.337,6.168,6.42,6.124,6.462,6.166,37.677
4375,6.431,6.208,6.316,6.215,6.526,6.053,37.749
4500,6.216,6.241,6.357,6.122,6.66,6.057,37.653
4625,6.146,6.24,6.332,6.212,6.415,6.133,37.478
4750,6.288,6.106,6.264,6.383,6.396,6.293,37.73
4875,6.456,6.082,6.568,6.202,6.358,6.019,37.685
5000,6.41,6.26,6.487,6.254,6.386,6.059,37.856
5125,6.336,6.362,6.323,6.356,6.526,6.247,38.15
5250,6.253,6.062,6.18,6.249,6.591,6.186,37.521
5375,6.494,6.186,6.14,6.163,6.489,6.27,37.742
5500,6.216,6.29,6.353,6.419,6.482,6.128,37.888
5625,6.086,6.048,6.489,6.247,6.541,6.191,37.602
5750,6.255,6.307,6.498,5.914,6.505,6.261,37.74
5875,6.168,6.151,6.197,6.389,6.665,6.169,37.739
6000,6.202,6.216,6.328,6.3,6.425,6.269,37.74
6125,6.26,6.219,6.412,6.146,6.452,5.923,37.412
6250,6.237,6.031,6.301,6.075,6.417,6.115,37.176
6375,6.277,6.133,6.414,6.216,6.452,6.127,37.619
6500,6.17,6.048,6.509,5.994,6.597,6.053,37.371
6625,6.251,6.35,6.305,6.214,6.411,6.051,37.582
6750,6.338,6.187,6.233,6.372,6.468,6.264,37.862
6875,6.122,5.996,6.418,5.971,6.509,6.254,37.27
7000,6.061,6.047,6.425,6.258,6.698,5.9,37.389
7125,6.289,6.04,6.389,6.054,6.487,6.148,37.407
7250,6.122,6.067,6.253,6.326,6.267,6.175,37.21
7375,6.061,6.26,6.301,6.177,6.501,6.302,37.602
7500,6.183,6.205,6.252,6.197,6.355,6.133,37.325
7625,6.242,6.091,6.302,6.297,6.413,6.074,37.419
7750,6.052,6.011,6.238,6.298,6.608,6.232,37.439
7875,6.223,6.142,6.398,6.036,6.651,6.064,37.514
8000,6.115,6.171,6.261,6.282,6.722,6.269,37.82
8125,6.352,6.11,6.206,6.109,6.456,6.152,37.385
8250,6.383,5.986,6.318,6.327,6.569,6.239,37.822
8375,6.264,6.098,6.284,6.336,6.579,6.251,37.812
8500,6.147,6.055,6.387,6.182,6.61,6.161,37.542
8625,6.116,6.156,6.368,6.428,6.443,6.19,37.701
8750,6.349,6.069,6.107,6.016,6.521,6.081,37.143
8875,6.163,6.023,6.395,6.022,6.663,6.038,37.304
9000,6.084,6.228,6.441,6.246,6.74,6.229,37.968
9125,6.211,6.187,5.985,6.344,6.529,6.357,37.613
9250,6.223,6.012,6.294,6.187,6.408,6.23,37.354
9375,6.195,6.051,6.094,6.088,6.609,6.217,37.254
9500,6.122,5.919,6.49,6.17,6.564,6.276,37.541
9625,6.346,5.976,6.132,6.178,6.562,6.271,37.465
9750,6.235,6.058,6.504,6.362,6.417,6.149,37.725
9875,6.327,6.125,6.145,6.301,6.824,6.312,38.034
10000,6.214,5.934,6.223,5.978,6.45,5.933,36.732
10125,6.293,6.195,6.521,6.23,6.621,6.13,37.99
10250,6.212,6.11,6.486,6.168,6.603,6.226,37.805
10375,6.24,6.048,6.2,6.21,6.426,6.135,37.259
10500,6.245,6.141,6.274,6.212,6.705,6.073,37.65
10625,6.108,6.051,6.221,6.202,6.516,6.224,37.322
10750,6.181,6.071,6.355,6.13,6.475,6.249,37.461
10875,6.363,6.006,6.29,6.066,6.447,6.404,37.576
11000,6.328,6.018,6.143,6.035,6.467,6.199,37.19
11125,6.155,6.077,6.447,6.059,6.662,6.245,37.645
11250,6.118,6.126,6.189,6.216,6.377,6.381,37.407
11375,6.11,5.945,6.475,6.308,6.534,6.288,37.66
11500,6.06,6.227,6.277,6.198,6.549,6.374,37.685
11625,6.104,6.03,6.412,6.147,6.463,6.324,37.48
11750,6.148,6.226,6.239,6.217,6.823,6.412,38.065
11875,6.275,6.053,6.271,6.139,6.702,6.313,37.753
12000,6.15,5.783,6.342,6.143,6.7,6.155,37.273
12125,6.023,6.106,6.171,6.054,6.654,6.302,37.31
12250,6.054,6.159,6.185,6.159,6.552,6.229,37.338
12375,6.024,5.923,6.344,6.105,6.533,6.204,37.133
12500,6.018,5.841,6.337,6.108,6.743,6.299,37.346
12625,6.31,5.854,6.452,6.159,6.72,6.056,37.551
12750,6.172,5.97,6.357,6.256,6.711,6.193,37.659
12875,6.028,6.043,6.082,6.187,6.567,6.068,36.975
13000,6.028,5.97,6.287,6.144,6.642,6.321,37.392
13125,6.004,6.123,6.169,6.054,6.46,6.129,36.939
13250,6.374,6.045,6.21,6.033,6.649,6.25,37.561
