time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.189,6.28,6.24,6.281,6.219,6.524,37.733
125,6.264,6.315,6.095,6.317,6.043,6.41,37.444
250,6.36,6.315,6.506,6.413,6.08,6.284,37.958
375,6.257,6.258,6.25,6.379,6.387,6.543,38.074
500,6.282,6.225,6.287,6.255,6.223,6.451,37.723
625,6.149,6.226,6.409,6.363,6.112,6.188,37.447
750,6.258,6.346,6.235,6.22,6.194,6.553,37.806
875,6.346,6.343,6.317,6.199,6.043,6.48,37.728
1000,6.448,6.418,6.179,6.397,6.12,6.421,37.983
1125,6.411,6.38,6.177,6.381,6.226,6.491,38.066
1250,6.317,6.322,6.283,6.18,6.266,6.347,37.715
1375,6.329,6.311,6.178,6.24,6.424,6.42,37.902
1500,6.168,6.39,6.181,6.301,6.123,6.647,37.81
1625,6.243,6.404,6.196,6.31,6.237,6.45,37.84
1750,6.121,6.412,6.329,5.976,6.216,6.413,37.467
1875,6.11,6.377,6.093,6.297,6.455,6.414,37.746
2000,6.292,6.08,6.218,6.348,6.16,6.523,37.621
2125,6.412,6.316,6.231,6.274,6.123,6.314,37.67
2250,6.232,6.351,6.31,6.338,6.03,6.383,37.644
2375,6.099,6.275,6.269,6.288,6.1,6.532,37.563
2500,6.124,6.271,6.348,6.39,6.241,6.47,37.844
2625,6.227,6.443,6.191,6.359,6.188,6.435,37.843
2750,6.019,6.439,6.204,6.182,6.328,6.391,37.563
2875,6.154,6.042,6.209,6.477,6.219,6.454,37.555
3000,6.191,6.316,6.332,6.208,6.151,6.513,37.711
3125,6.273,6.25,6.405,6.437,6.109,6.483,37.957
3250,6.194,6.147,6.31,6.34,6.253,6.417,37.661
3375,6.234,6.306,6.299,6.471,6.124,6.354,37.788
3500,6.245,6.243,6.056,6.377,6.251,6.557,37.729
3625,6.228,6.223,6.3,6.501,6.226,6.431,37.909
3750,6.089,6.236,6.048,6.325,6.243,6.339,37.28
3875,6.132,6.239,6.434,6.343,6.326,6.218,37.692
4000,6.231,6.349,6.198,6.28,6.156,6.479,37.693
4125,6.047,6.259,6.292,6.377,6.321,6.521,37.817
4250,6.238,6.087,6.319,6.219,6.215,6.4,37.478
4375,6.062,6.142,6.135,6.213,6.309,6.533,37.394
4500,6.261,6.27,6.283,6.073,6.215,6.593,37.695
4625,6.244,6.338,6.228,6.367,6.355,6.383,37.915
4750,6.038,6.178,6.312,6.352,6.22,6.685,37.785
4875,6.13,6.307,6.207,6.369,6.243,6.447,37.703
5000,6.242,6.293,6.408,6.443,6.217,6.458,38.061
5125,6.22,6.35,6.19,6.23,6.315,6.414,37.719
5250,6.267,6.284,6.253,6.352,6.372,6.411,37.939
5375,6.122,6.224,6.321,6.359,6.297,6.593,37.916
5500,6.09,6.345,6.358,6.276,6.224,6.692,37.985
5625,6.102,6.176,6.336,6.361,6.165,6.672,37.812
5750,6.225,6.194,6.136,6.432,6.15,6.564,37.701
5875,6.131,6.395,6.221,6.357,6.282,6.526,37.912
6000,6.082,6.003,6.123,6.183,6.234,6.391,37.016
6125,6.147,6.247,6.093,6.443,6.31,6.615,37.855
6250,6.081,6.088,6.132,6.305,6.393,6.462,37.461
6375,6.026,6.147,6.296,6.33,6.223,6.526,37.548
6500,6.055,6.233,6.103,6.287,6.347,6.644,37.669
6625,6.054,6.088,6.301,6.335,6.19,6.54,37.508
6750,6.261,6.186,6.133,6.376,6.253,6.598,37.807
6875,5.946,6.118,6.224,6.166,6.345,6.367,37.166
7000,6.022,6.045,6.399,6.187,6.41,6.537,37.6
7125,5.909,6.085,6.492,6.304,6.231,6.35,37.371
7250,5.967,6.091,6.119,6.413,6.328,6.514,37.432
7375,6.068,6.244,6.136,6.365,6.148,6.721,37.682
7500,6.24,6.011,6.219,6.131,6.296,6.546,37.443
7625,6.048,6.241,6.398,6.374,6.382,6.357,37.8
7750,6.127,6.188,6.188,6.256,6.376,6.594,37.729
7875,6.06,6.293,6.142,6.443,6.217,6.667,37.822
8000,5.972,6.07,6.366,6.346,6.376,6.607,37.737
8125,6.046,6.218,6.306,6.252,6.3,6.56,37.682
8250,6.273,6.066,6.209,6.405,6.33,6.653,37.936
8375,5.966,6.18,6.05,6.145,6.233,6.425,36.999
8500,5.968,6.218,6.25,6.248,6.316,6.558,37.558
8625,6.023,5.988,6.353,6.374,6.521,6.543,37.802
8750,6.117,6.085,6.147,6.379,6.265,6.433,37.426
8875,5.985,6.098,6.249,6.456,6.134,6.601,37.523
9000,6.169,6.159,6.094,6.445,6.214,6.679,37.76
9125,6.14,6.264,6.25,6.219,6.453,6.692,38.018
9250,6.095,5.995,6.175,6.12,6.327,6.676,37.388
9375,5.817,6.026,6.158,6.416,6.229,6.553,37.199
9500,5.986,6.137,6.39,6.332,6.346,6.633,37.824
9625,5.992,6.082,6.146,6.136,6.455,6.522,37.333
9750,5.896,6.08,6.342,6.423,6.369,6.676,37.786
9875,5.961,6.014,6.27,6.233,6.249,6.455,37.182
10000,5.933,5.995,6.291,6.15,6.258,6.49,37.117
10125,5.882,6.106,6.238,6.311,6.139,6.633,37.309
