time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.411,6.255,6.49,6.121,6.575,5.859,37.711
125,6.307,6.205,6.405,6.089,6.48,6.128,37.614
250,6.275,6.296,6.506,6.217,6.693,5.873,37.86
375,6.409,6.163,6.592,5.972,6.715,6.087,37.938
500,6.205,6.008,6.373,6.314,6.526,6.023,37.449
625,6.482,6.186,6.389,6.362,6.418,6.058,37.895
750,6.422,6.057,6.408,6.196,6.364,6.031,37.478
875,6.39,6.162,6.255,6.197,6.565,6.136,37.705
1000,6.354,6.42,6.319,6.266,6.765,5.845,37.969
1125,6.288,6.256,6.469,6.187,6.596,5.997,37.793
1250,6.272,6.282,6.471,6.279,6.64,6.031,37.975
1375,6.306,6.266,6.438,6.191,6.484,5.967,37.652
1500,6.3,6.384,6.494,6.325,6.63,6.086,38.219
1625,6.198,6.081,6.22,6.07,6.337,6.144,37.05
1750,6.475,6.248,6.257,6.197,6.497,5.844,37.518
1875,6.34,6.107,6.279,6.261,6.66,5.925,37.572
2000,6.362,6.17,6.387,6.034,6.529,6.098,37.58
2125,6.42,6.293,6.44,6.176,6.587,6.006,37.922
2250,6.21,6.127,6.489,6.183,6.609,5.757,37.375
2375,6.246,6.118,6.482,6.231,6.498,5.975,37.55
2500,6.313,6.184,6.617,6.061,6.781,6.024,37.98
2625,6.432,6.245,6.28,6.092,6.846,6.057,37.952
2750,6.292,6.268,6.534,6.257,6.573,5.942,37.866
2875,6.402,6.163,6.332,6.031,6.622,5.988,37.538
3000,6.164,6.29,6.31,6.091,6.537,5.917,37.309
3125,6.179,5.98,6.331,6.233,6.432,6.184,37.339
3250,6.116,6.099,6.245,6.131,6.707,6.063,37.361
3375,6.423,6.002,6.295,5.988,6.665,6.023,37.396
3500,6.212,6.171,6.434,6.074,6.714,6.024,37.629
3625,6.354,6.286,6.553,6.316,6.689,5.809,38.007
3750,6.169,6.182,6.232,6.129,6.518,5.968,37.198
3875,6.261,6.061,6.571,6.12,6.506,6.028,37.547
4000,6.178,6.319,6.42,6.19,6.51,6.002,37.619
4125,6.316,6.23,6.407,6.129,6.829,5.996,37.907
4250,6.388,6.261,6.521,6.155,6.421,6.004,37.75
4375,6.305,6.286,6.582,6.072,6.653,5.969,37.867
4500,6.31,6.067,6.473,6.212,6.57,5.983,37.615
4625,6.457,6.144,6.372,6.075,6.552,5.777,37.377
4750,6.6,6.277,6.409,6.174,6.59,5.874,37.924
4875,6.252,6.153,6.338,6.217,6.563,6.041,37.564
5000,6.088,5.989,6.336,6.101,6.846,5.941,37.301
5125,6.037,6.242,6.13,6.079,6.805,5.754,37.047
5250,6.288,6.151,6.354,6.171,6.675,5.975,37.614
5375,6.227,6.018,6.417,6.197,6.76,5.999,37.618
5500,6.227,6.146,6.379,6.036,6.624,6.021,37.433
5625,6.254,6.01,6.296,6.145,6.513,6.018,37.236
5750,6.419,6.269,6.43,6.167,6.441,5.982,37.708
5875,6.364,6.082,6.547,6.057,6.635,6.033,37.718
6000,6.369,6.359,6.627,6.081,6.665,6.118,38.219
6125,6.078,6.136,6.462,6.078,6.677,6.079,37.51
6250,6.622,6.269,6.445,6.113,6.641,6.01,38.1
6375,6.219,6.166,6.557,6.166,6.481,6.004,37.593
6500,6.233,6.116,6.526,6.105,6.712,5.941,37.633
6625,6.449,6.235,6.374,6.463,6.612,5.934,38.067
6750,6.345,6.223,6.493,6.222,6.523,6.073,37.879
6875,6.236,6.28,6.49,6.08,6.741,6.025,37.852
7000,6.257,6.123,6.463,6.013,6.548,5.971,37.375
7125,6.204,6.084,6.31,6.192,6.61,5.983,37.383
7250,6.296,6.193,6.216,6.115,6.496,5.978,37.294
7375,6.272,6.049,6.118,6.276,6.595,5.894,37.204
7500,6.311,6.255,6.444,6.159,6.532,5.967,37.668
7625,6.312,5.951,6.395,6.125,6.633,6.144,37.56
7750,6.249,6.043,6.401,6.069,6.736,6.068,37.566
7875,6.233,6.181,6.621,6.268,6.616,6.101,38.02
8000,6.187,5.985,6.388,6.225,6.619,5.908,37.312
8125,6.051,6.234,6.352,6.216,6.619,5.853,37.325
8250,6.25,6.002,6.448,6.353,6.669,6.071,37.793
8375,6.367,6.098,6.259,5.892,6.805,5.953,37.374
8500,6.218,6.032,6.288,6.106,6.702,6.165,37.511
8625,6.218,6.21,6.292,5.979,6.679,5.913,37.291
8750,6.256,6.005,6.493,6.147,6.655,5.898,37.454
8875,6.375,6.116,6.558,6.171,6.594,5.921,37.735
9000,6.394,6.027,6.12,6.318,6.614,5.957,37.43
9125,6.466,6.107,6.458,5.983,6.555,6.088,37.657
9250,6.155,6.263,6.357,6.303,6.654,6.041,37.773
9375,6.158,6.042,6.392,6.211,6.424,6.232,37.459
9500,6.189,6.134,6.508,6.291,6.781,6.018,37.921
9625,6.313,6.145,6.249,6.091,6.518,6.22,37.536
9750,6.406,6.181,6.444,6.018,6.755,5.99,37.794
