time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,4.316,4.336,4.187,4.222,4.348,4.19,25.599
125,4.376,4.098,4.3,4.339,4.242,4.241,25.596
250,4.222,4.331,4.324,4.27,4.222,4.229,25.598
375,4.246,4.227,4.263,4.235,4.353,4.309,25.633
500,4.233,4.205,4.257,4.178,4.218,4.242,25.333
625,4.257,4.281,4.196,4.241,4.452,4.271,25.698
750,4.345,4.355,4.154,4.262,4.244,4.255,25.615
875,4.202,4.174,4.248,4.225,4.407,4.24,25.496
1000,4.399,4.323,4.179,4.241,4.159,4.203,25.504
1125,4.233,4.083,4.252,4.404,4.397,4.219,25.588
1250,4.285,4.051,4.352,4.266,4.32,4.124,25.398
1375,4.207,4.268,4.273,4.372,4.256,4.228,25.604
1500,4.337,4.311,4.222,4.368,4.253,4.115,25.606
1625,4.142,4.258,4.176,4.287,4.218,4.305,25.386
1750,4.14,4.211,4.179,4.167,4.324,4.172,25.193
1875,4.312,4.29,4.143,4.41,4.183,4.255,25.593
2000,4.303,4.226,4.206,4.39,4.361,4.189,25.675
2125,4.217,4.201,4.164,4.292,4.156,4.371,25.401
2250,4.264,4.262,4.223,4.093,4.343,4.22,25.405
2375,4.279,4.298,4.054,4.387,4.3,4.397,25.715
2500,4.322,4.229,4.365,4.056,4.318,4.253,25.543
2625,4.267,4.162,4.14,4.156,4.203,4.281,25.209
2750,4.21,4.201,4.249,4.239,4.275,4.32,25.494
2875,4.219,4.081,4.334,4.243,4.214,4.224,25.315
3000,4.323,4.355,4.305,4.316,4.229,4.255,25.783
3125,4.265,4.276,4.346,4.369,4.232,4.301,25.789
3250,4.322,4.316,4.277,4.299,4.32,4.135,25.669
3375,4.248,4.338,4.257,4.406,4.362,4.225,25.836
3500,4.25,4.147,4.328,4.19,4.332,4.069,25.316
3625,4.275,4.224,4.338,4.217,4.315,4.241,25.61
3750,4.215,4.213,4.154,4.243,4.312,4.238,25.375
3875,4.214,4.198,4.195,4.169,4.294,4.235,25.305
4000,4.258,4.152,4.263,4.198,4.232,4.211,25.314
4125,4.403,4.125,4.19,4.151,4.213,4.399,25.481
4250,4.193,4.212,4.383,4.213,4.224,4.294,25.519
4375,4.156,4.258,4.209,4.136,4.172,4.339,25.27
4500,4.274,4.284,4.195,4.21,4.44,4.261,25.664
4625,4.21,4.042,4.318,4.202,4.246,4.355,25.373
4750,4.233,4.095,4.253,4.257,4.296,4.218,25.352
4875,4.32,4.14,4.279,4.276,4.401,4.185,25.601
5000,4.312,4.148,4.246,4.3,4.208,4.203,25.417
5125,4.184,4.293,4.258,4.285,4.259,4.199,25.478
5250,4.271,4.206,4.203,4.363,4.27,4.302,25.615
5375,4.214,4.135,4.277,4.251,3.818,4.439,25.134
5500,4.307,4.243,4.144,4.193,4.216,4.122,25.225
5625,4.116,4.182,4.325,4.287,4.296,4.299,25.505
5750,4.264,4.273,4.219,4.257,4.323,4.249,25.585
5875,4.167,4.143,4.18,4.316,4.242,4.135,25.183
6000,4.262,4.141,4.214,4.298,4.316,4.279,25.51
6125,4.235,4.245,4.372,4.317,4.394,4.381,25.944
6250,4.201,4.232,4.29,4.128,4.287,4.188,25.326
6375,4.317,4.198,4.219,4.257,4.354,4.327,25.672
6500,4.377,4.016,4.218,4.274,4.145,4.422,25.452
6625,4.314,4.251,4.317,4.338,4.388,4.266,25.874
6750,4.208,4.135,4.197,4.314,4.207,4.149,25.21
6875,4.266,4.231,4.296,4.153,4.238,4.281,25.465
7000,4.327,4.104,4.174,4.255,4.287,4.26,25.407
7125,4.286,4.159,4.148,4.216,4.177,4.277,25.263
7250,4.308,4.143,4.369,4.399,4.337,4.176,25.732
7375,4.31,4.13,4.067,4.25,4.154,4.31,25.221
7500,4.253,4.268,4.212,4.105,4.376,4.374,25.588
7625,4.287,4.16,4.253,4.198,4.276,4.085,25.259
7750,4.266,4.061,4.164,4.242,4.169,4.349,25.251
7875,4.162,4.312,4.104,4.217,4.253,4.385,25.433
8000,4.277,4.174,4.287,4.246,4.274,4.166,25.424
8125,4.113,4.186,4.215,4.193,4.303,4.252,25.262
8250,4.25,4.246,4.07,4.217,4.26,4.164,25.207
8375,4.142,4.098,4.273,4.211,4.249,4.338,25.311
8500,4.218,4.159,4.152,4.241,4.288,4.271,25.329
8625,4.201,4.224,4.319,4.388,4.246,4.189,25.567
8750,4.184,4.152,4.321,4.254,4.169,4.192,25.272
8875,4.335,4.265,4.243,4.283,4.312,4.361,25.799
9000,4.029,4.24,4.188,4.256,4.337,4.49,25.54
