time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.121,6.248,6.786,5.97,7.114,5.318,37.557
125,6.157,6.315,6.531,6.005,7.244,5.151,37.403
250,6.25,6.32,6.481,5.989,7.385,5.335,37.76
375,6.325,6.396,6.67,5.917,7.47,5.311,38.089
500,6.227,6.219,6.623,6.099,7.264,5.432,37.864
625,6.429,6.255,6.629,5.957,7.404,5.269,37.943
750,6.073,6.201,6.511,6.119,7.215,5.281,37.4
875,6.211,6.25,6.517,5.745,7.176,5.282,37.181
1000,6.348,6.067,6.571,5.894,7.341,5.416,37.637
1125,6.282,6.251,6.594,5.972,7.276,5.472,37.847
1250,6.201,6.42,6.518,5.972,7.548,5.257,37.916
1375,6.124,6.082,6.668,6.003,7.581,5.267,37.725
1500,6.121,6.317,6.571,6.067,7.283,5.336,37.695
1625,6.33,6.406,6.652,6.019,7.484,5.341,38.232
1750,6.029,6.311,6.645,6.012,7.219,5.348,37.564
1875,6.312,6.325,6.672,5.941,7.336,5.234,37.82
2000,6.526,6.193,6.505,5.878,7.281,5.315,37.698
2125,6.104,6.21,6.394,5.873,7.3,5.328,37.209
2250,6.231,6.366,6.766,5.904,7.396,5.443,38.106
2375,6.423,6.457,6.449,6.041,7.557,5.402,38.329
2500,6.329,6.288,6.747,6.208,7.245,5.391,38.208
2625,6.225,6.363,6.583,6.079,7.419,5.25,37.919
2750,6.429,6.198,6.532,6.048,7.292,5.313,37.812
2875,6.351,6.11,6.559,5.949,7.497,5.412,37.878
3000,6.194,6.11,6.57,5.896,7.306,5.269,37.345
3125,6.336,6.186,6.662,5.982,7.25,5.149,37.565
3250,6.131,6.171,6.69,6.052,7.22,5.347,37.611
3375,6.07,6.306,6.626,5.876,7.224,5.427,37.529
3500,6.225,6.382,6.561,6.006,7.381,5.38,37.935
3625,6.24,6.242,6.615,5.977,7.231,5.299,37.604
3750,6.218,6.186,6.652,5.862,7.42,5.222,37.56
3875,6.262,6.202,6.616,5.821,7.401,5.419,37.721
4000,6.019,6.078,6.447,5.944,7.177,5.151,36.816
4125,6.207,6.223,6.721,5.921,7.398,5.349,37.819
4250,6.216,6.281,6.349,6.053,7.322,5.491,37.712
4375,6.209,6.091,6.648,6.096,7.297,5.306,37.647
4500,6.192,6.232,6.524,5.895,7.3,5.212,37.355
4625,6.326,6.191,6.699,6.051,7.35,5.277,37.894
4750,6.219,6.17,6.417,6.145,7.395,5.441,37.787
4875,6.037,6.083,6.486,5.899,7.272,5.327,37.104
5000,6.144,6.22,6.54,5.892,7.376,5.477,37.649
5125,6.278,6.294,6.654,6.108,7.33,5.558,38.222
5250,6.076,6.175,6.424,6.054,7.537,5.384,37.65
5375,6.331,6.218,6.464,6.015,7.243,5.378,37.649
5500,5.996,6.289,6.601,5.975,7.248,5.484,37.593
5625,6.312,6.437,6.527,5.723,7.509,5.286,37.794
