time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.207,6.41,6.641,6.102,6.757,5.803,37.92
125,6.272,6.397,6.384,6.131,6.859,5.65,37.693
250,6.273,6.352,6.421,5.907,6.937,5.549,37.439
375,6.137,6.406,6.565,6.06,6.711,5.822,37.701
500,6.21,6.345,6.495,6.196,6.792,5.727,37.765
625,6.184,6.302,6.488,6.111,6.924,5.694,37.703
750,6.236,6.477,6.604,6.077,6.748,5.723,37.865
875,6.144,6.416,6.408,6.131,6.816,5.502,37.417
1000,6.201,6.47,6.556,6.152,6.714,5.79,37.883
1125,6.251,6.331,6.584,6.241,6.929,5.831,38.167
1250,6.118,6.529,6.369,6.329,6.977,5.717,38.039
1375,6.289,6.514,6.4,6.237,6.773,5.674,37.887
1500,6.162,6.443,6.353,6.353,6.806,5.797,37.914
1625,6.138,6.856,6.411,6.098,6.719,5.867,38.089
1750,6.17,6.437,6.509,6.043,6.832,5.777,37.768
1875,6.343,6.385,6.568,6.149,7.134,5.772,38.351
2000,6.089,6.54,6.417,5.987,6.632,5.736,37.401
2125,6.257,6.491,6.451,6.328,7.123,5.741,38.391
2250,6.26,6.262,6.496,6.029,6.827,5.87,37.744
2375,6.204,6.325,6.5,6.162,6.883,5.797,37.871
2500,6.18,6.365,6.366,6.219,6.915,5.73,37.775
2625,6.085,6.406,6.365,5.93,6.976,5.561,37.323
2750,6.288,6.565,6.427,6.089,6.873,5.71,37.952
2875,6.111,6.45,6.284,6.306,6.869,5.692,37.712
3000,6.146,6.396,6.329,6.136,7.02,5.797,37.824
3125,6.005,6.385,6.145,6.38,6.882,5.906,37.703
3250,6.256,6.499,6.564,6.498,7.094,5.592,38.503
3375,6.223,6.532,6.683,6.097,6.871,5.734,38.14
3500,6.307,6.31,6.416,6.293,6.783,5.7,37.809
3625,5.902,6.371,6.474,5.965,6.87,5.76,37.342
3750,6.21,6.444,6.509,6.18,6.874,5.814,38.031
3875,6.152,6.536,6.329,6.174,6.97,5.778,37.939
4000,6.217,6.292,6.357,6.141,6.896,5.736,37.639
4125,6.09,6.276,6.295,5.958,6.871,5.805,37.295
4250,6.104,6.318,6.441,6.136,6.925,5.761,37.685
4375,6.203,6.364,6.41,6.053,6.734,5.832,37.596
4500,6.222,6.302,6.539,6.128,6.819,5.394,37.404
4625,6.081,6.491,6.413,6.028,6.955,5.743,37.711
4750,6.055,6.343,6.497,6.218,6.793,5.601,37.507
4875,6.103,6.22,6.474,6.153,6.796,5.88,37.626
5000,6.15,6.19,6.517,6.301,6.889,5.802,37.849
5125,6.195,6.149,6.645,6.011,6.991,5.595,37.586
5250,6.15,6.313,6.348,6.037,7.057,5.925,37.83
5375,6.167,6.496,6.607,6.25,6.933,5.874,38.327
5500,5.961,6.147,6.589,5.901,6.791,5.73,37.119
5625,6.114,6.177,6.53,6.096,6.981,5.651,37.549
5750,5.938,6.313,6.384,6.165,6.905,5.772,37.477
5875,6.162,6.107,6.523,6.093,7.038,5.883,37.806
6000,6.082,6.422,6.54,6.119,6.8,5.758,37.721
6125,6.079,6.406,6.511,6.01,6.951,5.896,37.853
6250,6.11,6.4,6.487,6.24,6.882,5.924,38.043
6375,5.918,6.254,6.464,6.064,6.783,5.767,37.25
6500,5.926,6.267,6.515,6.117,6.822,5.854,37.501
6625,6.051,6.371,6.33,6.053,6.89,5.825,37.52
6750,6.05,6.286,6.604,6.013,6.931,5.64,37.524
6875,6.112,6.127,6.342,6.046,6.853,5.848,37.328
7000,6.018,6.289,6.371,6.044,6.947,5.887,37.556
7125,5.997,6.572,6.317,6.201,6.879,5.808,37.774
7250,5.908,6.238,6.491,6.108,6.707,5.882,37.334
7375,5.987,6.285,6.537,6.041,6.775,5.904,37.529
7500,6.183,6.21,6.484,6.217,6.985,5.676,37.755
7625,6.118,6.205,6.611,6.127,6.838,5.675,37.574
7750,6.187,6.287,6.504,6.163,7.079,5.68,37.9
7875,6.078,6.314,6.542,6.07,6.873,5.536,37.413
8000,6.214,6.35,6.539,6.131,6.876,5.806,37.916
8125,6.147,6.354,6.511,6.083,7.009,5.876,37.98
8250,6.142,6.126,6.511,6.111,6.991,5.796,37.677
8375,5.852,6.291,6.376,5.738,6.87,5.819,36.946
8500,6.024,6.279,6.57,6.03,7.007,5.797,37.707
8625,5.983,6.059,6.332,6.02,6.947,5.533,36.874
8750,5.934,6.112,6.608,6.009,7.021,5.809,37.493
8875,6.045,6.451,6.28,6.088,7.019,5.956,37.839
9000,6.154,6.232,6.476,6.189,6.857,5.84,37.748
9125,5.83,6.132,6.367,5.864,7.044,5.934,37.171
9250,6.138,6.314,6.331,6.004,6.871,5.789,37.447
9375,6.064,6.228,6.584,6.105,6.967,5.715,37.663
9500,6.116,6.105,6.289,6.163,6.858,5.805,37.336
9625,5.94,6.233,6.26,6.141,7.07,5.919,37.563
9750,5.943,6.304,6.476,6.054,6.958,5.815,37.55
9875,6.027,6.241,6.317,5.977,7.151,5.651,37.364
10000,5.863,6.018,6.37,6.103,6.952,5.816,37.122
10125,6.039,6.088,6.46,5.932,6.986,5.816,37.321
10250,6.121,6.15,6.239,6.013,6.999,5.868,37.39
10375,6.068,6.252,6.346,6.01,6.785,5.779,37.24
10500,6.064,6.284,6.3,6.008,7.057,5.887,37.6
10625,6.07,6.163,6.477,6.014,6.999,5.9,37.623
10750,5.916,6.246,6.414,6.189,6.938,5.913,37.616
10875,6.103,6.293,6.492,6.154,7.012,5.767,37.821
11000,6.01,6.274,6.53,6.176,7.038,5.627,37.655
11125,6.051,6.054,6.55,6.057,7.091,5.95,37.753
11250,5.883,6.044,6.348,6.039,6.977,5.803,37.094
11375,6.077,6.317,6.534,6.087,7.001,5.902,37.918
11500,5.995,6.102,6.565,5.898,6.976,5.818,37.354
11625,5.757,6.356,6.501,6.111,6.786,5.807,37.318
11750,6.065,6.226,6.432,5.9,7.081,5.789,37.493
11875,5.929,6.176,6.435,5.992,7.031,5.928,37.491
12000,5.939,6.163,6.196,6.128,6.99,5.854,37.27
12125,5.827,6.238,6.341,6.008,6.974,5.779,37.167
12250,6.078,6.18,6.344,5.885,7.056,5.827,37.37
12375,5.937,6.162,6.516,5.868,6.875,5.618,36.976
12500,6.11,6.144,6.419,6.133,6.978,5.795,37.579
12625,5.998,6.12,6.471,5.815,6.962,5.925,37.291
12750,5.901,6.161,6.341,6.126,6.995,5.995,37.519
12875,5.835,6.22,6.411,6.159,7.152,6.578,38.355
13000,5.89,6.286,6.386,6.02,7.146,5.767,37.495
13125,5.918,6.147,6.445,6.111,7.064,5.82,37.505
13250,5.98,6.255,6.397,6.037,7.062,5.824,37.555
13375,5.952,6.259,6.526,6.013,6.878,5.694,37.322
13500,5.992,6.063,6.525,6.059,7.24,6.031,37.91
13625,5.968,6.014,6.362,5.793,7.173,5.91,37.22
13750,6.071,6.415,6.549,6.012,7.14,5.851,38.038
13875,5.921,6.123,6.327,6.004,7.186,5.882,37.443
14000,5.856,6.222,6.463,5.972,7.16,6.053,37.726
14125,5.874,6.262,6.316,6.091,7.097,5.887,37.527
14250,5.869,5.949,6.597,5.873,7.253,5.931,37.472
14375,5.926,6.249,6.588,6.003,7.065,5.917,37.748
14500,5.898,6.232,6.228,6.129,7.079,6.018,37.584
14625,5.858,6.101,6.307,6.084,7.032,5.811,37.193
14750,5.909,6.063,6.574,5.855,7.193,5.834,37.428
14875,5.94,6.08,6.246,6.037,6.893,5.872,37.068
15000,5.69,6.053,6.544,5.925,7.083,5.945,37.24
15125,5.874,6.071,6.365,6.19,7.016,5.881,37.397
15250,5.791,6.193,6.378,6.026,7.175,5.795,37.358
15375,5.761,6.211,6.643,6.027,7.275,5.798,37.715
15500,6.085,6.079,6.575,6.125,7.082,6.089,38.035
15625,5.995,6.129,6.524,5.788,6.931,5.788,37.155
15750,6.074,6.075,6.473,6.165,6.98,6.039,37.806
15875,5.749,5.983,6.354,6.178,7.01,6.029,37.303
16000,5.872,6.035,6.333,6.159,7.139,5.827,37.365
16125,5.827,6.016,6.418,6.104,7.014,5.879,37.258
16250,5.93,6.215,6.525,6.023,7.263,5.877,37.833
16375,5.886,5.859,6.264,6.112,7.002,5.935,37.058
16500,5.755,6.171,6.39,5.969,6.875,5.909,37.069
16625,5.694,6.243,6.451,6.046,7.127,6.031,37.592
16750,5.868,5.991,6.503,6.199,7.099,6.099,37.759
16875,6.09,6.125,6.488,6.135,7.101,6.082,38.021
17000,5.864,6.125,6.431,5.934,7.415,5.893,37.662
17125,5.999,5.984,6.32,6.081,7.133,6.048,37.565
17250,6.01,5.958,6.561,5.968,7.19,5.868,37.555
17375,5.93,6.238,6.516,6.039,6.844,5.768,37.335
17500,5.884,6.134,6.431,6.116,7.189,5.911,37.665
17625,5.93,5.897,6.39,6.006,7.127,5.929,37.279
17750,5.725,5.962,6.34,6.15,7.231,6.005,37.413
17875,5.943,6.11,6.316,5.896,6.992,5.8,37.057
18000,5.842,6.07,6.39,6.088,7.091,5.942,37.423
18125,5.856,6.089,6.242,6.039,7.157,5.952,37.335
18250,5.727,6.083,6.574,6.026,6.989,5.917,37.316
18375,5.882,5.955,6.415,5.847,6.948,5.796,36.843
18500,5.746,6.278,6.439,6.005,7.154,5.71,37.332
18625,5.665,6.031,6.367,6.128,7.016,5.998,37.205
18750,5.718,5.971,6.442,5.921,7.02,6.135,37.207
18875,5.684,5.926,6.411,6.158,7.048,5.98,37.207
19000,5.646,6.119,6.242,6.047,7.1,5.927,37.081
19125,5.691,5.966,6.38,5.991,7.08,5.873,36.981
19250,5.811,6.015,6.393,5.793,7.206,5.959,37.177
19375,5.796,6.157,6.454,5.755,7.123,5.888,37.173
19500,5.652,6.04,6.546,5.953,6.898,6.002,37.091
19625,5.739,5.983,6.387,6.097,7.01,5.848,37.064
19750,5.948,6.017,6.389,5.892,7.074,5.922,37.242
19875,5.838,6.005,6.262,6.097,7.235,5.929,37.366
20000,5.759,5.986,6.613,6.148,6.961,6.119,37.586
20125,5.713,5.739,6.39,6.16,7.234,5.989,37.225
20250,5.82,6.0,6.304,5.99,6.98,6.06,37.154
20375,5.668,5.878,6.348,5.997,7.026,6.024,36.941
20500,5.939,6.017,6.391,6.037,7.03,5.94,37.354
20625,5.423,5.932,6.367,5.903,7.205,5.93,36.76
20750,5.595,5.951,6.292,5.921,7.318,6.075,37.152
20875,5.96,5.962,6.467,6.072,6.935,6.074,37.47
21000,5.781,6.053,6.44,6.106,7.021,5.9,37.301
21125,5.687,6.032,6.301,5.919,7.084,6.134,37.157
