time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.129,6.434,6.168,6.109,6.252,6.104,37.196
125,6.012,6.435,6.219,6.15,6.248,6.221,37.285
250,6.105,6.444,6.399,6.205,6.235,6.256,37.644
375,6.175,6.232,6.126,6.18,6.094,6.163,36.97
500,6.147,6.095,6.26,6.249,6.228,6.317,37.296
625,6.087,6.174,6.204,6.265,6.332,6.313,37.375
750,6.11,6.145,6.314,6.205,6.268,6.101,37.143
875,6.141,6.116,6.05,6.336,6.269,6.276,37.188
1000,6.109,6.507,6.278,6.13,6.368,6.29,37.682
1125,6.206,6.554,6.034,6.15,6.026,6.385,37.355
1250,6.121,6.333,6.366,6.065,6.272,6.227,37.384
1375,6.027,6.426,6.351,6.227,6.198,6.115,37.344
1500,6.119,6.471,6.162,6.143,6.17,6.331,37.396
1625,6.346,6.377,6.074,6.264,6.209,6.068,37.338
1750,6.24,6.349,6.237,5.985,6.144,6.084,37.039
1875,5.927,6.409,6.34,6.111,6.168,6.326,37.281
2000,5.904,6.358,6.227,6.289,6.228,6.3,37.306
2125,5.951,6.353,6.204,6.282,6.182,6.165,37.137
2250,6.246,6.373,6.269,6.166,6.155,6.117,37.326
2375,6.101,6.439,6.135,6.308,6.266,6.371,37.62
2500,6.191,6.376,6.097,6.139,6.228,6.097,37.128
2625,6.106,6.308,6.103,6.25,6.379,6.31,37.456
2750,6.139,6.441,5.886,6.339,6.302,6.347,37.454
2875,6.117,6.337,6.165,6.312,6.304,6.32,37.555
3000,6.235,6.368,6.202,6.18,6.132,6.141,37.258
3125,6.078,6.427,6.217,6.263,6.171,6.255,37.411
3250,6.053,6.24,6.298,6.299,6.06,6.243,37.193
3375,5.936,6.267,6.267,6.412,6.119,6.227,37.228
3500,6.073,6.352,6.272,6.283,6.272,6.104,37.356
3625,6.117,6.278,6.19,6.253,6.19,6.179,37.207
3750,6.173,6.37,6.13,6.249,6.171,6.189,37.282
3875,6.103,6.471,6.114,6.176,6.12,6.301,37.285
4000,5.92,6.207,6.282,6.343,6.128,6.362,37.242
4125,6.112,6.29,6.218,6.261,6.216,6.4,37.497
4250,6.232,6.239,6.158,6.281,6.262,6.359,37.531
4375,6.203,6.284,6.371,6.035,6.208,6.292,37.393
4500,6.172,6.381,6.082,6.098,6.323,6.132,37.188
4625,6.101,6.274,6.309,6.173,6.077,6.208,37.142
4750,6.163,6.437,6.165,6.058,6.185,6.241,37.249
4875,6.112,6.377,6.127,6.238,6.234,6.162,37.25
5000,6.138,6.49,6.197,6.291,6.345,6.35,37.811
5125,5.998,6.366,6.096,6.223,6.243,6.373,37.299
5250,5.95,6.315,6.257,6.209,6.347,6.3,37.378
5375,6.029,6.459,6.277,6.233,6.283,6.291,37.572
