time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.321,6.142,6.326,6.004,6.575,6.151,37.519
125,6.385,6.14,6.361,6.323,6.471,5.965,37.645
250,6.455,6.143,6.388,6.12,6.541,5.856,37.503
375,6.382,6.238,6.473,6.05,6.563,5.986,37.692
500,6.214,6.198,6.271,6.091,6.627,6.079,37.48
625,6.344,6.136,6.351,6.245,6.523,6.113,37.712
750,6.351,6.306,6.393,6.242,6.655,6.034,37.981
875,6.245,6.129,6.436,5.977,6.606,5.142,36.535
1000,6.37,6.25,6.365,6.174,6.813,5.981,37.953
1125,6.197,6.257,6.569,6.249,6.625,5.955,37.852
1250,6.22,6.127,6.432,6.184,6.442,5.97,37.375
1375,6.128,6.199,6.349,6.192,6.62,6.093,37.581
1500,6.348,6.257,6.477,6.14,6.701,6.163,38.086
1625,6.349,6.259,6.364,6.216,6.636,5.918,37.742
1750,6.288,6.353,6.351,6.196,6.609,5.924,37.721
1875,6.285,6.125,6.327,6.184,6.507,5.944,37.372
2000,6.255,6.113,6.538,6.052,6.646,5.972,37.576
2125,6.498,6.283,6.608,6.374,6.509,5.942,38.214
2250,6.312,6.153,6.607,6.072,6.614,5.989,37.747
2375,6.314,6.248,6.313,6.12,6.639,6.048,37.682
2500,6.301,6.23,6.361,6.13,6.598,6.082,37.702
2625,6.34,6.158,6.377,6.147,6.682,5.912,37.616
2750,6.283,6.131,6.403,6.306,6.664,5.822,37.609
2875,6.414,6.159,6.465,6.204,6.918,6.003,38.163
3000,6.311,6.407,6.25,6.171,6.539,5.926,37.604
3125,6.272,6.28,6.529,6.05,6.677,5.917,37.725
3250,6.457,6.019,6.394,6.002,6.777,6.035,37.684
3375,6.329,6.168,6.689,6.067,6.635,5.941,37.829
3500,6.441,6.363,6.614,6.268,6.628,6.13,38.444
3625,6.342,6.137,6.208,6.104,6.562,6.029,37.382
3750,6.417,6.253,6.55,6.097,6.648,5.902,37.867
3875,6.443,6.277,6.338,6.283,6.614,6.021,37.976
4000,6.348,6.071,6.375,6.232,6.705,6.019,37.75
4125,6.486,6.094,6.521,6.325,6.795,6.097,38.318
4250,6.257,6.216,6.536,6.35,6.683,5.992,38.034
4375,6.44,6.19,6.219,6.381,6.645,6.101,37.976
4500,6.475,6.314,6.442,6.082,6.374,6.091,37.778
4625,6.229,6.384,6.222,6.196,6.816,6.015,37.862
4750,6.248,6.083,6.434,6.16,6.778,6.055,37.758
4875,6.22,6.273,6.439,6.097,6.428,6.148,37.605
5000,6.252,6.071,6.516,6.093,6.651,6.192,37.775
5125,6.217,6.08,6.481,6.243,6.579,6.021,37.621
5250,6.45,6.34,6.424,6.136,6.724,6.072,38.146
5375,6.538,6.034,6.353,6.348,6.519,5.995,37.787
5500,6.177,6.066,6.462,6.097,6.581,6.0,37.383
5625,6.325,6.174,6.354,6.182,6.507,6.082,37.624
5750,6.287,6.201,6.497,6.308,6.782,6.17,38.245
5875,6.327,6.263,6.366,6.277,6.635,5.888,37.756
6000,6.177,6.365,6.623,6.063,6.832,5.972,38.032
6125,6.198,6.082,6.509,6.139,6.589,6.012,37.529
6250,6.127,6.156,6.369,6.118,6.676,5.712,37.158
6375,6.28,6.207,6.379,6.278,6.607,6.026,37.777
6500,6.242,6.119,6.498,6.512,6.647,5.829,37.847
6625,6.19,6.326,6.423,6.132,6.684,6.109,37.864
6750,6.28,6.062,6.479,6.208,6.602,5.925,37.556
6875,6.18,5.935,6.376,6.217,6.728,5.928,37.364
7000,6.231,6.296,6.365,6.172,6.645,6.059,37.768
7125,6.3,6.127,6.286,6.166,6.593,6.018,37.49
7250,6.159,5.982,6.353,6.262,6.489,5.983,37.228
7375,6.467,5.955,6.23,6.209,6.581,6.09,37.532
7500,6.236,6.063,6.283,6.039,6.881,5.896,37.398
7625,6.066,5.989,6.399,6.243,6.597,5.868,37.162
7750,6.191,6.092,6.353,6.198,6.574,6.267,37.675
7875,6.355,6.187,6.432,6.058,6.638,6.019,37.689
8000,6.232,6.176,6.26,5.96,6.632,5.895,37.155
8125,6.132,6.112,6.275,6.226,6.756,5.939,37.44
8250,6.155,6.017,6.348,6.332,6.634,6.074,37.56
8375,6.056,6.195,6.364,6.135,6.836,5.803,37.389
8500,6.036,6.147,6.637,6.461,6.73,6.022,38.033
8625,6.348,6.096,6.419,6.08,6.641,5.929,37.513
8750,6.104,6.1,6.301,6.195,6.916,5.973,37.589
8875,6.385,6.119,6.35,6.426,6.525,5.964,37.769
9000,6.136,6.107,6.492,6.208,6.761,6.0,37.704
9125,6.106,6.12,6.407,5.917,6.519,6.136,37.205
9250,6.118,6.003,6.529,6.091,6.716,6.061,37.518
9375,6.092,6.039,6.513,6.225,6.72,5.974,37.563
9500,6.141,6.093,6.433,6.212,6.777,6.004,37.66
9625,6.194,6.071,6.368,6.127,6.833,5.979,37.572
9750,6.115,6.089,6.401,6.117,6.666,5.891,37.279
9875,6.236,6.099,6.43,5.874,6.596,6.023,37.258
10000,6.147,6.164,6.442,6.254,6.561,6.068,37.636
10125,6.115,5.985,6.49,6.123,6.919,6.219,37.851
10250,6.098,6.022,6.228,6.216,6.749,6.054,37.367
10375,6.229,6.065,6.403,6.24,6.724,6.144,37.805
10500,6.181,6.109,6.393,6.132,6.81,6.088,37.713
10625,6.35,6.072,6.557,6.131,6.68,6.082,37.872
10750,6.4,6.012,6.44,6.317,6.627,5.996,37.792
10875,6.021,6.155,6.27,6.235,6.814,6.134,37.629
11000,6.034,6.184,6.133,6.13,6.904,5.915,37.3
11125,6.038,6.053,6.474,6.0,6.639,6.088,37.292
11250,6.123,6.168,6.401,6.041,6.524,5.945,37.202
11375,6.071,6.136,6.322,6.194,6.713,6.049,37.485
11500,6.22,6.119,6.324,5.981,6.687,6.056,37.387
11625,6.145,6.01,6.544,6.145,6.882,6.088,37.814
11750,6.2,6.019,6.16,5.889,6.817,5.904,36.989
11875,5.974,6.153,6.442,6.182,6.953,5.843,37.547
12000,6.322,5.829,6.408,6.042,6.517,6.255,37.373
12125,6.117,6.211,6.298,6.03,6.604,5.951,37.211
12250,6.197,6.017,6.282,6.267,6.737,6.215,37.715
12375,6.092,6.043,6.264,6.087,6.572,6.005,37.063
12500,6.228,6.155,6.442,6.298,6.759,6.063,37.945
12625,6.107,6.265,6.297,6.187,6.733,5.94,37.529
12750,6.091,6.15,6.232,6.173,6.707,6.001,37.354
12875,6.124,6.055,6.306,6.034,6.725,6.02,37.264
13000,5.979,6.114,6.335,6.028,6.833,6.14,37.429
13125,6.387,6.107,6.393,6.05,6.793,5.931,37.661
13250,6.219,5.935,6.264,6.137,6.691,6.186,37.432
13375,6.071,6.188,6.428,6.059,6.666,6.038,37.45
13500,6.145,5.925,6.126,6.166,6.786,5.885,37.033
13625,6.078,5.994,6.348,6.302,6.604,6.076,37.402
13750,6.311,6.08,6.343,6.092,6.728,5.997,37.551
13875,5.965,6.099,6.292,6.199,6.765,6.15,37.47
