time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.217,6.457,6.218,6.32,5.699,6.913,37.824
125,6.338,6.558,6.015,6.42,5.815,6.957,38.103
250,6.226,6.353,6.035,6.42,5.714,6.67,37.418
375,6.195,6.304,6.221,6.544,6.016,6.83,38.11
500,6.262,6.449,6.087,6.38,5.735,6.789,37.702
625,6.435,6.419,6.014,6.494,5.474,6.812,37.648
750,5.981,6.476,5.984,6.48,5.722,6.804,37.447
875,6.356,6.203,6.23,6.331,5.874,6.842,37.836
1000,6.247,6.198,6.268,6.65,5.862,6.858,38.083
1125,6.076,6.407,6.177,6.409,5.804,6.727,37.6
1250,6.041,6.471,6.17,6.368,5.722,6.762,37.534
1375,6.039,6.39,6.016,6.391,5.827,6.669,37.332
1500,6.361,6.667,5.77,6.511,5.688,6.99,37.987
1625,6.201,6.461,6.072,6.357,5.342,6.832,37.265
1750,6.322,6.358,6.21,6.626,5.649,6.804,37.969
1875,6.214,6.241,5.857,6.559,5.794,6.781,37.446
2000,6.064,6.425,6.027,6.581,5.592,6.83,37.519
2125,6.123,6.277,6.069,6.458,5.952,6.873,37.752
2250,6.128,6.429,6.062,6.578,5.875,6.892,37.964
2375,6.189,6.185,6.172,6.293,5.888,6.804,37.531
2500,6.069,6.303,6.02,6.45,5.958,6.777,37.577
2625,6.011,6.281,6.224,6.438,5.854,6.761,37.569
2750,6.065,6.43,6.022,6.401,5.856,6.909,37.683
2875,6.211,6.529,6.009,6.451,5.698,6.798,37.696
3000,6.302,6.407,5.997,6.509,5.984,6.814,38.013
3125,5.987,6.392,6.148,6.454,5.898,6.921,37.8
3250,6.062,6.222,5.94,6.364,5.961,6.855,37.404
3375,6.169,6.361,6.089,6.664,5.728,6.861,37.872
3500,6.032,6.281,6.059,6.407,5.736,6.778,37.293
3625,6.146,6.303,6.029,6.461,6.05,6.829,37.818
3750,6.161,6.302,6.292,6.432,5.768,6.86,37.815
3875,5.979,6.083,6.303,6.322,5.68,6.746,37.113
4000,6.102,6.429,6.185,6.644,5.749,6.747,37.856
4125,6.268,6.318,6.213,6.45,5.823,6.966,38.038
4250,6.047,6.269,6.14,6.425,5.634,6.837,37.352
4375,6.208,6.3,6.092,6.4,5.871,6.886,37.757
4500,6.141,6.267,6.021,6.321,5.983,6.952,37.685
4625,6.146,6.241,6.123,6.459,5.948,6.649,37.566
4750,5.957,6.266,6.087,6.521,6.001,6.91,37.742
4875,6.063,6.228,6.015,6.533,5.84,6.852,37.531
5000,6.116,6.413,6.077,6.353,5.664,6.84,37.463
5125,6.072,6.163,6.237,6.625,5.946,6.904,37.947
5250,6.095,6.225,5.975,6.462,5.702,6.922,37.381
5375,6.303,6.328,6.041,6.548,5.853,6.904,37.977
5500,6.197,6.339,6.189,6.567,5.948,6.814,38.054
5625,6.131,6.334,6.036,6.371,5.825,6.978,37.675
5750,6.17,6.267,6.22,6.515,5.615,6.865,37.652
5875,6.13,6.268,5.872,6.462,5.921,6.889,37.542
6000,6.189,6.296,5.974,6.352,5.763,7.073,37.647
6125,5.83,6.408,6.127,6.227,5.757,6.827,37.176
6250,6.264,6.222,6.034,6.55,5.923,7.121,38.114
6375,6.073,6.341,6.131,6.528,5.706,6.823,37.602
6500,5.76,6.28,5.895,6.403,5.832,6.817,36.987
6625,5.996,6.335,5.947,6.373,5.854,6.943,37.448
6750,5.998,6.22,6.153,6.47,5.688,6.852,37.381
6875,6.311,6.235,5.953,6.16,5.736,6.975,37.37
7000,6.04,6.335,6.04,6.368,5.894,6.915,37.592
7125,6.036,6.419,5.879,6.441,5.819,6.836,37.43
7250,6.116,6.217,6.075,6.489,5.711,6.958,37.566
7375,5.963,6.197,6.028,6.408,5.839,7.035,37.47
7500,6.027,6.294,5.979,6.388,6.105,6.92,37.713
7625,6.066,6.216,6.167,6.493,5.914,6.97,37.826
7750,5.762,6.371,6.295,6.383,5.776,6.865,37.452
7875,6.002,6.149,5.989,6.397,5.917,7.111,37.565
8000,5.925,6.201,6.05,6.639,5.783,6.817,37.415
8125,5.883,6.251,6.061,6.626,5.762,6.976,37.559
8250,6.062,6.232,6.039,6.218,6.088,6.956,37.595
8375,5.866,6.29,5.988,6.417,5.931,6.775,37.267
8500,6.045,6.156,6.098,6.399,5.801,6.874,37.373
8625,6.152,6.269,5.976,6.624,5.931,6.718,37.67
8750,5.914,6.262,6.072,6.261,5.956,6.816,37.281
8875,6.08,6.095,5.999,6.314,5.919,6.973,37.38
9000,6.009,6.294,6.214,6.448,5.855,6.918,37.738
9125,5.904,6.163,5.959,6.492,5.935,7.089,37.542
9250,5.977,6.545,6.073,6.614,5.934,6.958,38.101
9375,6.073,6.163,6.094,6.365,5.718,7.15,37.563
9500,6.118,6.214,6.104,6.326,5.796,7.031,37.589
9625,5.974,6.231,6.076,6.335,5.788,6.891,37.295
9750,6.089,6.373,5.841,6.531,5.844,7.06,37.738
9875,5.93,6.335,5.974,6.498,5.895,6.936,37.568
10000,5.903,6.182,6.001,6.359,5.837,6.924,37.206
10125,5.967,6.275,6.195,6.459,5.863,6.968,37.727
10250,6.125,6.017,6.115,6.338,5.97,7.105,37.67
10375,5.795,6.082,6.149,6.187,5.864,6.878,36.955
10500,6.212,6.095,6.338,6.808,5.97,6.923,38.346
10625,5.897,6.358,6.026,6.224,5.914,7.1,37.519
10750,6.134,6.049,6.067,6.411,5.84,6.945,37.446
10875,6.184,6.11,6.295,6.459,6.067,7.047,38.162
11000,5.966,6.156,6.036,6.657,5.934,6.874,37.623
11125,5.784,6.127,6.128,6.335,5.99,7.063,37.427
11250,6.049,6.27,6.113,6.384,6.059,7.01,37.885
11375,6.018,5.868,5.998,6.432,5.866,7.031,37.213
11500,5.904,6.118,5.937,6.436,5.984,7.083,37.462
11625,6.178,6.127,6.148,6.497,5.941,7.015,37.906
11750,5.809,6.187,6.15,6.631,5.806,6.955,37.538
11875,5.89,6.275,6.249,6.468,5.865,7.086,37.833
12000,5.986,6.142,6.048,6.672,5.815,6.945,37.608
12125,5.889,5.975,5.919,6.24,5.871,6.986,36.88
12250,5.937,6.257,6.119,6.516,6.173,7.079,38.081
12375,5.954,5.965,6.18,6.316,5.981,6.952,37.348
12500,5.974,6.036,5.822,6.54,6.138,6.967,37.477
12625,6.014,6.086,5.981,6.459,5.873,7.004,37.417
12750,5.822,6.248,6.1,6.389,6.045,7.093,37.697
12875,5.862,6.25,6.039,6.401,5.862,6.921,37.335
13000,5.937,6.245,6.068,6.289,5.94,7.107,37.586
13125,5.828,6.233,6.12,6.395,5.866,7.119,37.561
13250,5.849,5.832,6.02,6.397,6.012,6.976,37.086
13375,6.107,6.103,6.069,6.328,6.146,7.075,37.828
13500,5.962,6.327,5.967,6.431,5.921,7.024,37.632
13625,6.262,5.851,5.911,6.312,5.942,6.908,37.186
13750,5.935,6.136,6.16,6.479,6.026,6.806,37.542
13875,6.023,6.196,6.012,6.379,5.816,6.978,37.404
14000,6.077,6.041,6.055,6.515,5.762,6.971,37.421
14125,5.832,6.124,6.052,6.332,5.934,6.853,37.127
14250,5.967,6.198,6.193,6.399,5.908,7.084,37.749
14375,5.783,5.911,6.011,6.283,5.798,6.791,36.577
14500,5.955,6.146,6.004,6.489,6.091,7.207,37.892
14625,5.734,6.275,6.251,6.385,6.014,7.126,37.785
14750,5.955,6.26,5.878,6.414,5.866,7.039,37.412
14875,5.711,6.086,6.046,6.289,6.012,6.937,37.081
15000,5.878,5.968,6.055,6.487,5.897,7.047,37.332
15125,5.707,6.094,6.085,6.285,5.988,7.047,37.206
15250,5.79,6.015,6.153,6.325,6.154,6.928,37.365
15375,5.721,6.111,5.989,6.217,6.158,7.031,37.227
15500,5.85,5.822,5.973,6.365,6.068,7.086,37.164
15625,5.92,5.96,5.992,6.515,5.941,6.874,37.202
15750,5.544,6.162,5.963,6.354,5.842,6.984,36.849
15875,5.713,6.067,6.086,6.348,6.03,7.032,37.276
16000,5.91,5.992,6.013,6.467,5.819,7.075,37.276
16125,5.626,5.959,6.151,6.342,5.95,6.974,37.002
16250,5.838,6.041,6.067,6.449,6.098,7.088,37.581
16375,5.851,6.085,6.196,6.434,5.878,7.071,37.515
16500,5.76,6.01,6.047,6.434,6.0,6.95,37.201
16625,5.713,6.005,6.04,6.803,6.143,7.02,37.724
16750,5.824,6.01,5.981,6.543,6.058,7.0,37.416
16875,5.82,6.1,6.156,6.402,5.955,7.203,37.636
17000,5.918,6.019,6.033,6.526,5.929,7.14,37.565
17125,5.74,5.992,5.9,6.498,5.899,7.216,37.245
17250,5.869,5.906,5.855,6.433,5.837,7.136,37.036
17375,5.659,5.984,5.956,6.429,5.94,7.123,37.091
17500,5.858,6.048,5.969,6.399,5.946,7.02,37.24
17625,6.219,6.104,6.052,6.423,5.93,6.992,37.72
17750,5.682,6.063,6.044,6.191,6.049,6.91,36.939
17875,5.913,5.878,6.046,6.265,6.12,7.083,37.305
18000,5.783,6.111,6.02,6.342,5.913,6.863,37.032
18125,5.747,5.978,6.175,6.345,5.922,7.153,37.32
18250,5.842,6.028,6.049,6.445,5.887,7.209,37.46
18375,5.629,5.829,6.212,6.264,5.897,7.096,36.927
18500,5.819,5.956,5.962,6.351,5.778,7.015,36.881
18625,5.957,6.054,6.051,6.305,6.135,7.156,37.658
18750,5.932,5.941,5.894,6.499,5.978,6.999,37.243
18875,5.76,5.948,6.042,6.293,6.059,6.975,37.077
19000,5.608,6.004,6.11,6.522,6.156,7.324,37.724
19125,5.648,5.904,5.976,6.408,6.163,7.287,37.386
19250,5.736,5.713,5.959,6.303,6.235,7.162,37.108
19375,5.704,5.8,6.036,6.27,6.246,7.229,37.285
19500,5.693,5.96,6.035,6.35,6.067,7.159,37.264
19625,5.738,5.798,6.071,6.398,5.988,7.266,37.259
19750,5.848,5.924,6.113,6.363,6.191,7.102,37.541
