time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,7.508,7.604,7.769,7.564,7.343,7.517,45.305
125,7.426,7.551,7.498,7.425,7.482,7.568,44.95
250,7.514,7.48,7.375,7.376,7.642,7.292,44.679
375,7.431,7.499,7.44,7.218,7.6,7.468,44.656
500,7.563,7.496,7.471,7.576,7.548,7.544,45.198
625,7.447,7.205,7.619,7.474,7.759,7.402,44.906
750,7.35,7.522,7.489,7.481,7.369,7.695,44.906
875,7.475,7.706,7.413,7.55,7.478,7.432,45.054
1000,7.477,7.583,7.56,7.465,7.615,7.33,45.03
1125,7.558,7.333,7.434,7.528,7.438,7.419,44.71
1250,7.518,7.281,7.349,7.582,7.588,7.691,45.009
1375,7.538,7.521,7.406,7.588,7.376,7.278,44.707
1500,7.299,7.603,7.04,7.533,7.534,7.633,44.642
1625,7.302,7.723,7.443,7.595,7.49,7.516,45.069
1750,7.446,7.55,7.632,7.294,7.564,7.255,44.741
1875,7.45,7.501,7.625,7.52,7.544,7.493,45.133
2000,7.436,7.491,7.396,7.421,7.432,7.273,44.449
2125,7.411,7.454,7.436,7.434,7.642,7.515,44.892
2250,7.52,7.551,7.588,7.386,7.737,7.372,45.154
2375,7.349,7.397,7.471,7.528,7.372,7.406,44.523
2500,7.178,7.334,7.711,7.488,7.64,7.508,44.859
2625,7.414,7.649,7.361,7.746,7.746,7.335,45.251
2750,7.367,7.764,7.531,7.326,7.68,7.45,45.118
2875,7.47,7.401,7.732,7.506,7.665,7.416,45.19
3000,7.484,7.666,7.286,7.495,7.509,7.545,44.985
3125,7.478,7.501,7.474,7.317,7.41,7.453,44.633
3250,7.39,7.472,7.484,7.384,7.416,7.743,44.889
3375,7.366,7.196,7.413,7.515,7.41,7.432,44.332
3500,7.228,7.454,7.269,7.661,7.76,7.472,44.844
3625,7.408,7.196,7.519,7.294,7.322,7.715,44.454
3750,7.3,7.487,7.56,7.551,7.544,7.475,44.917
3875,7.493,7.26,7.325,7.306,7.626,7.588,44.598
4000,7.174,7.224,7.436,7.488,7.459,7.527,44.308
4125,7.324,7.521,7.332,7.393,7.344,7.593,44.507
4250,7.552,7.208,7.536,7.342,7.591,7.561,44.79
4375,7.193,7.611,7.565,7.455,7.54,7.548,44.912
4500,7.238,7.464,7.597,7.617,7.413,7.169,44.498
4625,7.406,7.504,7.46,7.597,7.504,7.743,45.214
4750,7.446,7.378,7.368,7.208,7.519,7.477,44.396
4875,7.543,7.391,7.419,7.608,7.564,7.632,45.157
5000,7.436,7.391,7.444,7.468,7.425,7.661,44.825
5125,7.339,7.372,7.308,7.504,7.416,7.242,44.181
5250,7.691,7.619,7.266,7.361,7.342,7.653,44.932
5375,7.673,7.488,7.378,7.457,7.63,7.391,45.017
5500,7.465,7.737,7.325,7.511,7.632,7.492,45.162
5625,7.202,7.672,7.804,7.378,7.604,7.554,45.214
5750,7.348,7.442,7.603,7.453,7.389,7.45,44.685
5875,7.101,7.386,7.758,7.632,7.561,7.485,44.923
6000,7.402,7.447,7.326,7.516,7.401,7.481,44.573
6125,7.584,7.252,7.383,7.372,7.589,7.534,44.714
6250,7.461,7.084,7.549,7.477,7.296,7.726,44.593
