time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,5.147,5.086,5.07,5.097,4.996,5.195,30.591
125,4.952,5.019,5.179,5.086,5.047,5.117,30.4
250,5.162,5.075,5.071,5.088,5.093,5.021,30.51
375,5.16,5.011,5.069,5.224,5.093,5.102,30.659
500,5.129,5.135,5.249,5.014,4.963,5.023,30.513
625,5.094,5.25,5.209,5.054,5.174,5.128,30.909
750,5.104,5.119,5.228,5.065,5.235,5.205,30.956
875,5.156,5.175,5.092,5.244,5.096,5.092,30.855
1000,5.002,5.011,5.042,5.153,5.208,5.072,30.488
1125,5.209,5.147,5.081,4.979,5.116,5.209,30.741
1250,5.042,4.942,5.199,5.09,5.227,5.179,30.679
1375,5.045,5.097,5.075,5.12,5.23,5.357,30.924
1500,5.039,5.077,5.096,5.13,5.232,5.19,30.764
1625,5.121,4.999,5.071,5.209,5.296,5.123,30.819
1750,5.082,5.092,5.035,5.092,5.2,5.122,30.623
1875,5.195,4.938,5.222,5.134,5.051,5.268,30.808
2000,5.078,4.977,4.995,5.05,5.105,5.155,30.36
2125,4.968,4.972,5.244,5.103,5.149,5.153,30.589
2250,4.979,5.084,5.007,5.149,5.105,5.191,30.515
2375,5.17,4.998,5.101,5.03,5.227,5.065,30.591
2500,4.985,5.28,5.117,5.187,5.079,5.091,30.739
2625,5.097,5.103,5.315,5.122,5.183,5.097,30.917
2750,5.133,5.075,5.141,5.066,5.118,5.233,30.766
2875,5.115,5.256,5.198,5.173,5.019,5.21,30.971
3000,4.973,5.092,5.136,5.194,5.071,5.079,30.545
3125,5.069,5.085,5.192,5.197,5.083,5.153,30.779
3250,5.008,5.049,5.189,5.0,5.184,5.37,30.8
3375,5.104,5.089,5.211,5.017,5.092,5.245,30.758
3500,5.099,5.055,5.209,5.028,5.198,5.015,30.604
3625,5.199,5.079,4.974,5.048,5.107,5.299,30.706
3750,4.964,5.062,4.961,5.009,5.168,5.169,30.333
3875,5.094,5.211,5.126,5.452,5.155,5.148,31.186
4000,5.04,4.942,5.186,5.045,5.151,5.266,30.63
4125,5.087,4.961,5.225,5.123,5.11,5.136,30.642
4250,5.07,4.913,5.062,4.956,5.041,5.062,30.104
4375,5.126,5.13,5.258,5.129,5.208,5.356,31.207
4500,5.044,5.193,5.026,5.108,5.172,5.046,30.589
4625,5.047,5.164,5.146,5.074,5.188,5.081,30.7
4750,5.126,5.018,5.048,5.043,5.17,5.129,30.534
