time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.066,6.439,6.627,5.985,6.866,5.814,37.797
125,6.064,6.287,6.506,6.153,6.987,5.826,37.823
250,6.372,6.393,6.577,6.179,6.937,5.831,38.289
375,6.382,6.358,6.464,6.037,6.914,5.702,37.857
500,6.188,6.371,6.503,6.034,6.854,5.839,37.789
625,6.23,6.611,6.706,6.034,6.799,5.667,38.047
750,6.05,6.455,6.371,6.263,6.844,5.75,37.733
875,6.186,6.376,6.609,5.987,6.791,5.724,37.673
1000,6.186,6.54,6.744,6.029,6.891,5.797,38.187
1125,6.09,6.25,6.503,6.273,6.9,5.673,37.689
1250,6.06,6.199,6.349,6.043,7.042,5.762,37.455
1375,6.148,6.353,6.374,6.072,6.818,5.691,37.456
1500,6.17,6.277,6.477,6.317,6.949,5.74,37.93
1625,6.203,6.35,6.39,6.032,6.788,5.797,37.56
1750,6.122,6.412,6.368,6.063,6.906,5.773,37.644
1875,6.286,6.243,6.522,5.943,7.014,5.628,37.636
2000,6.093,6.241,6.422,6.22,6.676,5.832,37.484
2125,6.262,6.383,6.521,6.098,6.928,5.605,37.797
2250,6.104,6.506,6.402,6.121,6.687,5.767,37.587
2375,6.149,6.391,6.531,6.011,6.859,5.763,37.704
2500,6.049,6.35,6.59,6.177,7.066,5.856,38.088
2625,6.227,6.594,6.539,6.249,6.814,5.638,38.061
2750,6.271,6.403,6.433,5.964,6.902,5.881,37.854
2875,6.175,6.279,6.597,6.068,6.744,5.665,37.528
3000,6.205,6.287,6.527,6.029,7.075,5.727,37.85
3125,6.167,6.381,6.576,6.053,6.917,5.813,37.907
3250,6.152,6.376,6.325,6.138,6.889,5.737,37.617
3375,6.062,6.317,6.321,5.852,6.809,5.675,37.036
3500,6.108,6.442,6.439,5.917,6.822,5.653,37.381
3625,6.296,6.536,6.588,6.177,6.923,5.738,38.258
3750,6.085,6.317,6.441,5.883,6.927,5.801,37.454
3875,6.169,6.464,6.473,6.222,6.992,5.606,37.926
4000,6.016,6.417,6.351,6.0,6.939,5.8,37.523
4125,6.2,6.443,6.585,6.129,6.89,5.778,38.025
4250,5.965,6.271,6.422,6.117,6.84,5.844,37.459
4375,6.043,6.148,6.607,6.143,6.995,5.73,37.666
4500,6.033,6.419,6.519,6.182,6.71,5.798,37.661
4625,6.101,6.3,6.59,6.046,7.108,5.871,38.016
4750,6.219,6.178,6.498,6.037,6.808,5.793,37.533
4875,6.015,6.463,6.571,5.987,6.863,5.885,37.784
5000,6.091,6.427,6.435,6.12,6.822,5.73,37.625
5125,6.089,6.431,6.577,5.892,6.86,5.82,37.669
5250,6.021,6.314,6.397,6.098,6.901,5.709,37.44
5375,6.009,6.227,6.236,6.022,7.052,5.904,37.45
5500,6.072,6.39,6.182,6.215,6.898,5.742,37.499
5625,6.328,6.094,6.418,6.0,6.906,5.801,37.547
5750,6.027,6.324,6.555,6.054,7.073,5.6,37.633
5875,5.951,6.216,6.461,6.134,6.888,5.667,37.317
6000,6.178,6.224,6.338,5.845,6.968,5.646,37.199
6125,6.209,6.33,6.232,5.976,6.863,5.697,37.307
6250,6.034,6.262,6.385,6.151,6.761,5.862,37.455
6375,6.021,6.217,6.554,6.199,7.068,5.81,37.869
6500,5.925,6.195,6.402,6.175,7.107,5.823,37.627
6625,6.178,6.25,6.343,6.045,6.975,5.847,37.638
6750,6.161,6.442,6.374,6.003,7.039,5.902,37.921
6875,5.854,6.508,6.371,6.091,7.072,5.867,37.763
7000,6.067,6.313,6.417,6.011,6.908,5.879,37.595
7125,6.061,6.314,6.544,5.94,6.974,5.8,37.633
7250,6.088,6.29,6.582,6.04,6.956,5.659,37.615
7375,6.038,6.369,6.622,6.23,6.865,5.754,37.878
7500,6.052,6.236,6.573,6.042,7.027,5.873,37.803
7625,6.128,6.124,6.562,6.121,6.928,5.793,37.656
7750,5.878,6.157,6.506,6.059,7.073,5.876,37.549
7875,5.843,6.278,6.26,6.142,6.719,5.74,36.982
8000,6.092,6.051,6.479,6.169,6.877,5.836,37.504
8125,5.94,6.402,6.665,6.14,6.867,5.92,37.934
8250,6.029,6.264,6.126,5.953,6.796,5.861,37.029
8375,5.901,6.25,6.332,6.091,6.942,5.872,37.388
8500,5.953,6.302,6.387,6.065,6.942,5.7,37.349
8625,5.905,6.105,6.407,6.032,6.96,5.959,37.368
8750,6.051,6.168,6.556,6.085,6.942,5.674,37.476
8875,5.894,6.164,6.361,5.78,7.0,5.674,36.873
9000,5.965,6.296,6.576,6.127,6.827,5.775,37.566
9125,5.885,6.163,6.167,6.115,6.943,6.067,37.34
9250,6.051,6.233,6.541,5.969,6.947,5.895,37.636
9375,5.97,6.335,6.528,5.952,7.002,5.899,37.686
9500,5.833,6.194,6.445,6.212,6.864,5.727,37.275
9625,6.006,6.181,6.531,6.106,7.05,5.781,37.655
9750,5.858,6.189,6.543,6.031,6.831,5.833,37.285
9875,6.005,6.163,6.479,6.001,7.009,5.892,37.549
