time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.159,6.473,6.359,6.155,6.615,6.001,37.762
125,6.298,6.393,6.279,6.166,6.977,5.824,37.937
250,6.259,6.347,6.357,6.089,6.701,6.075,37.828
375,6.055,6.53,6.354,6.203,6.51,5.983,37.635
500,6.107,6.334,6.446,6.251,6.706,6.169,38.013
625,6.129,6.264,6.475,6.322,6.774,5.782,37.746
750,6.36,6.388,6.231,6.191,6.939,5.889,37.998
875,6.076,6.523,6.335,6.168,6.566,5.995,37.663
1000,6.333,6.469,6.536,6.167,6.659,5.858,38.022
1125,6.106,6.329,6.481,6.308,6.641,5.97,37.835
1250,6.076,6.423,6.376,6.215,6.451,5.953,37.494
1375,6.17,6.341,6.262,6.286,6.648,5.759,37.466
1500,6.119,6.401,6.48,6.268,6.806,5.953,38.027
1625,6.162,6.395,6.326,6.205,6.745,5.981,37.814
1750,6.046,6.449,6.318,6.103,6.625,6.012,37.553
1875,6.216,6.341,6.258,6.108,6.712,5.881,37.516
2000,6.179,6.397,6.214,6.14,6.855,5.84,37.625
2125,6.077,6.462,6.442,6.05,6.583,6.09,37.704
2250,6.065,6.473,6.412,6.231,6.504,6.071,37.756
2375,6.117,6.19,6.37,6.25,6.737,5.929,37.593
2500,6.13,6.244,6.537,6.16,6.428,5.85,37.349
2625,6.104,6.348,6.425,6.252,6.53,6.031,37.69
2750,6.301,6.211,6.417,6.151,6.85,5.758,37.688
2875,6.112,6.226,6.218,6.198,6.652,6.212,37.618
3000,6.128,6.323,6.493,6.237,6.799,5.803,37.783
3125,6.031,6.241,6.314,6.195,6.701,6.068,37.55
3250,6.069,6.334,6.392,6.133,6.696,5.99,37.614
3375,6.135,6.343,6.219,6.352,6.645,5.848,37.542
3500,6.214,6.32,6.675,6.192,6.661,6.057,38.119
3625,6.092,6.161,6.386,6.086,6.595,5.986,37.306
3750,6.092,6.264,6.277,6.38,6.758,5.834,37.605
3875,6.079,6.495,6.516,6.135,6.838,6.037,38.1
4000,6.226,6.53,6.51,6.159,6.769,5.907,38.101
4125,6.188,6.446,6.307,6.338,6.568,5.912,37.759
4250,6.124,6.413,6.476,6.064,6.762,6.119,37.958
4375,6.302,6.236,6.466,6.048,6.736,5.898,37.686
4500,6.148,6.333,6.319,6.162,6.874,6.072,37.908
4625,6.117,6.358,6.448,6.211,6.57,6.044,37.748
4750,6.221,6.358,6.216,6.169,6.677,6.051,37.692
4875,6.077,6.152,6.217,5.912,6.601,6.019,36.978
5000,6.239,6.092,6.34,6.336,6.724,6.158,37.889
5125,6.331,6.529,6.304,6.293,6.522,5.927,37.906
5250,6.132,6.342,6.168,6.13,6.793,5.912,37.477
5375,6.002,6.26,6.391,6.099,6.811,6.021,37.584
5500,6.101,6.361,6.386,6.306,6.823,5.848,37.825
5625,6.018,6.146,6.535,6.153,6.709,6.074,37.635
5750,6.018,6.483,6.406,6.214,6.797,5.938,37.856
5875,6.037,6.318,6.342,5.999,6.495,5.978,37.169
6000,6.195,6.221,6.294,6.108,6.851,6.118,37.787
6125,6.307,6.293,6.5,5.858,6.879,6.012,37.849
6250,6.092,6.147,6.199,5.997,6.69,6.064,37.189
6375,6.116,6.026,6.45,6.037,6.671,6.195,37.495
6500,6.001,6.209,6.292,6.04,6.821,6.083,37.446
6625,5.941,6.273,6.365,5.908,6.797,5.956,37.24
6750,6.058,6.245,6.584,6.327,6.729,5.922,37.865
6875,6.252,6.259,6.245,6.211,6.676,5.969,37.612
7000,6.064,6.234,6.459,6.161,6.813,6.174,37.905
7125,5.993,6.343,6.501,6.171,6.815,6.136,37.959
7250,6.078,6.177,6.537,6.363,6.892,6.023,38.07
7375,6.19,6.288,6.352,6.013,6.775,6.027,37.645
7500,6.04,6.213,6.4,6.204,6.746,6.111,37.714
7625,5.987,6.358,6.441,5.925,6.89,6.218,37.819
7750,5.96,6.298,6.495,6.127,6.861,6.239,37.98
7875,5.939,6.376,6.337,6.243,6.883,6.047,37.825
8000,6.047,6.272,6.333,6.224,6.95,6.027,37.853
8125,5.893,6.114,6.304,6.007,6.758,6.162,37.238
8250,6.05,6.3,6.518,6.119,6.846,6.177,38.01
8375,6.005,6.195,6.268,5.998,6.648,6.126,37.24
8500,5.703,6.115,6.743,6.051,6.751,6.067,37.43
8625,5.996,6.109,6.336,6.071,6.928,6.15,37.59
8750,6.187,6.261,6.235,6.29,6.679,6.148,37.8
8875,5.84,5.988,6.315,6.193,6.701,5.978,37.015
9000,6.046,6.185,6.324,6.157,6.81,6.075,37.597
9125,5.89,6.137,6.437,6.089,6.653,6.238,37.444
9250,5.934,6.029,6.314,6.191,6.895,5.894,37.257
9375,5.954,6.214,6.49,6.265,6.713,6.161,37.797
9500,5.969,6.187,6.227,6.234,6.686,5.984,37.287
9625,6.084,6.098,6.363,6.107,7.047,6.159,37.858
9750,6.016,6.1,6.375,6.28,6.958,6.327,38.056
9875,5.854,6.194,6.563,6.253,6.874,6.175,37.913
10000,5.908,6.071,6.337,6.115,6.843,6.183,37.457
10125,5.883,6.298,6.38,6.245,6.883,6.084,37.773
10250,5.997,6.122,6.349,6.069,6.968,6.045,37.55
10375,5.721,6.301,6.261,6.067,6.714,6.086,37.15
10500,5.636,6.031,6.306,6.09,6.694,6.118,36.875
10625,5.994,5.989,6.504,5.877,6.776,6.046,37.186
10750,5.924,5.889,6.44,6.145,7.052,6.062,37.512
10875,5.926,5.915,6.42,6.283,6.985,6.048,37.577
11000,5.951,6.106,6.453,6.251,6.997,6.047,37.805
11125,5.788,6.117,6.237,6.191,6.909,6.138,37.38
11250,5.738,6.232,6.19,6.01,6.754,6.127,37.051
11375,5.896,6.243,6.46,6.166,6.92,6.119,37.804
11500,5.82,5.935,6.426,6.126,6.93,5.973,37.21
11625,5.865,5.934,6.238,6.107,6.846,6.178,37.168
11750,5.856,6.047,6.431,6.116,6.791,6.148,37.389
11875,5.898,6.136,6.297,6.106,6.898,5.916,37.251
12000,5.981,6.092,6.521,6.188,6.801,6.214,37.797
12125,5.767,6.207,6.451,5.99,6.889,6.09,37.394
12250,5.707,6.194,6.311,5.966,6.812,6.325,37.315
12375,5.734,6.015,6.36,5.953,6.85,6.081,36.993
12500,5.802,6.19,6.339,6.201,6.868,6.123,37.523
12625,5.97,6.016,6.583,5.942,6.992,6.18,37.683
12750,5.817,5.921,6.503,6.148,6.824,6.235,37.448
12875,5.727,6.127,6.45,6.111,7.065,6.134,37.614
13000,5.792,5.909,6.523,6.021,6.957,6.188,37.39
13125,5.842,6.233,6.396,6.005,6.714,6.091,37.281
