time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,5.268,5.221,5.344,5.163,5.379,5.242,31.617
125,5.222,5.21,5.157,5.298,5.307,5.267,31.461
250,5.207,5.159,5.039,5.307,5.179,5.198,31.089
375,5.248,5.217,5.377,5.439,5.214,5.182,31.677
500,5.09,5.304,5.294,5.226,4.977,5.05,30.941
625,5.221,5.283,5.32,5.309,5.361,5.274,31.768
750,5.096,5.259,5.201,5.311,5.113,5.288,31.268
875,5.178,5.207,5.238,5.133,5.232,5.282,31.27
1000,5.311,5.216,5.233,5.068,5.24,5.254,31.322
1125,5.237,5.345,5.16,5.377,5.234,5.34,31.693
1250,5.129,5.162,5.363,5.253,5.217,5.136,31.26
1375,5.277,5.226,5.355,5.374,5.183,5.382,31.797
1500,5.144,5.094,5.33,5.205,5.415,5.507,31.695
1625,5.048,5.271,5.222,5.3,5.306,5.056,31.203
1750,5.091,5.117,5.332,5.199,5.227,5.348,31.314
1875,5.201,5.116,5.235,5.315,5.269,5.251,31.387
2000,5.102,5.147,5.111,5.219,5.245,5.2,31.024
2125,5.232,5.32,5.291,5.214,5.286,5.17,31.513
2250,5.125,4.511,5.171,5.281,5.154,5.332,30.574
2375,5.217,5.186,5.276,5.256,5.192,5.294,31.421
2500,5.173,5.199,5.264,5.146,5.291,5.06,31.133
2625,5.136,5.185,5.262,5.363,5.295,5.3,31.541
2750,5.258,5.233,5.159,5.144,5.24,5.209,31.243
2875,5.266,5.197,5.239,5.176,5.269,5.203,31.35
3000,5.075,5.227,5.189,5.323,5.313,5.274,31.401
3125,5.277,5.203,5.224,5.326,5.489,5.235,31.754
3250,5.235,5.086,5.31,5.219,5.466,5.451,31.767
3375,5.095,5.316,5.294,5.429,5.349,5.287,31.77
3500,5.206,5.182,5.261,5.177,5.333,5.29,31.449
3625,5.236,5.173,5.288,5.177,5.292,5.243,31.409
3750,5.096,5.201,5.064,5.03,5.123,5.128,30.642
3875,5.385,5.212,5.17,5.197,5.287,5.206,31.457
4000,5.104,5.239,5.345,5.302,5.206,5.4,31.596
4125,5.101,5.397,5.247,5.344,5.37,5.227,31.686
4250,5.177,5.206,5.295,5.354,5.32,5.262,31.614
4375,5.198,5.238,5.208,5.268,5.296,5.309,31.517
4500,5.048,5.308,5.398,5.176,5.291,5.402,31.623
4625,5.232,5.34,5.313,5.105,5.329,5.259,31.578
4750,5.255,5.393,5.231,5.182,5.223,5.252,31.536
4875,5.156,5.307,5.19,5.259,5.164,5.341,31.417
5000,5.065,5.157,5.169,4.992,5.167,5.404,30.954
5125,5.032,5.003,5.202,5.194,5.299,5.32,31.05
5250,5.176,5.251,5.316,5.11,5.291,5.365,31.509
5375,5.24,5.23,5.174,5.335,5.153,5.305,31.437
5500,5.081,5.201,5.144,5.415,5.258,5.288,31.387
5625,5.335,5.295,5.3,5.259,5.367,5.205,31.761
5750,5.085,5.157,5.183,5.215,5.424,5.388,31.452
5875,5.294,5.151,5.189,5.174,5.35,5.296,31.454
6000,5.127,5.16,5.471,5.258,5.341,5.216,31.573
6125,5.204,5.308,5.179,5.331,5.192,5.171,31.385
6250,5.146,5.056,5.231,5.226,5.449,5.23,31.338
