time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.326,6.067,6.55,5.883,6.888,5.655,37.369
125,6.362,6.368,6.572,6.125,6.831,5.606,37.864
250,6.241,6.143,6.494,6.247,6.791,5.746,37.662
375,6.283,6.449,6.432,6.015,6.92,5.84,37.939
500,6.511,6.202,6.568,6.057,6.781,5.778,37.897
625,6.393,6.125,6.641,6.123,6.876,5.742,37.9
750,6.214,6.146,6.568,5.842,7.121,5.696,37.587
875,6.484,6.201,6.453,6.333,6.956,5.485,37.912
1000,6.357,6.277,6.442,5.978,6.866,5.702,37.622
1125,6.428,6.174,6.46,6.214,6.868,5.798,37.942
1250,6.225,6.384,6.58,6.132,6.937,5.607,37.865
1375,6.534,6.174,6.418,6.27,6.963,5.841,38.2
1500,6.304,6.23,6.53,5.944,6.82,5.64,37.468
1625,6.265,6.298,6.298,5.943,6.93,5.799,37.533
1750,6.285,6.093,6.562,6.184,6.918,5.728,37.77
1875,6.274,6.102,6.67,6.061,6.85,5.692,37.649
2000,6.289,6.091,6.44,5.935,6.901,5.621,37.277
2125,6.514,6.109,6.469,6.069,6.939,5.69,37.79
2250,6.378,6.182,6.421,6.178,7.028,5.726,37.913
2375,6.676,6.29,6.443,5.981,6.904,5.746,38.04
2500,6.295,6.082,6.668,6.016,6.861,5.621,37.543
2625,6.318,6.129,6.525,6.149,6.87,5.66,37.651
2750,6.327,6.331,6.418,6.018,6.971,5.918,37.983
2875,6.303,6.257,6.574,5.991,7.028,5.781,37.934
3000,6.338,6.428,6.45,6.0,6.774,5.933,37.923
3125,6.43,6.196,6.526,6.207,6.868,5.662,37.889
3250,6.294,6.157,6.451,6.012,6.943,5.876,37.733
3375,6.209,6.286,6.452,6.034,6.917,5.691,37.589
3500,6.184,6.219,7.426,6.133,7.005,5.862,38.829
3625,6.238,6.304,6.554,6.398,7.141,5.69,38.325
3750,6.061,6.254,6.463,6.006,6.882,5.716,37.382
3875,6.213,6.12,6.584,6.149,7.012,5.84,37.918
4000,6.294,6.216,6.702,6.121,6.915,5.821,38.069
4125,6.155,6.287,6.706,5.852,6.835,5.933,37.768
4250,6.23,6.194,6.614,5.972,6.919,5.712,37.641
4375,6.166,5.894,6.654,6.217,6.942,5.821,37.694
4500,6.171,6.205,6.379,6.039,6.914,5.742,37.45
4625,6.121,6.177,6.436,5.957,7.051,5.86,37.602
4750,6.228,6.257,6.482,6.111,7.1,5.852,38.03
4875,6.012,6.118,6.403,6.226,7.219,5.724,37.702
5000,6.296,6.122,6.407,6.125,7.009,5.772,37.731
5125,6.335,6.119,6.397,6.163,6.818,5.591,37.423
5250,6.257,6.128,6.334,6.178,6.773,5.746,37.416
5375,6.364,5.427,6.582,6.005,6.843,5.92,37.141
5500,6.394,6.038,6.543,5.99,6.865,5.865,37.695
5625,6.062,6.085,6.354,6.102,6.965,5.716,37.284
5750,6.257,6.214,6.478,6.207,7.076,5.633,37.865
5875,6.143,5.949,6.502,6.025,6.899,5.961,37.479
6000,6.187,6.111,6.439,6.051,7.0,5.894,37.682
6125,6.289,5.981,6.395,5.995,6.674,5.763,37.097
6250,6.133,6.152,6.545,5.959,7.009,5.73,37.528
6375,6.314,6.109,6.645,6.109,6.958,5.858,37.993
6500,6.026,6.303,6.543,6.069,7.076,5.673,37.69
6625,6.185,5.932,6.412,5.974,6.919,5.686,37.108
6750,6.094,6.092,6.58,5.973,6.872,5.899,37.51
6875,6.351,6.114,6.373,6.054,7.043,5.898,37.833
7000,6.164,6.311,6.447,6.077,6.967,5.779,37.745
7125,6.202,6.099,6.412,6.162,6.839,5.687,37.401
7250,6.071,6.127,6.492,6.08,7.08,5.884,37.734
7375,6.152,6.169,6.51,5.853,7.081,5.743,37.508
7500,6.144,6.019,6.345,6.022,6.607,5.825,36.962
7625,6.261,5.942,6.405,6.04,7.083,5.855,37.586
7750,6.093,6.087,6.564,5.891,7.082,5.825,37.542
7875,6.275,6.16,6.486,6.02,7.178,5.739,37.858
8000,6.166,5.942,6.59,6.185,7.006,5.703,37.592
8125,6.011,6.241,6.464,5.908,7.045,5.844,37.513
8250,6.135,6.117,6.591,5.994,6.969,5.746,37.552
8375,6.258,5.862,6.163,5.902,6.957,5.863,37.005
8500,6.096,6.036,6.548,6.108,7.119,5.698,37.605
8625,6.156,6.049,6.468,5.882,7.256,5.915,37.726
8750,6.069,6.041,6.589,6.034,6.98,5.885,37.598
8875,6.159,5.969,6.473,6.177,7.196,5.659,37.633
9000,6.141,6.062,6.384,6.124,7.027,5.761,37.499
9125,6.208,5.942,6.453,5.996,7.081,6.043,37.723
9250,5.986,5.908,6.425,6.143,7.137,5.795,37.394
9375,6.157,5.992,6.62,6.155,7.145,5.851,37.92
9500,6.105,5.931,6.424,6.126,7.233,6.001,37.82
9625,6.015,5.973,6.541,6.144,7.159,6.005,37.837
9750,6.034,6.056,6.671,6.188,7.332,5.838,38.119
9875,6.067,6.261,6.546,6.175,7.146,5.882,38.077
10000,6.184,6.087,6.572,6.016,7.048,5.772,37.679
