time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.266,6.288,6.516,6.153,6.614,5.934,37.771
125,6.179,6.338,6.471,6.194,6.577,5.923,37.682
250,6.288,6.215,6.462,6.087,6.427,5.809,37.288
375,6.238,6.39,6.299,6.208,6.534,6.044,37.713
500,6.374,6.165,6.197,6.302,6.781,5.915,37.734
625,6.36,6.251,6.367,6.173,6.681,5.705,37.537
750,6.266,6.221,6.481,6.001,6.653,5.865,37.487
875,6.436,6.155,6.409,6.336,6.754,6.003,38.093
1000,6.417,6.172,6.63,6.081,6.601,5.807,37.708
1125,6.071,5.984,6.694,6.108,6.604,6.019,37.48
1250,6.311,6.372,6.473,6.161,6.778,6.091,38.186
1375,6.458,6.323,6.506,6.194,6.595,5.908,37.984
1500,6.503,6.259,6.483,6.081,6.805,6.03,38.161
1625,6.135,6.487,6.422,6.218,6.757,6.107,38.126
1750,6.357,6.285,6.416,6.123,6.543,5.951,37.675
1875,6.169,6.377,6.313,6.2,6.741,5.851,37.651
2000,6.294,6.116,6.519,5.997,6.661,5.78,37.367
2125,6.301,6.353,6.347,6.202,6.631,5.948,37.782
2250,6.407,5.991,6.388,6.241,6.729,6.223,37.979
2375,6.375,6.181,6.518,6.238,6.478,5.863,37.653
2500,6.192,6.18,6.519,6.11,6.812,5.965,37.778
2625,6.254,6.044,6.36,6.067,6.809,5.958,37.492
2750,6.409,6.235,6.391,6.244,6.677,6.024,37.98
2875,6.049,6.277,6.184,6.325,6.585,6.061,37.481
3000,6.204,6.044,6.419,6.301,6.52,6.01,37.498
3125,6.306,6.136,6.435,6.084,6.835,5.98,37.776
3250,6.405,6.42,6.403,6.188,6.516,5.937,37.869
3375,6.308,6.248,6.477,6.244,6.586,5.762,37.625
3500,6.329,6.049,6.256,6.349,6.69,6.07,37.743
3625,6.195,6.091,6.428,6.261,6.746,6.193,37.914
3750,6.364,6.323,6.258,6.171,6.658,5.892,37.666
3875,6.213,6.077,6.521,6.193,6.611,5.869,37.484
4000,6.437,6.304,6.401,6.212,6.766,6.103,38.223
4125,6.354,6.384,6.348,6.178,6.644,5.989,37.897
4250,6.38,6.198,6.521,6.288,6.765,6.062,38.214
4375,6.058,6.124,6.232,6.177,6.704,5.968,37.263
4500,6.237,6.28,6.242,6.271,6.852,6.135,38.017
4625,6.336,6.183,6.507,6.086,6.77,5.887,37.769
4750,6.383,6.217,6.352,5.905,6.827,5.978,37.662
4875,6.316,6.06,6.221,6.178,6.833,5.934,37.542
5000,6.307,6.196,6.394,6.276,6.635,6.022,37.83
5125,6.218,6.089,6.613,6.159,6.634,6.051,37.764
5250,6.248,6.197,6.424,6.141,6.701,5.904,37.615
5375,6.119,6.288,6.541,6.035,6.606,6.009,37.598
5500,6.133,6.014,6.365,6.162,6.656,5.969,37.299
5625,6.321,6.087,6.443,6.147,6.623,5.901,37.522
5750,6.259,6.098,6.481,6.285,6.891,6.117,38.131
5875,6.129,6.146,6.299,6.093,6.643,6.166,37.476
6000,6.138,6.184,6.644,6.211,6.833,6.01,38.02
6125,6.272,6.097,6.269,5.853,6.554,5.994,37.039
6250,6.339,6.382,6.333,6.151,6.671,5.835,37.711
6375,6.177,6.032,6.386,6.357,6.668,5.852,37.472
6500,6.063,6.247,6.375,6.122,6.735,6.145,37.687
6625,6.218,6.349,6.494,5.91,6.712,5.932,37.615
6750,6.222,6.25,6.572,6.192,6.546,6.103,37.885
6875,6.074,6.237,6.611,6.027,6.712,5.89,37.551
7000,6.233,6.203,6.492,6.073,6.665,6.1,37.766
7125,6.177,6.31,6.361,6.341,6.737,5.923,37.849
7250,6.226,6.212,6.249,6.097,6.663,5.968,37.415
7375,6.093,6.186,6.456,6.103,6.585,5.899,37.322
7500,6.15,6.161,6.415,6.164,6.778,6.128,37.796
7625,6.217,6.097,6.359,6.275,6.616,6.211,37.775
7750,6.11,6.246,6.306,6.268,6.638,6.082,37.65
7875,6.149,6.133,6.317,6.183,6.746,5.908,37.436
8000,6.019,6.082,6.492,6.066,6.794,6.024,37.477
8125,6.238,5.968,6.299,6.171,6.665,5.947,37.288
8250,6.195,6.184,6.316,5.954,6.712,6.064,37.425
8375,6.101,6.033,6.485,6.144,6.851,5.944,37.558
8500,6.136,6.036,6.469,6.091,6.715,6.029,37.476
8625,6.112,6.055,6.425,6.05,6.748,5.947,37.337
8750,6.096,5.993,6.437,6.32,6.764,5.932,37.542
8875,6.327,6.046,6.452,6.178,6.567,6.044,37.614
9000,6.185,6.108,6.288,6.214,6.753,6.003,37.551
9125,6.272,5.897,6.441,6.134,6.693,5.888,37.325
9250,5.902,6.01,6.205,6.028,6.603,6.081,36.829
9375,6.196,6.062,6.436,6.261,6.648,6.019,37.622
9500,6.101,5.871,6.389,5.953,6.662,6.068,37.044
9625,6.096,6.104,6.361,6.229,6.661,6.01,37.461
9750,6.159,5.97,6.267,6.055,6.741,6.113,37.305
9875,5.94,6.252,6.418,6.061,6.826,6.053,37.55
10000,6.121,6.002,6.34,6.122,6.764,5.962,37.311
10125,6.305,6.035,6.311,5.96,6.581,6.05,37.242
10250,6.066,6.068,6.279,6.265,6.657,5.825,37.16
10375,6.145,6.059,6.479,6.04,6.712,6.028,37.463
10500,5.981,6.066,6.438,6.19,6.669,6.033,37.377
10625,6.021,6.106,6.36,6.212,6.56,5.819,37.078
10750,6.19,6.196,6.414,6.138,6.826,5.954,37.718
10875,6.135,5.972,6.28,6.079,6.689,6.09,37.245
11000,6.178,6.174,6.201,6.25,6.679,5.967,37.449
