time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.458,6.176,6.128,6.045,6.164,6.437,37.408
125,6.31,6.052,6.145,6.23,6.037,6.423,37.197
250,6.359,6.117,6.304,6.333,6.267,6.384,37.764
375,6.262,6.189,6.353,6.416,6.043,6.487,37.75
500,6.329,6.295,6.229,6.367,5.914,6.364,37.498
625,6.3,6.138,6.27,6.264,6.241,6.509,37.722
750,6.309,6.118,6.343,6.311,6.102,6.456,37.639
875,6.35,6.048,6.428,6.184,6.18,6.373,37.563
1000,6.34,6.127,6.486,6.437,6.345,6.541,38.276
1125,6.095,6.259,5.926,6.381,6.014,6.484,37.159
1250,6.349,6.351,6.106,6.373,6.21,6.384,37.773
1375,6.527,6.148,6.331,6.4,6.018,6.423,37.847
1500,6.238,6.127,6.168,6.51,6.1,6.64,37.783
1625,6.264,6.001,6.131,6.521,6.226,6.674,37.817
1750,6.587,6.094,6.431,6.273,6.107,6.483,37.975
1875,6.259,6.234,6.305,6.476,6.235,6.422,37.931
2000,6.436,6.193,6.188,6.297,6.096,6.459,37.669
2125,6.407,6.162,6.105,6.36,6.151,6.317,37.502
2250,6.255,6.172,6.26,6.269,6.054,6.456,37.466
2375,6.316,6.197,6.2,6.45,6.313,6.572,38.048
2500,6.523,5.976,6.145,6.231,6.214,6.341,37.43
2625,6.283,5.963,6.133,6.121,6.138,6.482,37.12
2750,6.456,6.228,6.213,6.325,5.979,6.544,37.745
2875,6.145,6.21,6.284,6.078,6.003,6.408,37.128
3000,6.41,6.203,6.326,6.257,6.103,6.683,37.982
3125,6.416,5.976,6.127,6.414,6.049,6.328,37.31
3250,6.438,6.142,6.236,6.338,6.23,6.303,37.687
3375,6.248,6.121,6.32,6.296,6.202,6.382,37.569
3500,6.392,6.135,6.188,6.268,6.097,6.265,37.345
3625,6.422,6.241,6.144,6.545,6.078,6.35,37.78
3750,6.292,6.075,6.162,6.238,6.074,6.292,37.133
3875,6.44,6.249,6.155,6.389,6.359,6.511,38.103
4000,6.23,6.087,6.42,6.225,6.168,6.533,37.663
4125,6.426,5.879,6.231,6.271,6.062,6.405,37.274
4250,6.36,5.984,6.223,6.505,6.348,6.416,37.836
