time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.195,6.232,6.183,6.353,5.814,6.822,37.599
125,6.303,6.348,6.168,6.499,5.705,6.742,37.765
250,6.176,6.387,6.077,6.492,5.812,6.735,37.679
375,6.114,6.471,6.154,6.381,5.96,6.746,37.826
500,6.244,6.413,6.11,6.387,5.88,6.827,37.861
625,6.207,6.231,6.227,6.452,5.998,6.827,37.942
750,6.33,6.454,6.15,6.533,5.835,6.77,38.072
875,6.16,6.406,6.03,6.422,5.8,6.966,37.784
1000,6.227,6.418,6.056,6.327,5.761,6.92,37.709
1125,6.288,6.471,6.039,6.468,5.845,7.064,38.175
1250,6.266,6.542,6.069,6.412,5.925,6.771,37.985
1375,6.212,6.26,6.133,6.42,5.692,6.863,37.58
1500,6.189,6.432,6.075,6.504,5.904,6.999,38.103
1625,6.279,6.287,6.056,6.606,5.87,6.959,38.057
1750,6.221,6.38,5.915,6.509,5.887,6.847,37.759
1875,6.177,6.427,6.056,6.401,5.818,6.739,37.618
2000,6.323,6.432,6.128,6.559,5.882,6.874,38.198
2125,6.015,6.386,5.982,6.36,5.724,6.882,37.349
2250,6.047,6.311,6.282,6.336,5.757,6.868,37.601
2375,6.226,6.349,6.124,6.46,5.711,6.756,37.626
2500,5.903,6.295,6.184,6.523,5.913,6.742,37.56
2625,5.884,6.245,6.153,6.353,5.81,6.678,37.123
2750,6.243,6.435,6.315,6.277,5.743,6.783,37.796
2875,6.069,6.311,6.076,6.416,5.708,6.851,37.431
3000,5.965,6.424,6.189,6.41,5.981,6.804,37.773
3125,6.088,6.424,6.153,6.473,6.024,6.753,37.915
3250,6.348,6.302,6.105,6.524,5.865,6.919,38.063
3375,6.109,6.553,6.175,6.578,5.757,6.919,38.091
3500,6.239,6.223,6.031,6.422,5.786,6.804,37.505
3625,6.133,6.593,6.07,6.683,5.872,6.899,38.25
3750,6.051,6.393,5.962,6.31,5.817,6.9,37.433
3875,6.176,6.231,6.108,6.427,5.88,7.071,37.893
4000,6.154,6.177,6.217,6.569,5.722,6.94,37.779
4125,6.135,6.464,6.165,6.601,5.726,6.877,37.968
4250,5.871,6.214,5.969,6.371,5.842,6.675,36.942
4375,6.214,6.547,6.101,6.317,5.875,6.811,37.865
4500,6.098,6.246,6.179,6.514,5.643,6.739,37.419
4625,6.032,6.246,6.208,6.477,5.95,6.78,37.693
4750,6.063,6.306,6.379,6.382,5.739,6.749,37.618
4875,6.339,6.294,6.076,6.452,5.876,6.934,37.971
5000,6.192,6.292,6.075,6.17,5.849,6.799,37.377
5125,6.058,6.418,5.942,6.258,5.933,6.766,37.375
5250,6.094,6.308,6.107,6.449,5.932,7.212,38.102
5375,5.957,6.424,6.007,6.465,5.876,6.773,37.502
5500,6.227,6.16,5.858,6.536,5.921,6.839,37.541
5625,6.213,6.521,5.594,6.288,5.851,6.905,37.372
5750,6.121,6.431,6.252,6.455,5.836,6.954,38.049
5875,6.021,6.266,5.966,6.558,6.094,6.992,37.897
6000,6.206,6.154,6.32,6.343,5.864,6.898,37.785
6125,6.094,6.27,6.128,6.563,6.026,6.79,37.871
6250,6.294,6.289,6.063,6.536,5.892,6.978,38.052
6375,6.033,6.065,6.088,6.469,6.009,6.779,37.443
6500,6.258,6.18,5.966,6.549,5.742,6.862,37.557
6625,6.032,6.227,5.975,6.592,5.807,6.832,37.465
6750,6.137,6.453,6.021,6.348,5.752,6.859,37.57
6875,6.148,6.129,6.285,6.344,5.968,7.024,37.898
7000,5.993,6.31,6.043,6.338,5.93,6.692,37.306
7125,6.108,6.281,6.144,6.383,5.746,6.89,37.552
7250,5.98,6.215,6.081,6.436,5.652,6.811,37.175
7375,6.159,6.107,6.227,6.237,5.759,7.175,37.664
7500,6.091,6.342,5.874,6.459,5.969,6.714,37.449
7625,6.047,6.135,6.054,6.587,5.977,6.773,37.573
7750,5.918,6.216,6.197,6.243,5.918,6.808,37.3
7875,6.227,6.293,6.062,6.334,6.01,6.933,37.859
8000,6.285,6.232,6.103,6.288,5.889,6.671,37.468
8125,6.097,6.208,6.036,6.312,5.968,6.955,37.576
8250,6.031,6.227,6.031,6.297,5.75,6.881,37.217
8375,5.879,6.145,6.129,6.533,5.787,6.852,37.325
8500,6.098,6.192,6.174,6.422,5.844,6.86,37.59
8625,5.988,6.341,6.089,6.435,5.872,6.816,37.541
8750,5.816,6.377,6.192,6.465,5.777,6.921,37.548
8875,6.007,6.109,6.046,6.437,5.779,6.934,37.312
9000,6.058,6.113,6.091,6.239,5.754,6.755,37.01
9125,6.101,6.337,6.044,6.356,6.013,6.954,37.805
9250,6.116,6.179,6.156,6.457,6.04,6.732,37.68
9375,6.063,6.191,6.111,6.55,5.842,6.877,37.634
9500,5.981,6.22,5.999,6.425,6.041,6.911,37.577
9625,6.183,6.1,5.963,6.425,5.76,6.892,37.323
9750,6.06,5.967,6.04,6.375,5.945,6.978,37.365
9875,5.698,6.239,6.189,6.266,5.958,6.992,37.342
10000,6.006,6.03,6.196,6.583,5.861,6.998,37.674
10125,6.08,6.08,6.129,6.502,6.149,6.903,37.843
10250,5.864,6.016,6.106,6.336,5.948,7.027,37.297
10375,5.894,6.02,6.177,6.495,5.916,7.021,37.523
10500,5.879,6.192,6.015,6.227,5.879,6.894,37.086
10625,6.012,6.211,6.234,6.398,5.987,7.082,37.924
10750,5.951,6.138,6.03,6.481,5.903,6.659,37.162
10875,6.01,6.102,5.985,6.34,5.98,6.811,37.228
11000,6.008,5.955,5.921,6.494,5.942,6.781,37.101
11125,6.013,6.167,5.989,6.367,5.823,7.018,37.377
11250,6.262,6.029,6.283,6.505,6.038,7.026,38.143
11375,5.976,6.182,5.897,6.591,5.955,6.793,37.394
11500,5.91,6.177,6.116,6.433,5.995,6.798,37.429
11625,5.892,6.085,5.899,6.592,6.087,7.009,37.564
11750,6.031,6.184,6.029,6.55,5.989,7.009,37.792
11875,5.888,6.022,5.922,6.304,6.146,6.888,37.17
12000,5.902,6.22,6.168,6.454,5.766,6.897,37.407
12125,6.151,6.17,6.093,6.474,5.838,6.94,37.666
12250,5.825,6.19,5.922,6.455,5.896,6.972,37.26
12375,5.919,6.139,6.089,6.501,5.94,7.047,37.635
12500,6.088,6.175,5.964,6.296,6.101,6.99,37.614
12625,6.127,6.217,6.253,6.46,5.961,6.759,37.777
12750,5.85,5.892,6.044,6.393,5.876,7.032,37.087
12875,5.956,6.026,6.103,6.587,6.127,7.055,37.854
13000,6.111,6.23,6.111,6.413,5.8,6.853,37.518
13125,6.089,6.33,6.053,6.508,5.914,7.024,37.918
13250,5.804,6.312,6.171,6.344,5.984,6.92,37.535
13375,5.695,6.021,6.093,6.313,5.773,6.964,36.859
13500,6.046,6.229,6.187,6.35,5.872,6.976,37.66
13625,5.853,6.194,6.175,6.256,6.018,6.85,37.346
13750,6.142,6.015,6.085,6.365,5.91,7.077,37.594
13875,5.964,6.039,6.074,6.422,5.952,7.227,37.678
14000,5.998,5.986,6.157,6.295,5.895,7.11,37.441
14125,6.011,6.157,5.869,6.577,6.08,6.838,37.532
14250,5.812,6.162,6.108,6.451,6.033,7.015,37.581
14375,6.048,6.177,5.745,6.47,5.977,7.019,37.436
14500,5.859,6.043,5.902,6.458,6.025,7.088,37.375
14625,5.882,5.989,6.165,6.449,5.848,6.94,37.273
14750,5.878,6.115,6.213,6.474,5.974,7.064,37.718
14875,5.85,6.087,6.245,6.448,5.992,6.96,37.582
15000,5.872,6.095,5.783,6.224,5.981,6.82,36.775
15125,5.793,6.099,6.148,6.383,6.181,6.948,37.552
15250,5.929,6.103,6.165,6.37,6.083,6.881,37.531
15375,5.941,6.041,6.127,6.418,6.123,7.084,37.734
15500,5.857,5.929,6.071,6.368,6.012,7.03,37.267
15625,5.923,6.083,6.085,6.398,6.013,7.094,37.596
15750,5.953,6.102,5.969,6.572,6.053,7.009,37.658
15875,5.83,6.081,5.878,6.217,5.095,6.957,36.058
16000,6.026,6.317,5.982,6.468,5.926,7.001,37.72
16125,5.875,5.934,5.849,6.428,6.137,6.928,37.151
16250,5.908,5.942,5.891,6.353,6.022,7.107,37.223
16375,5.668,5.992,6.141,6.322,6.029,7.019,37.171
16500,5.941,5.928,6.044,6.409,5.943,7.048,37.313
16625,5.771,5.456,5.958,6.471,6.152,6.919,36.727
16750,5.902,5.992,6.273,6.213,6.072,7.118,37.57
16875,5.879,6.128,6.241,6.278,5.987,6.992,37.505
17000,5.827,6.203,6.078,6.351,5.889,7.006,37.354
17125,5.649,5.992,5.975,6.318,6.038,7.315,37.287
17250,5.701,5.97,5.986,6.424,5.877,7.037,36.995
17375,5.935,6.147,6.023,6.499,6.217,7.012,37.833
17500,5.92,5.978,6.124,6.497,6.146,6.902,37.567
17625,5.787,6.09,5.862,6.297,5.909,7.03,36.975
17750,5.825,6.056,6.058,6.358,5.934,7.162,37.393
17875,5.882,5.953,6.139,6.378,5.931,7.147,37.43
18000,5.951,5.869,6.002,6.431,5.961,7.1,37.314
18125,5.935,6.045,5.942,6.441,6.218,7.177,37.758
18250,5.731,6.018,6.152,6.368,6.143,7.021,37.433
18375,5.827,6.083,5.992,6.474,5.93,7.069,37.375
18500,5.837,6.022,6.026,6.282,5.936,7.264,37.367
18625,5.55,5.921,5.965,6.449,6.019,6.972,36.876
18750,5.843,6.153,5.994,6.631,6.133,7.069,37.823
18875,5.959,6.083,6.023,6.39,6.169,7.098,37.722
19000,5.658,5.855,6.113,6.341,5.973,7.261,37.201
19125,5.768,6.003,5.959,6.471,5.941,7.103,37.245
19250,5.81,5.853,5.881,6.314,6.085,6.999,36.942
19375,5.92,5.938,5.991,6.219,6.002,7.193,37.263
19500,5.901,5.944,6.108,6.414,6.032,7.134,37.533
19625,5.648,6.026,6.105,6.311,6.072,6.974,37.136
19750,5.752,6.01,6.096,6.493,6.206,7.158,37.715
19875,5.792,5.806,6.263,6.249,6.126,7.075,37.311
20000,5.669,6.005,6.001,6.289,6.087,7.103,37.154
20125,5.823,5.961,6.052,6.316,6.068,7.138,37.358
20250,5.789,5.988,6.175,6.21,6.184,6.947,37.293
20375,5.747,5.786,5.946,6.378,6.106,7.182,37.145
20500,5.796,5.915,5.778,6.244,5.932,7.198,36.863
20625,5.636,5.818,5.949,6.437,6.14,7.196,37.176
20750,5.795,6.059,5.899,6.244,5.858,7.131,36.986
20875,5.74,5.875,6.106,6.337,6.245,7.18,37.483
21000,5.809,6.18,6.0,6.426,6.204,7.059,37.678
21125,5.928,5.933,5.956,6.414,6.139,7.072,37.442
21250,5.622,5.701,6.076,6.366,6.151,6.941,36.857
21375,5.795,5.968,6.206,6.385,6.103,7.037,37.494
21500,5.772,5.899,5.994,6.508,6.069,7.022,37.264
21625,5.775,5.936,5.978,6.404,6.145,7.023,37.261
21750,5.83,5.867,6.018,6.392,6.202,7.018,37.327
21875,5.818,5.845,5.896,6.267,5.945,7.265,37.036
22000,5.804,5.958,6.021,6.464,6.056,7.116,37.419
22125,5.575,5.748,6.083,6.254,5.99,7.17,36.82
22250,5.761,5.86,6.054,6.459,6.22,7.104,37.458
22375,5.706,5.761,6.135,6.486,6.153,7.005,37.246
22500,5.742,5.814,5.871,6.243,6.001,7.238,36.909
22625,5.737,5.929,6.166,6.591,6.248,7.152,37.823
22750,5.897,5.712,5.969,6.525,6.203,7.023,37.329
22875,5.739,5.857,6.11,6.536,6.054,6.963,37.259
23000,5.599,5.896,5.925,6.249,6.141,7.221,37.031
23125,5.707,5.923,6.046,6.273,6.02,7.246,37.215
23250,5.71,5.843,5.853,6.387,6.206,7.116,37.115
23375,5.613,5.975,6.005,6.474,6.13,7.046,37.243
23500,5.667,5.828,6.053,6.375,6.306,7.062,37.291
23625,5.561,5.883,6.25,6.246,6.08,7.04,37.06
23750,5.658,5.944,5.89,6.347,6.066,7.128,37.033
23875,5.809,5.673,5.952,6.407,5.92,7.253,37.014
24000,5.591,5.967,6.077,6.482,6.065,7.103,37.285
24125,5.601,5.668,5.86,6.511,6.206,7.207,37.053
24250,5.666,5.869,6.106,6.287,6.155,7.245,37.328
24375,5.469,5.754,6.049,6.307,6.067,7.013,36.659
24500,5.528,5.958,6.108,6.48,6.318,7.104,37.496
24625,5.931,5.974,5.984,6.237,6.117,7.057,37.3
24750,5.631,5.711,5.843,6.439,6.079,7.386,37.089
24875,5.594,5.806,6.165,6.214,6.197,6.623,36.599
25000,5.611,5.929,5.919,6.25,6.245,7.078,37.032
25125,5.67,5.914,6.252,6.511,6.165,7.205,37.717
25250,5.551,5.78,6.121,6.26,6.207,7.343,37.262
25375,5.66,5.869,5.762,6.401,6.251,7.038,36.981
25500,5.709,5.839,5.947,6.399,6.026,7.201,37.121
25625,5.729,5.873,5.996,6.341,6.166,7.326,37.431
25750,5.594,5.857,5.814,6.52,5.974,7.109,36.868
25875,5.577,5.764,5.913,6.441,6.185,7.274,37.154
26000,5.782,5.632,5.884,6.393,6.074,7.379,37.144
26125,5.889,5.913,5.955,6.295,6.205,7.411,37.668
26250,5.548,5.808,5.928,6.252,5.975,7.365,36.876
