time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.161,6.377,5.907,6.525,5.038,6.973,36.981
125,6.159,6.166,5.881,6.637,5.275,7.161,37.279
250,6.201,6.288,6.014,6.778,5.225,7.248,37.754
375,6.175,6.389,5.998,6.803,5.114,7.268,37.747
500,6.122,6.374,5.746,6.567,5.296,7.196,37.301
625,6.185,6.442,5.943,6.81,5.246,7.292,37.918
750,6.342,6.368,5.924,6.66,5.405,7.306,38.005
875,6.178,6.56,5.928,6.417,5.306,7.301,37.69
1000,6.125,6.382,5.816,6.512,5.255,7.18,37.27
1125,6.245,6.347,5.936,6.809,5.243,7.387,37.967
1250,6.14,6.303,5.969,6.766,5.217,7.426,37.821
1375,6.365,6.402,5.956,6.714,5.487,7.276,38.2
1500,6.24,6.271,6.049,6.654,5.364,7.43,38.008
1625,5.929,6.47,6.041,6.688,5.224,7.395,37.747
1750,6.223,6.398,6.012,6.715,5.318,7.44,38.106
1875,6.142,6.383,5.951,6.422,5.321,7.254,37.473
2000,5.992,6.154,5.864,6.695,5.195,7.349,37.249
2125,6.024,6.355,5.906,6.577,5.505,7.227,37.594
2250,6.21,6.47,5.796,6.831,5.283,7.383,37.973
2375,5.963,6.138,5.765,6.561,5.338,7.177,36.942
2500,6.316,6.323,5.99,6.513,5.113,7.162,37.417
2625,6.045,6.27,5.802,6.601,5.397,7.2,37.315
2750,6.066,6.263,5.94,6.649,5.473,7.399,37.79
2875,5.993,6.263,5.958,6.681,5.317,7.36,37.572
3000,6.083,6.426,5.793,6.494,5.218,7.26,37.274
3125,6.073,6.419,5.914,6.777,5.448,7.326,37.957
3250,6.102,6.43,6.155,6.696,5.436,7.32,38.139
3375,6.419,6.192,5.744,6.765,5.405,7.327,37.852
3500,6.242,6.411,5.616,6.634,5.355,7.33,37.588
3625,6.163,6.236,5.856,6.585,5.253,7.511,37.604
3750,6.262,6.314,5.677,6.645,5.375,7.264,37.537
3875,6.215,6.287,5.872,6.72,5.338,7.309,37.741
4000,6.105,6.16,5.901,6.588,5.355,7.537,37.646
4125,6.188,6.367,5.931,6.495,5.328,7.215,37.524
4250,6.242,6.219,6.048,6.63,5.332,7.267,37.738
4375,6.134,6.293,5.9,6.592,5.412,7.262,37.593
4500,5.976,6.308,6.035,6.847,5.618,7.311,38.095
4625,6.245,6.213,5.456,6.366,5.322,7.288,36.89
4750,6.289,6.245,5.829,6.71,5.278,7.589,37.94
4875,6.038,6.413,6.021,6.622,5.456,7.346,37.896
5000,5.975,6.006,6.098,6.52,5.456,7.422,37.477
5125,6.153,6.462,5.873,6.655,5.456,7.265,37.864
5250,6.172,6.431,5.985,6.737,5.528,7.382,38.235
5375,6.072,5.559,5.911,6.498,5.314,7.466,36.82
5500,6.207,6.323,5.877,6.872,5.379,7.495,38.153
5625,6.071,6.18,5.905,6.556,5.337,7.331,37.38
5750,6.123,6.153,5.962,6.507,5.303,7.355,37.403
5875,6.087,6.127,5.816,6.654,5.444,7.221,37.349
6000,6.257,6.215,5.834,6.747,5.391,7.332,37.776
6125,6.004,6.057,5.848,6.665,5.379,7.339,37.292
6250,6.177,6.308,5.954,6.479,5.132,7.269,37.319
6375,6.161,6.239,5.992,6.809,5.331,7.595,38.127
6500,6.111,6.432,5.82,6.584,5.315,7.404,37.666
6625,6.182,6.273,6.064,6.609,5.535,7.548,38.211
6750,6.034,6.271,5.98,6.645,5.349,7.556,37.835
6875,6.215,6.315,5.921,6.767,5.29,7.297,37.805
7000,6.241,6.036,6.022,6.738,5.354,7.581,37.972
7125,6.054,6.255,5.718,6.787,5.609,7.525,37.948
7250,6.109,6.106,5.912,6.623,5.502,7.48,37.732
7375,6.132,6.348,5.905,6.597,5.116,7.452,37.55
7500,5.976,6.198,6.0,6.58,5.634,7.304,37.692
7625,5.918,6.411,5.873,6.367,5.252,7.349,37.17
7750,6.152,6.023,5.687,6.757,5.514,7.577,37.71
7875,5.848,5.993,5.85,6.457,5.219,7.451,36.818
8000,5.939,6.329,5.9,6.595,5.331,7.563,37.657
8125,6.025,6.032,6.088,6.56,5.441,7.382,37.528
8250,5.962,6.117,5.932,6.491,5.514,7.575,37.591
8375,5.999,6.114,5.86,6.556,5.474,7.444,37.447
8500,5.882,6.255,5.898,6.688,5.345,7.425,37.493
8625,5.873,6.228,5.856,6.697,5.492,7.223,37.369
8750,5.953,6.178,5.884,6.711,5.281,7.486,37.493
8875,5.843,5.988,5.858,6.522,5.712,7.459,37.382
9000,5.991,6.193,5.895,6.551,5.427,7.387,37.444
9125,5.984,6.239,5.711,6.718,5.292,7.394,37.338
9250,6.025,6.343,5.921,6.711,5.135,7.379,37.514
9375,6.15,6.267,6.058,6.7,5.358,7.47,38.003
9500,5.892,6.18,5.952,6.766,5.534,7.305,37.629
9625,6.012,6.155,5.889,6.711,5.504,7.385,37.656
9750,6.145,6.254,5.986,6.48,5.459,7.541,37.865
9875,5.893,6.158,5.967,6.541,5.392,7.549,37.5
10000,5.968,5.93,5.883,6.778,5.445,7.49,37.494
10125,5.853,6.134,5.972,6.603,5.475,7.535,37.572
10250,5.861,6.167,5.902,6.653,5.437,7.454,37.474
10375,6.106,6.051,6.131,6.712,5.531,7.579,38.11
10500,6.067,6.081,5.757,6.59,5.414,7.521,37.43
10625,6.055,6.156,5.807,6.512,5.503,7.61,37.643
10750,5.942,5.92,5.674,6.505,5.62,7.457,37.118
10875,5.825,6.15,5.845,6.664,5.511,7.679,37.674
11000,5.89,6.088,6.078,6.438,5.224,7.52,37.238
11125,5.972,6.195,5.999,6.499,5.609,7.325,37.599
11250,6.016,5.99,5.891,6.612,5.503,7.475,37.487
11375,5.763,6.237,5.985,6.757,5.241,7.647,37.63
11500,5.905,5.948,5.711,6.493,5.57,7.557,37.184
11625,6.0,6.251,5.888,6.77,5.718,7.595,38.222
11750,5.909,6.061,5.783,6.568,5.362,7.596,37.279
11875,5.965,6.013,5.783,6.642,5.437,7.482,37.322
12000,6.073,5.797,5.872,6.686,5.701,7.763,37.892
