time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.228,6.424,6.045,6.552,5.383,7.18,37.812
125,6.159,6.29,6.136,6.66,5.21,7.223,37.678
250,5.994,6.316,5.852,6.649,5.446,7.31,37.567
375,6.054,6.15,5.973,6.875,5.465,7.187,37.704
500,6.131,6.502,6.039,6.283,5.409,7.162,37.526
625,6.099,6.437,5.84,6.576,5.299,7.075,37.326
750,6.068,6.574,5.873,6.531,5.297,7.45,37.793
875,5.998,6.221,5.892,6.686,5.445,7.071,37.313
1000,6.193,6.35,6.005,6.68,5.408,7.284,37.92
1125,6.191,6.246,6.113,6.63,5.357,7.169,37.706
1250,6.15,6.545,5.896,6.559,5.344,7.217,37.711
1375,6.335,6.421,6.015,6.536,5.458,7.288,38.053
1500,6.161,6.342,5.926,6.684,5.25,7.377,37.74
1625,6.137,6.301,6.164,6.553,5.297,7.18,37.632
1750,6.05,6.21,5.844,6.611,5.319,7.261,37.295
1875,6.026,6.482,5.953,6.62,5.243,7.183,37.507
2000,6.133,6.205,5.867,6.674,5.369,7.187,37.435
2125,6.182,6.451,6.144,6.678,5.59,7.372,38.417
2250,6.256,6.355,5.936,6.726,5.354,7.172,37.799
2375,6.244,6.365,5.739,6.696,5.242,7.287,37.573
2500,6.183,6.43,5.911,6.515,5.424,7.071,37.534
2625,6.175,6.429,5.972,6.6,5.376,7.393,37.945
2750,6.141,6.521,5.836,6.692,5.527,7.248,37.965
2875,6.235,6.334,5.905,6.629,5.452,6.916,37.471
3000,6.142,6.259,6.012,6.65,5.358,7.244,37.665
3125,6.249,6.293,5.967,6.737,5.405,7.387,38.038
3250,6.056,6.469,6.051,6.542,5.276,7.167,37.561
3375,5.958,6.551,5.915,6.707,5.376,7.259,37.766
3500,6.116,6.178,5.87,6.77,5.448,7.18,37.562
3625,6.078,6.194,5.982,6.649,5.333,7.318,37.554
3750,6.241,6.228,5.94,6.754,5.525,7.691,38.379
3875,6.164,6.179,5.915,6.4,5.296,7.474,37.428
4000,6.043,6.414,5.937,6.496,5.301,7.377,37.568
4125,6.251,6.438,6.075,6.521,5.518,7.49,38.293
4250,6.161,6.23,6.108,6.627,5.299,7.264,37.689
4375,6.347,6.305,6.03,6.589,5.438,7.253,37.962
4500,6.124,6.339,5.997,6.781,5.406,7.152,37.799
4625,6.015,6.333,5.883,6.511,5.544,7.314,37.6
4750,6.079,6.155,6.067,6.632,5.314,7.283,37.53
4875,6.201,6.212,5.903,6.723,5.484,7.329,37.852
5000,6.073,6.153,6.283,6.684,5.419,7.159,37.771
5125,6.101,6.162,6.074,6.849,5.438,7.373,37.997
5250,6.189,6.187,5.882,6.743,5.283,7.3,37.584
5375,5.998,6.17,5.898,6.575,5.429,7.4,37.47
5500,6.366,6.151,6.127,6.617,5.293,7.496,38.05
5625,5.982,6.192,5.999,6.598,5.228,7.419,37.418
5750,5.999,6.221,5.928,6.545,5.45,7.074,37.217
5875,6.188,6.246,5.841,6.775,5.426,7.364,37.84
6000,6.107,6.339,5.892,6.596,5.409,7.387,37.73
6125,6.071,6.046,5.963,6.823,5.348,7.415,37.666
6250,6.074,6.29,5.908,6.592,5.555,7.361,37.78
6375,5.874,6.172,5.922,6.593,5.38,7.357,37.298
6500,6.052,6.131,5.871,6.618,5.314,7.405,37.391
6625,6.003,6.211,6.17,6.606,5.996,7.363,38.349
6750,5.914,6.145,6.053,6.585,5.517,7.309,37.523
6875,6.182,6.109,6.192,6.708,5.577,7.303,38.071
7000,6.096,6.304,5.847,6.708,5.448,7.263,37.666
7125,6.073,6.211,5.919,6.587,5.629,7.488,37.907
7250,6.151,6.15,5.773,6.641,5.419,7.396,37.53
7375,6.034,6.191,5.754,6.556,5.536,7.408,37.479
7500,5.897,6.271,5.88,6.811,5.428,7.523,37.81
7625,6.041,6.2,6.178,6.676,5.481,7.297,37.873
7750,6.095,6.202,5.937,6.539,5.593,7.339,37.705
7875,6.051,6.203,6.024,6.697,5.295,7.343,37.613
8000,5.968,6.366,6.104,6.368,5.331,7.438,37.575
8125,6.224,6.102,6.01,6.489,5.495,7.573,37.893
8250,6.081,6.23,6.11,6.461,5.497,7.444,37.823
8375,6.021,6.188,5.925,6.752,5.637,7.392,37.915
8500,5.935,6.145,5.763,6.42,5.539,7.349,37.151
8625,5.892,6.085,5.92,6.491,5.638,7.442,37.468
8750,5.847,6.189,5.939,6.655,5.55,7.303,37.483
8875,6.048,6.122,5.959,6.755,5.402,7.289,37.575
9000,6.198,6.127,5.942,6.47,5.636,7.35,37.723
9125,5.977,6.228,5.852,6.515,5.458,7.26,37.29
9250,6.09,6.138,6.104,6.505,5.421,7.286,37.544
9375,5.904,6.165,5.771,6.505,5.469,7.383,37.197
9500,6.14,6.189,5.776,6.418,5.638,7.197,37.358
9625,5.95,6.112,6.002,6.7,5.672,7.501,37.937
9750,6.048,6.067,6.037,6.845,5.291,7.529,37.817
9875,6.059,6.082,5.891,6.629,5.648,7.565,37.874
10000,5.993,6.143,6.062,6.604,5.619,7.384,37.805
10125,5.911,6.079,5.924,6.665,5.405,7.504,37.488
10250,5.893,6.082,5.952,6.581,5.312,7.645,37.465
10375,6.055,6.144,6.007,6.622,5.683,7.467,37.978
10500,6.136,6.17,5.97,6.636,5.506,7.423,37.841
10625,5.91,5.963,5.92,6.602,5.372,7.576,37.343
10750,5.924,6.088,5.837,6.6,5.524,7.561,37.534
10875,5.781,6.145,5.913,6.585,5.363,7.388,37.175
11000,6.034,6.396,5.802,6.458,5.546,7.531,37.767
11125,5.964,6.151,5.852,6.582,5.55,7.512,37.611
11250,5.784,5.924,5.915,6.415,5.55,7.431,37.019
11375,6.029,6.047,5.969,6.458,5.51,7.409,37.422
11500,6.018,5.997,5.924,6.555,5.463,7.355,37.312
11625,6.017,6.075,6.009,6.68,5.443,7.529,37.753
11750,5.98,5.92,5.831,6.515,5.454,7.383,37.083
11875,6.199,6.063,5.917,6.588,5.687,7.618,38.072
12000,5.843,6.075,5.936,6.643,5.751,7.54,37.788
12125,5.957,5.987,5.956,6.474,5.624,7.565,37.563
12250,6.06,6.116,5.975,6.526,5.556,7.401,37.634
12375,5.807,6.12,5.744,6.527,5.633,7.301,37.132
12500,5.878,6.309,5.994,6.674,5.505,7.624,37.984
12625,6.024,6.116,6.016,6.441,5.381,7.582,37.56
12750,5.878,5.911,5.819,6.733,5.674,7.504,37.519
12875,5.874,5.909,5.813,6.504,5.619,7.712,37.431
13000,5.885,6.102,5.943,6.589,5.57,7.514,37.603
13125,5.868,6.186,5.87,6.334,5.582,7.586,37.426
13250,5.893,6.185,5.901,6.506,5.643,7.535,37.663
13375,5.932,6.137,5.942,6.561,5.54,7.429,37.541
13500,5.89,6.087,5.946,6.594,5.618,7.472,37.607
13625,5.893,6.073,6.019,6.324,5.548,7.537,37.394
13750,5.947,6.064,5.816,6.639,5.599,7.517,37.582
13875,5.941,5.813,5.926,6.431,5.501,7.448,37.06
14000,5.951,6.227,5.727,6.478,5.497,7.547,37.427
14125,5.945,5.995,6.046,6.619,5.645,7.801,38.051
14250,5.851,6.101,5.79,6.598,5.73,7.665,37.735
14375,5.894,5.907,5.877,6.705,5.476,7.607,37.466
14500,5.895,5.804,5.903,6.607,5.736,7.535,37.48
14625,5.7,5.871,5.954,6.452,5.558,7.535,37.07
14750,5.949,5.93,5.999,6.642,5.736,7.689,37.945
14875,5.739,5.881,5.927,6.567,5.516,7.587,37.217
15000,5.665,5.969,5.88,6.658,5.6,7.43,37.202
15125,5.568,5.952,5.858,6.705,5.723,7.739,37.545
15250,5.907,6.102,5.8,6.636,5.654,7.517,37.616
15375,5.824,5.946,5.754,6.297,5.652,7.392,36.865
15500,5.773,5.926,5.903,6.647,5.54,7.651,37.44
15625,5.729,5.976,5.8,6.593,5.64,7.662,37.4
15750,5.857,5.946,5.921,6.559,5.443,7.694,37.42
15875,5.701,5.827,6.043,6.448,5.678,7.545,37.242
16000,5.706,5.965,5.914,6.742,5.65,7.682,37.659
16125,5.849,5.844,5.795,6.59,5.827,7.618,37.523
16250,5.745,5.951,5.789,6.738,5.644,7.69,37.557
16375,5.777,6.053,5.894,6.346,5.644,7.845,37.559
16500,5.814,5.711,5.937,6.685,5.583,7.688,37.418
16625,5.687,5.984,5.689,6.53,5.802,7.544,37.236
16750,5.724,6.016,5.99,6.393,5.618,7.632,37.373
16875,5.569,5.916,6.036,6.388,5.611,7.695,37.215
17000,5.657,5.834,5.862,6.579,5.543,7.582,37.057
17125,5.791,5.717,6.082,6.47,5.79,7.688,37.538
17250,5.629,5.746,5.921,6.685,5.758,7.799,37.538
17375,5.865,6.026,5.81,6.599,5.468,7.579,37.347
17500,5.853,5.927,5.912,6.417,5.737,7.698,37.544
17625,5.616,5.848,6.018,6.504,5.623,7.731,37.34
17750,5.654,5.888,6.104,6.527,5.77,7.508,37.451
17875,5.819,5.801,5.862,6.502,5.624,7.577,37.185
18000,5.686,6.074,5.911,6.505,5.645,7.765,37.586
18125,5.661,6.007,5.94,6.654,6.023,7.759,38.044
18250,5.779,5.867,5.753,6.689,5.712,7.616,37.416
18375,5.716,5.893,5.682,6.726,5.553,7.771,37.341
18500,5.671,5.876,5.898,6.548,5.542,7.668,37.203
18625,5.511,6.029,6.017,6.732,5.602,7.845,37.736
18750,5.488,5.714,5.99,6.567,5.737,7.591,37.087
18875,5.889,5.933,5.939,6.553,5.6,7.747,37.661
19000,5.761,5.729,5.62,6.662,5.95,7.727,37.449
19125,5.626,5.74,5.869,6.65,5.579,7.666,37.13
19250,5.626,5.843,5.733,6.538,5.641,7.822,37.203
19375,5.874,5.801,6.005,6.482,5.774,7.648,37.584
19500,5.534,5.726,6.004,6.543,5.765,7.899,37.471
19625,5.528,5.778,5.844,6.644,5.868,7.707,37.369
19750,5.48,5.601,5.809,6.501,5.809,7.752,36.952
19875,5.786,5.784,5.852,6.487,5.878,7.667,37.454
20000,5.743,5.953,5.887,6.566,5.636,7.665,37.45
20125,5.453,5.781,5.666,6.694,5.821,7.592,37.007
20250,5.659,5.88,5.971,6.653,5.566,7.767,37.496
20375,5.832,5.602,5.982,6.484,5.667,7.941,37.508
20500,5.422,5.733,5.934,6.473,5.951,7.677,37.19
20625,5.706,5.831,5.762,6.558,5.749,7.666,37.272
20750,5.553,5.621,5.905,6.452,5.631,7.85,37.012
20875,5.64,5.925,5.771,6.433,5.608,7.706,37.083
21000,5.709,5.792,5.731,6.483,5.831,7.755,37.301
21125,5.466,5.824,5.965,6.556,5.749,7.801,37.361
21250,5.688,5.89,5.879,6.62,5.684,7.636,37.397
21375,5.584,5.959,5.965,6.398,5.649,7.768,37.323
21500,5.548,5.642,5.703,6.502,5.706,7.668,36.769
21625,5.759,5.901,6.008,6.277,5.538,7.995,37.478
21750,5.525,5.86,5.805,6.524,6.003,7.872,37.589
21875,5.655,5.718,5.95,6.842,5.771,7.721,37.657
22000,5.603,5.809,5.926,6.568,5.788,8.029,37.723
22125,5.736,5.611,5.997,6.6,5.65,7.771,37.365
22250,5.606,5.727,5.888,6.516,5.73,7.767,37.234
22375,5.621,5.874,5.76,6.634,5.766,7.757,37.412
22500,5.375,5.835,6.012,6.628,5.749,7.788,37.387
22625,5.631,5.823,5.816,6.537,5.988,7.713,37.508
22750,5.519,5.728,5.872,6.381,5.643,7.935,37.078
22875,5.714,5.873,5.927,6.776,5.674,7.876,37.84
23000,5.549,5.696,5.855,6.546,5.818,7.736,37.2
23125,5.56,5.552,5.78,6.399,5.915,7.783,36.989
23250,5.349,5.701,5.812,6.435,5.794,7.901,36.992
23375,5.578,5.653,5.906,6.65,5.821,7.685,37.293
23500,5.403,5.804,5.914,6.612,5.785,8.045,37.563
23625,5.221,5.703,5.916,6.635,5.654,7.887,37.016
23750,5.464,5.733,5.904,6.496,5.79,7.793,37.18
23875,5.493,5.659,5.929,6.408,5.773,7.88,37.142
24000,5.474,5.741,5.915,6.436,6.041,7.961,37.568
24125,5.379,5.687,6.088,6.554,5.898,7.954,37.56
24250,5.394,5.386,5.822,6.563,5.646,7.911,36.722
24375,5.498,5.726,5.865,6.375,5.813,7.946,37.223
24500,5.71,5.577,5.773,6.384,5.89,7.711,37.045
24625,5.402,5.668,5.923,6.496,5.671,7.91,37.07
24750,5.418,5.574,6.004,6.49,6.073,7.944,37.503
24875,5.503,5.643,5.865,6.395,5.883,7.999,37.288
25000,5.399,5.52,5.975,6.416,5.787,7.738,36.835
25125,5.437,5.582,5.801,6.22,5.846,7.978,36.864
25250,5.552,5.649,5.883,6.407,5.843,7.931,37.265
25375,5.623,5.444,5.858,6.54,5.943,7.911,37.319
25500,5.432,5.551,6.08,6.765,6.106,7.995,37.929
25625,5.557,5.765,5.776,6.382,5.957,7.899,37.336
25750,5.292,5.407,5.7,6.484,5.888,7.779,36.55
25875,5.319,5.52,5.951,6.428,5.994,7.951,37.163
26000,5.349,5.55,5.998,6.52,5.895,7.889,37.201
26125,5.634,5.464,5.86,6.41,5.944,7.957,37.269
26250,5.383,5.562,5.981,6.459,5.588,7.846,36.819
26375,5.557,5.401,5.634,6.414,5.791,7.931,36.728
26500,5.386,5.595,5.928,6.544,5.939,7.857,37.249
26625,5.358,5.579,5.918,6.508,6.012,7.97,37.345
26750,5.45,5.488,5.757,6.434,5.819,7.995,36.943
26875,5.403,5.612,5.96,6.637,5.769,7.95,37.331
27000,5.572,5.52,5.971,6.415,5.818,7.98,37.276
27125,5.284,5.33,5.709,6.445,5.79,7.962,36.52
27250,5.524,5.621,5.828,6.413,5.973,7.955,37.314
27375,5.332,5.523,5.868,6.486,5.806,8.02,37.035
27500,5.516,5.451,5.994,6.534,5.836,8.067,37.398
27625,5.533,5.417,5.965,6.416,5.689,7.941,36.961
27750,5.478,5.302,5.998,6.577,6.013,7.938,37.306
27875,5.497,5.522,5.824,6.61,5.842,8.035,37.33
28000,5.254,5.454,5.942,6.516,5.929,7.923,37.018
28125,5.249,5.53,5.895,6.528,5.706,7.936,36.844
28250,5.224,5.611,6.046,6.368,6.119,8.058,37.426
28375,5.137,5.645,5.684,6.534,5.944,7.849,36.793
28500,5.231,5.585,5.93,6.501,5.946,7.937,37.13
28625,5.321,5.594,5.884,6.407,5.929,8.065,37.2
28750,5.319,5.323,5.81,6.461,5.993,8.18,37.086
28875,5.283,5.362,5.836,6.593,5.822,7.908,36.804
29000,5.261,5.537,5.78,6.493,5.956,7.977,37.004
29125,5.19,5.469,5.786,6.516,6.129,7.93,37.02
29250,5.297,5.342,5.847,6.485,5.939,7.969,36.879
29375,5.333,5.611,5.968,6.471,6.077,8.037,37.497
29500,5.271,5.463,5.789,6.717,5.706,8.108,37.054
29625,5.497,5.289,5.821,6.443,5.983,8.104,37.137
29750,5.43,5.423,6.085,6.569,5.943,7.979,37.429
29875,5.196,5.39,5.764,6.376,5.78,8.118,36.624
