time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.46,6.208,6.148,6.575,5.804,6.77,37.965
125,6.453,6.321,6.047,6.603,5.578,6.541,37.543
250,6.223,6.211,6.256,6.388,5.894,6.938,37.91
375,6.266,6.061,6.007,6.468,5.813,6.886,37.501
500,6.332,6.32,6.184,6.249,5.847,6.849,37.781
625,6.344,6.299,6.12,6.417,5.81,6.755,37.745
750,6.37,6.34,6.225,6.51,5.773,6.65,37.868
875,6.266,6.199,6.027,6.333,5.931,6.77,37.526
1000,6.43,6.102,6.012,6.57,5.82,6.789,37.723
1125,6.168,6.229,6.093,6.476,5.641,6.799,37.406
1250,6.387,6.078,6.196,6.445,5.877,6.827,37.81
1375,6.153,6.232,6.134,6.403,5.855,6.767,37.544
1500,6.48,5.966,5.943,6.481,5.703,6.814,37.387
1625,6.34,6.268,6.304,6.312,5.765,6.844,37.833
1750,6.439,6.07,5.985,6.412,5.955,6.77,37.631
1875,6.502,6.159,6.085,6.563,5.875,6.855,38.039
2000,6.418,6.185,6.23,6.544,5.885,7.016,38.278
2125,6.446,6.242,6.074,6.261,5.785,6.759,37.567
2250,6.383,6.326,6.142,6.605,5.762,6.827,38.045
2375,6.143,6.111,6.042,6.52,6.032,6.758,37.606
2500,6.371,6.019,5.877,6.49,5.66,6.961,37.378
2625,6.43,6.551,6.258,6.348,5.628,6.787,38.002
2750,6.316,6.252,6.259,6.41,6.02,6.969,38.226
2875,6.428,6.49,6.053,6.455,5.769,6.866,38.061
3000,6.278,6.332,6.017,6.424,5.708,6.626,37.385
3125,6.193,6.202,6.093,6.405,5.788,6.966,37.647
3250,6.358,6.265,6.139,6.726,5.621,6.71,37.819
3375,6.232,6.016,6.247,6.583,5.93,6.78,37.788
3500,6.248,6.029,6.072,6.456,5.869,6.972,37.646
3625,6.291,6.396,6.137,6.62,5.766,7.017,38.227
3750,6.227,6.161,6.032,6.397,5.972,7.052,37.841
3875,6.23,6.117,6.128,6.355,5.765,6.849,37.444
4000,6.145,6.119,6.172,6.617,5.752,6.711,37.516
4125,6.189,6.029,6.141,6.428,5.785,6.803,37.375
4250,6.255,6.409,6.168,6.557,5.818,6.729,37.936
4375,6.145,6.17,5.917,6.392,5.849,6.879,37.352
4500,6.394,6.219,6.224,6.273,5.682,6.813,37.605
4625,6.379,6.013,6.118,6.518,5.733,6.89,37.651
4750,6.271,6.029,6.155,6.408,5.971,6.844,37.678
4875,6.241,6.205,6.275,6.568,5.72,6.792,37.801
5000,6.389,6.226,6.147,6.64,5.786,6.832,38.02
5125,6.594,6.357,6.142,6.346,5.77,6.826,38.035
5250,6.425,6.239,6.153,6.498,5.63,6.762,37.707
5375,6.253,6.216,6.295,6.577,5.654,7.008,38.003
5500,6.433,6.025,6.186,6.549,5.74,6.791,37.724
5625,6.412,6.197,5.941,6.43,5.792,6.959,37.731
5750,6.11,6.149,6.058,6.41,5.809,6.74,37.276
5875,6.253,6.291,6.146,6.312,5.687,7.24,37.929
6000,6.178,6.166,6.032,6.616,5.801,6.963,37.756
6125,6.327,6.326,6.137,6.33,5.77,6.848,37.738
6250,6.209,6.233,6.246,6.366,5.836,6.746,37.636
6375,6.338,6.179,6.0,6.465,5.841,6.821,37.644
6500,6.05,6.065,6.172,6.438,5.939,6.829,37.493
6625,6.384,6.097,6.158,6.591,5.966,6.988,38.184
6750,6.359,5.925,6.039,6.423,5.795,6.838,37.379
6875,6.165,6.093,6.102,6.463,5.86,6.856,37.539
7000,6.371,6.143,6.257,6.597,5.846,6.949,38.163
7125,6.223,6.182,6.127,6.182,5.771,6.578,37.063
7250,6.266,6.213,6.06,6.267,5.88,7.047,37.733
7375,6.109,6.049,5.93,6.274,5.91,6.919,37.191
7500,6.209,6.315,6.174,6.516,5.885,7.028,38.127
7625,6.446,6.13,5.963,6.508,5.845,6.803,37.695
7750,6.195,6.087,6.028,6.731,5.825,6.959,37.825
7875,6.217,6.155,6.225,6.513,5.81,6.784,37.704
8000,6.187,6.138,6.245,6.296,5.682,6.693,37.241
8125,6.212,6.242,6.293,6.368,5.854,6.88,37.849
8250,6.249,6.061,6.044,6.505,5.719,6.899,37.477
8375,6.27,6.281,6.209,6.294,5.837,7.084,37.975
8500,6.216,6.211,6.293,6.288,5.77,6.983,37.761
8625,6.289,6.266,5.888,6.567,5.598,6.67,37.278
8750,6.222,6.074,6.025,6.334,5.86,6.955,37.47
8875,6.324,6.225,6.036,6.439,5.947,6.881,37.852
9000,6.212,6.005,6.087,6.595,5.786,6.743,37.428
9125,6.338,5.999,6.067,6.328,5.914,6.854,37.5
9250,6.249,5.985,6.111,6.438,5.873,6.91,37.566
9375,6.046,5.958,6.034,6.303,5.89,6.781,37.012
9500,6.027,5.998,6.104,6.371,5.888,6.842,37.23
9625,6.247,6.03,5.914,6.497,5.777,7.022,37.487
9750,6.298,5.985,6.036,6.521,6.053,6.85,37.743
9875,6.301,6.085,6.061,6.443,5.791,6.833,37.514
10000,6.08,6.231,6.253,6.353,5.795,6.863,37.575
10125,6.112,6.047,6.014,6.542,5.622,6.902,37.239
10250,6.159,6.037,6.098,6.426,6.075,6.638,37.433
10375,6.097,6.072,6.064,6.387,5.658,6.853,37.131
10500,5.908,5.939,6.28,6.409,5.755,6.898,37.189
10625,5.95,6.07,6.162,6.523,6.037,6.897,37.639
10750,6.211,6.064,6.142,6.51,5.753,6.798,37.478
10875,6.065,6.047,6.041,6.382,5.733,7.014,37.282
11000,6.233,6.046,6.036,6.543,5.708,6.961,37.527
11125,6.36,6.099,6.181,6.407,5.958,6.92,37.925
11250,6.153,6.135,6.07,6.481,5.995,6.981,37.815
11375,6.172,5.851,6.029,6.186,5.834,7.051,37.123
11500,6.258,5.868,5.945,6.484,5.623,6.751,36.929
11625,6.082,6.171,5.882,6.331,5.848,6.864,37.178
11750,5.936,5.913,6.108,6.466,5.828,6.951,37.202
11875,6.036,6.088,6.13,6.336,5.739,6.997,37.326
12000,6.296,5.959,5.993,6.446,5.853,6.842,37.389
12125,5.991,5.985,5.844,6.592,5.912,7.005,37.329
12250,6.158,6.167,5.957,6.425,5.841,6.787,37.335
12375,6.177,5.949,6.098,6.385,5.899,7.052,37.56
12500,5.855,5.923,6.089,6.547,5.88,6.845,37.139
12625,6.122,5.924,6.125,6.432,6.046,6.876,37.525
12750,6.122,6.002,5.97,6.353,5.849,7.049,37.345
12875,6.16,6.008,5.843,6.575,5.988,7.045,37.619
