time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,5.173,5.03,5.091,5.093,5.2,5.146,30.733
125,5.026,4.991,5.108,5.182,5.124,5.035,30.466
250,5.126,5.193,5.1,4.982,5.077,5.17,30.648
375,5.174,5.056,4.947,5.139,5.009,5.377,30.702
500,5.2,5.213,5.002,5.137,5.137,5.038,30.727
625,5.114,5.147,5.132,5.036,5.083,5.177,30.689
750,5.144,5.149,5.062,5.232,5.097,4.945,30.629
875,5.137,5.102,5.167,5.16,5.267,5.113,30.946
1000,5.12,5.022,5.132,5.29,5.097,5.167,30.828
1125,5.042,5.147,5.164,5.189,5.18,5.011,30.733
1250,5.122,5.029,5.217,5.009,5.109,5.123,30.609
1375,5.203,5.135,5.092,5.025,5.061,5.077,30.593
1500,4.978,5.171,5.083,5.025,5.047,5.113,30.417
1625,4.962,5.224,5.126,5.09,5.208,5.146,30.756
1750,5.084,5.208,5.126,5.141,5.167,5.129,30.855
1875,5.196,5.26,5.006,5.109,5.189,5.015,30.775
2000,5.186,5.109,4.909,5.117,4.961,5.141,30.423
2125,5.16,5.148,5.034,5.061,5.278,5.259,30.94
2250,4.998,4.938,4.956,5.069,5.282,5.004,30.247
2375,5.156,5.101,5.115,5.087,5.267,5.03,30.756
2500,5.123,5.016,4.988,5.054,5.038,5.146,30.365
2625,4.921,5.063,5.151,5.099,5.102,5.039,30.375
2750,5.077,5.096,5.009,5.053,5.284,4.991,30.51
2875,5.26,5.067,5.161,5.129,5.113,4.993,30.723
3000,5.067,5.225,5.134,5.096,5.018,5.437,30.977
3125,5.095,5.023,5.278,5.142,5.334,5.219,31.091
3250,5.061,5.143,5.158,5.078,5.184,5.085,30.709
3375,5.164,5.168,4.941,5.236,4.929,5.023,30.461
3500,5.136,5.208,5.081,5.177,5.078,5.173,30.853
3625,5.013,5.216,4.997,5.197,5.113,5.203,30.739
3750,5.007,5.142,5.148,5.186,5.062,5.228,30.773
3875,5.045,5.133,5.217,5.134,5.153,5.213,30.895
4000,5.088,5.039,4.937,5.024,5.109,5.163,30.36
4125,5.052,5.123,5.036,5.097,5.077,5.116,30.501
4250,5.023,5.171,5.049,5.322,5.023,5.157,30.745
4375,4.926,5.005,5.026,5.1,5.09,5.048,30.195
4500,4.922,5.031,5.087,5.055,4.936,5.157,30.188
4625,5.122,5.0,4.907,5.086,5.178,5.229,30.522
4750,5.126,5.045,5.288,5.136,5.293,5.465,31.353
4875,5.158,5.137,5.097,5.041,5.162,5.147,30.742
5000,5.089,5.152,5.067,4.584,5.136,5.108,30.136
5125,5.036,5.142,5.212,4.973,5.192,5.018,30.573
5250,5.154,5.082,5.089,5.212,5.176,5.128,30.841
