time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.177,6.334,6.386,6.295,6.71,6.022,37.924
125,6.289,6.484,6.358,6.043,6.439,5.976,37.589
250,6.355,6.322,6.371,6.222,6.599,6.137,38.006
375,6.291,6.074,6.413,6.064,6.512,6.017,37.371
500,6.235,6.453,6.347,6.24,6.565,5.781,37.621
625,6.52,6.077,6.481,6.221,6.507,6.023,37.829
750,6.267,6.349,6.264,6.119,6.544,6.058,37.601
875,6.468,6.313,6.358,6.076,6.703,5.896,37.814
1000,6.423,6.445,6.198,6.037,6.671,6.012,37.786
1125,6.201,6.225,6.526,6.104,6.534,6.084,37.674
1250,6.353,6.385,6.506,6.217,6.676,5.978,38.115
1375,6.236,6.254,6.503,6.137,6.606,5.912,37.648
1500,6.32,6.349,6.342,6.216,6.591,5.934,37.752
1625,6.187,6.4,6.477,6.193,6.408,5.962,37.627
1750,6.285,6.04,6.28,6.336,6.6,5.961,37.502
1875,6.312,6.328,6.403,6.205,6.512,5.975,37.735
2000,6.342,6.481,6.5,6.245,6.636,5.92,38.124
2125,6.411,6.299,6.425,6.124,6.653,5.965,37.877
2250,6.182,6.383,6.258,6.17,6.781,6.005,37.779
2375,6.289,6.284,6.425,6.096,6.552,5.777,37.423
2500,6.233,6.186,6.58,6.121,6.64,5.928,37.688
2625,6.364,6.225,6.221,6.099,6.509,5.981,37.399
2750,6.062,6.303,6.481,6.021,6.885,6.074,37.826
2875,6.307,6.395,6.651,6.296,6.628,5.786,38.063
3000,6.164,6.344,6.476,6.008,6.683,5.759,37.434
3125,6.354,6.388,6.395,6.224,6.832,5.97,38.163
3250,6.303,6.308,6.392,6.001,6.417,5.794,37.215
3375,6.275,6.293,6.343,6.122,6.659,5.907,37.599
3500,6.394,6.24,6.36,6.216,6.853,6.049,38.112
3625,6.158,6.428,6.191,6.086,6.786,5.847,37.496
3750,6.187,6.279,6.232,6.329,6.659,6.084,37.77
3875,6.37,6.257,6.446,6.106,6.69,6.024,37.893
4000,6.261,6.284,6.488,5.957,6.723,6.05,37.763
4125,6.156,6.229,6.423,6.045,6.716,5.97,37.539
4250,6.206,6.14,6.44,6.013,6.74,5.917,37.456
4375,6.267,6.39,6.391,6.097,6.66,5.988,37.793
4500,6.398,6.126,6.223,6.137,6.564,5.884,37.332
4625,6.372,6.129,6.287,6.177,6.701,5.91,37.576
4750,6.18,6.383,6.578,6.095,6.602,6.0,37.838
4875,6.265,6.173,6.461,6.29,6.485,5.713,37.387
5000,6.241,6.261,6.401,6.151,6.491,5.968,37.513
5125,6.075,6.007,6.508,6.052,6.614,6.071,37.327
5250,6.2,6.34,6.502,6.138,6.836,5.977,37.993
5375,6.221,6.294,6.313,6.238,6.728,5.937,37.731
5500,6.107,6.328,6.451,6.126,6.552,5.758,37.322
5625,6.228,6.289,6.362,6.197,6.594,6.009,37.679
5750,5.968,6.086,6.448,6.205,6.77,6.093,37.57
5875,6.176,6.329,6.357,6.218,6.798,5.954,37.832
6000,6.302,6.263,6.488,6.275,6.56,5.871,37.759
6125,6.27,6.271,6.433,6.111,6.599,5.909,37.593
6250,6.208,6.272,6.482,6.121,6.858,5.938,37.879
6375,6.16,6.183,6.285,6.083,6.694,6.007,37.412
6500,6.191,6.439,6.526,6.031,6.638,5.845,37.67
6625,6.074,6.265,6.244,6.186,6.701,6.132,37.602
6750,6.211,6.211,6.314,6.171,6.82,6.115,37.842
6875,6.047,6.191,6.535,6.199,6.872,6.068,37.912
7000,6.22,6.35,6.241,6.148,6.788,6.064,37.811
7125,6.107,6.356,6.424,6.156,6.687,5.885,37.615
7250,6.268,6.363,6.72,6.384,6.636,5.929,38.3
7375,6.113,6.234,6.452,6.043,6.741,5.835,37.418
7500,6.116,6.236,6.342,6.152,6.626,5.792,37.264
7625,6.239,6.145,6.261,6.112,6.734,6.116,37.607
7750,5.996,6.253,6.183,6.15,6.64,6.053,37.275
7875,6.257,6.154,6.32,6.042,6.949,6.003,37.725
8000,6.289,6.278,6.299,6.129,6.459,6.04,37.494
8125,6.24,6.163,6.342,6.238,6.765,5.82,37.568
8250,6.133,5.997,6.471,6.127,6.83,6.098,37.656
8375,6.174,6.344,6.383,6.105,6.707,5.903,37.616
8500,6.037,6.163,6.537,6.094,6.728,5.946,37.505
8625,6.203,6.02,6.526,6.303,6.741,5.862,37.655
8750,6.164,6.137,6.61,6.174,6.751,6.011,37.847
8875,6.109,6.253,6.328,6.064,6.629,5.973,37.356
9000,6.164,6.181,6.406,6.1,6.75,6.08,37.681
9125,5.996,6.273,6.27,6.033,6.8,6.082,37.454
9250,6.112,5.979,6.532,6.139,6.691,5.835,37.288
9375,6.316,6.251,6.364,6.261,6.649,6.157,37.998
9500,6.306,6.403,6.382,6.077,6.675,5.875,37.718
9625,6.021,6.129,6.28,6.038,6.932,5.865,37.265
9750,6.182,6.351,6.436,6.309,6.704,5.919,37.901
9875,6.254,6.278,6.387,6.157,6.661,6.112,37.849
10000,6.229,6.209,6.257,6.147,6.616,5.97,37.428
10125,6.103,6.07,6.484,6.022,6.707,5.904,37.29
10250,5.978,6.354,6.364,6.191,6.75,5.88,37.517
10375,6.134,6.181,6.261,6.202,6.809,5.896,37.483
10500,6.194,6.027,6.291,6.391,6.77,5.984,37.657
10625,6.274,5.968,6.558,6.274,6.76,5.911,37.745
10750,5.996,6.855,6.289,6.123,6.864,6.052,38.179
10875,5.906,6.422,6.542,6.049,6.798,5.96,37.677
11000,6.24,6.09,6.51,6.028,6.784,5.924,37.576
11125,6.178,6.326,6.406,6.172,6.563,6.001,37.646
11250,6.105,6.222,6.269,5.976,6.722,5.973,37.267
11375,6.066,6.049,6.308,6.254,6.7,6.101,37.478
11500,6.202,6.061,6.432,6.04,6.792,5.884,37.411
11625,6.037,6.361,6.312,6.212,7.073,6.306,38.301
11750,6.19,6.207,6.085,6.093,6.662,6.096,37.333
11875,6.12,6.038,6.348,6.053,6.696,5.92,37.175
12000,6.079,6.138,6.28,5.979,6.72,5.996,37.192
12125,5.995,6.291,6.216,6.075,6.822,5.898,37.297
12250,5.96,6.117,6.587,6.087,6.767,5.929,37.447
12375,6.075,6.112,6.314,6.027,6.685,6.033,37.246
12500,6.132,6.252,6.308,6.173,6.837,6.01,37.712
12625,6.201,6.291,6.364,6.076,6.676,6.064,37.672
12750,6.105,6.159,6.237,6.138,6.699,6.126,37.464
12875,6.261,6.268,6.303,6.064,6.661,5.955,37.512
13000,6.272,5.988,6.267,6.032,6.785,6.136,37.48
13125,6.23,6.128,6.607,6.058,6.663,6.039,37.725
13250,6.013,6.207,6.39,6.173,6.722,5.883,37.388
13375,6.123,6.048,6.405,6.115,6.907,6.054,37.652
13500,6.058,6.258,6.364,6.178,6.78,5.901,37.539
13625,5.868,6.03,6.338,6.29,6.724,5.86,37.11
13750,6.093,6.218,6.428,5.94,6.599,6.17,37.448
13875,5.985,6.133,6.286,6.139,6.892,6.057,37.492
14000,6.202,6.174,6.357,6.159,6.845,6.053,37.79
14125,5.986,6.084,6.409,6.228,6.779,6.175,37.661
14250,6.08,6.268,6.495,6.14,6.647,6.11,37.74
14375,6.085,6.021,6.329,6.121,6.729,6.017,37.302
14500,6.104,6.105,6.013,6.158,6.675,5.99,37.045
14625,6.108,6.127,6.308,6.034,6.815,6.262,37.654
14750,6.076,6.049,6.483,5.948,6.868,5.968,37.392
14875,6.329,6.091,6.306,6.104,6.734,5.894,37.458
15000,6.098,6.099,6.274,6.023,6.75,5.904,37.148
15125,6.04,6.092,6.293,6.013,6.682,6.115,37.235
15250,6.009,6.131,6.406,6.127,6.804,5.942,37.419
15375,6.085,6.061,6.37,6.108,6.638,5.96,37.222
15500,6.107,6.102,6.219,6.17,6.769,6.025,37.392
15625,5.975,6.12,6.354,6.162,6.815,6.194,37.62
15750,6.051,6.234,6.327,6.027,6.67,6.147,37.456
15875,6.115,6.158,6.238,6.153,6.881,5.976,37.521
16000,6.12,6.066,6.263,6.174,6.898,6.033,37.554
16125,6.197,5.996,6.284,6.293,6.585,6.141,37.496
16250,6.175,6.089,6.295,5.939,6.838,6.079,37.415
16375,5.983,6.076,6.467,6.162,6.712,6.043,37.443
16500,6.012,6.04,6.429,6.026,6.829,5.915,37.251
16625,6.152,5.966,6.571,6.272,6.815,6.132,37.908
16750,6.145,6.069,6.197,6.02,6.93,5.878,37.239
16875,6.19,6.059,6.455,6.113,6.807,6.046,37.67
17000,6.216,5.948,6.431,6.019,6.747,5.976,37.337
17125,6.074,6.267,6.352,6.066,6.86,6.195,37.814
17250,6.077,6.071,6.484,6.169,6.688,6.128,37.617
17375,6.033,6.065,6.398,6.289,6.813,5.998,37.596
17500,6.177,6.005,6.311,6.02,6.904,6.232,37.649
17625,6.145,5.884,6.212,5.979,6.941,6.026,37.187
17750,5.973,6.07,6.342,6.237,6.712,6.103,37.437
17875,5.916,6.247,6.481,6.277,6.896,6.194,38.011
18000,6.078,6.13,6.347,5.998,6.711,6.204,37.468
18125,5.861,5.964,6.272,6.245,6.827,6.163,37.332
18250,5.974,6.249,6.202,6.055,6.89,6.065,37.435
18375,5.933,6.053,6.305,5.928,6.801,6.289,37.309
18500,6.03,5.919,6.429,6.043,6.924,5.993,37.338
18625,6.242,6.208,6.309,5.926,6.79,6.244,37.719
18750,6.081,6.109,6.372,6.082,6.827,5.947,37.418
18875,6.057,5.933,6.378,6.072,6.679,6.283,37.402
19000,5.965,6.054,6.384,6.15,6.844,6.173,37.57
19125,6.019,5.765,6.234,6.016,6.822,6.058,36.914
19250,6.069,6.157,6.497,6.106,6.953,6.119,37.901
19375,5.935,6.067,6.481,6.077,6.871,6.114,37.545
19500,5.995,5.931,6.384,5.981,6.757,5.967,37.015
19625,5.939,5.841,6.583,6.191,6.815,6.07,37.439
19750,5.843,5.895,6.279,6.094,6.67,6.006,36.787
19875,5.997,6.058,6.366,6.162,6.864,5.956,37.403
20000,6.11,6.045,6.364,6.264,6.728,6.135,37.646
20125,5.866,6.061,6.364,6.061,6.867,6.059,37.278
20250,5.893,6.027,6.485,6.226,6.722,6.036,37.389
20375,5.85,5.874,6.235,6.116,6.811,6.089,36.975
20500,5.865,6.032,6.379,6.325,6.746,6.199,37.546
