time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.26,6.314,6.416,6.221,6.546,5.811,37.568
125,6.166,6.443,6.357,6.345,6.61,5.853,37.774
250,6.319,6.177,6.531,6.217,6.572,6.145,37.961
375,6.286,6.372,6.355,6.23,6.427,6.165,37.835
500,6.176,6.272,6.421,6.116,6.603,5.827,37.415
625,6.425,6.257,6.303,6.298,6.837,6.034,38.154
750,6.207,6.401,6.58,6.158,6.766,6.087,38.199
875,6.095,6.435,6.254,6.267,6.506,5.971,37.528
1000,6.306,6.368,6.641,6.001,6.726,6.059,38.101
1125,6.391,6.244,6.484,6.139,6.634,6.058,37.95
1250,6.138,6.448,6.364,6.174,6.532,6.075,37.731
1375,6.305,6.439,6.245,6.102,6.693,5.951,37.735
1500,6.437,6.304,6.328,6.139,6.691,5.967,37.866
1625,6.254,6.408,6.307,6.246,6.648,5.892,37.755
1750,6.213,6.262,6.427,6.215,6.404,5.974,37.495
1875,6.356,6.064,6.283,6.241,6.555,6.098,37.597
2000,6.42,6.148,6.211,6.257,6.685,5.891,37.612
2125,6.26,6.126,6.339,6.224,6.439,6.109,37.497
2250,6.364,6.15,6.392,6.232,6.626,6.002,37.766
2375,6.392,6.318,6.393,6.191,6.571,5.925,37.79
2500,6.335,6.269,6.405,6.162,6.533,5.932,37.636
2625,6.256,6.359,6.219,6.317,6.566,6.099,37.816
2750,6.109,6.254,6.48,6.029,6.71,6.262,37.844
2875,6.204,6.304,6.462,6.291,6.582,6.107,37.95
3000,6.213,6.201,6.337,6.15,6.551,6.129,37.581
3125,6.307,6.298,6.267,6.323,6.53,6.126,37.851
3250,6.326,6.236,6.208,6.394,6.513,5.998,37.675
3375,6.273,6.284,6.496,6.155,6.405,5.943,37.556
3500,6.309,6.172,6.441,6.403,6.49,6.051,37.866
3625,6.189,6.373,6.426,6.255,6.526,6.144,37.913
3750,6.362,6.219,6.219,6.179,6.513,6.216,37.708
3875,6.286,6.262,6.474,6.068,6.639,6.069,37.798
4000,6.306,6.44,6.158,6.226,6.491,6.121,37.742
4125,6.234,6.24,6.316,6.38,6.357,5.952,37.479
4250,6.192,6.518,6.349,6.12,6.434,5.881,37.494
4375,5.978,6.33,6.467,6.326,6.661,5.986,37.748
4500,6.417,6.254,6.349,6.095,6.66,5.985,37.76
4625,6.293,6.121,6.466,6.219,6.735,5.933,37.767
4750,6.303,6.259,6.359,6.162,6.724,5.977,37.784
4875,6.309,6.025,6.383,6.245,6.688,5.791,37.441
5000,6.238,6.276,6.307,6.327,6.635,5.795,37.578
5125,6.221,6.329,6.537,6.154,6.606,6.051,37.898
5250,6.309,6.322,6.391,6.103,6.629,6.189,37.943
5375,6.137,6.142,6.37,6.314,6.576,6.039,37.578
5500,6.191,6.287,6.152,6.202,6.685,5.918,37.435
5625,6.257,6.273,6.342,6.148,6.438,5.748,37.206
5750,6.427,6.281,6.705,6.082,6.516,5.985,37.996
5875,6.226,6.179,6.212,6.095,6.687,5.889,37.288
6000,6.117,6.312,6.261,6.182,6.758,5.944,37.574
6125,6.22,6.31,6.482,5.895,6.704,5.771,37.382
6250,6.244,6.084,6.62,6.297,6.632,5.879,37.756
6375,6.277,6.336,6.544,6.191,6.578,6.007,37.933
6500,6.03,6.335,6.446,5.941,6.835,6.046,37.633
6625,6.193,6.25,6.335,6.112,6.582,5.937,37.409
6750,6.449,6.237,6.451,6.188,6.589,6.08,37.994
6875,6.284,6.156,6.532,6.125,6.546,6.036,37.679
7000,6.334,6.267,6.315,6.118,6.533,5.82,37.387
7125,6.224,6.239,6.6,6.231,6.613,6.064,37.971
7250,6.209,6.108,6.475,6.158,6.696,5.993,37.639
7375,6.205,6.127,6.397,6.061,6.547,5.967,37.304
7500,6.064,6.189,6.299,6.127,6.699,6.054,37.432
7625,6.185,6.083,6.323,6.173,6.588,6.058,37.41
7750,6.148,6.165,6.565,6.11,6.698,5.892,37.578
7875,6.125,6.318,6.446,6.107,6.78,6.022,37.798
8000,6.154,6.068,6.458,6.286,6.581,5.944,37.491
8125,6.141,6.031,6.313,6.244,6.604,6.21,37.543
8250,6.235,6.262,6.488,6.071,6.579,6.075,37.71
8375,6.359,6.328,6.462,6.138,6.537,6.218,38.042
8500,6.152,6.248,6.585,6.193,6.771,6.04,37.989
8625,6.194,6.155,6.386,6.043,6.656,6.153,37.587
8750,6.128,6.224,6.439,6.168,6.88,6.055,37.894
8875,6.308,5.983,6.434,5.991,6.739,5.979,37.434
9000,6.256,6.309,6.264,5.991,6.696,5.917,37.433
9125,6.171,6.236,6.239,6.118,6.641,6.063,37.468
9250,6.16,6.14,6.136,6.159,6.609,6.096,37.3
9375,6.353,6.1,6.317,6.29,6.54,5.993,37.593
9500,6.376,6.176,6.335,6.169,6.723,5.929,37.708
9625,6.18,6.396,6.022,6.146,6.615,6.059,37.418
9750,6.082,6.204,6.303,6.146,6.653,6.06,37.448
9875,6.181,6.118,6.235,6.237,6.41,6.051,37.232
10000,6.181,6.231,6.499,6.106,6.605,6.133,37.755
10125,6.058,6.308,6.2,6.061,6.573,5.996,37.196
10250,6.184,6.149,6.342,6.318,6.563,6.141,37.697
10375,6.1,6.348,6.466,6.228,6.62,6.204,37.966
10500,6.088,6.211,6.341,6.046,6.612,5.938,37.236
10625,6.107,6.319,6.418,6.093,6.686,5.771,37.394
10750,6.04,6.019,6.406,6.042,6.662,5.999,37.168
10875,6.175,6.157,6.178,6.128,6.735,6.153,37.526
11000,6.092,6.189,6.544,6.107,6.696,5.894,37.522
11125,6.358,6.051,6.319,6.32,6.839,6.012,37.899
11250,5.985,6.266,6.3,6.148,6.591,6.118,37.408
11375,6.34,6.077,6.311,6.259,6.595,6.043,37.625
11500,6.152,5.967,6.299,6.085,6.605,6.167,37.275
11625,6.023,6.101,6.41,5.971,6.742,5.907,37.154
11750,6.241,6.117,6.428,6.015,6.751,6.036,37.588
11875,6.265,6.147,6.29,6.138,6.445,6.045,37.33
12000,6.209,6.164,6.294,6.087,6.641,5.905,37.3
12125,6.064,6.179,6.318,6.05,6.728,5.901,37.24
12250,6.083,6.208,6.291,6.252,6.777,6.07,37.681
12375,6.06,6.061,6.276,6.296,6.623,6.083,37.399
12500,5.768,6.136,6.323,6.174,6.684,5.988,37.073
12625,5.998,5.992,6.23,6.289,6.464,6.005,36.978
12750,6.038,6.158,6.419,6.04,6.39,5.982,37.027
12875,5.999,6.0,6.454,6.084,6.601,6.044,37.182
13000,6.181,6.106,6.34,6.129,6.625,6.089,37.47
13125,6.179,6.155,6.203,6.001,6.591,6.073,37.202
13250,6.034,6.244,6.349,6.265,6.844,5.997,37.733
13375,6.247,6.503,6.362,5.98,6.563,6.16,37.815
13500,6.332,6.324,6.421,6.225,6.689,6.052,38.043
13625,6.168,6.123,6.432,6.24,6.731,5.96,37.654
13750,6.086,6.112,6.279,6.233,6.698,6.065,37.473
13875,5.999,6.128,6.292,6.213,6.555,5.868,37.055
14000,6.166,5.957,6.372,5.948,6.604,6.177,37.224
14125,6.196,6.332,6.342,6.272,6.612,6.075,37.829
14250,6.17,6.229,6.195,6.13,6.735,5.942,37.401
14375,6.23,6.086,6.18,6.048,6.644,5.883,37.071
14500,6.069,6.361,6.413,6.106,6.929,5.982,37.86
14625,6.103,6.287,6.276,6.107,6.732,6.017,37.522
14750,6.227,6.097,6.419,6.002,6.608,6.11,37.463
14875,5.969,5.87,6.001,6.253,6.613,6.029,36.735
15000,6.311,6.152,6.472,5.986,6.782,6.094,37.797
15125,6.208,6.042,6.188,6.319,6.484,6.122,37.363
15250,6.016,6.125,6.218,6.064,6.816,5.919,37.158
15375,5.882,6.08,6.488,6.08,6.72,6.076,37.326
15500,5.933,6.058,6.291,5.934,6.782,6.211,37.209
15625,6.044,6.083,6.515,6.012,6.588,6.079,37.321
15750,6.053,6.109,6.425,6.13,6.603,6.138,37.458
15875,6.039,6.136,6.47,5.909,6.702,6.29,37.546
16000,6.086,6.08,6.293,6.195,6.721,6.078,37.453
16125,6.078,6.155,6.385,6.038,6.544,6.103,37.303
16250,6.011,6.252,6.322,6.006,6.782,6.194,37.567
16375,6.184,6.007,6.371,6.117,6.561,6.211,37.451
16500,6.227,5.829,6.316,6.198,6.957,6.095,37.622
16625,6.039,6.068,6.379,5.997,6.798,5.994,37.275
16750,6.019,6.026,6.357,6.149,6.633,5.983,37.167
16875,6.031,6.151,6.176,6.325,6.727,6.142,37.552
