time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.396,6.304,6.442,5.862,6.684,5.708,37.396
125,6.162,6.319,6.575,6.076,6.693,5.7,37.525
250,6.196,6.468,6.49,6.088,6.779,5.536,37.557
375,6.229,6.32,6.403,6.278,6.887,5.943,38.06
500,6.341,5.979,6.208,6.061,6.878,5.714,37.181
625,6.47,6.386,6.461,6.09,6.77,5.667,37.844
750,6.235,6.086,6.556,6.108,6.911,5.791,37.687
875,6.341,6.337,6.349,6.135,6.911,5.886,37.959
1000,6.475,6.345,6.557,6.133,7.132,5.598,38.24
1125,6.182,5.991,6.425,6.022,7.014,5.784,37.418
1250,6.192,6.246,6.714,6.089,6.947,5.797,37.985
1375,6.441,6.478,6.533,6.145,6.911,5.725,38.233
1500,6.582,6.298,6.452,6.241,6.949,5.859,38.381
1625,6.217,6.227,6.403,6.18,6.793,5.605,37.425
1750,6.34,6.275,6.41,6.001,6.848,5.522,37.396
1875,6.377,6.189,6.491,6.097,6.615,5.656,37.425
2000,6.374,5.966,6.54,6.022,6.699,5.775,37.376
2125,6.273,6.191,6.544,6.094,6.801,5.642,37.545
2250,6.538,6.279,6.359,6.225,6.829,5.67,37.9
2375,6.438,6.042,6.568,6.078,6.786,5.836,37.748
2500,6.433,5.967,6.737,6.13,6.992,5.699,37.958
2625,6.418,6.341,6.553,6.137,6.919,5.854,38.222
2750,6.275,6.259,6.507,6.026,7.004,5.687,37.758
2875,6.366,6.211,6.535,6.115,6.996,5.737,37.96
3000,6.214,5.95,6.497,6.153,6.996,5.596,37.406
3125,6.047,6.249,6.613,6.117,6.662,5.771,37.459
3250,6.25,6.192,6.187,5.932,6.68,5.704,36.945
3375,6.308,6.01,6.334,6.114,6.87,5.633,37.269
3500,6.359,6.27,6.454,6.19,6.729,5.712,37.714
3625,6.346,6.234,6.576,6.138,6.871,5.616,37.781
3750,6.328,6.14,6.528,6.374,6.816,5.77,37.956
3875,6.162,6.422,6.449,6.079,6.797,5.77,37.679
4000,6.384,6.323,6.397,5.947,6.857,5.822,37.73
4125,6.303,6.292,6.318,6.15,6.97,5.688,37.721
4250,6.317,6.181,6.36,5.924,7.032,5.681,37.495
4375,6.195,6.147,6.38,5.953,6.809,5.883,37.367
4500,6.304,6.07,6.521,5.87,6.807,5.701,37.273
4625,6.283,6.187,6.345,6.186,6.819,5.874,37.694
4750,6.419,6.258,6.589,6.042,6.898,5.639,37.845
4875,6.349,6.292,6.485,6.059,6.945,5.727,37.857
5000,6.444,5.967,6.316,5.875,7.024,5.854,37.48
5125,6.506,5.993,6.665,5.866,6.885,5.746,37.661
5250,6.144,6.243,6.489,6.019,6.774,5.773,37.442
5375,6.203,6.31,6.413,6.222,6.966,5.541,37.655
5500,6.278,6.21,6.503,6.029,7.004,5.665,37.689
5625,6.172,6.085,6.466,6.063,6.688,5.6,37.074
5750,6.322,6.058,6.369,6.026,6.717,5.71,37.202
5875,6.312,5.915,6.579,6.006,6.837,5.698,37.347
6000,6.195,6.108,6.52,5.991,7.026,5.756,37.596
6125,6.283,6.247,6.54,6.027,6.742,5.703,37.542
6250,6.181,6.195,6.454,5.83,6.89,5.941,37.491
6375,6.177,6.393,6.438,6.137,6.853,5.79,37.788
6500,6.154,6.053,6.378,6.184,7.1,5.688,37.557
6625,6.369,6.23,6.537,6.058,7.003,5.721,37.918
6750,6.122,5.893,6.46,6.224,7.105,5.829,37.633
6875,6.337,6.269,6.521,6.172,7.022,5.871,38.192
7000,6.003,6.237,6.626,5.938,6.924,5.886,37.614
7125,6.213,6.094,6.55,5.865,6.862,5.747,37.331
7250,6.276,6.239,6.254,6.019,7.01,5.819,37.617
7375,6.224,6.054,6.566,6.046,6.941,5.903,37.734
7500,6.155,6.216,6.438,6.054,7.064,5.786,37.713
7625,6.19,5.959,6.68,6.083,7.023,5.763,37.698
7750,6.429,6.036,6.496,6.103,7.135,5.67,37.869
7875,6.219,6.0,6.496,5.935,7.02,5.723,37.393
8000,6.222,6.147,6.459,6.062,7.102,5.785,37.777
8125,6.281,6.289,6.564,6.022,7.02,5.853,38.029
8250,6.174,6.235,6.639,6.759,6.825,5.755,38.387
8375,6.221,6.108,6.302,6.181,7.132,5.718,37.662
8500,6.153,6.197,6.523,6.041,6.638,5.705,37.257
8625,6.221,6.075,6.427,6.062,7.086,5.735,37.606
8750,6.312,6.107,6.509,6.116,7.113,5.726,37.883
8875,6.229,6.142,6.61,6.0,7.018,5.799,37.798
9000,6.208,6.128,6.533,6.079,6.979,5.868,37.795
9125,6.279,6.005,6.48,6.188,6.947,5.567,37.466
9250,6.208,6.13,6.643,6.063,6.86,5.868,37.772
9375,6.291,5.854,6.486,6.063,6.714,5.709,37.117
9500,6.304,5.897,6.576,5.939,7.227,5.79,37.733
9625,6.206,6.221,6.538,5.894,6.861,5.934,37.654
9750,6.15,6.15,6.531,6.104,7.151,5.96,38.046
9875,6.017,6.122,6.217,6.283,6.966,5.773,37.378
10000,6.198,6.04,6.539,6.176,7.029,5.844,37.826
10125,6.047,5.946,6.504,6.186,7.07,6.076,37.829
10250,6.015,6.008,6.484,6.055,6.849,5.781,37.192
10375,5.928,6.064,6.543,6.097,6.996,5.687,37.315
10500,6.143,6.035,6.615,6.188,7.032,5.691,37.704
10625,6.157,6.211,6.415,6.138,6.901,5.838,37.66
10750,6.013,6.073,6.488,6.059,7.06,5.698,37.391
10875,6.039,6.32,6.533,6.214,7.011,5.905,38.022
11000,6.197,6.09,6.584,6.155,7.113,5.823,37.962
11125,6.265,5.997,6.393,6.019,7.069,5.804,37.547
11250,6.144,6.424,6.396,6.122,6.925,5.881,37.892
11375,6.128,5.975,6.575,6.129,6.973,5.44,37.22
11500,5.954,6.02,6.485,5.779,6.973,5.774,36.985
11625,6.175,5.878,6.424,5.859,6.995,5.753,37.084
11750,6.019,6.045,6.414,5.943,7.039,5.93,37.39
11875,6.196,6.232,6.439,5.902,6.879,5.797,37.445
12000,6.163,6.124,6.494,6.068,6.894,5.994,37.737
12125,6.135,5.875,6.394,5.983,7.046,5.988,37.421
12250,5.984,5.91,6.414,6.044,7.174,5.871,37.397
12375,6.07,6.149,6.498,6.285,6.792,5.851,37.645
12500,6.105,6.015,6.533,6.047,6.927,5.965,37.592
