time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.288,6.331,6.637,6.008,6.775,5.708,37.747
125,6.446,6.448,6.48,6.099,6.631,5.39,37.494
250,6.244,6.386,6.34,6.042,6.751,5.835,37.598
375,6.426,6.302,6.474,5.758,6.703,5.961,37.624
500,6.25,6.444,6.429,6.125,6.833,5.753,37.834
625,6.178,6.343,6.456,6.088,6.829,5.787,37.681
750,6.228,6.29,6.38,6.099,6.823,5.731,37.551
875,6.463,6.034,6.399,6.058,7.014,5.717,37.685
1000,6.332,6.34,6.433,6.091,6.886,5.868,37.95
1125,6.319,6.083,6.451,6.078,6.732,5.601,37.264
1250,6.154,6.389,6.46,6.095,6.859,5.836,37.793
1375,6.196,6.246,6.718,6.56,6.79,5.742,38.252
1500,6.187,6.092,6.654,5.941,6.767,5.648,37.289
1625,6.208,6.463,6.464,5.995,6.984,5.868,37.982
1750,6.157,6.226,6.745,6.07,6.797,5.968,37.963
1875,6.341,6.233,6.37,5.937,6.653,5.684,37.218
2000,6.066,6.196,6.461,6.016,6.795,5.847,37.381
2125,6.094,6.258,6.503,6.202,6.904,5.767,37.728
2250,6.293,6.207,6.34,6.203,6.993,5.612,37.648
2375,6.305,6.315,6.64,6.099,6.819,5.678,37.856
2500,6.151,6.307,6.291,6.34,6.747,5.932,37.768
2625,6.361,6.366,6.413,6.057,6.783,5.716,37.696
2750,6.197,6.268,6.636,6.21,6.886,5.873,38.07
2875,6.302,6.374,6.354,6.008,6.819,5.965,37.822
3000,6.195,6.33,6.389,6.187,6.767,5.977,37.845
3125,6.284,6.181,6.67,5.955,6.934,5.747,37.771
3250,6.195,6.243,6.424,5.94,6.806,5.728,37.336
3375,6.258,6.424,6.616,5.967,6.877,5.799,37.941
3500,6.102,6.327,6.761,6.143,6.892,5.863,38.088
3625,6.453,6.073,6.515,5.959,6.727,5.615,37.342
3750,6.284,6.492,6.553,6.128,6.864,5.712,38.033
3875,6.257,6.452,6.396,6.207,6.873,5.701,37.886
4000,6.207,6.272,6.591,6.105,6.73,5.858,37.763
4125,6.204,6.395,6.462,6.177,7.005,5.643,37.886
4250,6.104,6.216,6.418,6.14,7.044,5.629,37.551
4375,5.864,6.41,6.494,6.045,6.807,5.69,37.31
4500,6.199,6.223,6.437,5.978,6.835,5.808,37.48
4625,6.136,6.49,6.462,6.15,6.887,5.791,37.916
4750,6.302,6.369,6.401,5.942,6.947,5.983,37.944
4875,6.353,6.297,6.497,6.206,6.921,5.863,38.137
5000,6.187,6.214,6.249,6.157,6.72,5.628,37.155
5125,6.028,6.276,6.493,6.331,6.804,5.687,37.619
5250,6.203,6.427,6.512,6.097,6.889,5.866,37.994
5375,6.258,6.233,6.557,6.065,6.274,5.918,37.305
5500,6.112,6.23,6.414,5.954,6.919,5.661,37.29
5625,6.028,6.285,6.354,6.191,6.713,5.666,37.237
5750,6.079,6.437,6.549,6.151,7.044,5.925,38.185
5875,6.035,6.234,6.47,5.998,6.964,5.631,37.332
6000,6.21,6.245,6.326,6.161,6.833,5.864,37.639
6125,6.316,6.071,6.653,6.021,7.035,5.827,37.923
6250,6.102,6.284,6.331,6.199,6.894,5.864,37.674
6375,6.222,6.294,6.472,6.08,6.812,5.919,37.799
6500,6.069,6.229,6.576,6.183,6.909,5.805,37.771
6625,6.152,6.226,6.507,6.147,6.78,5.759,37.571
6750,6.304,6.13,6.348,6.174,7.094,5.847,37.897
6875,6.204,6.229,6.586,5.995,6.925,5.701,37.64
7000,6.012,6.191,6.515,6.073,6.911,5.741,37.443
7125,6.236,6.287,6.418,6.04,6.915,5.848,37.744
7250,6.171,6.07,6.431,6.259,6.97,5.735,37.636
7375,6.363,6.097,6.573,6.145,7.127,5.78,38.085
7500,6.22,6.238,6.541,6.122,6.866,5.69,37.677
7625,6.083,6.088,6.573,6.011,6.857,5.848,37.46
7750,6.195,6.166,6.359,6.185,7.05,5.899,37.854
7875,6.132,6.449,6.466,6.263,6.878,5.816,38.004
8000,6.162,6.148,6.528,6.165,7.053,5.861,37.917
8125,6.084,6.246,6.501,6.066,6.875,5.876,37.648
8250,6.137,6.121,6.74,6.096,6.889,5.883,37.866
8375,5.999,6.187,6.517,6.028,6.741,5.574,37.046
8500,6.065,6.159,6.584,6.071,7.072,5.862,37.813
8625,6.139,5.963,6.585,6.062,7.071,5.756,37.576
8750,6.039,6.158,6.325,6.051,6.789,5.789,37.151
8875,6.186,6.114,6.423,6.291,7.068,5.793,37.875
9000,6.119,6.33,6.532,5.978,6.85,5.601,37.41
9125,6.082,6.172,6.243,6.039,6.854,5.866,37.256
9250,6.169,6.129,6.434,6.268,7.001,5.811,37.812
9375,6.033,6.214,6.377,6.129,6.886,5.766,37.405
9500,6.136,6.292,6.589,5.927,6.999,5.861,37.804
9625,6.002,6.214,6.42,6.05,6.932,5.883,37.501
9750,6.169,6.388,6.487,6.002,6.955,5.903,37.904
9875,5.909,6.077,6.294,6.017,6.953,5.815,37.065
10000,6.15,6.308,6.458,5.944,6.965,5.927,37.752
10125,6.077,6.139,6.475,5.969,6.92,5.82,37.4
10250,6.138,6.133,6.273,6.07,6.89,5.874,37.378
10375,6.001,6.312,6.546,6.047,7.137,5.742,37.785
10500,6.047,6.239,6.309,6.103,7.046,5.935,37.679
10625,6.202,6.071,6.422,6.149,6.968,5.844,37.656
10750,5.838,6.273,6.577,6.126,6.943,5.616,37.373
10875,6.155,6.193,6.44,5.852,6.932,5.84,37.412
11000,6.006,6.206,6.34,6.01,6.877,5.875,37.314
11125,5.85,6.173,6.271,5.981,6.911,5.769,36.955
11250,5.929,6.193,6.459,6.158,7.03,5.76,37.529
11375,6.115,6.069,6.444,6.022,7.054,6.043,37.747
11500,6.19,6.154,6.373,6.119,6.835,5.755,37.426
11625,5.879,6.111,6.521,6.045,7.002,6.091,37.649
11750,6.135,6.313,6.467,6.061,6.876,5.752,37.604
11875,6.159,6.168,6.461,5.986,7.016,5.926,37.716
12000,6.092,5.988,6.338,6.126,6.988,5.692,37.224
12125,5.983,6.001,6.466,5.923,6.912,5.825,37.11
12250,6.056,6.081,6.364,6.028,7.037,5.683,37.249
12375,5.928,6.328,6.338,6.056,6.936,5.752,37.338
12500,5.974,6.266,6.353,6.049,6.926,5.764,37.332
12625,6.079,6.116,6.492,5.967,6.828,5.992,37.474
12750,6.098,6.213,6.36,6.105,6.787,5.946,37.509
12875,6.166,6.255,6.469,5.971,6.934,5.791,37.586
13000,6.022,5.944,6.423,6.258,7.03,5.764,37.441
13125,6.232,6.091,6.369,6.098,6.909,5.941,37.64
13250,5.978,6.22,6.53,6.132,7.134,5.839,37.833
13375,6.11,6.13,6.563,6.018,6.817,6.113,37.751
13500,5.847,6.06,6.499,6.147,7.07,5.811,37.434
13625,5.974,6.09,6.469,5.922,7.144,5.82,37.419
13750,6.023,6.097,6.537,6.078,7.057,6.02,37.812
13875,6.042,6.275,6.336,6.043,7.02,6.02,37.736
14000,5.891,6.038,6.408,6.086,6.813,5.968,37.204
14125,5.959,6.16,6.539,6.105,6.909,5.979,37.651
14250,6.034,6.157,6.51,6.038,7.163,5.985,37.887
14375,6.086,6.12,6.377,6.06,6.99,5.749,37.382
14500,5.958,6.151,6.296,6.081,6.948,5.869,37.303
14625,5.999,6.044,6.55,5.977,6.862,5.828,37.26
14750,6.038,6.108,6.492,5.952,7.097,5.988,37.675
14875,6.112,6.132,6.257,6.255,6.96,5.873,37.589
15000,6.028,6.019,6.375,6.08,6.996,5.959,37.457
15125,6.093,6.154,6.272,6.218,7.064,5.796,37.597
15250,6.096,6.226,6.279,6.042,7.006,5.804,37.453
15375,6.065,6.215,6.336,5.957,6.855,5.851,37.279
15500,5.923,6.069,6.277,6.018,7.065,5.808,37.16
15625,5.786,6.003,6.523,6.288,7.103,5.944,37.647
15750,6.033,5.872,6.888,6.169,6.861,6.072,37.895
15875,5.926,5.95,6.542,6.111,6.81,5.921,37.26
16000,6.003,5.998,6.586,5.91,7.106,5.691,37.294
16125,5.96,6.003,6.328,6.035,7.169,6.108,37.603
16250,6.17,5.967,6.414,6.16,7.037,5.857,37.605
16375,5.935,6.078,6.423,6.056,7.001,6.056,37.549
16500,6.028,6.174,6.455,6.005,7.027,5.972,37.661
16625,5.867,5.867,6.604,6.208,7.118,5.875,37.539
16750,6.017,6.005,6.419,6.017,7.057,5.998,37.513
16875,6.001,6.127,6.513,6.016,7.011,6.02,37.688
17000,6.039,6.019,6.443,6.025,6.968,5.883,37.377
17125,5.96,6.03,6.562,6.178,7.306,5.993,38.029
17250,5.83,6.025,6.532,6.161,6.806,5.926,37.28
17375,6.182,5.873,6.428,6.022,6.978,6.013,37.496
17500,6.113,5.883,6.635,6.229,7.211,5.927,37.998
17625,5.886,6.018,6.548,6.079,6.958,5.746,37.235
17750,6.062,6.137,6.494,5.98,7.145,6.034,37.852
17875,6.057,5.986,6.256,6.023,7.199,5.836,37.357
18000,5.827,6.247,6.353,6.077,7.007,6.025,37.536
18125,6.05,6.087,6.38,5.99,7.033,5.847,37.387
18250,6.033,5.913,6.515,6.076,6.971,5.931,37.439
18375,5.866,6.203,6.473,5.996,7.087,6.107,37.732
18500,5.953,5.998,6.568,6.009,7.121,6.017,37.666
