time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.237,6.305,6.375,6.309,6.096,6.43,37.752
125,6.123,6.164,6.054,6.226,6.082,6.32,36.969
250,6.305,6.081,6.285,6.351,6.155,6.508,37.685
375,6.26,6.211,6.035,6.203,6.202,6.33,37.241
500,6.157,6.2,6.221,6.407,6.127,6.529,37.641
625,6.263,6.433,6.371,6.416,6.297,6.544,38.324
750,6.23,6.332,6.159,6.084,5.973,6.596,37.374
875,6.251,6.41,6.104,6.24,6.052,6.279,37.336
1000,6.257,6.344,6.236,6.38,6.301,6.497,38.015
1125,6.161,6.195,6.315,6.303,6.308,6.344,37.626
1250,6.132,6.148,6.345,6.235,6.379,6.615,37.854
1375,6.376,6.222,6.462,6.459,6.168,6.633,38.32
1500,6.257,6.305,6.175,6.275,6.15,6.444,37.606
1625,6.184,6.267,6.421,6.4,6.042,6.465,37.779
1750,6.429,6.271,6.104,6.561,6.251,6.52,38.136
1875,6.338,6.143,6.129,6.454,6.137,6.56,37.761
2000,6.136,6.367,6.31,6.485,5.628,6.181,37.107
2125,6.224,6.234,6.131,6.318,6.276,6.337,37.52
2250,6.286,6.204,6.34,6.333,6.333,6.567,38.063
2375,6.393,6.337,6.197,6.377,6.09,6.61,38.004
2500,6.115,6.222,6.298,6.31,6.212,6.453,37.61
2625,6.39,5.982,6.267,6.148,6.172,6.412,37.371
2750,6.142,6.514,6.252,6.311,6.16,6.44,37.819
2875,6.144,6.17,6.113,6.371,6.504,6.523,37.825
3000,6.415,6.063,6.12,6.247,6.073,6.908,37.826
3125,6.24,6.191,6.224,6.312,6.32,6.468,37.755
3250,6.103,6.143,6.418,6.375,6.266,6.662,37.967
3375,6.215,6.269,6.296,6.306,6.155,6.444,37.685
3500,6.314,6.258,6.125,6.356,6.335,6.499,37.887
3625,6.169,5.999,6.176,6.358,6.164,6.236,37.102
