time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.261,6.421,6.084,6.459,5.828,6.628,37.681
125,6.145,6.262,6.17,6.489,5.631,6.802,37.499
250,6.174,6.345,6.237,6.531,5.822,6.559,37.668
375,6.14,6.274,6.032,6.428,5.755,6.865,37.494
500,6.213,6.292,6.075,6.82,5.719,6.903,38.022
625,6.097,6.316,6.144,6.434,5.691,6.836,37.518
750,6.084,6.506,6.048,6.581,5.854,6.92,37.993
875,6.131,6.387,5.862,6.416,5.897,6.862,37.555
1000,6.155,6.308,6.175,6.38,5.995,6.75,37.763
1125,6.177,6.211,6.031,6.473,5.814,6.803,37.509
1250,6.134,6.471,6.205,6.44,5.838,6.813,37.901
1375,6.281,6.548,6.06,6.611,5.766,6.704,37.97
1500,6.283,6.209,6.109,6.548,5.848,6.764,37.761
1625,6.048,6.383,6.103,6.486,5.66,6.83,37.51
1750,6.216,6.234,6.006,6.54,5.844,6.733,37.573
1875,6.149,6.343,6.099,6.402,5.922,6.883,37.798
2000,6.08,6.326,6.351,6.447,5.92,6.883,38.007
2125,6.172,6.336,6.238,6.413,5.903,6.852,37.914
2250,6.34,6.375,6.095,6.4,5.668,6.928,37.806
2375,6.194,6.56,6.205,6.383,5.688,6.689,37.719
2500,6.239,6.298,6.034,6.544,5.911,6.805,37.831
2625,6.223,6.218,6.17,6.253,5.838,6.72,37.422
2750,6.085,6.438,6.052,6.305,5.676,6.742,37.298
2875,6.203,6.267,6.035,6.421,5.869,6.754,37.549
3000,6.255,6.318,6.171,6.533,5.989,6.934,38.2
3125,6.261,6.468,6.182,6.395,5.981,6.675,37.962
3250,6.029,6.22,6.14,6.451,6.013,6.95,37.803
3375,6.225,6.137,6.089,6.517,5.765,6.857,37.59
3500,6.057,6.274,6.14,6.4,5.72,6.774,37.365
3625,6.25,6.188,6.05,6.518,5.507,6.908,37.421
3750,6.076,6.431,6.081,6.563,5.734,6.824,37.709
3875,6.17,6.23,5.976,6.641,5.778,6.727,37.522
4000,6.229,6.483,6.15,6.449,5.87,6.843,38.024
4125,5.971,6.337,5.995,6.326,5.816,6.665,37.11
4250,6.125,6.202,5.93,6.511,5.884,6.892,37.544
4375,6.148,6.388,6.137,6.392,6.038,6.91,38.013
4500,6.224,6.244,6.206,6.629,5.683,6.791,37.777
4625,6.102,6.405,6.077,6.222,5.942,6.909,37.657
4750,6.135,6.258,6.085,6.362,5.902,6.698,37.44
4875,6.112,6.226,6.028,6.483,5.763,6.842,37.454
5000,6.185,6.279,6.118,6.428,5.968,6.889,37.867
5125,6.248,6.346,6.219,6.664,5.93,6.816,38.223
5250,6.06,6.254,6.131,6.496,5.503,7.063,37.507
5375,5.958,6.492,6.206,6.405,5.85,6.756,37.667
5500,6.063,6.334,6.089,6.389,5.743,7.013,37.631
5625,6.151,6.379,6.104,6.439,5.73,6.853,37.656
5750,6.267,6.21,5.958,6.492,5.901,6.659,37.487
5875,6.039,6.226,5.974,6.446,5.839,6.83,37.354
6000,6.08,6.225,6.13,6.539,5.896,6.919,37.789
6125,6.001,6.403,6.098,6.5,5.793,6.754,37.549
6250,6.206,6.401,6.135,6.37,5.933,6.978,38.023
6375,6.21,6.2,6.035,6.59,5.691,6.999,37.725
6500,6.068,6.367,6.28,6.279,5.819,6.535,37.348
6625,5.926,6.324,6.012,6.39,5.974,6.806,37.432
6750,6.004,6.264,6.02,6.473,5.767,6.98,37.508
6875,6.085,6.102,6.041,6.348,5.621,6.875,37.072
7000,6.145,6.429,6.225,6.169,5.874,6.787,37.629
7125,6.222,6.254,6.081,6.363,5.984,6.864,37.768
7250,6.255,6.238,6.171,6.396,5.988,6.952,38.0
7375,6.126,6.249,6.123,6.39,5.589,7.016,37.493
7500,6.135,6.398,6.013,6.448,5.865,6.664,37.523
7625,6.071,6.362,6.259,6.448,5.76,6.892,37.792
7750,6.034,6.349,6.098,6.358,5.814,6.858,37.511
7875,6.078,6.207,6.026,6.417,6.099,6.909,37.736
8000,5.938,6.252,6.164,6.59,5.756,6.913,37.613
8125,5.936,6.264,6.057,6.34,5.785,6.905,37.287
8250,6.255,6.104,6.236,6.494,5.817,6.944,37.85
8375,6.162,6.299,5.915,6.387,6.017,7.055,37.835
8500,6.11,6.118,6.107,6.366,5.889,6.821,37.411
8625,6.006,6.274,6.093,6.322,5.962,6.756,37.413
8750,6.087,6.292,6.08,6.308,5.884,6.958,37.609
8875,5.95,6.159,5.794,6.412,5.93,6.863,37.108
9000,5.965,5.953,5.949,6.428,5.789,6.875,36.959
9125,5.999,6.37,6.185,6.398,5.868,6.881,37.701
9250,6.057,6.298,6.128,6.379,6.091,6.844,37.797
9375,6.192,6.19,6.114,6.396,5.987,6.777,37.656
9500,6.011,6.237,6.085,6.412,5.824,6.825,37.394
9625,5.889,6.126,6.09,6.374,5.939,6.934,37.352
9750,6.069,6.169,6.034,6.219,5.677,6.835,37.003
9875,6.034,6.051,5.97,6.329,5.81,6.916,37.11
10000,6.097,6.035,6.048,6.273,5.841,7.143,37.437
10125,5.93,6.227,6.166,6.417,5.955,6.864,37.559
10250,6.084,6.318,6.237,6.544,6.069,6.962,38.214
10375,5.963,6.105,6.155,6.4,6.023,6.87,37.516
10500,6.092,6.016,6.162,6.467,5.828,6.729,37.294
10625,6.086,6.129,6.111,6.341,5.888,6.693,37.248
10750,5.842,6.05,6.159,6.468,5.854,6.857,37.23
10875,6.044,6.351,6.125,6.334,5.862,6.859,37.575
11000,5.991,6.169,6.139,6.572,6.092,6.873,37.836
11125,6.085,6.003,6.092,6.448,5.824,7.034,37.486
11250,5.876,6.263,5.894,6.368,5.938,6.86,37.199
11375,5.904,6.294,6.233,6.451,5.758,6.79,37.43
11500,6.092,6.08,6.012,6.496,5.802,6.953,37.435
11625,6.036,6.219,5.952,6.363,5.778,7.013,37.361
11750,6.093,6.319,5.95,6.393,5.916,6.983,37.654
11875,5.98,6.199,6.087,6.436,6.006,6.916,37.624
12000,5.985,6.253,6.373,6.507,5.946,6.868,37.932
12125,5.94,6.202,6.092,6.387,5.787,7.074,37.482
12250,5.841,6.073,6.051,6.552,5.96,7.218,37.695
12375,5.97,6.115,6.107,6.452,5.855,6.988,37.487
12500,5.988,6.012,6.059,6.439,5.821,7.011,37.33
12625,5.868,6.166,6.079,6.344,5.95,6.985,37.392
12750,6.111,6.08,5.952,6.354,5.912,6.923,37.332
12875,5.956,6.177,5.959,6.552,6.032,6.863,37.539
13000,5.913,6.125,6.058,6.429,5.82,6.707,37.052
13125,5.833,6.18,6.22,6.307,5.88,6.947,37.367
13250,5.845,6.088,6.133,6.207,5.751,6.98,37.004
13375,6.182,6.074,5.97,6.535,5.801,6.869,37.431
13500,5.931,6.192,6.168,6.474,5.882,7.027,37.674
13625,5.878,6.052,6.107,6.446,5.982,7.051,37.516
13750,5.808,6.148,6.322,6.48,6.022,6.918,37.698
13875,6.154,6.151,6.018,6.471,5.963,6.883,37.64
14000,6.249,6.011,5.928,6.4,5.983,6.96,37.531
14125,5.962,6.068,6.003,6.351,5.946,7.047,37.377
14250,5.948,5.946,6.054,6.445,5.809,7.097,37.299
14375,5.857,5.983,6.149,6.262,5.983,7.027,37.261
14500,5.799,6.048,5.977,6.272,5.714,7.146,36.956
14625,5.89,5.923,6.198,6.154,5.902,6.854,36.921
14750,5.887,6.066,6.008,6.296,5.85,6.956,37.063
14875,5.791,6.108,5.92,6.626,5.874,6.87,37.189
15000,5.918,6.207,5.88,6.423,5.712,7.051,37.191
15125,5.875,6.032,6.176,6.434,6.029,6.985,37.531
15250,5.966,6.076,5.878,6.582,6.114,7.078,37.694
15375,6.069,6.096,6.099,6.296,5.743,6.875,37.178
15500,5.652,6.025,6.057,6.229,6.053,7.026,37.042
15625,5.994,5.945,6.201,6.396,6.108,6.764,37.408
15750,5.965,5.984,6.308,6.398,6.003,6.864,37.522
15875,5.878,6.003,5.947,6.287,5.999,7.069,37.183
16000,5.802,5.893,6.195,6.447,5.893,7.01,37.24
16125,5.643,6.052,6.008,6.34,5.924,6.941,36.908
16250,5.961,6.216,6.077,6.459,5.872,7.105,37.69
16375,5.666,6.108,6.222,6.379,6.086,7.107,37.568
16500,5.852,5.948,6.137,6.405,6.026,6.89,37.258
16625,5.768,6.034,6.154,6.15,5.901,6.788,36.795
16750,5.757,5.956,6.089,6.507,5.987,7.038,37.334
16875,5.888,5.864,5.905,6.539,5.774,7.181,37.151
17000,5.869,6.065,6.021,6.481,5.886,6.869,37.191
17125,5.737,6.053,5.816,6.335,5.804,7.071,36.816
17250,5.843,5.922,6.043,6.233,5.999,6.872,36.912
17375,5.716,5.898,6.025,6.293,5.922,7.057,36.911
17500,5.723,6.178,6.064,6.233,5.994,7.009,37.201
17625,5.782,6.026,6.039,6.485,6.117,6.913,37.362
17750,5.678,6.192,5.938,6.4,6.027,6.946,37.181
17875,5.776,6.047,6.03,6.327,5.948,7.182,37.31
18000,5.883,6.096,5.942,6.549,5.845,6.881,37.196
18125,5.656,5.89,6.168,6.507,6.008,7.037,37.266
18250,5.767,5.948,5.972,6.326,6.092,7.234,37.339
18375,5.862,5.968,6.069,6.188,6.058,7.036,37.181
18500,5.883,6.045,6.054,6.348,6.056,7.039,37.425
18625,5.968,6.046,6.168,6.334,5.953,6.918,37.387
18750,5.693,5.759,5.933,6.479,5.871,6.981,36.716
18875,5.725,5.842,5.942,6.452,6.048,7.007,37.016
19000,5.73,5.857,6.106,6.326,5.857,7.143,37.019
19125,5.696,5.911,5.943,6.385,6.017,7.162,37.114
19250,5.827,5.96,5.929,6.322,5.9,6.813,36.751
19375,5.705,5.962,5.729,6.2,5.874,6.896,36.366
19500,5.825,5.943,5.964,6.509,5.844,7.062,37.147
19625,6.001,5.979,5.964,6.316,5.854,7.068,37.182
19750,5.646,5.96,5.919,6.326,5.869,7.072,36.792
19875,5.938,6.035,5.983,6.337,6.035,7.099,37.427
20000,5.675,5.738,5.911,6.384,5.929,7.039,36.676
20125,5.79,6.065,6.21,6.431,6.14,7.019,37.655
20250,5.62,6.042,6.02,6.52,5.895,6.992,37.089
20375,5.755,5.91,6.128,6.469,5.902,6.981,37.145
20500,5.602,6.001,6.046,6.339,6.011,6.941,36.94
20625,5.562,5.904,6.173,6.1,5.958,7.06,36.757
20750,5.71,5.984,5.961,6.422,6.05,6.954,37.081
20875,5.742,5.935,6.057,6.152,6.023,7.035,36.944
21000,5.8,5.64,5.845,6.178,6.111,7.026,36.6
21125,5.67,5.879,5.817,6.485,6.079,7.025,36.955
21250,5.731,5.83,5.749,6.582,6.12,7.039,37.051
21375,5.809,6.066,5.917,6.15,5.944,6.908,36.794
21500,5.649,5.94,6.232,6.273,5.992,7.135,37.221
21625,5.596,5.836,5.808,6.299,6.036,7.068,36.643
21750,5.765,5.92,6.144,6.467,6.013,6.873,37.182
21875,5.791,5.865,5.793,6.328,6.139,7.049,36.965
22000,5.623,5.875,6.178,6.42,6.019,7.133,37.248
22125,5.753,5.903,5.985,6.16,6.1,7.112,37.013
22250,5.685,6.054,5.958,6.522,6.062,7.044,37.325
22375,5.709,5.944,5.896,6.531,6.021,6.938,37.039
22500,5.587,5.926,5.923,6.557,5.969,7.165,37.127
22625,5.653,6.094,5.832,6.453,5.876,7.184,37.092
22750,5.516,5.805,5.925,6.219,6.192,7.088,36.745
22875,5.617,5.634,5.885,6.112,5.966,7.165,36.379
23000,5.646,5.955,6.253,6.256,5.964,7.305,37.379
23125,5.505,5.848,6.073,6.317,6.11,7.021,36.874
23250,5.715,5.948,5.958,6.26,6.002,7.066,36.949
23375,5.768,5.957,5.918,6.254,5.891,7.103,36.891
23500,5.713,5.846,5.916,6.361,6.061,7.119,37.016
23625,5.464,5.922,6.153,6.299,6.003,6.966,36.807
23750,5.656,5.989,5.875,6.489,6.007,7.047,37.063
23875,5.507,5.641,6.129,6.254,6.057,6.922,36.51
24000,5.576,5.765,6.173,6.359,6.147,7.331,37.351
24125,5.695,5.7,5.937,6.436,6.269,7.065,37.102
24250,5.513,5.569,6.136,6.391,5.981,7.124,36.714
24375,5.632,5.78,5.875,6.406,5.972,7.09,36.755
24500,5.614,5.854,6.032,6.258,6.171,6.959,36.888
24625,5.433,5.844,5.898,6.429,6.093,7.073,36.77
24750,5.655,5.906,5.949,6.229,6.167,7.117,37.023
24875,5.684,5.791,5.963,6.228,6.173,7.212,37.051
25000,5.572,5.73,6.158,6.284,6.095,7.297,37.136
25125,5.722,5.644,5.989,6.347,5.852,6.915,36.469
25250,5.499,5.778,5.957,6.27,6.028,7.167,36.699
25375,5.635,5.556,6.169,6.329,6.163,7.173,37.025
25500,5.757,5.693,5.87,6.472,6.317,7.041,37.15
25625,5.722,5.774,5.871,6.462,6.103,7.102,37.034
25750,6.508,6.014,6.002,6.262,6.176,7.009,37.971
25875,5.57,5.604,5.913,6.38,6.088,7.221,36.776
26000,5.491,5.851,5.869,6.084,6.007,7.088,36.39
26125,5.553,5.835,5.873,6.325,6.208,7.272,37.066
26250,5.505,5.907,6.146,6.054,6.137,7.09,36.839
26375,5.541,5.946,6.078,6.328,5.963,6.991,36.847
26500,5.552,5.721,5.968,6.332,5.953,7.029,36.555
26625,5.552,5.792,5.977,6.108,5.797,7.177,36.403
26750,5.488,5.807,5.879,6.449,6.266,7.159,37.048
26875,5.559,5.963,6.083,6.133,6.255,7.31,37.303
27000,5.365,5.582,5.829,6.213,6.251,7.154,36.394
27125,5.618,5.903,6.133,6.101,6.125,7.33,37.21
27250,5.481,5.631,6.028,6.356,6.103,7.139,36.738
27375,5.659,5.706,5.935,6.335,6.303,7.129,37.067
27500,5.36,5.867,5.912,6.157,5.979,7.347,36.622
27625,5.617,5.441,5.942,6.314,6.148,7.145,36.607
27750,5.627,5.67,5.792,6.286,6.002,7.122,36.499
27875,5.55,5.583,5.838,6.25,5.934,7.253,36.408
28000,5.42,5.727,5.791,6.249,6.103,7.067,36.357
28125,5.435,5.849,6.099,6.201,6.128,7.138,36.85
28250,5.575,5.825,5.947,6.325,6.146,7.032,36.85
28375,5.526,5.588,5.791,6.526,6.048,7.071,36.55
28500,5.593,5.835,5.788,6.279,6.053,6.973,36.521
28625,5.445,5.606,5.997,6.199,6.044,7.23,36.521
28750,5.326,5.566,6.141,6.226,6.114,7.125,36.498
28875,5.475,5.734,6.046,6.237,6.072,7.014,36.578
29000,5.351,5.623,5.83,6.316,6.185,7.336,36.641
29125,5.495,5.573,5.933,6.34,6.044,7.354,36.739
29250,5.584,5.506,6.116,6.416,6.083,7.164,36.869
29375,5.591,5.72,5.948,6.127,6.133,7.132,36.651
29500,5.428,5.568,5.988,6.066,6.175,7.043,36.268
29625,5.453,5.684,5.912,6.309,6.26,7.054,36.672
29750,5.583,5.548,5.925,6.053,6.098,7.154,36.361
29875,5.392,5.541,6.022,6.214,6.082,7.112,36.363
