time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.568,6.196,5.916,6.615,5.37,7.169,37.834
125,6.356,6.29,6.118,6.604,5.332,7.369,38.069
250,6.556,6.377,6.0,6.684,5.288,7.124,38.029
375,6.369,6.307,5.875,6.73,5.526,7.233,38.04
500,6.267,6.097,6.045,6.544,5.468,7.33,37.751
625,6.491,6.147,5.929,6.533,5.239,7.209,37.548
750,6.525,6.163,5.912,6.607,5.524,7.192,37.923
875,6.444,6.216,5.94,6.717,5.395,7.075,37.787
1000,6.309,6.35,6.028,6.605,5.37,7.185,37.847
1125,6.292,6.205,6.184,6.591,5.366,7.277,37.915
1250,6.242,5.831,6.079,6.54,5.411,7.156,37.259
1375,6.467,6.196,6.085,6.577,5.472,7.147,37.944
1500,6.402,6.535,6.124,6.759,5.579,7.248,38.647
1625,6.228,5.971,6.181,6.589,5.279,7.255,37.503
1750,6.419,6.177,5.893,6.743,5.461,7.304,37.997
1875,6.304,6.152,6.089,6.567,5.457,7.264,37.833
2000,6.364,6.26,5.997,6.531,5.424,7.217,37.793
2125,6.398,6.123,6.027,6.686,5.508,7.196,37.938
2250,6.501,6.23,5.9,6.773,5.419,7.187,38.01
2375,6.347,6.258,5.832,6.623,5.276,6.902,37.238
2500,6.328,6.054,5.961,6.788,5.446,7.285,37.862
2625,6.334,6.216,5.81,6.678,5.411,7.211,37.66
2750,6.282,6.108,5.988,6.511,5.546,7.3,37.735
2875,6.441,6.462,6.072,6.768,5.488,7.127,38.358
3000,6.393,6.307,5.935,6.765,5.542,7.343,38.285
3125,6.177,6.247,5.867,6.652,5.228,7.19,37.361
3250,6.396,6.002,5.954,6.725,5.526,7.135,37.738
3375,6.268,6.225,6.057,6.476,5.274,7.07,37.37
3500,6.344,6.177,6.006,6.723,5.516,7.403,38.169
3625,6.139,5.993,5.832,6.472,5.258,7.202,36.896
3750,6.5,6.048,6.107,6.561,5.431,7.274,37.921
3875,6.332,6.028,6.148,6.679,5.383,7.187,37.757
4000,6.395,6.042,6.065,6.632,5.466,7.132,37.732
4125,6.379,6.234,5.884,6.441,5.594,7.309,37.841
4250,6.337,5.916,5.811,6.458,5.43,7.199,37.151
4375,6.343,6.045,6.051,6.653,5.632,7.274,37.998
4500,6.322,6.179,5.934,6.419,6.363,7.217,38.434
4625,6.119,6.219,5.864,6.67,5.437,7.237,37.546
4750,6.295,5.935,5.92,6.756,5.721,7.303,37.93
4875,6.342,6.172,6.129,6.711,5.53,7.377,38.261
5000,6.119,6.155,5.966,6.599,5.619,7.238,37.696
5125,6.284,6.141,5.898,6.683,5.309,7.236,37.551
5250,6.127,6.157,5.745,6.478,5.472,7.409,37.388
5375,6.103,6.271,5.979,6.529,5.43,7.415,37.727
