time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.275,6.217,6.243,6.254,6.245,6.15,37.384
125,6.542,5.999,6.44,6.456,6.21,6.35,37.997
250,6.24,6.175,6.227,6.401,6.126,6.344,37.513
375,6.384,6.213,6.216,6.371,6.142,6.371,37.697
500,6.427,6.262,6.196,6.276,6.144,6.603,37.908
625,6.475,6.037,6.177,6.329,6.091,6.475,37.584
750,6.451,6.249,6.365,6.427,6.28,6.244,38.016
875,6.508,6.018,6.316,6.416,6.099,6.393,37.75
1000,6.441,6.178,6.197,6.283,6.108,6.447,37.654
1125,6.361,6.225,6.242,6.295,6.2,6.371,37.694
1250,6.542,6.411,6.299,6.365,6.335,6.433,38.385
1375,6.451,6.017,6.26,6.376,6.111,6.424,37.639
1500,6.294,6.008,6.282,6.38,6.114,6.52,37.598
1625,6.439,6.109,6.142,6.419,6.259,6.492,37.86
1750,6.322,6.249,6.163,6.211,6.217,6.422,37.584
1875,6.379,6.13,6.216,6.101,6.181,6.335,37.342
2000,6.214,6.012,6.136,6.484,6.115,6.463,37.424
2125,6.346,6.182,6.392,6.333,6.122,6.468,37.843
2250,6.275,6.102,6.197,6.306,6.104,6.384,37.368
2375,6.361,5.952,6.26,6.472,6.289,6.465,37.799
2500,6.301,6.18,6.412,6.464,6.245,6.524,38.126
2625,6.241,6.191,6.339,6.418,6.075,6.396,37.66
2750,6.417,6.036,6.363,6.299,6.224,6.343,37.682
2875,6.21,6.221,6.26,6.375,6.22,6.507,37.793
3000,6.422,6.228,6.153,6.343,6.298,6.29,37.734
3125,6.337,6.091,6.361,6.324,6.313,6.436,37.862
3250,6.384,6.176,6.088,6.34,6.441,6.39,37.819
3375,6.15,6.04,6.13,6.422,6.215,6.685,37.642
3500,6.482,6.194,6.344,6.172,6.195,6.54,37.927
3625,5.71,6.161,6.199,6.217,6.303,6.53,37.12
3750,6.232,6.157,6.315,6.309,6.141,6.347,37.501
3875,6.255,6.306,6.158,6.444,6.481,6.538,38.182
4000,6.391,6.037,6.083,6.297,6.228,6.34,37.376
4125,6.181,6.264,6.116,6.297,6.199,6.336,37.393
4250,6.219,6.066,6.346,6.281,6.406,6.532,37.85
4375,6.074,6.302,6.334,6.454,6.203,6.65,38.017
4500,6.37,6.154,6.15,6.16,6.204,6.264,37.302
4625,6.212,6.068,6.182,6.206,6.247,6.579,37.494
4750,6.286,6.111,5.981,6.184,6.414,6.443,37.419
4875,6.306,6.056,6.229,6.285,6.15,6.411,37.437
5000,6.338,6.18,6.35,6.186,6.137,6.553,37.744
5125,6.278,6.186,6.553,6.275,6.37,6.371,38.033
5250,6.165,6.363,6.417,6.104,6.167,6.44,37.656
5375,6.136,6.14,6.346,6.211,6.121,6.378,37.332
5500,6.013,6.042,6.137,6.178,6.335,6.623,37.328
5625,6.278,5.884,6.328,6.345,6.176,6.486,37.497
5750,6.165,6.048,6.169,6.407,6.143,6.268,37.2
5875,6.289,6.28,6.298,6.181,6.517,6.369,37.934
6000,6.284,6.079,6.161,6.408,6.287,6.559,37.778
6125,6.288,6.136,6.546,6.308,6.379,6.521,38.178
6250,6.403,6.115,6.199,6.408,6.272,6.396,37.793
6375,6.214,6.02,6.128,6.391,6.176,6.529,37.458
6500,6.284,6.259,6.107,6.339,6.367,6.552,37.908
6625,6.332,6.109,6.321,6.225,6.294,6.375,37.656
6750,6.22,6.025,6.347,6.477,6.295,6.542,37.906
6875,6.3,6.177,6.224,6.463,6.047,6.504,37.715
7000,6.194,6.117,6.243,6.493,6.22,6.494,37.761
7125,6.152,6.192,6.482,6.129,6.139,6.574,37.668
7250,6.2,5.945,6.256,6.329,6.412,6.597,37.739
7375,6.294,5.755,6.154,6.263,6.272,6.426,37.164
7500,6.063,6.133,6.256,6.577,6.184,6.536,37.749
7625,6.123,6.091,6.164,6.304,6.339,6.65,37.671
7750,6.186,5.927,6.298,6.253,6.295,6.601,37.56
7875,6.25,6.121,6.24,6.237,6.25,6.459,37.557
8000,6.293,6.148,6.4,6.229,6.401,6.508,37.979
8125,6.191,6.078,6.177,6.278,6.377,6.612,37.713
8250,6.266,6.011,6.122,6.127,6.168,6.479,37.173
8375,6.365,6.085,6.137,6.293,6.485,6.337,37.702
8500,6.289,6.088,6.233,6.296,6.285,6.442,37.633
8625,6.059,6.009,6.256,6.25,6.332,6.482,37.388
8750,6.141,6.059,6.236,6.421,6.262,6.48,37.599
8875,6.312,6.05,6.005,6.145,6.237,6.548,37.297
9000,6.255,6.017,6.323,6.31,6.376,6.282,37.563
9125,6.069,5.778,6.344,6.245,6.132,6.453,37.021
9250,6.129,5.971,6.42,6.432,6.112,6.38,37.444
9375,6.1,6.045,6.118,6.307,6.273,6.476,37.319
9500,6.181,5.86,6.381,6.33,6.24,6.574,37.566
9625,6.358,5.96,6.305,6.283,6.318,6.674,37.898
9750,6.196,5.492,6.098,6.252,6.301,6.655,36.994
9875,6.261,6.048,6.035,6.361,6.142,6.248,37.095
10000,6.081,5.984,6.298,6.35,6.19,6.633,37.536
10125,6.086,5.967,6.195,6.394,6.169,6.547,37.358
10250,6.114,6.052,6.298,6.285,6.305,6.642,37.696
10375,6.022,5.88,6.452,6.338,6.354,6.494,37.54
10500,6.226,5.95,6.082,6.191,6.257,6.755,37.461
10625,6.259,5.884,6.224,6.509,6.392,6.494,37.762
10750,6.109,5.914,6.365,6.123,6.393,6.571,37.475
10875,6.107,5.778,6.262,6.307,6.501,6.46,37.415
11000,6.035,5.819,6.322,6.391,6.364,6.438,37.369
11125,6.104,5.911,6.084,6.137,6.432,6.598,37.266
11250,6.13,5.997,6.422,6.175,6.226,6.525,37.475
11375,6.101,5.81,6.238,6.19,6.315,6.427,37.081
11500,5.959,5.949,6.095,6.338,6.46,6.605,37.406
11625,6.06,6.055,6.178,6.377,6.366,6.683,37.719
11750,6.179,5.93,6.193,6.165,6.274,6.806,37.547
11875,6.186,6.064,6.168,6.163,6.57,6.489,37.64
12000,6.221,6.007,6.316,6.184,6.305,6.475,37.508
12125,5.94,6.029,6.192,6.334,6.465,6.446,37.406
12250,6.014,6.03,6.057,6.319,6.376,6.737,37.533
12375,6.139,5.892,6.315,6.135,6.365,6.515,37.361
12500,6.196,6.001,6.224,6.177,6.304,6.649,37.551
12625,6.142,6.076,6.272,6.199,6.35,6.557,37.596
12750,6.114,5.908,6.326,6.273,6.386,6.545,37.552
12875,6.058,5.746,6.285,6.4,6.318,6.673,37.48
13000,5.926,5.756,6.165,6.235,6.483,6.475,37.04
13125,6.09,6.115,6.091,6.212,6.577,6.748,37.833
13250,6.104,5.919,6.301,6.397,6.4,6.453,37.574
13375,5.928,5.967,6.275,6.337,6.515,6.555,37.577
13500,6.228,6.12,6.121,6.349,6.439,6.838,38.095
13625,6.191,6.01,6.28,6.305,6.359,6.626,37.771
13750,6.357,5.972,6.236,6.222,6.446,6.694,37.927
13875,6.096,5.87,6.326,6.134,6.362,6.506,37.294
14000,6.078,5.936,6.003,6.181,6.335,6.697,37.23
14125,6.167,5.895,6.2,6.182,6.332,6.674,37.45
