time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.434,6.154,6.204,6.584,5.761,6.903,38.04
125,6.587,6.157,5.984,6.449,5.729,6.771,37.677
250,6.421,6.154,5.961,6.441,5.713,6.772,37.462
375,6.204,6.198,6.006,6.581,5.852,6.649,37.49
500,6.348,6.167,5.955,6.441,5.944,6.811,37.666
625,6.524,6.079,6.101,6.367,5.816,6.763,37.65
750,6.38,6.063,6.048,6.575,5.761,6.803,37.63
875,6.358,6.13,6.226,6.403,5.801,6.751,37.669
1000,6.367,6.203,6.043,6.673,5.726,6.858,37.87
1125,6.143,6.171,6.042,6.365,5.711,6.796,37.228
1250,6.372,6.184,6.118,6.522,5.698,6.848,37.742
1375,6.316,6.153,6.146,6.59,5.841,6.57,37.616
1500,6.346,5.939,6.141,6.349,5.802,6.787,37.364
1625,6.443,6.231,6.075,6.418,5.978,6.751,37.896
1750,6.429,6.137,6.12,6.391,5.807,6.908,37.792
1875,6.179,6.089,6.226,6.475,6.005,6.821,37.795
2000,6.406,6.108,6.116,6.4,5.825,6.8,37.655
2125,6.373,6.094,6.135,6.537,5.771,6.705,37.615
2250,6.604,6.097,6.153,6.415,5.78,6.832,37.881
2375,6.437,6.452,6.059,6.267,5.783,6.576,37.574
2500,6.343,6.187,6.171,6.469,5.89,6.863,37.923
2625,6.435,6.379,5.899,6.449,5.764,6.566,37.492
2750,6.28,6.1,6.12,6.436,5.914,6.744,37.594
2875,6.34,6.113,6.14,6.366,5.673,6.818,37.45
3000,6.305,5.985,5.999,6.488,5.879,6.855,37.511
3125,6.288,6.361,6.051,6.492,5.949,6.714,37.855
3250,6.425,6.026,6.124,6.51,5.922,6.67,37.677
3375,6.401,6.174,6.171,6.518,5.771,6.893,37.928
3500,6.42,6.225,6.02,6.521,6.058,6.867,38.111
3625,6.432,6.113,6.069,6.532,5.614,6.781,37.541
3750,6.375,6.279,6.238,6.379,5.949,6.665,37.885
3875,6.479,6.05,6.264,6.472,5.799,6.685,37.749
4000,6.653,6.275,6.226,6.533,5.838,6.834,38.359
4125,6.292,5.93,6.144,6.424,5.76,6.749,37.299
4250,6.404,6.188,5.568,6.227,5.773,6.922,37.082
4375,6.361,6.086,6.085,6.485,5.873,6.634,37.524
4500,6.417,6.187,6.153,6.256,6.004,6.827,37.844
4625,6.242,6.162,5.942,6.47,5.637,6.61,37.063
4750,6.562,6.061,6.147,6.316,6.074,6.781,37.941
4875,6.424,6.185,6.289,6.443,6.109,6.69,38.14
5000,6.453,6.123,6.17,6.465,5.626,6.8,37.637
5125,6.398,6.188,6.129,6.534,5.832,6.779,37.86
5250,6.502,6.235,6.128,6.372,5.798,6.776,37.811
5375,6.349,5.98,6.117,6.557,5.966,6.736,37.705
5500,6.32,6.027,6.149,6.562,5.887,7.008,37.953
