time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.063,6.371,6.107,6.499,5.832,6.928,37.8
125,6.242,6.376,6.03,6.488,5.772,6.818,37.726
250,6.304,6.4,6.038,6.448,5.571,6.854,37.615
375,6.186,6.398,5.954,6.515,5.761,6.904,37.718
500,6.431,6.381,6.237,6.711,5.708,7.08,38.548
625,6.263,6.248,6.215,6.715,5.644,6.849,37.934
750,6.15,6.193,6.04,6.46,5.859,6.78,37.482
875,6.286,6.32,6.013,6.426,5.603,6.77,37.418
1000,6.084,6.301,6.204,6.346,5.6,6.858,37.393
1125,6.296,6.207,5.85,6.614,5.873,6.791,37.631
1250,6.173,6.113,6.304,6.354,5.727,6.919,37.59
1375,6.391,6.147,6.047,6.456,5.731,6.765,37.537
1500,6.365,6.295,6.003,6.342,5.696,6.865,37.566
1625,6.277,6.318,6.063,6.592,5.705,6.938,37.893
1750,6.45,6.27,6.128,6.412,5.603,6.936,37.799
1875,6.046,6.587,6.119,6.553,5.811,6.958,38.074
2000,6.267,6.157,5.973,6.389,5.746,7.152,37.684
2125,6.139,6.334,6.161,6.555,5.613,6.855,37.657
2250,6.119,6.22,6.19,6.437,5.79,6.748,37.504
2375,6.181,6.239,6.068,6.404,5.728,6.993,37.613
2500,6.041,6.321,6.074,6.517,5.671,7.078,37.702
2625,6.302,6.269,6.142,6.715,5.829,6.988,38.245
2750,6.118,6.462,5.927,6.617,5.793,6.926,37.843
2875,6.342,6.187,6.287,6.707,5.787,6.959,38.269
3000,5.989,6.191,5.998,6.648,5.633,7.081,37.54
3125,6.245,6.162,6.005,6.52,5.844,6.901,37.677
3250,6.24,6.133,5.98,6.428,5.713,6.978,37.472
3375,6.22,6.293,6.094,6.526,5.781,7.144,38.058
3500,6.159,6.314,6.056,6.602,5.679,7.082,37.892
3625,6.264,6.325,6.12,6.431,5.747,6.883,37.77
3750,6.029,6.36,6.04,6.627,5.724,7.089,37.869
