time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.27,6.428,6.401,6.178,6.658,6.06,37.995
125,6.259,6.341,6.544,6.204,6.632,5.943,37.923
250,6.173,6.126,6.443,6.212,6.606,6.091,37.651
375,6.513,6.385,6.305,6.214,6.723,5.935,38.075
500,6.092,6.276,6.504,6.357,6.545,5.951,37.725
625,6.155,6.433,6.3,6.208,6.59,5.99,37.676
750,6.168,6.341,6.396,6.089,6.563,6.098,37.655
875,6.225,6.219,6.452,6.291,6.716,5.785,37.688
1000,6.226,6.275,6.58,6.336,6.623,5.967,38.007
1125,6.242,6.381,6.534,6.072,6.636,6.167,38.032
1250,6.259,6.34,6.416,6.079,6.487,5.937,37.518
1375,6.058,6.289,6.406,6.288,6.585,5.917,37.543
1500,6.892,6.234,6.557,6.236,6.618,5.992,38.529
1625,6.369,6.166,6.372,6.351,6.806,5.985,38.049
1750,6.258,6.516,6.532,6.075,6.708,6.048,38.137
1875,6.301,6.206,6.327,6.197,6.484,6.051,37.566
2000,6.319,6.136,6.393,6.156,6.687,5.945,37.636
2125,6.274,6.297,6.493,6.108,6.79,5.995,37.957
2250,6.405,6.4,6.228,6.017,6.565,6.026,37.641
2375,6.095,6.24,6.493,6.164,6.738,5.907,37.637
2500,6.239,6.168,6.471,6.239,6.763,5.887,37.767
2625,6.314,6.251,6.336,6.14,6.616,5.986,37.643
2750,6.125,6.318,6.686,6.132,6.651,5.895,37.807
2875,6.132,6.154,6.337,6.219,6.768,6.076,37.686
3000,6.051,6.373,6.348,5.978,6.654,6.17,37.574
3125,6.103,6.361,6.58,6.235,6.615,6.006,37.9
3250,6.172,6.3,6.253,6.339,6.761,5.97,37.795
3375,6.103,6.272,6.318,6.072,6.778,6.137,37.68
3500,6.328,6.185,6.381,6.09,6.46,6.258,37.702
3625,6.19,6.192,6.394,6.054,6.55,6.069,37.449
3750,6.095,6.15,6.322,6.075,6.64,6.055,37.337
3875,6.198,6.378,6.374,6.14,6.76,6.0,37.85
4000,6.012,6.115,6.445,5.986,6.503,6.093,37.154
4125,6.295,6.285,6.269,6.121,6.693,5.829,37.492
4250,6.221,6.063,6.258,6.218,6.801,5.855,37.416
4375,6.092,6.28,6.417,6.106,6.786,6.15,37.831
4500,6.167,6.221,6.536,6.193,6.701,5.888,37.706
4625,6.023,6.267,6.459,6.336,6.712,6.092,37.889
4750,6.326,6.256,6.333,6.301,6.48,6.004,37.7
4875,6.386,6.162,6.292,6.093,6.644,6.054,37.631
5000,6.198,6.314,6.476,6.368,6.542,6.054,37.952
5125,5.972,6.297,6.291,6.109,6.683,6.092,37.444
5250,6.194,6.151,6.527,6.188,6.607,5.926,37.593
5375,6.208,6.205,6.402,6.085,6.834,5.621,37.355
5500,6.144,6.276,6.241,5.988,6.712,6.009,37.37
5625,6.189,6.354,6.294,6.262,6.796,5.275,37.17
5750,6.015,6.143,6.353,6.107,6.439,6.039,37.096
5875,6.325,6.184,6.461,6.104,6.609,6.06,37.743
6000,6.091,6.128,6.459,6.223,6.513,6.072,37.486
6125,6.207,6.215,6.488,6.178,6.612,6.134,37.834
6250,6.26,6.193,6.356,6.188,6.488,5.926,37.411
6375,6.224,6.324,6.453,6.306,6.799,5.94,38.046
6500,6.281,6.277,6.553,6.14,6.686,6.223,38.16
6625,6.0,6.136,6.281,6.244,6.629,6.083,37.373
6750,6.162,6.141,6.262,6.217,6.609,5.966,37.357
6875,6.239,6.046,6.393,6.248,6.814,5.915,37.655
7000,6.044,6.261,6.183,6.116,6.75,6.008,37.362
7125,5.968,6.441,6.106,6.047,6.62,6.149,37.331
7250,6.149,6.15,6.264,6.458,6.591,6.154,37.766
7375,6.234,6.168,6.266,6.262,6.531,6.075,37.536
7500,6.022,6.219,6.312,6.051,6.661,6.106,37.371
7625,5.85,6.155,6.23,6.068,6.876,5.97,37.149
7750,6.044,6.183,6.168,6.135,6.57,6.125,37.225
7875,6.212,6.053,6.217,6.186,6.888,6.209,37.765
8000,6.1,6.122,6.253,6.133,6.692,5.954,37.254
8125,6.071,6.144,6.505,6.028,6.617,5.985,37.35
8250,6.111,6.353,6.335,6.217,6.716,6.233,37.965
8375,6.004,6.009,6.572,6.148,6.536,6.058,37.327
8500,6.193,6.053,6.391,6.106,6.751,6.02,37.514
8625,6.146,6.22,6.546,6.209,6.819,6.225,38.165
8750,5.959,6.151,6.43,6.095,6.49,5.895,37.02
8875,6.046,6.314,6.361,6.15,6.797,6.205,37.873
9000,6.154,6.098,6.32,6.18,6.814,6.138,37.704
9125,6.169,6.211,6.376,6.171,6.861,6.102,37.89
9250,6.086,6.12,6.361,6.017,6.715,6.128,37.427
9375,6.105,6.205,6.439,6.183,6.7,5.921,37.553
9500,5.95,6.013,6.273,6.085,6.647,5.997,36.965
9625,6.16,6.052,6.232,6.092,6.684,6.002,37.222
9750,6.09,6.058,6.337,6.216,6.533,6.188,37.422
9875,6.118,5.888,6.281,6.065,6.717,6.032,37.101
10000,6.144,6.054,6.191,6.148,6.627,6.071,37.235
10125,6.175,5.985,6.434,6.221,6.825,6.079,37.719
10250,5.878,6.128,6.426,6.112,6.968,6.176,37.688
10375,5.934,6.247,6.365,6.321,6.749,6.206,37.822
10500,6.128,6.305,6.367,6.159,6.657,5.934,37.55
10625,6.003,6.046,6.528,6.312,6.691,6.284,37.864
10750,6.093,6.099,6.301,6.179,6.564,6.08,37.316
10875,5.972,5.965,6.6,6.121,6.657,6.089,37.404
11000,5.898,6.087,6.265,6.15,6.821,6.165,37.386
11125,5.865,6.06,6.278,6.208,6.831,6.066,37.308
11250,5.952,5.926,6.255,6.136,6.831,5.919,37.019
11375,5.974,6.057,6.317,6.133,6.814,6.108,37.403
11500,5.877,5.962,6.411,6.289,6.933,6.154,37.626
11625,5.83,6.089,6.402,6.119,6.676,6.222,37.338
11750,6.252,6.084,6.526,6.091,6.748,6.493,38.194
11875,6.116,5.925,6.3,6.169,6.659,6.019,37.188
12000,5.856,6.049,6.579,6.078,7.025,6.053,37.64
12125,6.069,5.869,6.427,6.104,6.887,6.274,37.63
12250,6.156,5.907,6.219,6.041,6.837,6.093,37.253
12375,6.007,6.137,6.181,5.908,6.726,6.016,36.975
12500,6.058,6.085,6.08,6.247,6.715,5.939,37.124
12625,6.038,6.139,6.305,6.019,6.732,6.262,37.495
12750,5.872,5.921,6.387,6.089,6.814,6.367,37.45
12875,5.94,5.99,6.257,6.204,6.774,6.05,37.215
13000,6.081,6.195,6.394,6.205,6.86,6.069,37.804
13125,6.04,6.006,6.468,6.169,6.984,5.962,37.629
13250,5.888,6.065,6.121,6.142,6.603,6.032,36.851
13375,5.869,6.166,6.236,6.269,6.599,6.184,37.323
13500,6.153,5.979,6.291,5.938,6.585,6.094,37.04
13625,6.147,5.979,6.501,6.077,6.839,5.927,37.47
13750,5.735,5.952,6.377,6.019,6.646,6.195,36.924
13875,5.872,5.89,6.202,6.083,6.786,6.131,36.964
14000,5.947,5.938,6.41,6.212,6.905,6.138,37.55
14125,5.971,6.619,6.48,6.13,6.947,6.107,38.254
14250,6.026,6.113,6.256,6.054,6.752,6.188,37.389
14375,5.831,5.966,6.179,6.216,6.649,6.229,37.07
14500,6.055,5.832,6.237,5.971,6.713,6.178,36.986
14625,5.763,6.061,6.373,6.22,6.865,6.102,37.384
14750,5.818,6.061,6.231,6.083,6.865,6.124,37.182
14875,5.864,6.087,6.369,6.166,6.744,5.946,37.176
15000,6.012,6.06,6.509,6.157,6.723,6.13,37.591
15125,6.013,6.038,6.405,6.02,6.766,5.936,37.178
15250,5.757,5.901,6.198,6.112,6.78,6.068,36.816
15375,5.871,5.864,6.434,6.212,6.812,6.014,37.207
15500,6.026,5.96,6.38,5.911,6.958,6.125,37.36
15625,6.0,5.979,6.295,6.015,6.803,6.149,37.241
15750,5.917,5.961,6.159,5.912,6.644,6.158,36.751
15875,5.855,6.113,6.263,6.09,6.825,6.06,37.206
16000,5.941,5.897,6.369,6.047,6.699,6.109,37.062
16125,5.78,5.973,6.334,6.113,6.82,6.255,37.275
16250,5.636,6.01,6.193,6.043,6.732,6.17,36.784
16375,5.865,5.879,6.329,6.212,6.634,6.252,37.171
16500,5.901,5.999,6.338,6.203,6.797,6.353,37.591
16625,6.198,5.903,6.307,6.119,6.711,6.016,37.254
16750,5.858,5.858,6.326,6.341,6.832,5.959,37.174
16875,5.967,5.942,6.31,6.125,6.725,6.254,37.323
17000,5.906,5.93,6.237,6.262,6.708,6.171,37.214
17125,5.971,5.908,6.233,5.982,6.676,6.216,36.986
17250,5.869,5.814,6.253,6.148,6.724,6.085,36.893
17375,5.887,5.775,6.27,6.017,7.018,6.209,37.176
17500,5.845,5.952,6.131,5.925,6.862,6.347,37.062
17625,5.869,5.945,6.164,5.911,6.972,6.203,37.064
17750,5.925,6.103,6.436,5.927,6.804,6.098,37.293
17875,5.962,6.108,6.404,6.138,6.91,6.015,37.537
18000,5.904,5.75,6.435,6.117,6.835,6.26,37.301
18125,5.998,5.848,6.304,6.197,6.963,6.158,37.468
18250,5.869,6.041,6.305,6.224,6.868,6.198,37.505
18375,5.927,5.775,6.084,6.318,6.973,6.032,37.109
18500,6.03,5.941,6.194,6.192,6.915,6.211,37.483
18625,5.786,5.792,6.409,5.832,6.905,6.234,36.958
18750,5.771,5.883,6.319,5.977,6.859,6.356,37.165
18875,5.728,5.821,6.39,5.934,7.121,6.102,37.096
19000,5.777,5.721,6.467,5.969,6.782,6.235,36.951
19125,5.693,5.946,6.25,6.004,6.702,6.317,36.912
19250,5.719,5.864,6.358,6.211,6.873,6.036,37.061
19375,5.881,5.703,6.021,6.063,6.78,6.249,36.697
19500,5.698,5.777,6.406,6.126,6.767,6.061,36.835
19625,5.89,5.764,6.325,6.247,6.998,6.214,37.438
19750,5.635,5.95,6.592,6.09,6.895,6.14,37.302
19875,5.643,5.867,6.138,6.001,6.949,6.216,36.814
20000,5.62,5.828,6.309,6.18,6.519,6.165,36.621
20125,5.723,5.832,6.197,5.94,6.957,6.258,36.907
20250,5.818,5.779,6.241,6.098,6.886,6.13,36.952
20375,5.899,5.928,6.403,5.915,6.643,6.128,36.916
20500,5.929,5.828,6.396,6.068,6.896,6.326,37.443
