time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.024,6.444,6.829,5.91,7.165,5.331,37.703
125,6.065,6.493,6.756,6.047,7.243,5.525,38.129
250,6.231,6.369,6.636,6.138,7.279,5.243,37.896
375,6.22,6.453,6.583,5.961,7.401,5.421,38.039
500,6.293,6.422,6.569,5.971,7.119,5.287,37.661
625,6.095,6.375,6.602,6.014,7.223,5.314,37.623
750,6.354,6.307,6.667,6.069,7.222,5.33,37.949
875,6.117,6.259,6.615,5.859,7.052,5.276,37.178
1000,6.332,6.533,6.671,6.029,7.124,5.34,38.029
1125,6.058,6.393,6.719,5.901,7.447,5.202,37.72
1250,6.207,6.44,6.663,5.934,7.255,5.331,37.83
1375,6.293,6.259,6.542,6.1,7.345,5.296,37.835
1500,6.468,6.327,6.591,5.987,7.229,5.387,37.989
1625,6.16,6.289,6.629,6.029,7.262,5.242,37.611
1750,6.089,6.62,6.641,5.919,7.337,5.202,37.808
1875,6.309,6.242,6.638,6.061,7.268,5.423,37.941
2000,6.124,6.303,6.706,6.084,7.147,5.238,37.602
2125,6.153,6.185,6.651,5.882,7.332,5.299,37.502
2250,6.085,6.378,6.529,5.848,7.122,5.509,37.471
2375,6.165,6.467,6.61,5.971,7.113,5.284,37.61
2500,6.177,6.355,6.538,5.971,7.388,5.26,37.689
2625,6.282,6.31,6.852,6.122,7.282,5.243,38.091
2750,6.209,6.351,6.641,5.916,7.25,5.543,37.91
2875,6.042,6.491,6.689,5.904,7.365,5.342,37.833
3000,6.176,6.313,6.648,5.909,7.066,5.479,37.591
3125,6.088,6.332,6.644,5.909,7.398,5.566,37.937
3250,6.201,6.351,6.505,5.909,7.338,5.478,37.782
3375,6.317,6.409,6.675,6.035,7.355,5.394,38.185
3500,6.045,6.274,6.72,5.91,7.291,5.35,37.59
3625,6.163,6.196,6.736,5.95,7.123,5.28,37.448
3750,6.076,6.321,6.59,5.95,7.182,5.517,37.636
3875,5.928,6.485,6.54,6.004,7.347,5.402,37.706
4000,6.015,6.25,6.637,5.938,7.336,5.175,37.351
4125,6.246,6.478,6.621,6.103,7.355,5.417,38.22
4250,6.104,6.229,6.562,5.979,7.307,5.71,37.891
4375,6.156,6.252,6.585,6.064,7.533,5.478,38.068
4500,5.992,6.089,6.674,5.881,7.3,5.408,37.344
4625,5.986,6.187,6.418,5.916,7.24,5.597,37.344
4750,6.142,6.313,6.422,6.108,7.325,5.462,37.772
4875,6.18,6.166,6.611,5.875,7.185,5.646,37.663
5000,6.179,6.218,6.756,5.947,7.229,5.296,37.625
5125,6.318,6.408,6.524,5.913,7.482,5.402,38.047
5250,6.185,6.277,6.419,5.768,7.219,5.394,37.262
5375,6.178,6.222,6.598,5.856,7.284,5.387,37.525
5500,6.254,6.327,6.739,5.885,7.399,5.528,38.132
5625,6.11,6.273,6.64,5.889,7.3,5.436,37.648
5750,6.137,6.237,6.526,6.145,7.349,5.236,37.63
5875,6.187,6.145,6.646,5.969,7.317,5.458,37.722
6000,6.091,6.222,6.716,5.817,7.407,5.483,37.736
6125,6.011,6.295,6.402,5.967,7.052,5.407,37.134
6250,5.945,6.29,6.447,5.905,7.182,5.564,37.333
6375,6.031,6.298,6.592,5.852,7.302,5.343,37.418
6500,6.133,6.157,6.478,6.228,7.23,5.291,37.517
6625,6.115,6.288,6.678,5.801,7.33,5.504,37.716
6750,6.134,6.466,6.478,5.921,7.426,5.364,37.789
6875,6.054,6.273,6.608,6.11,7.388,5.444,37.877
7000,6.134,6.361,6.455,6.039,7.321,5.394,37.704
7125,6.066,6.253,6.664,6.086,7.377,5.579,38.025
7250,6.21,6.204,6.465,6.07,7.38,5.303,37.632
7375,6.114,6.311,6.606,5.949,7.375,5.303,37.658
7500,5.948,6.22,6.501,6.003,7.007,5.411,37.09
7625,5.897,6.167,6.517,5.9,7.423,5.41,37.314
7750,6.038,6.227,6.664,5.915,7.437,5.496,37.777
7875,5.835,6.227,6.274,5.969,7.359,5.568,37.232
8000,6.046,6.196,6.534,6.025,7.554,5.366,37.721
8125,6.022,6.226,6.745,5.905,7.314,5.494,37.706
8250,6.064,6.141,6.791,6.026,7.415,5.367,37.804
8375,5.939,6.145,6.69,5.906,7.35,5.498,37.528
8500,5.867,6.038,6.557,5.806,7.608,5.515,37.391
8625,6.094,6.048,6.666,6.052,7.398,5.474,37.732
8750,5.319,6.447,6.398,6.089,7.433,5.382,37.068
8875,5.972,6.014,6.557,5.935,7.442,5.408,37.328
9000,5.927,6.238,6.816,5.935,7.278,5.602,37.796
9125,6.001,6.091,6.56,6.013,7.499,5.423,37.587
9250,6.002,6.284,6.488,5.759,7.462,5.397,37.392
9375,6.011,6.025,6.482,5.907,7.247,5.538,37.21
9500,6.13,6.131,6.51,6.059,7.47,5.546,37.846
9625,5.829,6.279,6.377,5.797,7.307,5.47,37.059
9750,5.952,6.014,6.454,5.859,7.414,5.439,37.132
9875,5.904,6.137,6.667,5.938,7.437,5.674,37.757
10000,5.879,6.193,6.746,5.846,7.341,5.449,37.454
10125,5.896,6.056,6.687,6.053,7.405,5.559,37.656
10250,6.252,6.046,6.555,5.899,7.411,5.511,37.674
10375,5.985,6.012,6.471,5.853,7.638,5.629,37.588
10500,6.048,6.124,6.634,5.794,7.733,5.606,37.939
10625,5.923,6.189,6.564,5.869,7.413,5.429,37.387
10750,5.921,6.089,6.377,6.029,7.317,5.592,37.325
10875,5.942,6.149,6.424,5.951,7.379,5.66,37.505
11000,5.915,6.036,6.626,5.901,7.47,5.527,37.475
11125,5.853,6.177,6.514,5.859,7.391,5.748,37.542
11250,6.075,6.28,6.41,5.974,7.237,5.673,37.649
11375,5.959,6.073,6.682,5.816,7.503,5.455,37.488
11500,6.128,5.858,6.718,5.769,7.575,5.568,37.616
11625,5.858,6.196,6.495,5.714,7.572,5.216,37.051
11750,5.875,6.199,6.327,5.774,7.435,5.591,37.201
11875,5.937,6.067,6.695,5.904,7.547,5.635,37.785
12000,6.078,6.142,6.374,5.987,7.738,5.561,37.88
12125,6.031,6.104,6.651,5.727,7.572,5.367,37.452
12250,5.928,6.067,6.613,6.142,7.568,5.463,37.781
12375,5.885,6.036,6.592,5.918,7.704,5.471,37.606
12500,6.02,5.976,6.582,6.072,7.372,5.413,37.435
12625,5.918,5.999,6.619,5.937,7.487,5.63,37.59
12750,5.819,6.009,6.359,5.853,7.633,5.583,37.256
12875,5.702,5.989,6.697,5.95,7.392,5.677,37.407
13000,6.13,6.316,6.334,5.764,7.459,5.51,37.513
13125,5.814,6.13,6.551,5.957,7.309,5.667,37.428
13250,5.966,5.96,6.714,5.929,7.566,5.486,37.621
13375,5.844,5.788,6.516,5.86,7.513,5.57,37.091
13500,5.9,6.013,6.563,5.918,7.583,5.645,37.622
