time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.303,6.334,6.427,6.194,6.488,5.568,37.314
125,6.238,6.219,6.554,6.274,6.763,5.79,37.838
250,6.276,6.3,6.458,6.264,6.845,5.968,38.111
375,6.439,6.341,6.399,5.803,6.711,5.56,37.253
500,6.271,6.311,6.29,6.234,6.833,5.89,37.829
625,6.242,6.458,6.749,6.166,6.713,5.637,37.965
750,6.102,6.38,6.52,6.176,6.876,5.863,37.917
875,6.238,6.267,6.344,6.082,6.919,5.914,37.764
1000,6.233,6.476,6.466,6.09,6.828,5.703,37.796
1125,6.189,6.387,6.436,6.113,6.755,5.661,37.541
1250,6.284,6.394,6.344,6.093,6.763,5.794,37.672
1375,6.449,6.305,6.476,6.11,6.784,5.675,37.799
1500,6.431,6.253,6.512,6.213,6.762,5.859,38.03
1625,6.209,6.251,6.503,6.156,6.922,5.742,37.783
1750,6.225,6.531,6.635,6.079,6.859,5.664,37.993
1875,6.255,6.304,6.514,5.821,6.866,5.869,37.629
2000,6.067,6.256,6.358,6.096,6.829,5.935,37.541
2125,6.183,6.425,6.457,6.064,6.771,5.922,37.822
2250,6.24,6.538,6.4,6.174,6.641,5.745,37.738
2375,6.158,6.29,6.523,6.25,6.956,5.714,37.891
2500,6.215,6.301,6.549,6.258,6.765,5.896,37.984
2625,6.305,6.323,6.235,6.121,6.811,5.763,37.558
2750,6.225,6.266,6.607,5.964,6.889,5.575,37.526
2875,6.191,6.527,6.475,6.131,6.74,5.776,37.84
3000,6.163,6.167,6.37,6.162,6.863,5.999,37.724
3125,6.236,6.222,6.459,5.984,6.826,5.816,37.543
3250,6.24,6.386,6.546,6.094,6.614,6.078,37.958
3375,6.489,6.452,6.525,5.992,6.775,5.854,38.087
3500,6.204,6.275,6.616,6.051,6.818,5.949,37.913
3625,6.233,6.217,6.444,6.075,6.605,5.65,37.224
3750,6.355,6.296,6.514,6.199,6.784,5.779,37.927
3875,6.244,6.094,6.479,6.134,6.902,5.826,37.679
4000,6.123,6.232,6.801,6.165,6.814,5.833,37.968
4125,6.276,6.283,6.507,5.993,6.929,5.968,37.956
4250,6.162,6.47,6.341,6.069,6.83,5.847,37.719
4375,6.278,6.382,6.604,6.262,6.825,5.791,38.142
4500,6.394,6.195,6.435,6.06,6.702,5.959,37.745
4625,6.024,6.339,6.575,6.202,6.934,5.889,37.963
4750,6.234,6.226,6.222,6.082,6.695,5.859,37.318
4875,6.061,6.367,6.477,6.14,6.839,6.027,37.911
5000,5.943,6.294,6.423,6.127,6.838,5.905,37.53
5125,6.165,6.363,6.386,6.188,6.853,5.944,37.899
5250,6.207,6.198,6.258,6.169,6.849,5.786,37.467
5375,5.936,6.264,6.471,6.006,6.936,5.837,37.45
5500,6.094,6.141,6.391,5.973,6.999,5.927,37.525
5625,6.235,6.371,5.682,6.168,6.865,5.895,37.216
5750,6.118,6.21,6.416,5.831,6.741,5.894,37.21
5875,6.267,6.294,6.427,6.145,6.67,5.878,37.681
