time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.324,6.45,6.088,6.494,5.682,6.774,37.812
125,6.408,6.262,6.088,6.632,5.748,6.868,38.006
250,6.304,6.233,6.113,6.425,5.587,6.932,37.594
375,6.264,6.046,6.124,6.479,5.773,6.662,37.348
500,6.416,6.378,6.178,6.375,5.847,7.045,38.239
625,6.358,6.417,6.111,6.38,5.924,7.008,38.198
750,6.237,6.425,6.197,6.43,5.781,6.805,37.875
875,6.296,6.03,6.14,6.46,5.744,6.83,37.5
1000,6.454,6.44,6.065,6.401,5.83,6.756,37.946
1125,6.275,6.175,6.009,6.517,5.737,6.824,37.537
1250,6.302,6.302,6.148,6.403,5.684,6.956,37.795
1375,6.47,6.377,6.067,6.441,5.826,6.875,38.056
1500,6.153,6.183,6.051,6.401,5.808,6.783,37.379
1625,6.275,6.339,6.136,6.489,5.621,6.933,37.793
1750,6.329,6.22,5.996,6.567,5.826,7.033,37.971
1875,6.247,6.206,6.122,6.613,5.69,6.727,37.605
2000,6.18,6.174,6.164,6.515,5.803,6.849,37.685
2125,6.257,6.073,6.088,6.424,5.702,6.907,37.451
2250,6.109,6.31,5.948,6.531,5.666,6.923,37.487
2375,6.33,6.165,6.039,6.536,5.843,6.823,37.736
2500,6.42,6.305,5.994,6.52,5.771,6.923,37.933
2625,6.296,6.381,6.206,6.434,5.763,6.964,38.044
2750,6.557,6.267,6.123,6.456,5.663,7.119,38.185
2875,6.235,6.109,6.067,6.447,5.579,7.148,37.585
3000,6.385,6.056,6.093,6.272,5.721,6.924,37.451
3125,6.188,6.115,6.029,6.464,5.645,7.046,37.487
3250,6.27,6.242,6.175,6.25,5.612,6.931,37.48
3375,6.41,6.261,6.237,6.604,5.733,7.017,38.262
3500,6.213,6.36,6.182,6.506,5.724,6.79,37.775
3625,6.271,5.911,5.983,6.512,5.809,6.913,37.399
3750,6.078,6.214,6.273,6.408,5.884,6.808,37.665
3875,6.184,5.918,6.022,6.537,5.767,6.743,37.171
4000,6.158,6.309,6.321,6.57,5.699,6.774,37.831
4125,6.255,6.191,6.069,6.425,5.789,6.834,37.563
4250,6.173,6.311,6.259,6.339,5.709,6.982,37.773
4375,6.226,6.169,6.14,6.487,5.489,7.068,37.579
4500,6.218,6.228,6.084,6.61,6.013,6.868,38.021
4625,6.266,6.159,6.337,6.597,5.534,6.914,37.807
4750,6.422,6.292,6.02,6.456,5.875,7.01,38.075
4875,6.165,6.13,5.97,6.513,5.721,6.846,37.345
5000,6.219,6.27,6.197,6.449,5.818,6.77,37.723
5125,6.237,6.189,6.008,6.488,5.881,6.894,37.697
5250,6.527,6.554,5.962,6.503,5.776,6.839,38.161
5375,6.231,6.078,6.093,6.558,5.795,6.842,37.597
5500,6.388,6.182,5.884,6.505,5.939,6.884,37.782
5625,6.282,6.271,6.213,6.414,5.73,6.847,37.757
5750,6.218,6.151,6.088,6.457,5.789,6.85,37.553
5875,6.512,6.096,5.999,6.602,5.684,6.919,37.812
6000,6.217,6.25,6.266,6.458,5.856,6.977,38.024
6125,6.199,6.223,6.234,6.304,5.887,6.84,37.687
6250,6.19,6.171,6.218,6.395,5.814,6.864,37.652
6375,6.123,6.276,6.097,6.545,5.743,6.745,37.529
6500,6.159,6.199,6.045,6.496,5.808,6.941,37.648
6625,6.279,6.146,6.064,6.399,5.874,6.895,37.657
6750,6.121,6.163,6.144,6.376,5.867,7.002,37.673
6875,6.115,6.054,6.103,6.374,5.69,7.041,37.377
7000,6.252,5.985,6.171,6.66,5.75,6.844,37.662
7125,6.001,5.975,6.15,6.285,5.807,6.944,37.162
7250,6.259,6.06,6.12,6.302,5.917,6.947,37.605
7375,6.11,6.037,6.087,6.454,5.803,6.874,37.365
7500,6.153,6.286,5.929,6.502,5.721,6.975,37.566
7625,6.15,5.932,6.057,6.445,5.843,6.962,37.389
7750,6.295,6.118,6.228,6.621,5.808,6.824,37.894
7875,6.163,6.273,6.131,6.349,5.801,7.093,37.81
8000,6.004,6.23,6.291,6.449,5.988,6.961,37.923
8125,6.118,5.972,6.231,6.547,5.906,6.855,37.629
8250,6.23,6.188,6.025,6.361,5.798,6.857,37.459
8375,6.11,6.217,6.034,6.363,5.779,6.731,37.234
8500,6.15,6.093,6.144,6.411,5.852,7.088,37.738
8625,6.309,6.182,6.175,6.201,5.781,7.087,37.735
8750,6.184,6.112,6.081,6.441,5.81,6.829,37.457
8875,6.16,5.966,5.825,6.616,5.759,6.874,37.2
9000,6.269,5.907,6.093,6.311,5.948,6.848,37.376
9125,6.14,6.087,5.88,6.495,5.778,7.16,37.54
9250,6.18,6.009,5.967,6.521,5.516,7.222,37.415
9375,6.161,6.124,5.978,6.453,5.731,6.819,37.266
9500,6.192,6.049,6.083,6.504,5.869,6.977,37.674
9625,6.209,6.172,5.962,6.657,5.702,7.001,37.703
9750,6.11,5.9,6.058,6.492,5.895,7.098,37.553
9875,6.058,6.194,6.022,6.517,5.807,6.747,37.345
10000,6.165,5.998,6.167,6.469,5.926,7.147,37.872
10125,6.152,6.011,6.112,6.432,5.829,6.96,37.496
10250,6.2,6.155,6.047,6.418,6.021,7.108,37.949
10375,6.07,6.065,6.12,6.412,5.916,6.958,37.541
10500,6.07,6.022,6.088,6.336,5.843,7.085,37.444
10625,6.184,5.843,6.197,6.548,5.881,6.871,37.524
10750,6.216,6.108,5.987,6.615,5.778,7.028,37.732
10875,5.995,5.991,5.861,6.452,5.938,6.978,37.215
11000,6.143,6.007,6.352,6.448,5.993,6.762,37.705
11125,5.976,6.077,6.137,6.522,5.726,7.052,37.49
11250,6.095,6.048,6.149,6.337,5.83,7.035,37.494
11375,6.19,6.098,6.055,6.289,5.863,6.995,37.49
11500,6.075,6.143,5.983,6.506,5.726,7.03,37.463
11625,5.935,6.074,6.085,6.425,5.658,6.956,37.133
11750,6.066,6.149,6.073,6.441,5.821,6.916,37.466
11875,6.133,6.149,5.875,6.534,5.856,7.014,37.561
12000,6.215,6.05,6.128,6.521,6.02,7.039,37.973
12125,6.113,6.067,6.116,6.334,5.815,6.896,37.341
12250,5.972,6.159,5.811,6.244,5.665,7.088,36.939
12375,6.177,6.146,6.108,6.334,5.99,7.102,37.857
12500,6.254,6.039,6.03,6.428,6.024,7.05,37.825
12625,6.091,6.098,5.967,6.402,5.915,6.839,37.312
12750,6.27,6.022,6.083,6.427,5.763,6.968,37.533
12875,6.24,6.111,6.337,6.516,5.984,6.938,38.126
13000,6.047,6.049,6.322,6.384,5.836,6.918,37.556
13125,5.945,6.168,6.271,6.37,5.821,7.01,37.585
13250,6.054,6.117,6.263,6.628,5.877,7.054,37.993
13375,6.148,6.109,6.093,6.362,5.71,7.021,37.443
13500,5.984,6.011,6.009,6.349,5.923,7.02,37.296
13625,6.1,5.939,6.019,6.347,6.019,7.122,37.546
13750,6.212,6.009,5.965,6.318,5.754,7.22,37.478
13875,6.145,6.126,6.0,6.265,5.878,7.125,37.539
14000,6.158,5.847,6.142,6.374,5.777,6.998,37.296
14125,6.027,5.874,6.029,6.697,5.543,7.104,37.274
14250,5.959,5.867,5.995,6.579,5.599,6.92,36.919
14375,6.005,5.988,5.887,6.39,5.919,6.973,37.162
14500,6.199,6.059,6.178,6.403,5.914,6.93,37.683
14625,6.133,5.959,6.045,6.382,5.991,6.969,37.479
14750,6.23,5.951,5.995,6.524,5.837,6.978,37.515
14875,6.161,6.017,5.896,6.313,5.871,6.996,37.254
15000,6.083,5.923,5.988,6.227,5.771,6.943,36.935
15125,5.84,6.109,5.906,6.501,5.831,6.788,36.975
15250,6.003,5.796,5.956,6.507,5.792,7.064,37.118
15375,6.033,6.033,6.216,6.297,5.941,7.089,37.609
15500,6.078,5.868,5.859,6.343,5.914,7.052,37.114
15625,5.843,5.835,5.955,6.448,5.959,7.155,37.195
15750,5.948,5.759,6.183,6.532,6.023,6.98,37.425
15875,5.883,5.911,6.01,6.246,5.764,7.121,36.935
16000,6.013,5.982,6.144,6.338,5.967,6.901,37.345
16125,6.089,6.06,6.12,6.616,5.916,7.136,37.937
16250,5.714,6.001,6.1,6.433,5.825,6.935,37.008
16375,5.976,5.949,6.012,6.454,5.808,7.108,37.307
16500,5.914,5.96,5.946,6.333,5.917,7.17,37.24
16625,6.063,6.063,5.901,6.512,5.999,7.024,37.562
16750,5.824,5.941,6.054,6.478,5.958,7.125,37.38
16875,6.024,6.059,5.951,6.584,5.928,6.914,37.46
17000,5.973,5.901,5.935,6.299,6.187,6.999,37.294
17125,6.022,6.013,6.072,6.213,5.931,7.009,37.26
17250,6.054,5.874,6.044,6.356,5.832,7.118,37.278
17375,5.865,5.992,6.163,6.465,5.841,7.162,37.488
17500,5.989,6.039,6.226,6.46,5.937,7.11,37.761
17625,5.828,5.871,6.116,6.573,5.856,7.07,37.314
17750,6.03,5.993,5.89,6.354,6.008,7.026,37.301
17875,6.018,5.923,5.978,6.486,5.967,7.755,38.127
18000,6.09,6.1,6.059,6.408,5.938,7.036,37.631
18125,5.873,5.893,6.058,6.608,6.079,7.09,37.601
18250,6.089,5.941,6.097,6.289,5.825,7.254,37.495
18375,5.88,5.906,6.038,6.354,5.968,7.087,37.233
18500,5.802,5.868,5.987,6.48,5.94,7.1,37.177
18625,5.981,5.883,5.992,6.583,6.047,7.039,37.525
18750,5.85,5.974,6.144,6.383,5.955,7.296,37.602
18875,5.881,5.929,5.958,6.423,5.952,7.001,37.144
19000,5.96,5.67,5.993,6.464,5.824,7.093,37.004
19125,5.926,5.894,6.094,6.511,6.064,7.056,37.545
19250,5.91,5.977,6.013,6.369,6.055,7.065,37.389
19375,5.809,5.984,6.044,6.352,5.875,7.132,37.196
19500,5.998,6.123,5.828,6.403,5.783,7.23,37.365
19625,5.887,6.005,6.137,6.495,5.749,6.991,37.264
19750,5.966,5.707,6.001,6.618,5.836,6.959,37.087
19875,5.745,5.888,5.916,6.513,6.03,7.204,37.296
20000,5.829,5.899,6.09,6.274,5.842,6.991,36.925
20125,5.852,5.815,5.915,6.237,5.989,7.141,36.949
20250,6.016,5.819,6.104,6.344,6.079,7.023,37.385
20375,5.969,5.902,5.935,6.359,5.991,7.15,37.306
20500,5.963,5.622,5.892,6.398,5.866,6.959,36.7
20625,5.846,5.901,6.094,6.47,6.014,6.989,37.314
20750,5.679,5.8,5.914,6.327,5.85,7.186,36.756
20875,5.865,6.002,5.936,6.416,5.928,7.159,37.306
21000,5.755,5.871,5.988,6.343,6.045,7.15,37.152
21125,5.851,5.967,6.007,6.409,5.951,7.081,37.266
21250,5.856,6.008,5.96,6.359,5.894,6.982,37.059
21375,5.949,5.924,6.087,6.315,5.933,7.257,37.465
21500,5.718,5.786,6.146,6.339,5.898,7.096,36.983
21625,5.915,5.771,6.105,6.377,5.893,7.068,37.129
21750,5.85,6.05,5.841,6.394,5.933,7.181,37.249
21875,5.857,5.806,5.945,6.499,6.061,7.152,37.32
22000,5.815,5.847,6.09,6.318,5.846,7.101,37.017
22125,6.047,5.7,6.108,6.345,6.139,7.182,37.521
22250,5.954,5.846,6.007,6.298,5.884,7.157,37.146
22375,6.011,5.743,6.031,6.242,6.13,7.166,37.323
22500,5.898,5.781,5.876,6.554,6.082,7.047,37.238
22625,5.865,5.706,6.003,6.337,5.939,6.864,36.714
22750,5.943,5.797,5.997,6.254,6.219,7.178,37.388
22875,5.91,5.878,5.991,6.519,6.106,7.148,37.552
23000,5.841,5.593,6.004,6.404,6.068,6.968,36.878
23125,5.873,5.836,6.114,6.237,5.77,6.91,36.74
23250,5.799,5.764,5.902,6.424,6.006,7.144,37.039
23375,5.996,5.852,6.149,6.372,5.936,7.249,37.554
23500,5.859,5.55,6.068,6.624,5.97,7.337,37.408
23625,6.008,5.949,6.075,6.346,5.877,7.246,37.501
23750,5.992,5.849,5.83,6.333,6.066,7.313,37.383
23875,5.901,5.742,5.876,6.184,5.85,7.251,36.804
24000,5.755,5.854,6.058,6.165,5.966,7.293,37.091
24125,5.909,5.851,5.869,6.37,6.081,7.235,37.315
24250,5.846,5.768,5.993,6.256,5.888,7.09,36.841
24375,5.772,5.849,5.628,6.34,6.043,7.013,36.645
24500,5.92,5.772,6.134,6.318,6.143,7.277,37.564
24625,5.91,5.673,6.188,6.266,6.138,7.104,37.279
24750,5.932,5.605,6.051,6.549,6.072,7.174,37.383
24875,5.806,5.816,6.069,6.455,5.933,7.228,37.307
25000,5.773,5.818,5.96,6.337,5.996,7.205,37.089
25125,5.71,5.736,5.874,6.364,6.225,7.271,37.18
25250,5.696,5.61,5.882,6.468,5.897,7.253,36.806
25375,5.771,5.801,6.066,6.31,5.942,7.15,37.04
25500,5.799,5.793,6.001,6.379,6.088,7.272,37.332
25625,5.88,5.957,5.997,6.469,6.153,7.116,37.572
25750,5.594,5.716,5.907,6.277,6.021,7.089,36.604
25875,5.75,5.68,5.784,6.376,6.043,7.183,36.816
26000,5.71,5.693,5.843,6.412,6.054,7.163,36.875
26125,6.056,5.566,6.179,6.442,6.067,7.394,37.704
26250,5.602,5.875,6.031,6.344,6.114,7.155,37.121
26375,5.931,5.606,5.915,6.354,6.205,7.306,37.317
26500,5.705,5.919,5.826,6.386,5.979,7.112,36.927
26625,5.846,5.703,5.979,6.427,6.044,6.991,36.99
26750,5.663,5.607,6.058,6.012,6.161,7.39,36.891
26875,5.591,5.674,6.063,6.218,6.158,7.097,36.801
27000,5.784,5.467,6.09,6.307,6.005,7.185,36.838
27125,5.627,5.756,5.832,6.412,5.997,7.333,36.957
27250,5.453,5.729,5.94,6.518,6.105,7.19,36.935
27375,5.88,5.594,6.1,6.29,6.174,7.326,37.364
27500,5.746,5.679,5.915,6.446,5.971,7.183,36.94
27625,5.505,5.753,6.251,6.43,6.154,7.386,37.479
27750,5.58,5.657,5.976,6.276,6.093,7.186,36.768
