time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.401,6.422,6.458,6.125,7.007,5.843,38.256
125,6.324,6.163,6.437,6.065,6.77,5.651,37.41
250,6.271,6.148,6.558,6.092,6.929,5.755,37.753
375,6.43,6.135,6.488,6.226,6.911,5.734,37.924
500,6.447,6.06,6.366,6.267,6.812,5.736,37.688
625,6.123,6.259,6.54,6.185,7.071,6.028,38.206
750,6.308,6.212,6.334,5.991,6.862,5.751,37.458
875,6.169,6.185,6.402,6.07,7.041,5.721,37.588
1000,6.225,6.264,6.318,5.981,6.701,5.858,37.347
1125,6.264,6.127,6.625,6.042,6.906,5.799,37.763
1250,6.277,6.053,6.587,6.207,6.904,5.704,37.732
1375,6.41,6.256,6.225,6.087,7.038,5.779,37.795
1500,6.318,6.378,6.546,6.255,6.864,5.888,38.249
1625,6.275,6.232,6.529,6.144,6.685,5.854,37.719
1750,6.257,6.303,6.594,5.97,6.735,5.691,37.55
1875,6.166,6.181,6.414,6.15,6.999,5.701,37.611
2000,6.272,6.405,6.095,6.039,6.721,5.837,37.369
2125,6.361,6.237,6.452,6.087,7.106,5.705,37.948
2250,6.355,6.374,6.38,6.045,6.921,5.749,37.824
2375,6.329,6.091,6.633,5.977,6.795,5.754,37.579
2500,6.362,6.297,6.451,6.096,6.892,5.594,37.692
2625,6.287,6.113,6.445,6.242,6.827,5.717,37.631
2750,6.32,6.327,6.766,6.093,6.948,5.689,38.143
2875,6.208,6.403,6.334,6.299,6.915,5.67,37.829
3000,6.343,6.228,6.462,6.083,6.912,5.746,37.774
3125,6.397,6.183,6.22,6.065,7.065,5.857,37.787
3250,6.199,6.244,6.426,6.157,6.919,5.907,37.852
3375,6.213,6.138,6.38,6.092,6.822,5.804,37.449
3500,6.329,5.743,6.466,6.214,6.954,5.694,37.4
3625,6.208,6.279,6.563,6.044,6.925,5.839,37.858
3750,6.356,6.342,6.447,5.969,6.874,5.817,37.805
3875,6.016,6.13,6.382,5.929,7.089,5.664,37.21
4000,6.218,6.198,6.465,6.232,6.942,5.674,37.729
4125,6.356,6.35,6.462,6.063,7.074,5.797,38.102
4250,6.221,6.124,6.313,6.163,6.958,5.649,37.428
4375,6.281,6.112,6.631,6.211,6.918,5.705,37.858
4500,6.177,6.262,6.426,6.179,7.04,5.803,37.887
4625,5.997,6.051,6.505,6.281,6.877,5.965,37.676
4750,6.193,6.234,6.382,6.447,6.843,5.84,37.939
4875,6.279,6.01,6.304,6.124,7.06,6.082,37.859
5000,6.225,6.116,6.686,6.053,7.074,5.86,38.014
5125,6.163,6.173,6.467,6.019,6.911,5.825,37.558
5250,6.071,6.179,6.501,6.143,6.948,5.809,37.651
5375,6.193,6.226,6.459,6.175,6.887,5.921,37.861
5500,6.202,6.351,6.347,6.24,6.823,5.881,37.844
5625,6.121,6.211,6.55,6.046,6.925,5.859,37.712
5750,6.088,6.027,6.618,5.927,7.154,5.733,37.547
5875,6.084,6.277,6.247,6.064,6.902,5.567,37.141
6000,6.257,6.112,6.481,6.0,6.744,5.742,37.336
6125,6.112,6.235,6.619,6.117,6.891,5.737,37.711
6250,6.087,5.952,6.493,5.987,6.888,5.782,37.189
6375,6.276,5.944,6.531,6.298,6.955,5.852,37.856
6500,6.279,6.107,6.399,6.023,6.913,5.814,37.535
