time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.602,6.46,5.789,6.489,5.463,7.196,37.999
125,6.301,6.31,6.063,6.528,5.369,7.209,37.78
250,6.376,6.119,5.904,6.547,5.402,7.421,37.769
375,6.349,6.296,6.06,6.716,5.344,7.278,38.043
500,6.519,6.345,6.096,6.579,5.315,7.255,38.109
625,6.359,6.125,6.029,6.648,5.341,7.092,37.594
750,6.347,6.232,5.955,6.754,5.351,7.163,37.802
875,6.321,6.146,6.001,6.434,5.365,7.13,37.397
1000,6.531,6.064,5.951,6.512,5.377,7.302,37.737
1125,6.385,6.14,6.135,6.623,5.503,7.211,37.997
1250,6.431,6.043,5.885,6.626,5.476,7.014,37.475
1375,6.295,6.201,6.007,6.625,5.584,6.979,37.691
1500,6.272,6.12,5.972,6.632,5.661,7.131,37.788
1625,6.358,6.197,6.073,6.413,5.256,7.1,37.397
1750,6.424,6.245,5.91,6.713,5.415,7.213,37.92
1875,6.418,6.232,5.97,6.658,5.335,7.107,37.72
2000,6.338,6.118,5.887,6.576,5.316,7.129,37.364
2125,6.366,6.241,5.95,6.49,5.557,7.184,37.788
2250,6.384,6.161,5.86,6.657,5.319,7.279,37.66
2375,6.196,6.302,5.921,6.655,5.322,7.289,37.685
2500,6.398,6.361,5.827,6.587,5.478,7.282,37.933
2625,6.41,6.096,5.941,6.746,5.419,7.096,37.708
2750,6.415,6.088,5.863,6.539,5.509,7.179,37.593
2875,6.355,6.189,6.041,6.685,5.487,7.095,37.852
3000,6.397,6.277,6.011,6.481,5.507,7.319,37.992
3125,6.345,6.317,5.966,6.57,5.522,7.209,37.929
3250,6.451,6.184,6.02,6.682,5.23,7.266,37.833
3375,6.599,6.182,5.909,6.575,5.547,7.109,37.921
3500,6.381,6.113,6.026,6.782,5.436,7.088,37.826
3625,6.376,6.301,6.004,6.491,5.519,7.198,37.889
3750,6.169,6.293,6.024,6.579,5.635,7.145,37.845
3875,6.34,6.044,5.875,6.671,5.342,7.188,37.46
4000,6.298,6.28,5.944,6.61,5.543,7.191,37.866
4125,6.369,5.99,6.022,6.537,5.426,7.18,37.524
4250,6.353,6.283,5.96,6.366,5.482,7.338,37.782
4375,6.365,6.047,6.071,6.615,5.43,7.223,37.751
4500,6.196,6.132,5.879,6.527,5.461,7.191,37.386
4625,6.564,6.233,6.018,6.432,5.531,7.31,38.088
4750,6.363,6.204,5.976,6.464,5.35,7.268,37.625
4875,6.112,6.04,5.892,6.782,5.541,7.15,37.517
5000,6.559,6.078,5.907,6.638,5.323,7.217,37.722
5125,6.269,6.096,5.928,6.739,5.509,7.225,37.766
5250,6.183,6.008,5.822,6.616,5.383,7.156,37.168
5375,6.515,6.032,5.861,6.553,5.911,7.382,38.254
5500,6.457,5.96,5.984,6.485,5.299,7.248,37.433
5625,7.145,5.915,5.963,6.651,5.292,7.442,38.408
5750,6.442,6.017,5.931,6.653,5.455,7.277,37.775
5875,6.376,5.953,5.991,6.593,5.401,7.093,37.407
6000,6.368,6.19,6.129,6.496,5.441,7.305,37.929
6125,6.186,5.952,6.069,6.455,5.7,7.294,37.656
6250,6.215,6.053,5.837,6.713,5.346,7.178,37.342
6375,6.457,6.062,6.133,6.613,5.49,7.205,37.96
6500,6.345,5.84,6.004,6.784,5.411,7.156,37.54
6625,6.316,6.141,5.94,6.548,5.497,7.285,37.727
6750,6.5,6.034,5.98,6.745,5.536,7.284,38.079
6875,6.277,6.083,5.946,6.489,5.445,7.118,37.358
7000,6.376,6.247,6.084,6.484,5.428,7.208,37.827
7125,6.337,6.119,5.875,6.675,5.595,7.304,37.905
7250,6.115,6.187,5.833,6.591,5.465,7.202,37.393
7375,6.281,6.004,6.061,6.596,5.617,7.279,37.838
7500,6.166,6.09,5.919,6.806,5.544,7.232,37.757
7625,6.187,5.968,6.075,6.684,5.675,7.241,37.83
7750,6.301,6.054,5.987,6.627,5.592,7.344,37.905
7875,6.302,6.078,6.127,6.648,5.506,7.332,37.993
8000,6.258,5.91,6.026,6.524,5.393,7.44,37.551
8125,6.363,6.21,5.87,6.373,5.52,7.351,37.687
8250,6.253,5.954,6.077,6.549,5.523,7.337,37.693
8375,6.405,6.205,5.926,6.571,5.443,7.222,37.772
8500,6.39,6.025,6.062,6.708,5.473,7.207,37.865
8625,6.265,6.096,5.986,6.553,5.378,7.071,37.349
8750,6.192,5.906,6.037,6.416,5.453,7.396,37.4
8875,6.25,5.994,5.983,6.559,5.524,7.314,37.624
9000,6.16,5.745,6.324,6.72,5.58,7.507,38.036
