time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.318,6.58,6.102,6.347,6.186,6.565,38.098
125,6.228,6.251,6.153,6.384,5.83,6.571,37.417
250,6.167,6.476,6.28,6.481,6.117,6.427,37.948
375,6.238,6.392,6.111,6.38,6.118,6.64,37.879
500,6.236,6.349,6.3,6.166,6.14,6.47,37.661
625,6.141,6.384,6.197,6.419,6.208,6.478,37.827
750,6.171,6.225,6.309,6.29,6.078,6.467,37.54
875,6.097,6.238,6.133,6.445,6.11,6.368,37.391
1000,6.219,6.234,6.244,6.246,6.055,6.405,37.403
1125,6.222,6.441,6.168,6.421,6.148,6.457,37.857
1250,6.238,6.378,6.259,6.196,6.041,6.476,37.588
1375,6.3,6.432,6.263,6.462,6.243,6.456,38.156
1500,6.147,6.288,6.394,6.262,6.055,6.528,37.674
1625,6.244,6.403,6.305,6.304,6.039,6.54,37.835
1750,6.437,6.263,6.196,6.527,6.205,6.645,38.273
1875,6.285,6.416,6.08,6.391,6.149,6.364,37.685
2000,6.316,6.198,6.064,6.218,6.201,6.384,37.381
2125,6.264,6.352,6.235,6.319,5.954,6.522,37.646
2250,6.233,6.248,6.22,6.484,5.988,6.342,37.515
2375,6.231,6.406,6.204,6.439,6.128,6.654,38.062
2500,6.255,6.387,6.258,6.369,5.995,6.497,37.761
2625,6.342,6.437,6.292,6.239,6.029,6.368,37.707
2750,6.134,6.336,6.394,6.237,6.164,6.57,37.835
2875,6.118,6.43,6.294,6.321,5.86,6.541,37.564
3000,6.495,6.33,6.36,6.35,5.932,6.591,38.058
3125,6.131,6.335,6.185,6.335,6.171,6.278,37.435
3250,6.328,6.25,6.306,6.329,6.452,6.48,38.145
3375,6.231,6.346,6.214,6.357,6.204,6.399,37.751
3500,6.212,6.415,6.404,6.415,6.076,6.452,37.974
3625,6.367,6.228,6.361,6.516,6.328,6.472,38.272
3750,6.101,6.215,6.285,6.407,6.125,6.55,37.683
3875,6.092,6.307,6.409,6.195,5.983,6.282,37.268
4000,6.328,6.254,6.234,6.15,6.262,6.512,37.74
4125,6.045,6.34,6.208,6.267,5.952,6.301,37.113
4250,6.292,6.339,6.295,6.544,6.003,6.545,38.018
4375,6.048,6.258,6.166,6.444,6.287,6.382,37.585
4500,6.216,6.35,6.287,6.422,6.258,6.529,38.062
4625,6.274,6.564,6.194,6.222,6.021,6.325,37.6
4750,6.037,6.339,6.311,6.444,6.178,6.457,37.766
4875,6.248,6.324,6.16,6.377,6.197,6.518,37.824
5000,6.321,6.283,6.069,6.363,6.268,6.523,37.827
5125,6.227,6.395,6.33,6.439,6.081,6.349,37.821
5250,6.331,6.285,6.287,6.4,6.075,6.508,37.886
5375,6.205,6.189,6.341,6.385,6.304,6.577,38.001
5500,6.098,6.205,6.434,6.473,6.396,6.428,38.034
5625,6.263,6.3,6.289,6.162,6.04,6.51,37.564
5750,6.286,6.185,6.259,6.332,6.449,6.433,37.944
5875,6.224,6.191,6.252,6.263,6.072,6.496,37.498
6000,6.059,6.327,6.235,6.372,6.189,6.717,37.899
6125,6.133,6.157,6.156,6.429,6.098,6.546,37.519
6250,6.269,6.243,6.123,6.389,6.257,6.468,37.749
6375,6.079,6.254,6.149,6.404,6.091,6.392,37.369
6500,6.328,6.095,6.282,6.566,6.307,6.514,38.092
6625,6.183,6.28,6.256,6.385,6.098,6.352,37.554
6750,6.209,6.227,6.242,6.319,6.196,6.393,37.586
6875,6.167,6.428,6.372,6.35,6.224,6.479,38.02
7000,6.075,6.442,6.155,6.4,6.1,6.637,37.809
7125,5.989,6.314,6.252,6.443,6.184,6.321,37.503
7250,6.21,6.316,6.178,6.111,6.287,6.607,37.709
7375,5.98,6.189,6.113,6.336,6.162,6.476,37.256
7500,5.923,6.231,6.226,6.186,6.181,6.656,37.403
7625,6.076,6.248,6.244,6.415,6.32,6.547,37.85
7750,6.157,6.266,6.257,6.342,6.277,6.565,37.864
7875,5.935,6.294,6.188,6.385,6.184,6.522,37.508
8000,6.163,6.124,5.962,6.365,6.181,6.563,37.358
8125,6.037,6.293,6.241,6.379,6.125,6.33,37.405
8250,5.958,6.307,6.195,6.52,6.321,6.574,37.875
8375,6.092,6.236,6.382,6.364,6.107,6.423,37.604
8500,6.019,6.205,6.114,6.347,6.239,6.746,37.67
8625,6.11,6.271,6.261,6.316,6.327,6.577,37.862
8750,5.986,6.202,6.167,6.25,6.031,6.556,37.192
8875,6.167,6.182,5.992,6.444,6.087,6.712,37.584
9000,6.074,6.171,6.241,6.208,6.273,6.599,37.566
9125,6.119,6.518,6.194,6.326,6.3,6.495,37.952
9250,6.066,6.358,6.261,6.342,6.234,6.572,37.833
9375,6.037,6.387,6.266,6.321,6.215,6.487,37.713
9500,6.051,6.276,6.3,6.407,6.192,6.549,37.775
9625,5.988,6.237,6.06,6.164,6.141,6.454,37.044
9750,6.123,6.212,6.077,6.478,6.169,6.289,37.348
9875,5.943,6.177,6.027,6.276,6.097,6.405,36.925
10000,6.258,6.299,6.352,6.205,6.184,6.5,37.798
10125,6.324,6.244,5.941,6.323,6.349,6.608,37.789
10250,5.967,6.481,6.142,6.309,6.357,6.524,37.78
10375,6.069,6.277,6.288,6.237,6.204,6.497,37.572
10500,6.228,6.268,6.152,6.229,6.256,6.672,37.805
