time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.072,6.149,6.283,6.342,6.237,6.26,37.343
125,6.272,6.525,5.968,6.371,6.149,6.273,37.558
250,6.34,6.311,6.297,6.165,6.214,6.411,37.738
375,6.234,6.214,6.159,6.358,6.291,6.396,37.652
500,6.123,6.403,6.45,6.395,5.983,6.439,37.793
625,6.387,6.215,6.128,6.329,6.133,6.295,37.487
750,6.14,6.263,6.104,6.391,6.353,6.426,37.677
875,6.183,6.359,6.198,6.588,6.238,6.246,37.812
1000,6.441,6.274,6.26,6.275,6.141,6.428,37.819
1125,6.254,6.439,6.432,6.303,6.17,6.463,38.061
1250,6.268,6.373,6.118,6.151,6.217,6.398,37.525
1375,6.385,6.291,6.214,6.353,6.226,6.365,37.834
1500,6.262,6.32,6.093,6.247,6.118,6.158,37.198
1625,6.286,6.245,6.12,6.273,6.355,6.441,37.72
1750,6.361,6.295,6.257,6.344,6.365,6.414,38.036
1875,6.219,6.348,6.158,6.178,6.024,6.457,37.384
2000,6.133,6.461,6.338,6.124,6.173,6.606,37.835
2125,6.333,6.269,6.433,6.287,6.307,6.372,38.001
2250,6.374,6.207,6.145,6.334,6.196,6.405,37.661
2375,6.301,6.024,6.235,6.261,6.09,6.603,37.514
2500,6.396,6.274,6.404,6.453,6.196,6.345,38.068
2625,6.416,6.31,6.263,6.409,6.216,6.283,37.897
2750,6.121,6.353,6.272,6.307,6.199,6.357,37.609
2875,6.248,6.213,6.134,6.297,6.251,6.024,37.167
3000,6.027,6.198,6.142,6.159,6.132,6.333,36.991
3125,6.231,6.282,6.203,6.41,6.126,6.578,37.83
3250,6.388,6.197,6.1,6.291,6.41,6.164,37.55
3375,6.319,6.091,6.27,6.17,6.053,6.604,37.507
3500,6.301,6.312,6.279,6.334,5.954,6.266,37.446
3625,6.257,6.265,6.006,6.193,6.121,6.477,37.319
3750,6.277,6.128,6.049,6.452,6.296,6.666,37.868
3875,6.135,6.202,6.232,6.35,6.39,6.627,37.936
