time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.408,6.26,6.318,6.31,6.061,6.434,37.791
125,6.096,6.229,6.464,6.387,5.909,6.489,37.574
250,6.203,6.424,6.167,6.525,6.259,6.468,38.046
375,6.472,6.027,6.282,6.206,6.101,6.473,37.561
500,6.249,6.281,6.12,6.419,6.084,6.518,37.671
625,6.408,6.275,6.339,6.439,6.248,6.398,38.107
750,6.237,6.415,6.279,6.339,6.114,6.523,37.907
875,6.428,6.379,6.249,6.305,6.118,6.596,38.075
1000,6.304,6.271,6.31,6.218,6.182,6.498,37.783
1125,6.431,6.181,6.203,6.404,6.107,6.619,37.945
1250,6.292,6.306,6.232,6.53,6.0,6.49,37.85
1375,6.309,6.167,6.289,6.345,6.174,6.579,37.863
1500,6.414,6.234,6.145,6.291,6.26,6.628,37.972
1625,6.453,6.225,6.296,6.357,6.167,6.544,38.042
1750,6.291,6.231,6.188,6.428,5.885,6.526,37.549
1875,6.29,6.263,6.109,6.321,6.149,6.516,37.648
2000,6.346,6.274,5.964,6.214,6.227,6.565,37.59
2125,6.201,6.054,6.281,6.285,6.131,6.52,37.472
2250,6.508,6.271,6.34,6.322,6.216,6.408,38.065
2375,6.345,6.205,6.3,6.416,6.204,6.466,37.936
2500,6.362,6.218,6.041,6.178,6.064,6.429,37.292
2625,6.514,6.082,6.25,6.47,6.018,6.423,37.757
2750,6.198,6.164,6.2,6.312,6.042,6.477,37.393
2875,6.141,6.155,6.386,6.273,6.096,5.966,37.017
3000,6.2,6.186,6.249,6.423,6.071,6.622,37.751
3125,6.291,6.194,6.433,6.161,6.281,6.503,37.863
3250,6.283,6.092,6.134,6.162,6.151,6.485,37.307
3375,6.241,6.242,6.238,6.329,6.202,6.558,37.81
3500,6.144,6.013,6.391,6.427,6.128,6.445,37.548
3625,6.267,6.37,6.273,6.282,5.959,6.54,37.691
3750,6.168,6.365,6.17,6.338,6.143,6.546,37.73
3875,6.266,6.144,6.182,6.234,6.229,6.689,37.744
4000,6.101,6.195,6.064,6.26,6.103,6.528,37.251
4125,6.369,6.007,6.22,6.376,6.119,6.57,37.661
4250,6.153,6.182,6.244,6.335,6.193,6.612,37.719
4375,6.25,6.338,6.215,6.309,6.135,6.668,37.915
4500,6.386,6.39,6.231,6.338,6.079,6.602,38.026
4625,6.347,6.197,6.092,6.513,6.068,6.325,37.542
4750,6.295,6.18,6.316,6.264,6.148,6.392,37.595
4875,6.24,6.114,6.233,6.381,6.156,6.483,37.607
5000,6.145,6.082,6.263,6.394,6.202,6.692,37.778
5125,6.356,6.194,6.41,6.371,6.176,6.58,38.087
5250,6.346,6.36,6.164,6.356,6.212,6.526,37.964
5375,6.131,6.18,6.218,6.371,6.315,6.67,37.885
5500,6.049,6.027,6.234,6.169,6.167,6.397,37.043
5625,6.238,6.178,6.18,6.522,6.319,6.758,38.195
5750,6.237,6.15,6.191,6.479,6.247,6.58,37.884
5875,6.293,6.052,6.143,6.325,6.206,6.547,37.566
6000,6.196,6.204,6.252,6.284,6.155,6.443,37.534
6125,6.385,6.168,6.339,6.404,6.233,6.414,37.943
6250,6.288,6.217,6.341,6.218,6.159,6.558,37.781
6375,6.073,6.31,6.093,6.329,6.16,6.427,37.392
6500,6.197,6.104,6.373,6.305,6.245,6.497,37.721
6625,6.184,6.022,6.287,6.39,6.194,6.509,37.586
6750,6.182,6.013,6.187,6.183,6.214,6.564,37.343
6875,6.074,6.296,6.184,6.155,6.363,6.52,37.592
7000,6.358,6.086,6.207,6.435,6.26,6.533,37.879
7125,6.233,6.176,6.318,6.299,6.068,6.638,37.732
7250,6.205,6.281,6.238,6.273,6.292,6.427,37.716
7375,6.101,6.095,6.219,6.307,6.201,6.659,37.582
7500,6.162,6.197,6.346,6.233,6.27,6.456,37.664
7625,6.074,6.247,6.176,6.516,5.988,6.507,37.508
7750,6.2,6.245,6.058,6.297,6.249,6.658,37.707
7875,6.185,6.234,6.228,6.353,5.992,6.687,37.679
8000,6.271,6.094,6.14,6.355,6.247,6.422,37.529
8125,6.088,6.112,6.096,6.37,6.388,6.655,37.709
8250,6.244,6.245,6.21,6.261,6.113,6.663,37.736
8375,6.222,5.954,6.231,6.366,6.296,6.522,37.591
8500,6.302,6.238,6.152,6.33,6.298,6.502,37.822
8625,6.058,6.053,6.213,6.304,6.365,6.65,37.643
8750,6.034,6.008,6.341,6.208,6.216,6.515,37.322
8875,6.056,6.095,6.262,6.283,6.166,6.427,37.289
9000,6.279,6.239,6.018,6.234,6.206,6.78,37.756
9125,6.147,6.222,6.264,6.237,6.236,6.439,37.545
9250,6.192,6.146,6.11,6.351,6.115,6.592,37.506
9375,6.275,6.192,6.148,6.35,6.282,6.548,37.795
9500,6.243,6.101,6.219,6.428,6.103,6.455,37.549
9625,5.983,6.173,6.207,6.338,6.131,6.614,37.446
9750,6.063,5.961,6.057,6.451,6.123,6.409,37.064
9875,6.111,6.171,6.336,6.328,6.359,6.531,37.836
10000,6.237,6.113,6.029,6.434,6.239,6.65,37.702
10125,6.289,6.126,6.08,6.216,6.289,6.585,37.585
10250,6.016,6.148,5.969,6.205,6.229,6.571,37.138
10375,5.946,6.211,6.109,6.352,6.21,6.62,37.448
10500,6.202,5.922,6.068,6.403,6.106,6.429,37.13
10625,6.211,6.118,6.068,6.397,6.294,6.497,37.585
10750,6.142,5.919,6.186,6.426,6.113,6.763,37.549
10875,5.987,6.02,6.101,6.235,6.217,6.749,37.309
11000,5.989,6.068,6.209,6.23,6.171,6.775,37.442
11125,6.099,6.136,5.988,6.227,6.317,6.692,37.459
11250,6.382,6.068,6.22,6.277,6.125,6.668,37.74
11375,6.12,6.031,6.212,6.398,6.216,6.648,37.625
11500,6.191,6.144,6.124,6.423,6.081,6.601,37.564
11625,6.055,5.877,6.048,6.202,6.348,6.47,37.0
11750,6.195,6.103,6.128,6.172,6.334,6.597,37.529
11875,6.061,6.122,6.223,6.279,6.315,6.636,37.636
12000,5.98,6.139,6.295,6.303,6.315,6.563,37.595
12125,6.292,6.157,6.222,6.242,6.22,6.465,37.598
12250,6.072,5.928,6.272,6.217,6.522,6.669,37.68
12375,5.963,5.924,6.125,6.213,6.328,6.478,37.031
12500,6.234,6.087,6.191,6.315,6.408,6.676,37.911
12625,6.066,6.206,6.126,6.362,6.233,6.73,37.723
12750,6.082,5.988,6.101,6.493,6.245,6.638,37.547
12875,6.069,6.015,6.239,6.495,6.274,6.384,37.476
13000,6.056,6.053,6.254,6.285,6.405,6.649,37.702
13125,6.219,6.002,6.148,6.217,6.327,6.638,37.551
13250,6.083,5.906,6.247,6.206,6.257,6.733,37.432
