time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,5.073,5.091,5.106,5.164,5.107,5.097,30.638
125,5.068,4.904,5.095,5.1,4.93,5.186,30.283
250,5.145,4.929,5.205,5.092,5.124,5.068,30.563
375,5.222,5.131,5.353,5.085,5.096,4.926,30.813
500,5.141,5.134,5.145,5.232,5.083,5.125,30.86
625,5.204,5.079,5.148,5.066,5.051,5.231,30.779
750,5.177,5.053,5.162,5.165,5.042,4.977,30.576
875,5.147,5.117,5.125,5.109,5.001,5.009,30.508
1000,5.376,5.059,5.174,5.067,4.931,5.158,30.765
1125,5.087,5.049,5.059,5.026,5.163,5.138,30.522
1250,5.1,5.054,4.981,5.113,5.213,5.051,30.512
1375,5.231,5.189,5.092,5.159,5.079,4.903,30.653
1500,5.198,5.001,4.977,4.973,5.269,5.105,30.523
1625,5.242,4.968,5.122,5.137,5.108,5.056,30.633
1750,5.198,5.18,4.941,5.28,5.133,5.182,30.914
1875,5.261,5.016,4.964,5.106,5.156,5.097,30.6
2000,5.222,5.126,4.865,5.112,5.118,5.203,30.646
2125,5.064,4.952,5.073,5.233,5.163,5.079,30.564
2250,5.199,5.06,5.155,5.054,5.1,5.205,30.773
2375,5.182,5.142,5.163,5.187,5.115,5.056,30.845
2500,5.231,5.04,5.214,5.022,5.303,5.184,30.994
2625,5.046,4.826,4.988,5.139,5.093,5.096,30.188
2750,5.184,5.101,5.094,5.152,5.25,5.194,30.975
2875,5.04,5.046,5.073,5.165,5.001,5.263,30.588
3000,4.946,5.043,5.131,5.006,5.159,5.121,30.406
3125,5.159,4.894,5.293,5.013,5.149,5.059,30.567
3250,5.176,4.91,5.243,5.133,5.101,5.262,30.825
3375,5.082,4.97,5.157,5.282,5.126,5.18,30.797
3500,5.083,4.961,5.183,5.199,5.195,5.096,30.717
3625,5.04,4.888,5.108,5.135,5.144,5.36,30.675
3750,5.031,4.88,5.133,5.086,5.262,5.186,30.578
3875,5.115,5.171,5.175,5.26,5.133,5.27,31.124
4000,5.202,5.007,5.091,5.235,5.215,5.163,30.913
4125,5.152,5.043,4.959,5.255,5.209,5.092,30.71
