time_ms,Back_L_N,Back_R_N,Middle_L_N,Middle_R_N,Front_L_N,Front_R_N,Total_N
0,6.038,6.319,6.121,6.326,6.344,6.352,37.5
125,6.033,6.377,6.397,6.193,6.474,6.102,37.576
250,6.073,6.501,6.335,6.278,6.346,6.268,37.801
375,6.132,6.467,6.38,6.418,6.352,6.284,38.033
500,6.103,6.292,6.447,6.039,6.433,6.156,37.47
625,6.137,6.4,6.462,6.198,6.225,6.074,37.496
750,6.256,6.31,6.347,6.234,6.554,6.479,38.18
875,5.996,6.393,6.146,6.265,6.51,6.358,37.668
1000,6.113,6.467,6.481,6.37,6.484,6.076,37.991
1125,6.035,6.454,6.294,6.254,6.517,6.235,37.789
1250,6.091,6.137,6.418,6.174,6.572,6.191,37.583
1375,6.253,6.402,6.234,6.329,6.41,5.989,37.617
1500,6.181,6.412,6.451,6.325,6.387,6.087,37.843
1625,6.353,6.284,6.366,6.327,6.502,6.144,37.976
1750,6.242,6.398,6.383,6.238,6.421,5.958,37.64
1875,6.188,6.309,6.4,6.014,6.347,6.101,37.359
2000,6.37,6.482,6.279,6.021,6.404,6.135,37.691
2125,6.263,6.4,6.283,6.265,6.494,6.085,37.79
2250,6.098,6.556,6.384,6.186,6.465,6.194,37.883
2375,6.13,6.562,6.343,6.195,6.476,6.325,38.031
2500,6.135,6.305,6.327,6.209,6.371,6.166,37.513
2625,6.226,6.415,6.218,6.223,6.526,6.288,37.896
2750,6.014,6.277,6.32,6.307,6.711,6.262,37.891
2875,6.224,6.379,6.398,6.224,6.556,6.048,37.829
3000,6.285,6.317,6.315,6.255,6.487,6.209,37.868
3125,6.362,6.31,6.305,6.273,6.341,6.206,37.797
3250,6.227,6.38,6.44,6.315,6.358,6.192,37.912
3375,6.072,6.421,6.281,6.313,6.327,6.27,37.684
3500,6.076,6.391,6.306,6.165,6.365,6.211,37.514
3625,6.172,6.228,6.436,6.217,6.386,6.281,37.72
3750,6.341,6.364,6.341,6.348,6.372,6.115,37.881
3875,6.145,6.462,6.395,6.106,6.378,6.375,37.861
4000,6.374,6.303,6.397,6.394,6.517,6.32,38.305
4125,6.179,6.318,6.271,6.227,6.694,6.133,37.822
4250,6.297,6.461,6.091,6.329,6.257,6.132,37.567
4375,6.314,6.238,6.318,6.456,6.475,6.246,38.047
4500,6.254,6.496,6.375,6.284,6.424,6.218,38.051
4625,6.131,6.28,6.189,6.35,6.443,6.247,37.64
4750,6.056,6.347,6.364,6.232,6.462,6.204,37.665
4875,6.231,6.451,6.343,6.023,6.45,6.113,37.611
5000,6.204,6.437,6.19,6.312,6.469,6.115,37.727
5125,6.08,6.369,6.466,6.528,6.382,6.472,38.297
5250,6.247,6.534,6.356,6.264,6.333,6.11,37.844
5375,6.349,6.442,6.103,6.309,6.444,6.055,37.702
5500,6.066,6.185,6.248,6.235,6.609,6.385,37.728
