version_num,trial,row,has_obstacle,tau_s,r2
10,4,Middle,False,63.03768087030974,0.18066902649494376
10,4,Back,False,142133.0787506808,0.9296857471998776
10,5,Front,False,255613.1155211731,0.8291477316609098
10,5,Middle,False,121126.8929945392,0.3239868071621447
10,5,Back,False,183433.2388637315,0.9173076381506503
10,6,Front,False,147956.01452389808,0.8758694677742164
10,6,Middle,False,150964.22770409592,0.26275148654947733
10,6,Back,False,543005.7402125882,0.926560745215784
10,7,Front,False,439861.7043624368,0.8422570951483948
10,7,Middle,False,152867.99842828803,0.18846099031847552
10,7,Back,False,338515.57578534575,0.919045486933116
10,8,Front,False,104483.83859175691,0.8899183552247384
10,8,Middle,False,34.97363367294466,0.20112552199638323
10,8,Back,False,397923.2891376084,0.9209352887561251
10,9,Front,False,376405.591483308,0.8606479415698961
10,9,Middle,False,169188.19729304785,0.34965502563391804
10,9,Back,False,302999.2166879291,0.9411528838756319
10,10,Front,False,48165.766317305446,0.8367852143097718
10,10,Middle,False,322.64495126891353,0.3968877670690354
10,10,Back,False,493351.0107330849,0.9115808894399199
11,1,Front,False,81599.53584724825,0.24471256632297467
11,1,Middle,False,144444.53578752515,0.14982008030119653
11,1,Back,False,333016.77671018953,0.7227608653536144
11,2,Front,False,44.8270830164263,0.161264298424029
11,2,Middle,False,384.6879244337064,0.22142767314396428
11,2,Back,False,261516.01749901043,0.6895265664059016
11,3,Front,False,340824.4680318528,0.31574023111284544
11,3,Middle,False,170009.00083788324,0.14727613263994288
11,3,Back,False,319890.6372761241,0.6841262488778053
11,4,Front,False,73863.83389868958,0.12070597176491937
11,4,Middle,False,251996.61734855932,0.27417942403215745
11,4,Back,False,113266.00894758175,0.7598416678465528
11,5,Front,False,66217.48165499135,0.25676020952771217
11,5,Middle,False,556.7015911482533,0.15891185679856534
11,5,Back,False,440913.91133481223,0.7083580307148379
11,6,Front,False,52532.20204643654,0.27840434176712514
11,6,Middle,False,110.5819224727745,0.1887739147557128
11,6,Back,False,89596.37704417142,0.7284518436940792
11,7,Front,False,12.22167220344364,0.09623149221273375
11,7,Middle,False,67.27101400547389,0.31081842324358
11,7,Back,False,232700.40686498623,0.7504364760999153
11,8,Front,False,33.739559030651705,0.28152795182832624
11,8,Middle,False,312175.7027092208,0.10982737417536359
11,8,Back,False,187828.33850922275,0.7203281573082946
11,9,Front,False,32.264128607628486,0.24696312875174087
11,9,Middle,False,172.04719879446918,0.13423156474535625
11,9,Back,False,129333.49564694532,0.7002181611668445
11,10,Front,False,111956.35395947305,0.2978472105982931
11,10,Middle,False,92379.31092047761,0.13483128857344384
11,10,Back,False,231740.78923420972,0.6342171713773053
12,1,Front,False,180065.29554815637,0.7933465293598403
12,1,Middle,False,63479.84279555749,0.30190384705768036
12,1,Back,False,131673.9714244337,0.8959134056625329
12,2,Front,False,55191.13352687095,0.793460224560093
12,2,Middle,False,0.0068349964230173185,0.0005951915586395184
12,2,Back,False,34041.536015780905,0.9036230863351923
12,3,Front,False,338809.2155847657,0.7756420166074043
12,3,Middle,False,21.334231123877114,0.13164871494753405
12,3,Back,False,450614.70021443267,0.8920696020702334
12,4,Front,False,202004.68668684832,0.8009067037024731
12,4,Middle,False,55.35555100664363,0.3833176156324356
12,4,Back,False,514070.4970667113,0.915672202992502
12,5,Front,False,292833.60382462654,0.7894016964815617
12,5,Middle,False,40.33529015059986,0.2364565435750643
12,5,Back,False,418010.60486196616,0.8994608823842457
12,6,Front,False,90582.31678353013,0.7342066529475212
12,6,Middle,False,141952.76588689137,0.17807225554310546
12,6,Back,False,215131.65351338714,0.8560231174650763
12,7,Front,False,103971.48150212357,0.707540222830644
12,7,Middle,False,61259.89054181852,0.3695151065107235
12,7,Back,False,119862.82488018836,0.8964248513434072
12,8,Front,False,167657.16107316062,0.7720259852868676
12,8,Middle,False,196.0014910662483,0.2614601328786734
12,8,Back,False,224733.25414736278,0.889964165810498
12,9,Front,False,340390.7539215476,0.816600689230772
12,9,Middle,False,236626.44434379943,0.19911220865242374
12,9,Back,False,476295.4028307826,0.9090849925863602
12,10,Front,False,183866.73536513897,0.34699574912489617
12,10,Middle,False,156283.6250734537,0.2029792749939031
12,10,Back,False,240866.56092479912,0.8102707820299119
13,1,Front,True,176079.12658510605,0.8908907978297422
13,1,Middle,True,40.1030562233371,0.21186803437304524
13,1,Back,True,315435.01739291626,0.9265636679337097
13,2,Front,True,446412.85340279026,0.8436279806754894
13,2,Middle,True,227403.51309061187,0.40853256021938966
13,2,Back,True,156252.63138319275,0.9235516684211326
13,3,Front,True,157707.14713418105,0.8863697102718824
13,3,Middle,True,255791.0847935873,0.1958775379248633
13,3,Back,True,261088.04001556107,0.914707854285765
13,4,Front,True,203505.93353804172,0.8632189822068951
13,4,Middle,True,-20.213674480215328,0.35005909777289634
13,4,Back,True,375161.24947520776,0.918503437809517
13,5,Front,True,55907.27666698904,0.8487465189825681
13,5,Middle,True,44.630838259647355,0.39824280644234245
13,5,Back,True,174926.26745394326,0.9281201093827639
13,6,Front,True,88923.56733324405,0.847767966051925
13,6,Middle,True,39.51890045151034,0.2458641824029122
13,6,Back,True,249463.12277314404,0.916798885520245
13,7,Front,True,98551.63436930235,0.8291407200382739
13,7,Middle,True,19.195532193557778,0.24043157335720733
13,7,Back,True,336613.1879846794,0.9292693464371488
13,8,Front,True,295761.34037911985,0.8816946257596496
13,8,Middle,True,172233.9565607449,0.3350410669250443
13,8,Back,True,313636.19417782046,0.9394108110740801
13,9,Front,True,124903.8444224418,0.8781688463065517
13,9,Middle,True,121776.82061211024,0.2018242404578825
13,9,Back,True,259621.2684370934,0.9157820952800549
13,10,Front,True,194794.2769461439,0.7858922134654248
13,10,Middle,True,42772.69991935133,0.42685505697899473
